team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
vs Arsenal,29.0,46.2,38.0,418.0,3420.0,35.0,25.0,2.0,3.0,74.0,2.0,0.92,0.66,1.58,0.87,1.53,43.0,40.6,1.13,1.07,38.0,38.0,3420.0,55.0,1.45,146.0,93.0,66.4,13.0,7.0,18.0,12.0,31.6,6.0,6.0,0.0,0.0,38.0,2.0,3.0,2.0,47.6,0.29,-5.4,-0.14,239.0,617.0,38.7,1077.0,140.0,42.2,35.7,265.0,61.5,44.3,564.0,21.0,3.7,38.0,1.0,14.7,126.0,12.0,30.6,3.32,0.08,0.26,0.1,-8.0,-7.6,15355.0,19093.0,80.4,264758.0,88749.0,7194.0,8000.0,89.9,6173.0,7125.0,86.6,1478.0,2802.0,52.7,304.0,1095.0,262.0,64.0,1175.0,17471.0,1569.0,387.0,14.0,111.0,652.0,166.0,70.0,55.0,9.0,657.0,53.0,290.0,711.0,18.71,515.0,60.0,40.0,33.0,59.0,1.55,37.0,5.0,8.0,4.0,1.0,499.0,285.0,246.0,192.0,61.0,391.0,129.0,262.0,369.0,752.0,16.0,22816.0,2643.0,7657.0,10092.0,5265.0,721.0,22813.0,13140.0,604.0,464.0,162.0,15224.0,507.0,244.0,1.0,421.0,335.0,53.0,3.0,6.0,2.0,1822.0,594.0,504.0,54.1
vs Aston Villa,24.0,51.9,38.0,418.0,3420.0,45.0,30.0,5.0,6.0,73.0,7.0,1.18,0.79,1.97,1.05,1.84,51.1,46.4,1.34,1.22,38.0,38.0,3420.0,55.0,1.45,183.0,131.0,72.7,15.0,7.0,16.0,8.0,21.1,6.0,5.0,0.0,1.0,38.0,0.0,6.0,3.0,52.0,0.26,0.0,0.0,194.0,549.0,35.3,866.0,134.0,42.5,36.0,287.0,63.1,45.6,624.0,26.0,4.2,29.0,0.76,14.2,180.0,27.0,33.8,4.74,0.08,0.22,0.09,-6.1,-6.4,14251.0,18381.0,77.5,241489.0,88874.0,6833.0,7727.0,88.4,5491.0,6601.0,83.2,1347.0,2806.0,48.0,375.0,1068.0,362.0,84.0,1549.0,16552.0,1782.0,473.0,16.0,151.0,784.0,194.0,86.0,62.0,5.0,735.0,47.0,321.0,938.0,24.68,710.0,58.0,59.0,55.0,78.0,2.05,53.0,5.0,8.0,6.0,1.0,563.0,322.0,309.0,189.0,65.0,377.0,145.0,232.0,355.0,804.0,18.0,22498.0,2506.0,7471.0,9303.0,5952.0,955.0,22492.0,12009.0,726.0,508.0,200.0,14149.0,551.0,269.0,2.0,568.0,419.0,47.0,5.0,6.0,3.0,1962.0,665.0,728.0,47.7
vs Brighton,27.0,48.7,38.0,418.0,3420.0,44.0,30.0,6.0,7.0,51.0,2.0,1.16,0.79,1.95,1.0,1.79,35.3,29.8,0.93,0.79,38.0,38.0,3420.0,40.0,1.05,140.0,101.0,75.7,15.0,14.0,9.0,12.0,31.6,9.0,6.0,0.0,3.0,38.0,0.0,5.0,1.0,40.8,0.26,1.8,0.05,184.0,535.0,34.4,898.0,197.0,38.2,34.1,321.0,59.8,43.8,535.0,26.0,4.9,35.0,0.92,13.3,119.0,10.0,33.9,3.13,0.11,0.32,0.09,8.7,8.2,15268.0,19240.0,79.4,256988.0,89029.0,7274.0,8189.0,88.8,6040.0,7081.0,85.3,1385.0,2707.0,51.2,264.0,1097.0,264.0,66.0,1302.0,17411.0,1775.0,459.0,16.0,102.0,625.0,165.0,74.0,40.0,2.0,752.0,54.0,367.0,625.0,16.45,474.0,51.0,25.0,31.0,76.0,2.0,53.0,8.0,5.0,7.0,1.0,528.0,316.0,269.0,207.0,52.0,417.0,154.0,263.0,456.0,717.0,15.0,23200.0,2436.0,7588.0,10460.0,5345.0,677.0,23193.0,13163.0,587.0,464.0,141.0,15157.0,591.0,376.0,0.0,376.0,406.0,54.0,6.0,9.0,1.0,1886.0,574.0,531.0,51.9
vs Burnley,25.0,58.3,38.0,418.0,3420.0,54.0,47.0,3.0,3.0,32.0,2.0,1.42,1.24,2.66,1.34,2.58,54.7,52.3,1.44,1.38,38.0,38.0,3420.0,33.0,0.87,127.0,95.0,76.4,19.0,9.0,10.0,17.0,44.7,3.0,3.0,0.0,0.0,38.0,0.0,6.0,1.0,32.2,0.23,0.2,0.01,165.0,619.0,26.7,1091.0,225.0,39.9,34.5,262.0,70.2,48.5,621.0,51.0,8.2,45.0,1.18,12.1,176.0,13.0,31.0,4.63,0.09,0.29,0.09,-0.7,-1.3,16991.0,21670.0,78.4,285021.0,96838.0,8139.0,9265.0,87.8,6585.0,7792.0,84.5,1580.0,3182.0,49.7,454.0,1151.0,402.0,83.0,1665.0,19780.0,1811.0,443.0,24.0,162.0,801.0,237.0,76.0,74.0,7.0,796.0,79.0,323.0,1026.0,27.0,802.0,74.0,54.0,29.0,101.0,2.66,85.0,2.0,4.0,3.0,0.0,447.0,261.0,212.0,193.0,42.0,300.0,87.0,213.0,308.0,811.0,12.0,25555.0,2502.0,8190.0,11216.0,6361.0,975.0,25552.0,14183.0,884.0,587.0,219.0,16861.0,568.0,278.0,0.0,403.0,364.0,79.0,3.0,3.0,1.0,2051.0,854.0,874.0,49.4
vs Chelsea,27.0,38.6,38.0,418.0,3420.0,35.0,26.0,3.0,4.0,56.0,3.0,0.92,0.68,1.61,0.84,1.53,30.3,27.1,0.8,0.71,38.0,38.0,3420.0,58.0,1.53,203.0,145.0,75.4,9.0,10.0,19.0,10.0,26.3,10.0,8.0,2.0,0.0,38.0,0.0,9.0,2.0,58.9,0.25,2.9,0.08,201.0,577.0,34.8,948.0,174.0,42.7,35.9,281.0,61.2,44.8,579.0,22.0,3.8,11.0,0.29,10.1,103.0,15.0,31.0,2.71,0.1,0.31,0.08,4.7,4.9,12796.0,16705.0,76.6,221214.0,80475.0,5959.0,6859.0,86.9,5039.0,6036.0,83.5,1311.0,2614.0,50.2,241.0,860.0,188.0,32.0,1062.0,14807.0,1844.0,485.0,15.0,101.0,533.0,160.0,64.0,52.0,7.0,821.0,54.0,381.0,587.0,15.45,436.0,41.0,32.0,37.0,56.0,1.47,40.0,2.0,3.0,4.0,2.0,584.0,313.0,278.0,221.0,85.0,464.0,153.0,311.0,430.0,761.0,16.0,20757.0,2531.0,7109.0,9099.0,4733.0,565.0,20753.0,10800.0,497.0,384.0,107.0,12691.0,572.0,381.0,1.0,377.0,415.0,54.0,4.0,10.0,2.0,1845.0,515.0,569.0,47.5
vs Crystal Palace,24.0,59.9,38.0,418.0,3420.0,66.0,47.0,3.0,4.0,44.0,4.0,1.74,1.24,2.97,1.66,2.89,58.2,55.1,1.53,1.45,38.0,38.0,3420.0,41.0,1.08,131.0,91.0,71.0,18.0,8.0,12.0,14.0,36.8,4.0,3.0,1.0,0.0,38.0,1.0,2.0,2.0,32.5,0.22,-6.5,-0.17,125.0,320.0,39.1,806.0,177.0,29.5,30.7,195.0,42.1,35.5,384.0,26.0,6.8,33.0,0.87,14.7,170.0,29.0,31.8,4.47,0.12,0.37,0.11,7.8,7.9,19019.0,23089.0,82.4,325965.0,104917.0,8788.0,9789.0,89.8,7498.0,8536.0,87.8,1917.0,3121.0,61.4,401.0,1457.0,389.0,113.0,1807.0,21282.0,1761.0,440.0,19.0,246.0,795.0,230.0,99.0,91.0,9.0,815.0,46.0,374.0,953.0,25.08,671.0,96.0,66.0,65.0,111.0,2.92,86.0,4.0,10.0,6.0,1.0,682.0,400.0,281.0,305.0,96.0,397.0,97.0,300.0,378.0,597.0,11.0,27169.0,1926.0,7042.0,13508.0,6808.0,890.0,27165.0,16162.0,666.0,508.0,140.0,18907.0,606.0,353.0,1.0,455.0,387.0,46.0,3.0,4.0,2.0,1995.0,658.0,685.0,49.0
vs Everton,29.0,53.5,38.0,418.0,3420.0,47.0,33.0,3.0,4.0,66.0,1.0,1.24,0.87,2.11,1.16,2.03,50.1,46.9,1.32,1.24,38.0,38.0,3420.0,47.0,1.24,148.0,102.0,70.9,13.0,8.0,17.0,10.0,26.3,5.0,4.0,1.0,0.0,38.0,0.0,10.0,2.0,44.1,0.27,-0.9,-0.02,133.0,406.0,32.8,882.0,186.0,32.7,31.9,238.0,49.6,40.4,494.0,29.0,5.9,35.0,0.92,14.0,158.0,23.0,31.5,4.16,0.09,0.28,0.1,-3.1,-2.9,17667.0,21555.0,82.0,296851.0,101275.0,8437.0,9335.0,90.4,7182.0,8211.0,87.5,1488.0,2758.0,54.0,367.0,1264.0,313.0,59.0,1664.0,19747.0,1766.0,423.0,28.0,136.0,746.0,226.0,101.0,69.0,9.0,794.0,42.0,364.0,891.0,23.45,661.0,73.0,47.0,50.0,85.0,2.24,61.0,6.0,3.0,5.0,4.0,573.0,314.0,238.0,242.0,93.0,398.0,99.0,299.0,357.0,655.0,9.0,25600.0,2093.0,7302.0,12068.0,6454.0,873.0,25596.0,14327.0,794.0,607.0,181.0,17537.0,635.0,374.0,0.0,409.0,372.0,42.0,4.0,5.0,2.0,1997.0,486.0,665.0,42.2
vs Fulham,28.0,50.1,38.0,418.0,3420.0,52.0,34.0,7.0,7.0,40.0,1.0,1.37,0.89,2.26,1.18,2.08,52.6,47.2,1.38,1.24,38.0,38.0,3420.0,27.0,0.71,129.0,102.0,81.4,20.0,13.0,5.0,18.0,47.4,6.0,3.0,1.0,2.0,38.0,0.0,3.0,1.0,31.1,0.21,5.1,0.14,178.0,500.0,35.6,911.0,167.0,38.7,35.4,277.0,53.1,42.9,562.0,32.0,5.7,42.0,1.11,15.0,163.0,27.0,38.7,4.29,0.11,0.28,0.12,-0.6,-2.2,15762.0,20041.0,78.6,280391.0,92136.0,6859.0,7867.0,87.2,6751.0,7825.0,86.3,1645.0,3103.0,53.0,302.0,1150.0,268.0,82.0,1327.0,18089.0,1849.0,485.0,26.0,116.0,693.0,192.0,68.0,87.0,5.0,829.0,103.0,326.0,751.0,19.76,522.0,69.0,44.0,65.0,91.0,2.39,65.0,6.0,4.0,9.0,1.0,682.0,373.0,323.0,271.0,88.0,426.0,121.0,305.0,404.0,729.0,16.0,24187.0,2377.0,7606.0,11296.0,5503.0,752.0,24180.0,13534.0,559.0,456.0,139.0,15656.0,555.0,347.0,0.0,387.0,462.0,103.0,6.0,6.0,1.0,1986.0,625.0,649.0,49.1
vs Leeds United,23.0,42.4,38.0,418.0,3420.0,52.0,36.0,8.0,9.0,49.0,2.0,1.37,0.95,2.32,1.16,2.11,57.9,50.7,1.52,1.33,38.0,38.0,3420.0,62.0,1.63,197.0,136.0,70.6,15.0,5.0,18.0,10.0,26.3,4.0,4.0,0.0,0.0,38.0,2.0,8.0,2.0,60.3,0.29,0.3,0.01,229.0,635.0,36.1,912.0,184.0,42.5,35.4,318.0,77.7,51.5,634.0,33.0,5.2,35.0,0.92,13.4,189.0,20.0,34.4,4.97,0.08,0.23,0.09,-5.9,-6.7,11293.0,15291.0,73.9,188301.0,85040.0,5672.0,6628.0,85.6,3968.0,4993.0,79.5,1131.0,2498.0,45.3,422.0,864.0,277.0,36.0,1201.0,13322.0,1916.0,478.0,20.0,57.0,613.0,211.0,104.0,92.0,6.0,807.0,53.0,312.0,951.0,25.03,629.0,100.0,62.0,66.0,86.0,2.26,47.0,9.0,13.0,10.0,0.0,564.0,318.0,242.0,235.0,87.0,448.0,126.0,322.0,426.0,812.0,14.0,19786.0,2395.0,6410.0,8265.0,5409.0,875.0,19777.0,10613.0,720.0,557.0,184.0,11160.0,663.0,431.0,1.0,432.0,422.0,53.0,8.0,4.0,2.0,2165.0,605.0,538.0,52.9
vs Leicester City,27.0,45.4,38.0,418.0,3420.0,48.0,29.0,4.0,4.0,61.0,1.0,1.26,0.76,2.03,1.16,1.92,46.0,42.9,1.21,1.13,38.0,38.0,3420.0,68.0,1.79,182.0,116.0,68.1,12.0,6.0,20.0,6.0,15.8,12.0,10.0,2.0,0.0,38.0,1.0,5.0,4.0,56.9,0.25,-7.1,-0.19,175.0,497.0,35.2,915.0,181.0,39.0,34.7,241.0,58.1,43.5,494.0,17.0,3.4,39.0,1.03,15.3,132.0,17.0,36.1,3.47,0.12,0.33,0.12,2.0,1.1,13803.0,17998.0,76.7,243608.0,83750.0,6134.0,7146.0,85.8,5785.0,6853.0,84.4,1440.0,2807.0,51.3,277.0,984.0,267.0,64.0,1254.0,16109.0,1817.0,458.0,26.0,148.0,647.0,181.0,107.0,54.0,3.0,831.0,72.0,352.0,658.0,17.32,438.0,77.0,43.0,52.0,82.0,2.16,51.0,8.0,9.0,5.0,1.0,609.0,350.0,287.0,250.0,72.0,450.0,140.0,310.0,449.0,679.0,15.0,22044.0,2246.0,7030.0,10289.0,4962.0,656.0,22040.0,11743.0,567.0,452.0,108.0,13694.0,558.0,386.0,0.0,439.0,399.0,72.0,2.0,12.0,4.0,2047.0,590.0,600.0,49.6
