team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Augsburg,30.0,46.4,34.0,374.0,3060.0,50.0,33.0,5.0,5.0,55.0,1.0,1.47,0.97,2.44,1.32,2.29,45.3,41.8,1.33,1.23,34.0,34.0,3060.0,71.0,2.09,190.0,120.0,63.2,8.0,8.0,18.0,5.0,14.7,2.0,1.0,1.0,0.0,34.0,2.0,8.0,2.0,60.8,0.32,-8.2,-0.24,178.0,491.0,36.3,848.0,143.0,41.2,35.5,276.0,51.4,42.4,470.0,16.0,3.4,26.0,0.76,13.7,156.0,19.0,34.7,4.59,0.1,0.29,0.09,4.7,3.2,10999.0,15066.0,73.0,201057.0,82127.0,4694.0,5561.0,84.4,4346.0,5391.0,80.6,1453.0,2889.0,50.3,330.0,788.0,246.0,85.0,1158.0,13300.0,1681.0,411.0,22.0,146.0,603.0,142.0,37.0,79.0,10.0,750.0,85.0,380.0,766.0,22.53,540.0,75.0,54.0,42.0,81.0,2.38,54.0,4.0,12.0,6.0,2.0,591.0,376.0,280.0,262.0,49.0,404.0,130.0,274.0,467.0,754.0,15.0,18950.0,2152.0,6550.0,8752.0,3877.0,593.0,18945.0,9631.0,515.0,364.0,80.0,10914.0,504.0,336.0,0.0,458.0,349.0,85.0,2.0,2.0,2.0,1875.0,654.0,699.0,48.3
Bayern Munich,24.0,65.7,34.0,374.0,3060.0,86.0,62.0,3.0,4.0,42.0,2.0,2.53,1.82,4.35,2.44,4.26,85.6,82.4,2.52,2.42,34.0,34.0,3060.0,32.0,0.94,79.0,48.0,65.8,24.0,6.0,4.0,12.0,35.3,6.0,5.0,0.0,1.0,34.0,1.0,3.0,1.0,29.7,0.32,-1.3,-0.04,110.0,261.0,42.1,1012.0,170.0,23.1,28.3,165.0,16.4,30.9,249.0,10.0,4.0,52.0,1.53,20.0,252.0,28.0,39.8,7.41,0.13,0.33,0.13,0.4,0.6,20441.0,23944.0,85.4,364171.0,112358.0,8740.0,9555.0,91.5,8799.0,9768.0,90.1,2223.0,3234.0,68.7,472.0,1576.0,448.0,75.0,2192.0,22241.0,1615.0,385.0,47.0,209.0,777.0,287.0,112.0,125.0,2.0,712.0,88.0,396.0,1135.0,33.38,794.0,103.0,88.0,54.0,147.0,4.32,98.0,10.0,19.0,4.0,3.0,465.0,294.0,172.0,210.0,83.0,313.0,61.0,252.0,336.0,368.0,10.0,27295.0,1572.0,6398.0,13813.0,7296.0,1226.0,27291.0,16384.0,960.0,728.0,243.0,20325.0,469.0,315.0,2.0,312.0,342.0,88.0,4.0,6.0,1.0,1979.0,522.0,444.0,54.0
Dortmund,23.0,58.1,34.0,374.0,3060.0,80.0,60.0,4.0,4.0,40.0,3.0,2.35,1.76,4.12,2.24,4.0,61.5,58.4,1.81,1.72,34.0,34.0,3060.0,44.0,1.29,134.0,90.0,70.1,23.0,7.0,4.0,10.0,29.4,5.0,4.0,0.0,1.0,34.0,1.0,7.0,0.0,41.5,0.29,-2.5,-0.07,146.0,447.0,32.7,903.0,177.0,32.9,32.8,235.0,63.8,48.4,458.0,19.0,4.1,38.0,1.12,14.9,176.0,17.0,39.6,5.18,0.17,0.43,0.14,18.5,17.6,18779.0,22172.0,84.7,321433.0,102680.0,8942.0,9896.0,90.4,7550.0,8454.0,89.3,1786.0,2686.0,66.5,336.0,1358.0,268.0,41.0,1637.0,20416.0,1690.0,457.0,63.0,139.0,458.0,168.0,54.0,77.0,1.0,752.0,66.0,390.0,796.0,23.41,583.0,57.0,46.0,48.0,142.0,4.18,105.0,6.0,11.0,10.0,3.0,497.0,319.0,242.0,194.0,61.0,334.0,79.0,255.0,384.0,659.0,17.0,25919.0,1845.0,6539.0,13672.0,5943.0,829.0,25915.0,15941.0,784.0,610.0,207.0,18684.0,530.0,381.0,0.0,292.0,385.0,66.0,3.0,5.0,0.0,1784.0,461.0,472.0,49.4
Düsseldorf,24.0,43.2,34.0,374.0,3060.0,48.0,35.0,5.0,7.0,67.0,1.0,1.41,1.03,2.44,1.26,2.29,47.1,41.6,1.39,1.22,34.0,34.0,3060.0,65.0,1.91,179.0,114.0,67.6,13.0,5.0,16.0,5.0,14.7,7.0,7.0,0.0,0.0,34.0,1.0,7.0,0.0,56.9,0.3,-8.1,-0.24,233.0,582.0,40.0,715.0,152.0,43.5,36.8,328.0,82.6,54.5,553.0,30.0,5.4,6.0,0.18,9.7,153.0,15.0,37.3,4.5,0.1,0.28,0.1,0.9,1.4,11056.0,14623.0,75.6,215151.0,84981.0,4513.0,5328.0,84.7,4477.0,5457.0,82.0,1747.0,2983.0,58.6,306.0,875.0,218.0,68.0,1202.0,12897.0,1677.0,457.0,26.0,218.0,544.0,144.0,34.0,91.0,3.0,649.0,49.0,301.0,731.0,21.5,511.0,78.0,50.0,39.0,85.0,2.5,57.0,4.0,6.0,4.0,5.0,625.0,384.0,345.0,233.0,47.0,374.0,107.0,267.0,419.0,760.0,14.0,18363.0,2081.0,6608.0,8212.0,3744.0,572.0,18356.0,9580.0,553.0,346.0,125.0,10988.0,466.0,257.0,0.0,432.0,404.0,49.0,3.0,7.0,0.0,1725.0,609.0,608.0,50.0
Eint Frankfurt,30.0,47.2,34.0,374.0,3060.0,60.0,42.0,4.0,4.0,58.0,3.0,1.76,1.24,3.0,1.65,2.88,57.2,54.4,1.68,1.6,34.0,34.0,3060.0,48.0,1.41,165.0,118.0,71.5,15.0,9.0,10.0,9.0,26.5,1.0,1.0,0.0,0.0,34.0,1.0,5.0,1.0,44.1,0.27,-2.9,-0.09,350.0,745.0,47.0,1024.0,107.0,53.6,38.6,235.0,83.4,56.8,457.0,20.0,4.4,37.0,1.09,15.3,148.0,11.0,35.6,4.35,0.13,0.38,0.13,2.8,1.6,10568.0,14928.0,70.8,203665.0,90955.0,4348.0,5357.0,81.2,4481.0,5764.0,77.7,1487.0,2856.0,52.1,303.0,959.0,216.0,77.0,1247.0,13127.0,1720.0,454.0,52.0,109.0,678.0,179.0,65.0,64.0,0.0,769.0,81.0,379.0,710.0,20.88,481.0,83.0,38.0,40.0,97.0,2.85,70.0,7.0,10.0,2.0,1.0,598.0,371.0,291.0,246.0,61.0,465.0,102.0,363.0,360.0,708.0,4.0,18899.0,1922.0,5739.0,9079.0,4331.0,700.0,18895.0,9030.0,625.0,406.0,175.0,10463.0,528.0,365.0,2.0,420.0,346.0,81.0,1.0,1.0,1.0,2032.0,819.0,712.0,53.5
Freiburg,28.0,44.0,34.0,374.0,3060.0,44.0,25.0,5.0,6.0,54.0,3.0,1.29,0.74,2.03,1.15,1.88,40.9,36.2,1.2,1.06,34.0,34.0,3060.0,61.0,1.79,175.0,114.0,69.1,8.0,12.0,14.0,5.0,14.7,7.0,7.0,0.0,0.0,34.0,0.0,11.0,0.0,58.1,0.31,-2.9,-0.09,263.0,647.0,40.6,964.0,143.0,39.7,36.7,335.0,78.8,59.2,552.0,13.0,2.4,29.0,0.85,14.9,154.0,17.0,36.8,4.53,0.09,0.25,0.09,3.1,2.8,11389.0,14903.0,76.4,224099.0,84304.0,4258.0,4977.0,85.6,5063.0,5971.0,84.8,1692.0,2999.0,56.4,301.0,756.0,201.0,71.0,1064.0,13145.0,1707.0,449.0,19.0,175.0,528.0,150.0,90.0,38.0,1.0,679.0,51.0,322.0,734.0,21.59,515.0,71.0,47.0,46.0,71.0,2.09,44.0,6.0,10.0,9.0,2.0,570.0,357.0,301.0,211.0,58.0,401.0,121.0,280.0,374.0,882.0,12.0,18724.0,2188.0,6576.0,8638.0,3667.0,531.0,18719.0,8730.0,507.0,369.0,118.0,11288.0,464.0,300.0,3.0,412.0,408.0,51.0,4.0,7.0,0.0,1649.0,553.0,669.0,45.3
Hannover 96,32.0,46.3,34.0,374.0,3060.0,30.0,20.0,3.0,3.0,61.0,4.0,0.88,0.59,1.47,0.79,1.38,37.2,34.9,1.1,1.03,34.0,34.0,3060.0,71.0,2.09,226.0,155.0,71.2,5.0,6.0,23.0,5.0,14.7,7.0,6.0,1.0,0.0,34.0,1.0,10.0,1.0,65.1,0.27,-4.9,-0.14,310.0,633.0,49.0,982.0,150.0,45.9,36.8,310.0,58.7,43.4,569.0,26.0,4.6,42.0,1.24,14.6,112.0,13.0,29.3,3.29,0.07,0.24,0.09,-7.2,-7.9,11348.0,15117.0,75.1,209729.0,84211.0,4887.0,5751.0,85.0,4591.0,5605.0,81.9,1495.0,2768.0,54.0,281.0,776.0,215.0,57.0,1105.0,13278.0,1781.0,481.0,12.0,93.0,522.0,143.0,57.0,81.0,2.0,743.0,58.0,357.0,662.0,19.47,457.0,64.0,36.0,49.0,55.0,1.62,43.0,2.0,2.0,4.0,0.0,583.0,342.0,305.0,228.0,50.0,434.0,124.0,310.0,459.0,797.0,10.0,19244.0,2233.0,6547.0,9176.0,3739.0,533.0,19241.0,9719.0,572.0,405.0,116.0,11258.0,558.0,389.0,3.0,421.0,420.0,58.0,2.0,7.0,1.0,1788.0,617.0,716.0,46.3
Hertha BSC,26.0,47.9,34.0,374.0,3060.0,49.0,32.0,4.0,4.0,64.0,5.0,1.44,0.94,2.38,1.32,2.26,51.0,48.0,1.5,1.41,34.0,34.0,3060.0,57.0,1.68,159.0,103.0,66.7,11.0,10.0,13.0,9.0,26.5,6.0,4.0,1.0,1.0,34.0,1.0,6.0,2.0,52.1,0.3,-2.9,-0.08,369.0,836.0,44.1,967.0,104.0,58.1,40.6,309.0,88.7,57.5,536.0,33.0,6.2,30.0,0.88,14.1,143.0,15.0,35.8,4.21,0.11,0.31,0.12,-2.0,-3.0,12348.0,16140.0,76.5,224985.0,90720.0,5628.0,6555.0,85.9,4809.0,5819.0,82.6,1535.0,2810.0,54.6,307.0,837.0,226.0,70.0,1241.0,14358.0,1707.0,447.0,25.0,131.0,554.0,146.0,34.0,98.0,1.0,714.0,75.0,325.0,711.0,20.91,496.0,66.0,51.0,37.0,83.0,2.44,51.0,4.0,10.0,7.0,2.0,538.0,352.0,251.0,235.0,52.0,423.0,117.0,306.0,381.0,823.0,7.0,20051.0,2083.0,6050.0,10251.0,3961.0,611.0,20047.0,11616.0,562.0,450.0,135.0,12228.0,554.0,332.0,3.0,447.0,374.0,75.0,3.0,6.0,2.0,1746.0,693.0,640.0,52.0
Hoffenheim,29.0,53.8,34.0,374.0,3060.0,69.0,49.0,6.0,7.0,67.0,2.0,2.03,1.44,3.47,1.85,3.29,75.9,70.6,2.23,2.08,34.0,34.0,3060.0,52.0,1.53,173.0,122.0,74.0,13.0,12.0,9.0,5.0,14.7,7.0,7.0,0.0,0.0,34.0,1.0,4.0,1.0,49.1,0.25,-1.9,-0.06,178.0,424.0,42.0,1073.0,194.0,29.8,29.8,253.0,41.1,39.8,462.0,15.0,3.2,60.0,1.76,17.9,215.0,15.0,35.5,6.32,0.1,0.29,0.12,-6.9,-7.6,14436.0,18031.0,80.1,255965.0,97949.0,6457.0,7333.0,88.1,5920.0,6919.0,85.6,1572.0,2667.0,58.9,470.0,1136.0,346.0,91.0,1589.0,16338.0,1627.0,413.0,32.0,113.0,667.0,182.0,76.0,84.0,0.0,695.0,66.0,378.0,1081.0,31.79,786.0,80.0,69.0,44.0,118.0,3.47,84.0,6.0,12.0,8.0,0.0,571.0,363.0,260.0,237.0,74.0,419.0,104.0,315.0,399.0,638.0,13.0,21996.0,1995.0,6560.0,10363.0,5317.0,940.0,21989.0,12546.0,950.0,613.0,194.0,14348.0,499.0,361.0,2.0,471.0,348.0,66.0,5.0,7.0,1.0,1847.0,521.0,531.0,49.5
Leverkusen,21.0,59.8,34.0,374.0,3060.0,68.0,51.0,4.0,5.0,50.0,1.0,2.0,1.5,3.5,1.88,3.38,58.3,54.4,1.71,1.6,34.0,34.0,3060.0,52.0,1.53,139.0,88.0,65.5,18.0,4.0,12.0,9.0,26.5,6.0,4.0,2.0,0.0,34.0,2.0,10.0,3.0,43.0,0.27,-6.0,-0.18,211.0,476.0,44.3,1214.0,169.0,30.1,32.2,207.0,53.1,42.0,424.0,11.0,2.6,53.0,1.56,17.9,188.0,25.0,36.6,5.53,0.12,0.34,0.11,9.7,9.6,18245.0,22081.0,82.6,314578.0,108444.0,8254.0,9224.0,89.5,7291.0,8289.0,88.0,1870.0,2924.0,64.0,381.0,1266.0,356.0,78.0,1791.0,20354.0,1662.0,453.0,30.0,169.0,633.0,189.0,94.0,78.0,1.0,728.0,65.0,429.0,894.0,26.29,683.0,55.0,57.0,40.0,117.0,3.44,94.0,5.0,11.0,6.0,0.0,583.0,368.0,298.0,217.0,68.0,416.0,96.0,320.0,358.0,687.0,7.0,25994.0,1974.0,6954.0,13384.0,5848.0,864.0,25989.0,13049.0,719.0,484.0,162.0,18139.0,581.0,394.0,0.0,367.0,383.0,65.0,3.0,6.0,3.0,2020.0,541.0,554.0,49.4
