team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
vs ADO Den Haag,25.0,53.6,34.0,374.0,3060.0,62.0,41.0,7.0,7.0,42.0,5.0,1.82,1.21,3.03,1.62,2.82,66.9,61.6,1.97,1.81,34.0,34.0,3060.0,58.0,1.71,139.0,81.0,62.6,13.0,9.0,12.0,7.0,20.6,7.0,6.0,1.0,0.0,34.0,2.0,9.0,1.0,54.7,0.35,-2.3,-0.07,242.0,625.0,38.7,866.0,143.0,46.9,37.4,298.0,73.5,53.2,549.0,32.0,5.8,50.0,1.47,14.2,177.0,17.0,33.1,5.21,0.1,0.31,0.12,-4.9,-6.6,12669.0,16575.0,76.4,234876.0,92399.0,5269.0,6133.0,85.9,5338.0,6485.0,82.3,1586.0,2921.0,54.3,391.0,1109.0,321.0,76.0,1487.0,14758.0,1773.0,413.0,37.0,93.0,711.0,189.0,98.0,68.0,0.0,783.0,44.0,298.0,948.0,27.88,708.0,67.0,52.0,42.0,106.0,3.12,73.0,5.0,9.0,8.0,4.0,499.0,314.0,247.0,201.0,51.0,337.0,90.0,247.0,301.0,791.0,9.0,20399.0,1991.0,5895.0,9581.0,5117.0,849.0,20392.0,11000.0,737.0,561.0,197.0,12522.0,543.0,345.0,4.0,401.0,350.0,44.0,7.0,7.0,1.0,1735.0,592.0,630.0,48.4
vs Ajax,29.0,36.7,34.0,374.0,3060.0,30.0,24.0,1.0,2.0,61.0,3.0,0.88,0.71,1.59,0.85,1.56,35.5,33.9,1.04,1.0,34.0,34.0,3060.0,119.0,3.5,285.0,175.0,62.5,4.0,2.0,28.0,3.0,8.8,13.0,12.0,1.0,0.0,34.0,4.0,9.0,10.0,94.9,0.3,-14.1,-0.41,351.0,851.0,41.2,886.0,143.0,64.8,45.0,344.0,80.5,55.2,657.0,19.0,2.9,21.0,0.62,11.0,115.0,11.0,33.0,3.38,0.08,0.25,0.1,-5.5,-4.9,8733.0,12306.0,71.0,164737.0,75025.0,3910.0,4724.0,82.8,3206.0,4129.0,77.6,1289.0,2577.0,50.0,271.0,643.0,159.0,41.0,808.0,10714.0,1560.0,372.0,27.0,125.0,414.0,117.0,56.0,46.0,1.0,575.0,32.0,322.0,606.0,17.82,433.0,51.0,36.0,32.0,51.0,1.5,40.0,2.0,3.0,2.0,0.0,707.0,422.0,448.0,232.0,27.0,485.0,160.0,325.0,449.0,1057.0,16.0,16741.0,2893.0,7070.0,6587.0,3285.0,478.0,16739.0,8294.0,461.0,376.0,140.0,8659.0,554.0,372.0,2.0,417.0,317.0,32.0,2.0,13.0,10.0,1810.0,436.0,529.0,45.2
vs AZ Alkmaar,24.0,44.0,34.0,374.0,3060.0,39.0,30.0,2.0,3.0,66.0,3.0,1.15,0.88,2.03,1.09,1.97,45.2,42.9,1.33,1.26,34.0,34.0,3060.0,64.0,1.88,202.0,141.0,70.3,10.0,7.0,17.0,4.0,11.8,4.0,4.0,0.0,0.0,34.0,1.0,6.0,3.0,60.0,0.28,-1.0,-0.03,341.0,754.0,45.2,1016.0,152.0,53.2,40.5,323.0,65.9,49.5,373.0,17.0,4.6,38.0,1.12,14.5,145.0,17.0,38.5,4.26,0.1,0.26,0.12,-6.2,-5.9,11046.0,14727.0,75.0,212628.0,84900.0,4545.0,5341.0,85.1,4628.0,5583.0,82.9,1551.0,2936.0,52.8,281.0,789.0,176.0,52.0,1037.0,13008.0,1664.0,400.0,22.0,130.0,537.0,157.0,79.0,68.0,1.0,685.0,55.0,347.0,664.0,19.53,441.0,61.0,44.0,40.0,65.0,1.91,37.0,3.0,10.0,3.0,3.0,718.0,436.0,389.0,262.0,67.0,413.0,121.0,292.0,423.0,704.0,11.0,18685.0,2449.0,6725.0,8351.0,3819.0,588.0,18682.0,9497.0,525.0,387.0,135.0,10953.0,543.0,381.0,1.0,376.0,363.0,55.0,2.0,4.0,3.0,1878.0,422.0,360.0,54.0
vs De Graafschap,26.0,54.0,34.0,374.0,3060.0,73.0,51.0,4.0,5.0,47.0,5.0,2.15,1.5,3.65,2.03,3.53,68.1,64.2,2.0,1.89,34.0,34.0,3060.0,38.0,1.12,125.0,90.0,70.4,21.0,5.0,8.0,13.0,38.2,2.0,1.0,0.0,1.0,34.0,5.0,2.0,3.0,30.2,0.24,-4.8,-0.14,246.0,608.0,40.5,944.0,172.0,42.7,36.3,271.0,75.6,53.5,453.0,27.0,6.0,45.0,1.32,14.8,220.0,33.0,38.9,6.47,0.12,0.31,0.12,4.9,4.8,12655.0,16589.0,76.3,235917.0,92753.0,5412.0,6345.0,85.3,5003.0,6058.0,82.6,1769.0,3104.0,57.0,432.0,1049.0,291.0,73.0,1361.0,14776.0,1742.0,454.0,57.0,208.0,549.0,182.0,83.0,76.0,6.0,764.0,71.0,321.0,1011.0,29.74,696.0,102.0,73.0,66.0,130.0,3.82,81.0,11.0,14.0,13.0,3.0,571.0,367.0,260.0,249.0,62.0,299.0,81.0,218.0,351.0,709.0,12.0,20637.0,1966.0,5865.0,9897.0,5090.0,793.0,20632.0,11525.0,738.0,578.0,165.0,12502.0,594.0,405.0,4.0,370.0,430.0,71.0,5.0,2.0,3.0,1969.0,705.0,628.0,52.9
vs Emmen,28.0,52.4,34.0,374.0,3060.0,69.0,44.0,3.0,5.0,49.0,3.0,2.03,1.29,3.32,1.94,3.24,61.3,57.9,1.8,1.7,34.0,34.0,3060.0,41.0,1.21,163.0,124.0,76.1,16.0,8.0,10.0,9.0,26.5,2.0,2.0,0.0,0.0,34.0,1.0,7.0,2.0,39.8,0.24,0.8,0.02,180.0,448.0,40.2,729.0,172.0,36.1,34.8,251.0,73.7,53.0,479.0,14.0,2.9,23.0,0.68,12.6,189.0,26.0,39.0,5.56,0.14,0.35,0.13,7.7,8.1,13409.0,17279.0,77.6,249794.0,93338.0,5553.0,6493.0,85.5,5627.0,6710.0,83.9,1771.0,2999.0,59.1,349.0,1157.0,288.0,85.0,1512.0,15537.0,1687.0,472.0,32.0,174.0,647.0,176.0,80.0,55.0,8.0,714.0,55.0,352.0,847.0,24.91,575.0,77.0,70.0,61.0,111.0,3.26,70.0,6.0,17.0,10.0,2.0,578.0,368.0,263.0,241.0,74.0,368.0,91.0,277.0,372.0,701.0,17.0,21236.0,1769.0,5994.0,10211.0,5245.0,804.0,21231.0,12167.0,734.0,509.0,170.0,13270.0,567.0,401.0,1.0,367.0,425.0,55.0,5.0,2.0,2.0,1943.0,604.0,494.0,55.0
vs Excelsior,24.0,53.3,34.0,374.0,3060.0,76.0,57.0,3.0,5.0,39.0,1.0,2.24,1.68,3.91,2.15,3.82,68.2,64.5,2.01,1.9,34.0,34.0,3060.0,46.0,1.35,118.0,74.0,63.6,19.0,6.0,9.0,10.0,29.4,3.0,3.0,0.0,0.0,34.0,0.0,9.0,2.0,33.2,0.26,-10.8,-0.32,200.0,580.0,34.5,850.0,148.0,43.1,37.0,272.0,78.7,55.9,422.0,19.0,4.5,28.0,0.82,14.1,221.0,23.0,36.2,6.5,0.12,0.33,0.11,7.8,8.5,13636.0,17564.0,77.6,253341.0,93584.0,5735.0,6643.0,86.3,5702.0,6764.0,84.3,1764.0,3165.0,55.7,463.0,1234.0,374.0,89.0,1703.0,15757.0,1763.0,335.0,41.0,159.0,827.0,269.0,145.0,97.0,4.0,807.0,44.0,336.0,1084.0,31.88,781.0,103.0,71.0,50.0,139.0,4.09,97.0,11.0,10.0,9.0,1.0,625.0,414.0,269.0,279.0,77.0,328.0,84.0,244.0,370.0,577.0,10.0,21430.0,1905.0,5929.0,9430.0,6306.0,1029.0,21425.0,12378.0,956.0,649.0,244.0,13511.0,550.0,363.0,1.0,378.0,311.0,44.0,4.0,3.0,2.0,1965.0,549.0,532.0,50.8
vs Feyenoord,28.0,40.7,34.0,374.0,3060.0,39.0,22.0,2.0,2.0,32.0,3.0,1.15,0.65,1.79,1.09,1.74,43.7,42.2,1.28,1.24,34.0,34.0,3060.0,75.0,2.21,243.0,169.0,70.4,9.0,5.0,20.0,5.0,14.7,5.0,3.0,1.0,1.0,34.0,4.0,10.0,2.0,69.3,0.27,-3.7,-0.11,227.0,654.0,34.7,905.0,168.0,48.1,38.5,295.0,74.2,52.6,558.0,25.0,4.5,33.0,0.97,13.5,150.0,17.0,34.9,4.41,0.09,0.25,0.1,-4.7,-5.2,10574.0,14105.0,75.0,193016.0,79104.0,4694.0,5499.0,85.4,4232.0,5177.0,81.7,1297.0,2567.0,50.5,304.0,875.0,231.0,50.0,1187.0,12504.0,1565.0,375.0,25.0,134.0,528.0,149.0,70.0,50.0,9.0,642.0,36.0,307.0,747.0,21.97,527.0,67.0,45.0,47.0,67.0,1.97,39.0,4.0,5.0,8.0,2.0,620.0,348.0,320.0,234.0,66.0,455.0,150.0,305.0,459.0,826.0,16.0,18211.0,2425.0,6275.0,8009.0,4175.0,640.0,18209.0,9837.0,620.0,441.0,158.0,10480.0,509.0,398.0,1.0,335.0,331.0,36.0,2.0,5.0,2.0,1813.0,465.0,531.0,46.7
vs Fortuna Sittard,28.0,52.9,34.0,374.0,3060.0,78.0,54.0,8.0,10.0,52.0,2.0,2.29,1.59,3.88,2.06,3.65,67.9,60.5,2.0,1.78,34.0,34.0,3060.0,50.0,1.47,152.0,102.0,69.7,18.0,7.0,9.0,9.0,26.5,5.0,4.0,1.0,0.0,34.0,0.0,6.0,1.0,46.1,0.28,-2.9,-0.09,197.0,464.0,42.5,769.0,173.0,37.3,34.1,258.0,68.6,50.9,420.0,22.0,5.2,42.0,1.24,15.1,194.0,16.0,36.9,5.71,0.13,0.36,0.12,10.1,9.5,12841.0,16655.0,77.1,240254.0,95869.0,5475.0,6382.0,85.8,5143.0,6178.0,83.2,1761.0,2965.0,59.4,410.0,1071.0,331.0,84.0,1543.0,14799.0,1772.0,383.0,36.0,225.0,743.0,222.0,103.0,82.0,3.0,826.0,84.0,337.0,952.0,28.0,683.0,87.0,46.0,43.0,132.0,3.88,91.0,7.0,9.0,11.0,0.0,596.0,343.0,295.0,225.0,76.0,367.0,118.0,249.0,366.0,668.0,22.0,20636.0,1821.0,6004.0,9236.0,5643.0,945.0,20626.0,11451.0,854.0,601.0,235.0,12736.0,557.0,350.0,0.0,433.0,350.0,84.0,9.0,5.0,1.0,2029.0,638.0,547.0,53.8
vs Groningen,27.0,54.6,34.0,374.0,3060.0,41.0,27.0,2.0,2.0,46.0,4.0,1.21,0.79,2.0,1.15,1.94,44.8,43.2,1.32,1.27,34.0,34.0,3060.0,39.0,1.15,149.0,112.0,77.2,15.0,6.0,13.0,12.0,35.3,6.0,5.0,1.0,0.0,34.0,0.0,4.0,2.0,44.6,0.27,7.6,0.22,235.0,686.0,34.3,957.0,182.0,49.1,39.8,283.0,76.3,54.1,409.0,25.0,6.1,36.0,1.06,14.9,134.0,10.0,34.4,3.94,0.1,0.29,0.11,-3.8,-4.2,12802.0,17272.0,74.1,237363.0,91297.0,5420.0,6407.0,84.6,5174.0,6379.0,81.1,1699.0,3260.0,52.1,293.0,1000.0,264.0,67.0,1376.0,15277.0,1905.0,442.0,61.0,191.0,543.0,166.0,81.0,64.0,4.0,942.0,90.0,373.0,677.0,19.91,468.0,69.0,40.0,35.0,68.0,2.0,47.0,5.0,6.0,5.0,0.0,636.0,400.0,329.0,238.0,69.0,336.0,92.0,244.0,293.0,821.0,13.0,21369.0,2168.0,6952.0,9852.0,4760.0,657.0,21367.0,11477.0,635.0,491.0,144.0,12689.0,637.0,495.0,1.0,352.0,383.0,90.0,2.0,6.0,2.0,1992.0,707.0,817.0,46.4
vs Heerenveen,24.0,50.7,34.0,374.0,3060.0,71.0,51.0,5.0,6.0,46.0,4.0,2.09,1.5,3.59,1.94,3.44,64.3,60.2,1.89,1.77,34.0,34.0,3060.0,64.0,1.88,176.0,112.0,67.6,13.0,11.0,10.0,7.0,20.6,7.0,7.0,0.0,0.0,34.0,2.0,9.0,0.0,57.2,0.29,-6.8,-0.2,212.0,687.0,30.9,973.0,116.0,50.4,39.3,250.0,78.8,55.1,382.0,15.0,3.9,50.0,1.47,16.4,190.0,21.0,36.4,5.59,0.13,0.35,0.12,6.7,5.8,12287.0,16402.0,74.9,224290.0,85909.0,5286.0,6197.0,85.3,5089.0,6217.0,81.9,1504.0,3040.0,49.5,389.0,957.0,282.0,69.0,1415.0,14630.0,1710.0,419.0,38.0,137.0,640.0,173.0,68.0,72.0,6.0,770.0,62.0,295.0,933.0,27.44,656.0,87.0,65.0,48.0,121.0,3.56,87.0,7.0,11.0,6.0,1.0,593.0,369.0,314.0,229.0,50.0,318.0,89.0,229.0,343.0,632.0,9.0,20141.0,1926.0,6098.0,9363.0,4924.0,859.0,20134.0,11005.0,747.0,498.0,222.0,12148.0,512.0,351.0,1.0,351.0,390.0,62.0,5.0,7.0,0.0,1952.0,639.0,635.0,50.2
