team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Atalanta,30.0,57.2,38.0,418.0,3420.0,96.0,68.0,7.0,10.0,80.0,2.0,2.53,1.79,4.32,2.34,4.13,83.5,75.6,2.2,1.99,38.0,38.0,3420.0,48.0,1.26,139.0,94.0,69.8,23.0,9.0,6.0,10.0,26.3,6.0,6.0,0.0,0.0,38.0,2.0,4.0,3.0,41.9,0.26,-3.1,-0.08,175.0,410.0,42.7,893.0,194.0,29.3,33.0,234.0,63.2,48.8,366.0,8.0,2.2,67.0,1.76,18.3,256.0,31.0,36.6,6.74,0.13,0.35,0.11,12.5,13.4,17945.0,21860.0,82.1,301978.0,102774.0,8671.0,9684.0,89.5,6817.0,7927.0,86.0,1732.0,2818.0,61.5,535.0,1291.0,440.0,99.0,1867.0,19949.0,1861.0,577.0,40.0,163.0,767.0,248.0,83.0,132.0,0.0,715.0,50.0,354.0,1242.0,32.68,938.0,91.0,75.0,51.0,170.0,4.47,120.0,8.0,16.0,12.0,4.0,627.0,351.0,252.0,278.0,97.0,396.0,111.0,285.0,418.0,532.0,12.0,26093.0,1876.0,6557.0,12183.0,7584.0,1117.0,26083.0,16491.0,978.0,780.0,256.0,17836.0,595.0,358.0,1.0,534.0,518.0,50.0,9.0,6.0,3.0,2145.0,624.0,500.0,55.5
Bologna,31.0,52.6,38.0,418.0,3420.0,48.0,31.0,5.0,6.0,109.0,7.0,1.26,0.82,2.08,1.13,1.95,56.9,52.2,1.5,1.37,38.0,38.0,3420.0,65.0,1.71,189.0,124.0,68.8,12.0,11.0,15.0,2.0,5.3,8.0,6.0,1.0,1.0,38.0,2.0,6.0,1.0,54.1,0.26,-9.9,-0.26,161.0,366.0,44.0,870.0,222.0,29.2,31.4,295.0,38.0,33.3,482.0,44.0,9.1,30.0,0.79,12.9,160.0,29.0,29.1,4.21,0.08,0.27,0.1,-8.9,-9.2,14608.0,18465.0,79.1,251345.0,95729.0,6955.0,7886.0,88.2,5859.0,6959.0,84.2,1377.0,2513.0,54.8,418.0,1201.0,293.0,67.0,1672.0,16401.0,1979.0,618.0,28.0,134.0,733.0,228.0,155.0,21.0,2.0,736.0,85.0,329.0,967.0,25.45,726.0,68.0,47.0,50.0,85.0,2.24,54.0,4.0,10.0,7.0,0.0,575.0,338.0,270.0,238.0,67.0,390.0,125.0,265.0,412.0,667.0,13.0,22738.0,2314.0,6600.0,10533.0,5822.0,794.0,22732.0,13270.0,799.0,556.0,203.0,14486.0,617.0,331.0,3.0,595.0,567.0,85.0,6.0,8.0,1.0,1903.0,644.0,666.0,49.2
Brescia,32.0,40.6,38.0,418.0,3420.0,34.0,22.0,4.0,4.0,95.0,6.0,0.89,0.58,1.47,0.79,1.37,43.4,40.2,1.14,1.06,38.0,38.0,3420.0,79.0,2.08,236.0,159.0,70.3,6.0,7.0,25.0,6.0,15.8,11.0,9.0,1.0,1.0,38.0,1.0,9.0,3.0,69.0,0.26,-7.0,-0.19,170.0,467.0,36.4,731.0,218.0,42.0,35.9,365.0,43.8,38.1,682.0,20.0,2.9,17.0,0.45,9.4,138.0,32.0,33.3,3.63,0.07,0.22,0.1,-9.4,-10.2,10833.0,14648.0,74.0,195788.0,80646.0,4731.0,5583.0,84.7,4291.0,5316.0,80.7,1347.0,2595.0,51.9,288.0,830.0,253.0,78.0,1241.0,12511.0,2069.0,644.0,22.0,160.0,641.0,160.0,44.0,76.0,1.0,784.0,68.0,327.0,725.0,19.08,482.0,88.0,50.0,70.0,58.0,1.53,36.0,8.0,6.0,7.0,1.0,507.0,273.0,256.0,195.0,56.0,399.0,170.0,229.0,361.0,886.0,12.0,18739.0,2524.0,6842.0,7804.0,4306.0,653.0,18735.0,9591.0,537.0,385.0,86.0,10769.0,557.0,316.0,3.0,504.0,583.0,68.0,3.0,11.0,3.0,1768.0,498.0,602.0,45.3
Cagliari,33.0,45.7,38.0,418.0,3420.0,50.0,34.0,4.0,6.0,108.0,6.0,1.32,0.89,2.21,1.21,2.11,41.8,37.1,1.1,0.98,38.0,38.0,3418.0,56.0,1.47,195.0,141.0,74.9,11.0,12.0,15.0,7.0,18.4,9.0,7.0,1.0,1.0,38.0,0.0,3.0,3.0,52.3,0.23,-0.7,-0.02,188.0,541.0,34.8,751.0,154.0,48.2,38.4,361.0,49.6,39.9,665.0,23.0,3.5,15.0,0.39,10.5,136.0,16.0,31.1,3.58,0.11,0.34,0.09,8.2,8.9,13131.0,16868.0,77.8,245291.0,89789.0,5524.0,6270.0,88.1,5722.0,6815.0,84.0,1629.0,2973.0,54.8,344.0,984.0,246.0,87.0,1288.0,14891.0,1921.0,562.0,24.0,167.0,762.0,154.0,63.0,67.0,1.0,749.0,56.0,289.0,771.0,20.29,574.0,71.0,32.0,32.0,82.0,2.16,61.0,5.0,6.0,4.0,3.0,560.0,338.0,300.0,203.0,57.0,445.0,174.0,271.0,337.0,855.0,13.0,21020.0,2568.0,7154.0,9248.0,4843.0,586.0,21015.0,11102.0,662.0,564.0,100.0,13049.0,543.0,337.0,3.0,534.0,449.0,56.0,3.0,9.0,3.0,1836.0,516.0,691.0,42.8
Fiorentina,33.0,47.4,38.0,418.0,3420.0,48.0,30.0,9.0,11.0,105.0,5.0,1.26,0.79,2.05,1.03,1.82,53.6,45.4,1.41,1.19,38.0,38.0,3420.0,48.0,1.26,162.0,112.0,75.9,12.0,13.0,13.0,11.0,28.9,11.0,9.0,2.0,0.0,38.0,2.0,5.0,0.0,50.2,0.25,2.2,0.06,128.0,417.0,30.7,828.0,232.0,35.5,33.8,281.0,43.8,38.3,543.0,19.0,3.5,35.0,0.92,13.8,170.0,23.0,31.6,4.47,0.07,0.23,0.09,-5.6,-6.4,13589.0,17172.0,79.1,245422.0,91397.0,5835.0,6615.0,88.2,5843.0,6843.0,85.4,1535.0,2737.0,56.1,420.0,1124.0,298.0,81.0,1446.0,15265.0,1857.0,576.0,41.0,173.0,726.0,209.0,70.0,112.0,0.0,705.0,50.0,313.0,970.0,25.53,676.0,93.0,59.0,69.0,83.0,2.18,48.0,9.0,11.0,9.0,0.0,571.0,333.0,300.0,205.0,66.0,346.0,98.0,248.0,347.0,719.0,9.0,21343.0,2205.0,6723.0,9390.0,5490.0,845.0,21332.0,12273.0,857.0,545.0,195.0,13488.0,595.0,388.0,3.0,546.0,500.0,50.0,8.0,11.0,0.0,1926.0,458.0,491.0,48.3
Genoa,34.0,49.5,38.0,418.0,3420.0,46.0,28.0,11.0,16.0,107.0,10.0,1.21,0.74,1.95,0.92,1.66,48.7,36.2,1.28,0.95,38.0,38.0,3420.0,73.0,1.92,201.0,130.0,67.2,10.0,9.0,19.0,7.0,18.4,9.0,7.0,0.0,2.0,38.0,3.0,7.0,2.0,65.8,0.29,-5.2,-0.14,190.0,542.0,35.1,1042.0,180.0,40.5,35.7,341.0,35.2,34.7,593.0,26.0,4.4,19.0,0.5,12.2,140.0,24.0,33.3,3.68,0.08,0.25,0.09,-2.7,-1.2,14305.0,18157.0,78.8,249032.0,93026.0,6586.0,7416.0,88.8,5724.0,6778.0,84.4,1490.0,2775.0,53.7,301.0,937.0,292.0,103.0,1280.0,16145.0,1955.0,555.0,13.0,142.0,723.0,166.0,51.0,71.0,0.0,782.0,57.0,329.0,754.0,19.84,540.0,59.0,51.0,48.0,80.0,2.11,53.0,4.0,6.0,10.0,2.0,551.0,335.0,268.0,210.0,73.0,410.0,150.0,260.0,385.0,775.0,16.0,22193.0,2703.0,7647.0,9844.0,4922.0,653.0,22178.0,12672.0,583.0,434.0,103.0,14203.0,558.0,349.0,5.0,571.0,514.0,57.0,12.0,9.0,2.0,1828.0,600.0,583.0,50.7
Hellas Verona,30.0,49.8,38.0,418.0,3420.0,45.0,27.0,8.0,9.0,87.0,7.0,1.18,0.71,1.89,0.97,1.68,50.5,43.6,1.33,1.15,38.0,38.0,3420.0,51.0,1.34,174.0,124.0,75.9,12.0,13.0,13.0,10.0,26.3,9.0,9.0,0.0,0.0,38.0,2.0,7.0,1.0,51.1,0.25,1.1,0.03,194.0,720.0,26.9,697.0,84.0,61.7,43.3,344.0,84.3,55.7,570.0,17.0,3.0,16.0,0.42,11.1,146.0,12.0,33.6,3.84,0.09,0.25,0.1,-5.5,-6.6,13348.0,17641.0,75.7,234676.0,89110.0,5993.0,6965.0,86.0,5423.0,6571.0,82.5,1411.0,2861.0,49.3,332.0,1084.0,319.0,70.0,1575.0,15621.0,1929.0,555.0,29.0,94.0,750.0,207.0,83.0,112.0,0.0,734.0,91.0,310.0,766.0,20.16,562.0,70.0,56.0,31.0,77.0,2.03,51.0,5.0,6.0,7.0,1.0,488.0,290.0,237.0,187.0,64.0,361.0,173.0,188.0,398.0,825.0,10.0,21661.0,2367.0,6427.0,10342.0,5111.0,744.0,21652.0,11821.0,728.0,553.0,146.0,13229.0,536.0,307.0,2.0,555.0,490.0,91.0,7.0,9.0,1.0,2146.0,718.0,783.0,47.8
Inter,29.0,54.2,38.0,418.0,3420.0,80.0,57.0,10.0,11.0,104.0,6.0,2.11,1.5,3.61,1.84,3.34,69.4,60.8,1.83,1.6,38.0,38.0,3420.0,36.0,0.95,118.0,82.0,72.0,24.0,10.0,4.0,14.0,36.8,4.0,3.0,1.0,0.0,38.0,0.0,5.0,1.0,33.0,0.25,-2.0,-0.05,114.0,239.0,47.7,922.0,203.0,18.3,27.4,291.0,24.1,28.6,545.0,26.0,4.8,21.0,0.55,11.8,216.0,22.0,35.6,5.68,0.12,0.32,0.1,10.6,9.2,17232.0,20842.0,82.7,312663.0,106571.0,7232.0,8059.0,89.7,7508.0,8587.0,87.4,1989.0,2948.0,67.5,449.0,1301.0,400.0,98.0,1820.0,18974.0,1772.0,469.0,20.0,243.0,790.0,235.0,92.0,65.0,1.0,704.0,96.0,348.0,1078.0,28.37,786.0,79.0,81.0,50.0,137.0,3.61,98.0,6.0,11.0,12.0,1.0,524.0,287.0,228.0,212.0,84.0,371.0,120.0,251.0,370.0,657.0,12.0,24766.0,2441.0,7448.0,11450.0,6087.0,1024.0,24755.0,13950.0,797.0,520.0,190.0,17092.0,515.0,292.0,3.0,563.0,450.0,96.0,10.0,4.0,1.0,1862.0,515.0,470.0,52.3
Juventus,30.0,58.1,38.0,418.0,3420.0,73.0,47.0,13.0,14.0,87.0,3.0,1.92,1.24,3.16,1.58,2.82,71.1,60.1,1.87,1.58,38.0,38.0,3420.0,43.0,1.13,162.0,118.0,79.0,26.0,5.0,7.0,12.0,31.6,12.0,9.0,1.0,2.0,38.0,1.0,3.0,0.0,44.7,0.22,1.7,0.04,94.0,191.0,49.2,715.0,197.0,21.3,28.4,251.0,15.5,24.8,464.0,14.0,3.0,44.0,1.16,16.2,224.0,40.0,33.7,5.89,0.09,0.27,0.09,1.9,-0.1,20149.0,23408.0,86.1,332903.0,110593.0,9684.0,10473.0,92.5,7782.0,8664.0,89.8,1816.0,2715.0,66.9,501.0,1629.0,336.0,70.0,1746.0,21548.0,1787.0,509.0,54.0,209.0,698.0,235.0,74.0,105.0,1.0,713.0,73.0,299.0,1209.0,31.82,901.0,79.0,69.0,69.0,125.0,3.29,82.0,7.0,10.0,12.0,1.0,539.0,318.0,225.0,219.0,95.0,374.0,120.0,254.0,370.0,590.0,14.0,27421.0,2020.0,6575.0,13503.0,7570.0,863.0,27407.0,17726.0,879.0,767.0,211.0,20049.0,510.0,293.0,2.0,508.0,486.0,73.0,10.0,12.0,0.0,1811.0,432.0,338.0,56.1
Lazio,27.0,50.4,38.0,418.0,3420.0,77.0,45.0,15.0,18.0,99.0,2.0,2.03,1.18,3.21,1.63,2.82,68.0,53.9,1.79,1.42,38.0,38.0,3420.0,42.0,1.11,154.0,112.0,77.3,24.0,6.0,8.0,11.0,28.9,9.0,7.0,1.0,1.0,38.0,1.0,7.0,1.0,44.4,0.24,3.4,0.09,148.0,368.0,40.2,938.0,143.0,32.0,31.2,291.0,23.4,26.0,474.0,10.0,2.1,18.0,0.47,13.6,204.0,21.0,36.3,5.37,0.11,0.3,0.1,9.0,8.1,15875.0,19415.0,81.8,281345.0,100800.0,7130.0,8009.0,89.0,6201.0,7132.0,86.9,1924.0,2976.0,64.7,434.0,1334.0,393.0,103.0,1668.0,17695.0,1649.0,449.0,63.0,186.0,741.0,218.0,72.0,102.0,0.0,610.0,71.0,327.0,1038.0,27.32,770.0,76.0,60.0,44.0,135.0,3.55,98.0,2.0,9.0,13.0,3.0,547.0,311.0,270.0,205.0,72.0,404.0,142.0,262.0,378.0,642.0,9.0,23332.0,2356.0,7008.0,10481.0,6081.0,950.0,23314.0,13144.0,935.0,658.0,212.0,15748.0,503.0,270.0,1.0,462.0,399.0,71.0,12.0,9.0,1.0,1921.0,450.0,515.0,46.6
