team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
vs Arsenal,28.0,41.9,38.0,418.0,3420.0,50.0,32.0,7.0,7.0,76.0,2.0,1.32,0.84,2.16,1.13,1.97,54.2,48.7,1.43,1.28,38.0,38.0,3420.0,73.0,1.92,164.0,94.0,57.9,10.0,7.0,21.0,4.0,10.5,5.0,4.0,1.0,0.0,38.0,3.0,8.0,4.0,58.0,0.33,-11.0,-0.29,280.0,687.0,40.8,837.0,145.0,53.4,40.7,305.0,78.7,54.6,455.0,13.0,2.9,30.0,0.79,13.8,175.0,18.0,35.6,4.61,0.09,0.25,0.1,-4.2,-5.7,12313.0,16319.0,75.5,218281.0,85800.0,5823.0,6698.0,86.9,4500.0,5597.0,80.4,1500.0,2840.0,52.8,367.0,973.0,288.0,65.0,1279.0,14430.0,1795.0,464.0,68.0,150.0,627.0,184.0,71.0,82.0,5.0,733.0,94.0,360.0,863.0,22.71,615.0,74.0,56.0,54.0,91.0,2.39,56.0,6.0,7.0,10.0,1.0,641.0,362.0,306.0,247.0,88.0,496.0,132.0,364.0,525.0,841.0,28.0,20743.0,2232.0,6287.0,9435.0,5238.0,832.0,20736.0,10744.0,683.0,495.0,184.0,12212.0,551.0,380.0,1.0,469.0,385.0,94.0,7.0,5.0,4.0,2025.0,637.0,555.0,53.4
vs Bournemouth,28.0,53.1,38.0,418.0,3420.0,67.0,48.0,5.0,5.0,91.0,9.0,1.76,1.26,3.03,1.63,2.89,57.2,53.2,1.5,1.4,38.0,38.0,3420.0,56.0,1.47,161.0,105.0,69.6,19.0,6.0,13.0,12.0,31.6,9.0,7.0,1.0,1.0,38.0,0.0,8.0,1.0,55.7,0.3,0.7,0.02,288.0,727.0,39.6,889.0,125.0,52.6,40.1,306.0,84.6,58.0,475.0,13.0,2.7,28.0,0.74,13.5,168.0,18.0,32.6,4.42,0.12,0.37,0.11,9.8,8.8,16091.0,20430.0,78.8,277973.0,97717.0,7637.0,8629.0,88.5,6097.0,7231.0,84.3,1709.0,3238.0,52.8,385.0,1267.0,350.0,74.0,1675.0,18560.0,1786.0,368.0,72.0,142.0,753.0,225.0,99.0,80.0,6.0,793.0,84.0,340.0,927.0,24.39,704.0,67.0,61.0,40.0,119.0,3.13,91.0,2.0,9.0,8.0,0.0,643.0,388.0,297.0,272.0,74.0,472.0,102.0,370.0,423.0,830.0,14.0,24695.0,2164.0,6511.0,11786.0,6614.0,916.0,24690.0,13627.0,741.0,582.0,203.0,15971.0,551.0,309.0,4.0,456.0,326.0,84.0,4.0,9.0,1.0,2044.0,736.0,701.0,51.2
vs Brighton,21.0,57.6,38.0,418.0,3420.0,60.0,39.0,10.0,10.0,52.0,2.0,1.58,1.03,2.61,1.32,2.34,59.1,51.4,1.56,1.35,38.0,38.0,3420.0,35.0,0.92,105.0,69.0,71.4,20.0,9.0,9.0,13.0,34.2,6.0,5.0,1.0,0.0,38.0,0.0,10.0,0.0,32.0,0.26,-3.0,-0.08,185.0,549.0,33.7,828.0,127.0,43.1,36.4,262.0,73.3,53.0,523.0,24.0,4.6,42.0,1.11,15.8,160.0,27.0,27.9,4.21,0.09,0.31,0.09,0.9,-1.4,17677.0,21902.0,80.7,291899.0,97168.0,8772.0,9872.0,88.9,6753.0,7880.0,85.7,1482.0,2868.0,51.7,426.0,1316.0,370.0,74.0,1830.0,19966.0,1899.0,513.0,43.0,139.0,725.0,216.0,68.0,91.0,15.0,835.0,37.0,334.0,1020.0,26.84,724.0,81.0,69.0,60.0,103.0,2.71,65.0,3.0,10.0,11.0,1.0,583.0,346.0,272.0,223.0,88.0,367.0,87.0,280.0,399.0,711.0,13.0,26121.0,1782.0,6315.0,12989.0,7048.0,973.0,26111.0,14786.0,845.0,676.0,196.0,17547.0,548.0,415.0,1.0,322.0,441.0,37.0,9.0,6.0,0.0,1989.0,780.0,824.0,48.6
vs Burnley,23.0,58.8,38.0,418.0,3420.0,64.0,43.0,2.0,3.0,58.0,3.0,1.68,1.13,2.82,1.63,2.76,62.1,59.7,1.63,1.57,38.0,38.0,3420.0,45.0,1.18,114.0,71.0,62.3,20.0,7.0,11.0,12.0,31.6,2.0,2.0,0.0,0.0,38.0,0.0,10.0,2.0,39.7,0.34,-3.3,-0.09,243.0,711.0,34.2,1038.0,148.0,44.6,37.1,300.0,82.7,56.5,545.0,40.0,7.3,33.0,0.87,13.5,196.0,13.0,30.2,5.16,0.1,0.32,0.09,1.9,2.3,16631.0,21331.0,78.0,287084.0,101192.0,7841.0,8946.0,87.6,6394.0,7673.0,83.3,1753.0,3363.0,52.1,503.0,1187.0,385.0,103.0,1721.0,19291.0,1994.0,448.0,55.0,185.0,811.0,245.0,81.0,67.0,13.0,918.0,46.0,380.0,1147.0,30.18,893.0,81.0,86.0,27.0,107.0,2.82,82.0,4.0,11.0,4.0,0.0,477.0,291.0,236.0,189.0,52.0,329.0,84.0,245.0,307.0,952.0,11.0,25526.0,2181.0,7421.0,11647.0,6656.0,1065.0,25523.0,14231.0,917.0,592.0,247.0,16502.0,548.0,347.0,1.0,376.0,344.0,46.0,2.0,2.0,2.0,1976.0,1025.0,1016.0,50.2
vs Cardiff City,25.0,64.6,38.0,418.0,3420.0,69.0,53.0,4.0,7.0,49.0,3.0,1.82,1.39,3.21,1.71,3.11,61.5,56.0,1.62,1.47,38.0,38.0,3420.0,34.0,0.89,117.0,83.0,73.5,24.0,4.0,10.0,17.0,44.7,4.0,3.0,1.0,0.0,38.0,0.0,4.0,1.0,35.6,0.29,2.6,0.07,183.0,472.0,38.8,902.0,173.0,30.6,32.4,286.0,68.5,51.0,441.0,21.0,4.8,35.0,0.92,13.7,200.0,22.0,35.5,5.26,0.12,0.33,0.1,7.5,9.0,17574.0,22088.0,79.6,287097.0,106936.0,8802.0,9958.0,88.4,6446.0,7742.0,83.3,1535.0,2833.0,54.2,439.0,1261.0,360.0,56.0,1723.0,20080.0,1972.0,421.0,58.0,109.0,662.0,270.0,111.0,99.0,15.0,923.0,36.0,409.0,1017.0,26.76,719.0,94.0,62.0,52.0,124.0,3.26,87.0,6.0,8.0,7.0,1.0,546.0,326.0,283.0,217.0,46.0,373.0,117.0,256.0,314.0,987.0,15.0,26490.0,2114.0,7085.0,13042.0,6588.0,995.0,26484.0,14676.0,872.0,646.0,232.0,17425.0,631.0,414.0,0.0,415.0,360.0,36.0,6.0,4.0,1.0,1976.0,966.0,966.0,50.0
vs Chelsea,24.0,37.1,38.0,418.0,3420.0,39.0,30.0,1.0,2.0,63.0,0.0,1.03,0.79,1.82,1.0,1.79,36.4,34.7,0.96,0.91,38.0,38.0,3420.0,63.0,1.66,197.0,136.0,70.6,8.0,9.0,21.0,10.0,26.3,5.0,5.0,0.0,0.0,38.0,0.0,8.0,2.0,61.3,0.29,0.3,0.01,310.0,771.0,40.2,932.0,134.0,54.1,41.0,338.0,79.0,55.3,547.0,19.0,3.5,18.0,0.47,13.8,122.0,9.0,35.2,3.21,0.11,0.31,0.1,2.6,3.3,12084.0,15784.0,76.6,227292.0,84904.0,5137.0,5934.0,86.6,4930.0,5813.0,84.8,1629.0,3020.0,53.9,256.0,887.0,235.0,70.0,1127.0,13989.0,1718.0,407.0,32.0,169.0,511.0,141.0,54.0,31.0,10.0,731.0,77.0,347.0,604.0,15.89,431.0,64.0,30.0,29.0,66.0,1.74,46.0,7.0,5.0,3.0,2.0,712.0,403.0,371.0,266.0,75.0,561.0,194.0,367.0,568.0,978.0,21.0,20301.0,2645.0,7508.0,8559.0,4459.0,609.0,20300.0,10700.0,501.0,394.0,133.0,12010.0,542.0,377.0,0.0,431.0,326.0,77.0,2.0,5.0,2.0,2047.0,504.0,523.0,49.1
vs Crystal Palace,26.0,54.8,38.0,418.0,3420.0,52.0,35.0,4.0,5.0,62.0,2.0,1.37,0.92,2.29,1.26,2.18,50.1,46.6,1.32,1.23,38.0,38.0,3420.0,51.0,1.34,146.0,97.0,71.9,17.0,7.0,14.0,11.0,28.9,11.0,10.0,1.0,0.0,38.0,1.0,3.0,3.0,43.2,0.23,-4.8,-0.13,240.0,529.0,45.4,708.0,109.0,46.6,38.2,306.0,65.0,49.8,449.0,19.0,4.2,37.0,0.97,14.8,158.0,20.0,30.4,4.16,0.09,0.3,0.09,1.9,1.4,16735.0,20996.0,79.7,296420.0,103194.0,7882.0,9030.0,87.3,6305.0,7413.0,85.1,1967.0,3238.0,60.7,389.0,1469.0,331.0,91.0,1894.0,19077.0,1858.0,430.0,54.0,237.0,840.0,216.0,74.0,114.0,8.0,818.0,61.0,397.0,917.0,24.13,662.0,84.0,54.0,54.0,85.0,2.24,61.0,6.0,6.0,6.0,1.0,763.0,422.0,358.0,307.0,98.0,432.0,132.0,300.0,426.0,886.0,14.0,25658.0,2115.0,6318.0,12495.0,7063.0,865.0,25653.0,14615.0,827.0,662.0,144.0,16640.0,642.0,452.0,1.0,408.0,375.0,61.0,4.0,11.0,3.0,2147.0,706.0,680.0,50.9
vs Everton,23.0,48.5,38.0,418.0,3420.0,44.0,24.0,2.0,5.0,77.0,2.0,1.16,0.63,1.79,1.11,1.74,45.7,41.7,1.2,1.1,38.0,38.0,3420.0,54.0,1.42,167.0,112.0,68.9,14.0,9.0,15.0,10.0,26.3,5.0,2.0,2.0,1.0,38.0,2.0,8.0,1.0,45.8,0.26,-7.2,-0.19,231.0,667.0,34.6,881.0,139.0,49.1,39.5,303.0,77.2,54.8,636.0,23.0,3.6,33.0,0.87,13.5,131.0,17.0,32.9,3.45,0.11,0.32,0.11,-1.7,0.3,13146.0,17729.0,74.1,233950.0,90410.0,6047.0,7110.0,85.0,5045.0,6259.0,80.6,1543.0,3100.0,49.8,288.0,1002.0,255.0,57.0,1360.0,15626.0,2018.0,470.0,79.0,137.0,568.0,179.0,79.0,58.0,11.0,975.0,85.0,395.0,699.0,18.39,488.0,74.0,42.0,44.0,74.0,1.95,47.0,5.0,12.0,6.0,2.0,728.0,430.0,329.0,324.0,75.0,462.0,139.0,323.0,410.0,1046.0,20.0,22290.0,2294.0,7169.0,10332.0,5017.0,712.0,22285.0,11609.0,598.0,428.0,154.0,13052.0,575.0,478.0,1.0,440.0,420.0,85.0,5.0,5.0,1.0,2116.0,877.0,872.0,50.1
vs Fulham,28.0,51.2,38.0,418.0,3420.0,79.0,59.0,5.0,7.0,43.0,0.0,2.08,1.55,3.63,1.95,3.5,68.2,62.7,1.79,1.65,38.0,38.0,3420.0,34.0,0.89,143.0,109.0,77.6,26.0,5.0,7.0,15.0,39.5,3.0,2.0,1.0,0.0,38.0,0.0,4.0,1.0,39.1,0.25,6.1,0.16,273.0,647.0,42.2,990.0,150.0,45.4,38.5,286.0,69.2,52.8,467.0,26.0,5.6,30.0,0.79,14.0,220.0,16.0,37.9,5.79,0.13,0.34,0.11,10.8,11.3,16080.0,20508.0,78.4,285688.0,103831.0,7371.0,8429.0,87.4,6152.0,7397.0,83.2,1897.0,3317.0,57.2,426.0,1259.0,382.0,101.0,1716.0,18494.0,1935.0,480.0,64.0,185.0,808.0,226.0,102.0,71.0,12.0,871.0,79.0,370.0,992.0,26.11,729.0,75.0,70.0,47.0,135.0,3.55,98.0,6.0,14.0,5.0,2.0,700.0,428.0,298.0,306.0,96.0,377.0,110.0,267.0,446.0,765.0,18.0,24767.0,2137.0,6782.0,11798.0,6404.0,1026.0,24761.0,13459.0,816.0,572.0,253.0,15968.0,582.0,372.0,0.0,354.0,405.0,79.0,5.0,3.0,1.0,2094.0,718.0,742.0,49.2
vs Huddersfield,31.0,52.8,38.0,418.0,3420.0,75.0,56.0,7.0,8.0,66.0,2.0,1.97,1.47,3.45,1.79,3.26,60.9,54.7,1.6,1.44,38.0,38.0,3420.0,22.0,0.58,117.0,96.0,82.1,28.0,7.0,3.0,19.0,50.0,1.0,1.0,0.0,0.0,38.0,1.0,3.0,1.0,25.1,0.21,4.1,0.11,235.0,642.0,36.6,964.0,155.0,43.7,36.9,293.0,75.4,53.4,602.0,17.0,2.8,42.0,1.11,16.3,178.0,25.0,34.6,4.68,0.13,0.38,0.11,14.1,13.3,15904.0,20248.0,78.5,273887.0,101737.0,7466.0,8591.0,86.9,6201.0,7373.0,84.1,1614.0,2911.0,55.4,407.0,1241.0,314.0,68.0,1590.0,18262.0,1911.0,441.0,67.0,135.0,526.0,170.0,67.0,62.0,10.0,947.0,75.0,415.0,927.0,24.39,681.0,76.0,54.0,51.0,135.0,3.55,97.0,7.0,7.0,12.0,1.0,612.0,387.0,302.0,269.0,41.0,437.0,115.0,322.0,427.0,1014.0,19.0,24854.0,2275.0,7026.0,12324.0,5712.0,824.0,24846.0,13507.0,742.0,550.0,194.0,15783.0,610.0,445.0,0.0,385.0,399.0,75.0,7.0,1.0,1.0,2151.0,807.0,844.0,48.9
