player,nationality,position,team,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,minutes_90s,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Ludovic Ajorque,fr FRA,FW,Strasbourg,25,1994,26.0,24.0,2058.0,8.0,4.0,1.0,1.0,3.0,0.0,0.35,0.17,0.52,0.31,0.48,7.2,6.4,0.31,0.28,22.9,21.0,0.0,42.9,0.92,0.14,0.33,0.13,0.8,0.6,354.0,516.0,68.6,4923.0,707.0,186.0,263.0,70.7,109.0,151.0,72.2,24.0,38.0,63.2,16.0,15.0,13.0,3.0,30.0,493.0,18.0,0.0,4.0,5.0,13.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,42.0,1.84,32.0,0.0,5.0,3.0,12.0,0.52,7.0,0.0,2.0,2.0,0.0,15.0,10.0,2.0,10.0,3.0,11.0,0.0,11.0,2.0,20.0,0.0,712.0,21.0,40.0,386.0,291.0,95.0,711.0,376.0,21.0,15.0,8.0,553.0,53.0,15.0,0.0,38.0,21.0,4.0,1.0,1.0,0.0,43.0,114.0,78.0,59.4
Marley Aké,fr FRA,"FW,MF",Marseille,18,2001,9.0,0.0,99.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.12,0.12,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-0.1,-0.1,25.0,28.0,89.3,365.0,49.0,12.0,13.0,92.3,8.0,10.0,80.0,2.0,2.0,100.0,0.0,1.0,0.0,0.0,4.0,26.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.73,2.0,0.0,0.0,0.0,1.0,0.91,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,40.0,1.0,7.0,16.0,17.0,2.0,40.0,25.0,1.0,1.0,0.0,24.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0
Chadrac Akolo,cd COD,"FW,MF",Amiens,24,1995,15.0,5.0,544.0,2.0,1.0,0.0,0.0,1.0,0.0,0.33,0.17,0.5,0.33,0.5,1.1,1.1,0.19,0.19,6.0,4.0,0.0,44.4,0.66,0.22,0.5,0.13,0.9,0.9,169.0,209.0,80.9,2319.0,664.0,104.0,116.0,89.7,55.0,69.0,79.7,5.0,10.0,50.0,6.0,17.0,3.0,0.0,26.0,204.0,5.0,3.0,0.0,1.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,13.0,2.15,9.0,0.0,2.0,1.0,2.0,0.33,1.0,0.0,1.0,0.0,0.0,16.0,8.0,8.0,6.0,2.0,6.0,1.0,5.0,5.0,5.0,0.0,280.0,4.0,52.0,141.0,92.0,14.0,280.0,168.0,11.0,14.0,5.0,198.0,14.0,15.0,0.0,9.0,8.0,2.0,0.0,0.0,0.0,36.0,4.0,10.0,28.6
Sofiane Alakouch,ma MAR,DF,Nîmes,21,1998,17.0,17.0,1400.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.06,0.06,15.6,4.0,0.0,44.4,0.26,0.0,0.0,0.1,-0.9,-0.9,648.0,798.0,81.2,10366.0,4185.0,342.0,376.0,91.0,260.0,305.0,85.2,40.0,79.0,50.6,11.0,46.0,13.0,7.0,78.0,601.0,196.0,13.0,0.0,4.0,29.0,0.0,0.0,0.0,0.0,183.0,1.0,20.0,33.0,2.12,24.0,4.0,1.0,1.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,45.0,26.0,25.0,13.0,7.0,13.0,2.0,11.0,23.0,39.0,3.0,984.0,39.0,284.0,473.0,242.0,17.0,984.0,454.0,32.0,22.0,8.0,488.0,21.0,7.0,0.0,14.0,27.0,1.0,0.0,1.0,1.0,74.0,10.0,16.0,38.5
Haitam Aleesami,no NOR,DF,Amiens,28,1991,22.0,21.0,1916.0,1.0,1.0,0.0,0.0,4.0,0.0,0.05,0.05,0.09,0.05,0.09,0.4,0.4,0.02,0.02,21.3,1.0,0.0,50.0,0.05,0.5,1.0,0.18,0.6,0.6,906.0,1195.0,75.8,13402.0,5815.0,523.0,597.0,87.6,316.0,445.0,71.0,38.0,90.0,42.2,14.0,75.0,10.0,4.0,120.0,955.0,238.0,24.0,1.0,3.0,44.0,3.0,0.0,2.0,0.0,211.0,2.0,19.0,29.0,1.36,25.0,3.0,0.0,0.0,3.0,0.14,3.0,0.0,0.0,0.0,0.0,36.0,16.0,25.0,9.0,2.0,33.0,10.0,23.0,34.0,59.0,1.0,1421.0,72.0,412.0,759.0,262.0,15.0,1421.0,573.0,21.0,17.0,4.0,756.0,23.0,22.0,0.0,31.0,9.0,1.0,0.0,0.0,0.0,117.0,39.0,19.0,67.2
Rúnar Alex Rúnarsson,is ISL,GK,Dijon,24,1995,11.0,9.0,901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,330.0,74.8,7054.0,5535.0,38.0,39.0,97.4,128.0,131.0,97.7,81.0,159.0,50.9,0.0,1.0,0.0,0.0,0.0,221.0,108.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.4,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,350.0,304.0,349.0,1.0,0.0,0.0,350.0,157.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,100.0
Rachid Alioui,ma MAR,FW,Angers,27,1992,28.0,17.0,1563.0,6.0,1.0,0.0,0.0,1.0,0.0,0.35,0.06,0.4,0.35,0.4,5.2,5.2,0.3,0.3,17.4,22.0,11.0,37.9,1.27,0.1,0.27,0.09,0.8,0.8,345.0,476.0,72.5,4559.0,643.0,199.0,254.0,78.3,100.0,134.0,74.6,14.0,25.0,56.0,18.0,19.0,9.0,2.0,35.0,438.0,38.0,2.0,0.0,2.0,15.0,1.0,1.0,0.0,0.0,2.0,0.0,10.0,45.0,2.59,33.0,0.0,4.0,5.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,7.0,1.0,3.0,0.0,3.0,2.0,9.0,0.0,631.0,9.0,29.0,300.0,306.0,67.0,631.0,353.0,24.0,18.0,12.0,496.0,40.0,17.0,0.0,24.0,34.0,5.0,0.0,0.0,0.0,40.0,43.0,63.0,40.6
Mickaël Alphonse,gp GLP,DF,Dijon,30,1989,17.0,15.0,1378.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.07,0.07,0.0,0.07,0.2,0.2,0.01,0.01,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-0.2,-0.2,491.0,736.0,66.7,8754.0,3141.0,209.0,251.0,83.3,223.0,307.0,72.6,51.0,131.0,38.9,8.0,32.0,12.0,6.0,44.0,571.0,163.0,6.0,0.0,3.0,31.0,0.0,0.0,0.0,0.0,157.0,2.0,27.0,19.0,1.24,14.0,4.0,0.0,1.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,39.0,25.0,26.0,12.0,1.0,19.0,3.0,16.0,17.0,64.0,0.0,935.0,58.0,330.0,437.0,173.0,11.0,935.0,400.0,37.0,26.0,3.0,472.0,19.0,10.0,0.0,16.0,13.0,1.0,0.0,0.0,1.0,70.0,36.0,10.0,78.3
Romain Amalfitano,fr FRA,MF,Dijon,29,1989,26.0,18.0,1695.0,1.0,1.0,0.0,0.0,5.0,0.0,0.05,0.05,0.11,0.05,0.11,0.4,0.4,0.02,0.02,18.8,2.0,0.0,18.2,0.11,0.09,0.5,0.04,0.6,0.6,702.0,898.0,78.2,12960.0,4364.0,304.0,345.0,88.1,304.0,368.0,82.6,84.0,152.0,55.3,12.0,73.0,14.0,4.0,94.0,873.0,24.0,12.0,5.0,9.0,25.0,4.0,1.0,3.0,0.0,8.0,1.0,8.0,35.0,1.86,24.0,0.0,2.0,3.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,43.0,27.0,18.0,21.0,4.0,23.0,9.0,14.0,36.0,14.0,2.0,1098.0,35.0,241.0,728.0,146.0,7.0,1098.0,626.0,24.0,27.0,3.0,727.0,31.0,19.0,0.0,26.0,43.0,0.0,0.0,0.0,0.0,107.0,8.0,14.0,36.4
Jordan Amavi,fr FRA,DF,Marseille,25,1994,26.0,24.0,2164.0,1.0,1.0,0.0,0.0,9.0,0.0,0.04,0.04,0.08,0.04,0.08,0.7,0.7,0.03,0.03,24.0,4.0,0.0,25.0,0.17,0.06,0.25,0.05,0.3,0.3,974.0,1236.0,78.8,15492.0,5254.0,495.0,569.0,87.0,361.0,460.0,78.5,80.0,126.0,63.5,12.0,42.0,11.0,4.0,72.0,1021.0,215.0,14.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,201.0,0.0,22.0,36.0,1.5,27.0,5.0,1.0,1.0,2.0,0.08,1.0,1.0,0.0,0.0,0.0,55.0,29.0,31.0,19.0,5.0,27.0,6.0,21.0,56.0,97.0,0.0,1591.0,78.0,510.0,746.0,352.0,28.0,1591.0,788.0,62.0,54.0,9.0,835.0,32.0,19.0,0.0,41.0,19.0,1.0,0.0,2.0,0.0,126.0,63.0,23.0,73.3
Thierry Ambrose,gp GLP,FW,Metz,22,1997,18.0,4.0,548.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.19,0.19,6.1,4.0,0.0,17.4,0.66,0.0,0.0,0.05,-1.2,-1.2,136.0,191.0,71.2,2185.0,633.0,69.0,87.0,79.3,51.0,62.0,82.3,11.0,22.0,50.0,12.0,16.0,7.0,2.0,23.0,190.0,1.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,29.0,4.77,20.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,302.0,5.0,24.0,124.0,159.0,30.0,302.0,185.0,31.0,24.0,7.0,219.0,24.0,23.0,0.0,7.0,9.0,1.0,0.0,0.0,0.0,32.0,23.0,18.0,56.1
Kelvin Amian,fr FRA,DF,Toulouse,21,1998,20.0,17.0,1633.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.11,0.11,0.0,0.11,0.4,0.4,0.02,0.02,18.1,3.0,0.0,37.5,0.17,0.0,0.0,0.05,-0.4,-0.4,546.0,676.0,80.8,8695.0,3422.0,273.0,301.0,90.7,210.0,249.0,84.3,43.0,86.0,50.0,5.0,42.0,8.0,2.0,68.0,533.0,141.0,21.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,120.0,2.0,12.0,14.0,0.77,11.0,1.0,1.0,0.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,27.0,21.0,21.0,5.0,1.0,14.0,7.0,7.0,18.0,56.0,0.0,844.0,75.0,287.0,392.0,173.0,11.0,844.0,416.0,38.0,28.0,5.0,427.0,18.0,10.0,0.0,23.0,8.0,0.0,0.0,1.0,0.0,84.0,21.0,21.0,50.0
Joachim Andersen,dk DEN,DF,Lyon,23,1996,18.0,17.0,1531.0,1.0,0.0,0.0,0.0,3.0,0.0,0.06,0.0,0.06,0.06,0.06,0.9,0.9,0.06,0.06,17.0,1.0,0.0,10.0,0.06,0.1,1.0,0.09,0.1,0.1,1195.0,1333.0,89.6,24785.0,7496.0,312.0,345.0,90.4,721.0,756.0,95.4,152.0,209.0,72.7,4.0,57.0,2.0,0.0,79.0,1303.0,27.0,26.0,2.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,16.0,0.94,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,15.0,2.0,0.0,16.0,12.0,4.0,10.0,74.0,2.0,1480.0,166.0,729.0,721.0,32.0,13.0,1480.0,905.0,6.0,5.0,0.0,1105.0,3.0,2.0,0.0,17.0,3.0,0.0,0.0,1.0,0.0,84.0,50.0,22.0,69.4
Benjamin André,fr FRA,MF,Lille,28,1990,26.0,23.0,2054.0,2.0,1.0,0.0,0.0,6.0,0.0,0.09,0.04,0.13,0.09,0.13,0.9,0.9,0.04,0.04,22.8,3.0,0.0,21.4,0.13,0.14,0.67,0.07,1.1,1.1,965.0,1236.0,78.1,15142.0,4227.0,469.0,544.0,86.2,344.0,429.0,80.2,70.0,119.0,58.8,15.0,104.0,5.0,3.0,130.0,1208.0,21.0,19.0,1.0,15.0,12.0,0.0,0.0,0.0,0.0,1.0,7.0,28.0,39.0,1.71,32.0,0.0,2.0,1.0,4.0,0.18,4.0,0.0,0.0,0.0,0.0,72.0,44.0,31.0,35.0,6.0,32.0,9.0,23.0,59.0,40.0,1.0,1513.0,47.0,240.0,1041.0,248.0,21.0,1513.0,723.0,25.0,25.0,3.0,922.0,17.0,20.0,0.0,55.0,37.0,0.0,0.0,0.0,0.0,178.0,80.0,48.0,62.5
Victorien Angban,ci CIV,MF,Metz,22,1996,20.0,11.0,1029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.01,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-0.1,-0.1,542.0,620.0,87.4,9082.0,2298.0,259.0,286.0,90.6,224.0,244.0,91.8,42.0,58.0,72.4,3.0,51.0,3.0,0.0,70.0,596.0,23.0,17.0,0.0,6.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,7.0,13.0,1.14,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,18.0,11.0,11.0,1.0,9.0,2.0,7.0,8.0,5.0,0.0,708.0,9.0,100.0,525.0,93.0,3.0,708.0,432.0,25.0,21.0,2.0,504.0,18.0,17.0,0.0,18.0,26.0,0.0,0.0,0.0,0.0,87.0,8.0,9.0,47.1
Janis Antiste,fr FRA,MF,Toulouse,16,2002,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.37,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
