team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
ADO Den Haag,25.0,46.4,34.0,374.0,3060.0,57.0,41.0,6.0,7.0,55.0,1.0,1.68,1.21,2.88,1.5,2.71,46.9,41.6,1.38,1.22,34.0,34.0,3056.0,63.0,1.86,184.0,122.0,69.6,12.0,9.0,13.0,8.0,23.5,7.0,7.0,0.0,0.0,34.0,1.0,5.0,1.0,61.3,0.3,-0.7,-0.02,332.0,796.0,41.7,965.0,187.0,53.5,41.4,343.0,81.6,55.2,569.0,31.0,5.4,32.0,0.94,13.2,132.0,19.0,32.7,3.88,0.13,0.39,0.11,10.1,9.4,10078.0,14115.0,71.4,200493.0,83388.0,4137.0,4946.0,83.6,3844.0,4913.0,78.2,1753.0,3307.0,53.0,299.0,869.0,187.0,73.0,1122.0,12235.0,1812.0,418.0,21.0,197.0,709.0,187.0,59.0,89.0,7.0,769.0,68.0,326.0,712.0,20.94,467.0,87.0,50.0,46.0,106.0,3.12,73.0,5.0,7.0,9.0,4.0,574.0,341.0,297.0,230.0,47.0,354.0,129.0,225.0,381.0,869.0,20.0,17962.0,2300.0,5826.0,8270.0,4062.0,593.0,17955.0,8242.0,538.0,363.0,151.0,9945.0,502.0,314.0,0.0,369.0,378.0,68.0,6.0,7.0,1.0,1696.0,630.0,592.0,51.6
Ajax,29.0,63.3,34.0,374.0,3060.0,109.0,73.0,12.0,13.0,34.0,2.0,3.21,2.15,5.35,2.85,5.0,94.3,84.4,2.77,2.48,34.0,34.0,3060.0,32.0,0.94,117.0,86.0,73.5,28.0,2.0,4.0,15.0,44.1,2.0,1.0,1.0,0.0,34.0,1.0,3.0,2.0,30.1,0.24,0.1,0.0,91.0,265.0,34.3,785.0,135.0,23.2,27.5,198.0,41.9,40.4,320.0,20.0,6.3,41.0,1.21,15.7,272.0,38.0,40.2,8.0,0.14,0.36,0.13,14.7,12.6,17629.0,21348.0,82.6,277260.0,100520.0,9150.0,10118.0,90.4,6226.0,7251.0,85.9,1349.0,2292.0,58.9,513.0,1525.0,541.0,90.0,2234.0,19698.0,1596.0,390.0,101.0,137.0,819.0,268.0,38.0,176.0,10.0,674.0,54.0,394.0,1224.0,36.0,889.0,96.0,84.0,66.0,192.0,5.65,133.0,8.0,15.0,19.0,1.0,583.0,339.0,216.0,255.0,112.0,359.0,83.0,276.0,394.0,528.0,25.0,25297.0,1596.0,5183.0,12013.0,8349.0,1330.0,25284.0,16342.0,1021.0,814.0,263.0,17484.0,564.0,438.0,1.0,334.0,405.0,54.0,12.0,2.0,2.0,2195.0,529.0,436.0,54.8
AZ Alkmaar,24.0,56.0,34.0,374.0,3060.0,61.0,42.0,4.0,4.0,51.0,0.0,1.79,1.24,3.03,1.68,2.91,63.8,60.7,1.88,1.78,34.0,34.0,3060.0,43.0,1.26,148.0,108.0,72.3,17.0,7.0,10.0,14.0,41.2,3.0,2.0,1.0,0.0,34.0,0.0,7.0,4.0,43.7,0.29,4.7,0.14,149.0,470.0,31.7,902.0,184.0,38.5,34.9,223.0,55.2,46.0,416.0,18.0,4.3,58.0,1.71,16.5,198.0,17.0,37.4,5.82,0.11,0.29,0.12,-2.8,-3.7,15265.0,18857.0,81.0,275253.0,93127.0,6562.0,7446.0,88.1,6467.0,7408.0,87.3,1723.0,2912.0,59.2,400.0,1225.0,371.0,39.0,1733.0,17139.0,1672.0,407.0,50.0,218.0,464.0,220.0,108.0,33.0,5.0,747.0,46.0,334.0,954.0,28.06,734.0,61.0,50.0,35.0,104.0,3.06,75.0,6.0,8.0,5.0,3.0,607.0,365.0,251.0,273.0,83.0,384.0,96.0,288.0,322.0,619.0,21.0,22768.0,1925.0,6058.0,11113.0,5853.0,962.0,22763.0,14174.0,933.0,675.0,253.0,15146.0,580.0,460.0,0.0,375.0,361.0,46.0,4.0,3.0,4.0,1988.0,360.0,422.0,46.0
De Graafschap,26.0,46.0,34.0,374.0,3060.0,35.0,24.0,1.0,2.0,52.0,4.0,1.03,0.71,1.74,1.0,1.71,38.4,36.8,1.13,1.08,34.0,34.0,3060.0,75.0,2.21,225.0,151.0,68.4,8.0,5.0,21.0,6.0,17.6,5.0,4.0,1.0,0.0,34.0,2.0,7.0,2.0,68.6,0.29,-4.4,-0.13,315.0,848.0,37.1,956.0,105.0,58.9,42.1,333.0,85.6,58.6,444.0,9.0,2.0,41.0,1.21,15.4,124.0,29.0,33.2,3.65,0.09,0.27,0.1,-3.4,-2.8,9850.0,13799.0,71.4,195782.0,84081.0,3896.0,4793.0,81.3,4320.0,5428.0,79.6,1475.0,2932.0,50.3,275.0,891.0,210.0,60.0,1130.0,12007.0,1733.0,404.0,25.0,107.0,566.0,152.0,97.0,32.0,4.0,734.0,59.0,277.0,651.0,19.15,450.0,63.0,32.0,54.0,57.0,1.68,39.0,3.0,3.0,6.0,0.0,640.0,387.0,341.0,245.0,54.0,381.0,111.0,270.0,359.0,822.0,14.0,17852.0,2174.0,6353.0,7834.0,3880.0,557.0,17850.0,9026.0,577.0,363.0,122.0,9718.0,632.0,394.0,0.0,441.0,350.0,59.0,2.0,5.0,2.0,1847.0,628.0,705.0,47.1
Emmen,28.0,47.6,34.0,374.0,3060.0,39.0,26.0,2.0,2.0,61.0,1.0,1.15,0.76,1.91,1.09,1.85,42.9,41.4,1.26,1.22,34.0,34.0,3060.0,72.0,2.12,193.0,124.0,64.2,10.0,8.0,16.0,4.0,11.8,5.0,3.0,0.0,2.0,34.0,3.0,8.0,3.0,59.3,0.32,-9.7,-0.28,274.0,707.0,38.8,864.0,170.0,52.5,40.3,307.0,82.4,57.4,527.0,36.0,6.8,41.0,1.21,15.2,161.0,25.0,36.6,4.74,0.08,0.23,0.1,-3.9,-4.4,11803.0,15649.0,75.4,218736.0,88405.0,5262.0,6167.0,85.3,4599.0,5576.0,82.5,1571.0,2933.0,53.6,325.0,977.0,223.0,72.0,1202.0,13839.0,1759.0,389.0,23.0,149.0,618.0,163.0,100.0,39.0,10.0,794.0,51.0,354.0,771.0,22.68,570.0,61.0,45.0,39.0,65.0,1.91,47.0,3.0,8.0,4.0,1.0,640.0,379.0,321.0,264.0,55.0,393.0,102.0,291.0,387.0,810.0,13.0,19642.0,2152.0,6440.0,8651.0,4745.0,596.0,19640.0,9920.0,622.0,463.0,124.0,11692.0,558.0,371.0,0.0,455.0,353.0,51.0,2.0,5.0,3.0,1778.0,494.0,604.0,45.0
Excelsior,24.0,46.7,34.0,374.0,3060.0,44.0,33.0,3.0,3.0,46.0,4.0,1.29,0.97,2.26,1.21,2.18,39.6,37.3,1.16,1.1,34.0,34.0,3059.0,79.0,2.32,226.0,148.0,66.4,9.0,6.0,19.0,5.0,14.7,5.0,3.0,2.0,0.0,34.0,1.0,7.0,3.0,67.2,0.29,-8.8,-0.26,221.0,588.0,37.6,839.0,175.0,37.7,35.9,389.0,69.9,49.4,678.0,26.0,3.8,21.0,0.62,11.2,115.0,22.0,31.7,3.38,0.11,0.36,0.1,4.4,3.7,11648.0,15362.0,75.8,223368.0,92376.0,4785.0,5654.0,84.6,4888.0,5854.0,83.5,1689.0,3104.0,54.4,273.0,998.0,215.0,61.0,1290.0,13565.0,1761.0,395.0,24.0,143.0,537.0,137.0,86.0,25.0,3.0,728.0,36.0,296.0,635.0,18.68,437.0,62.0,25.0,44.0,74.0,2.18,51.0,8.0,8.0,2.0,0.0,602.0,392.0,356.0,191.0,55.0,419.0,151.0,268.0,365.0,1046.0,13.0,19468.0,2560.0,7098.0,8658.0,3926.0,549.0,19465.0,10577.0,569.0,423.0,144.0,11531.0,571.0,398.0,1.0,329.0,361.0,36.0,2.0,5.0,3.0,1857.0,532.0,549.0,49.2
Feyenoord,28.0,59.3,34.0,374.0,3060.0,73.0,53.0,3.0,5.0,35.0,7.0,2.15,1.56,3.71,2.06,3.62,70.3,67.3,2.07,1.98,34.0,34.0,3060.0,41.0,1.21,152.0,113.0,74.3,20.0,5.0,9.0,10.0,29.4,2.0,2.0,0.0,0.0,34.0,4.0,2.0,2.0,41.5,0.26,2.5,0.07,158.0,417.0,37.9,843.0,191.0,31.8,32.7,253.0,58.9,46.9,425.0,18.0,4.2,25.0,0.74,13.8,239.0,21.0,39.0,7.03,0.11,0.29,0.11,2.7,2.7,17075.0,20680.0,82.6,303641.0,100902.0,7814.0,8681.0,90.0,6610.0,7594.0,87.0,2034.0,3135.0,64.9,481.0,1334.0,401.0,62.0,1947.0,19016.0,1611.0,341.0,62.0,265.0,674.0,247.0,86.0,122.0,5.0,695.0,53.0,354.0,1099.0,32.32,826.0,87.0,73.0,37.0,128.0,3.76,91.0,5.0,13.0,7.0,3.0,623.0,370.0,289.0,272.0,62.0,351.0,98.0,253.0,384.0,681.0,15.0,24681.0,2130.0,6316.0,12328.0,6298.0,1073.0,24676.0,15460.0,947.0,664.0,228.0,16939.0,558.0,377.0,3.0,344.0,319.0,53.0,4.0,2.0,2.0,1936.0,531.0,465.0,53.3
Fortuna Sittard,28.0,47.1,34.0,374.0,3060.0,49.0,30.0,4.0,5.0,58.0,7.0,1.44,0.88,2.32,1.32,2.21,44.3,40.4,1.3,1.19,34.0,34.0,3060.0,80.0,2.35,204.0,124.0,64.7,9.0,7.0,18.0,5.0,14.7,10.0,8.0,2.0,0.0,34.0,1.0,5.0,2.0,64.5,0.28,-13.5,-0.4,273.0,731.0,37.3,854.0,170.0,56.6,41.9,289.0,85.8,58.1,590.0,33.0,5.6,59.0,1.74,14.5,147.0,20.0,34.3,4.32,0.1,0.31,0.1,4.7,4.6,10951.0,14788.0,74.1,198081.0,82228.0,5099.0,6009.0,84.9,4022.0,5008.0,80.3,1432.0,2820.0,50.8,314.0,847.0,197.0,45.0,1024.0,12962.0,1777.0,489.0,51.0,148.0,523.0,152.0,77.0,66.0,0.0,734.0,49.0,291.0,764.0,22.47,531.0,75.0,44.0,47.0,82.0,2.41,49.0,10.0,4.0,9.0,1.0,653.0,401.0,363.0,233.0,57.0,378.0,106.0,272.0,331.0,773.0,12.0,18763.0,2207.0,6512.0,8261.0,4183.0,577.0,18758.0,9803.0,645.0,473.0,156.0,10854.0,583.0,395.0,2.0,367.0,401.0,49.0,5.0,10.0,2.0,1864.0,547.0,638.0,46.2
Groningen,27.0,45.4,34.0,374.0,3060.0,37.0,24.0,5.0,6.0,56.0,3.0,1.09,0.71,1.79,0.94,1.65,43.1,38.6,1.27,1.14,34.0,34.0,3060.0,41.0,1.21,136.0,95.0,71.3,13.0,6.0,15.0,12.0,35.3,2.0,2.0,0.0,0.0,34.0,1.0,4.0,0.0,41.7,0.3,0.7,0.02,267.0,791.0,33.8,982.0,144.0,57.0,42.0,292.0,79.1,58.1,441.0,21.0,4.8,83.0,2.44,17.2,143.0,17.0,34.0,4.21,0.08,0.22,0.09,-6.1,-6.6,9709.0,14155.0,68.6,189328.0,78663.0,3927.0,4930.0,79.7,4001.0,5161.0,77.5,1452.0,3178.0,45.7,303.0,847.0,244.0,64.0,1115.0,12357.0,1745.0,417.0,15.0,198.0,523.0,149.0,80.0,54.0,2.0,812.0,53.0,293.0,724.0,21.29,508.0,68.0,37.0,46.0,60.0,1.76,44.0,4.0,3.0,4.0,0.0,783.0,493.0,413.0,286.0,84.0,400.0,89.0,311.0,437.0,685.0,7.0,18283.0,1938.0,6244.0,7806.0,4447.0,667.0,18277.0,9139.0,547.0,369.0,162.0,9604.0,534.0,427.0,2.0,409.0,330.0,53.0,4.0,2.0,0.0,1917.0,817.0,707.0,53.6
Heerenveen,24.0,49.3,34.0,374.0,3060.0,64.0,47.0,7.0,7.0,43.0,4.0,1.88,1.38,3.26,1.68,3.06,51.4,45.9,1.51,1.35,34.0,34.0,3060.0,73.0,2.15,196.0,124.0,65.3,10.0,11.0,13.0,2.0,5.9,6.0,5.0,1.0,0.0,34.0,3.0,12.0,2.0,63.1,0.3,-7.9,-0.23,220.0,620.0,35.5,879.0,161.0,45.3,37.8,312.0,71.2,53.8,497.0,20.0,4.0,18.0,0.53,11.8,169.0,15.0,42.3,4.97,0.14,0.34,0.12,12.6,11.1,11990.0,15965.0,75.1,220496.0,84172.0,5065.0,6057.0,83.6,5067.0,6175.0,82.1,1455.0,2796.0,52.0,308.0,925.0,197.0,50.0,1256.0,14248.0,1674.0,389.0,30.0,127.0,474.0,148.0,77.0,48.0,9.0,721.0,43.0,271.0,724.0,21.29,506.0,63.0,40.0,39.0,115.0,3.38,69.0,11.0,7.0,12.0,3.0,577.0,364.0,291.0,237.0,49.0,352.0,123.0,229.0,343.0,888.0,15.0,19927.0,2207.0,6162.0,9843.0,4133.0,623.0,19920.0,10608.0,615.0,464.0,150.0,11876.0,558.0,313.0,0.0,405.0,332.0,43.0,6.0,6.0,2.0,1889.0,635.0,639.0,49.8
