team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
vs Ajaccio,36.0,56.8,38.0,418.0,3420.0,72.0,49.0,9.0,10.0,69.0,8.0,1.89,1.29,3.18,1.66,2.95,53.9,46.2,1.42,1.22,38.0,38.0,3417.0,23.0,0.61,89.0,65.0,80.9,26.0,5.0,7.0,22.0,57.9,9.0,6.0,2.0,1.0,38.0,0.0,3.0,1.0,30.0,0.25,8.0,0.21,156.0,414.0,37.7,945.0,154.0,31.2,32.7,226.0,52.7,41.7,504.0,31.0,6.2,28.0,0.74,13.4,152.0,18.0,37.1,4.0,0.15,0.41,0.12,18.1,16.8,16356.0,20436.0,80.0,298602.0,99155.0,6775.0,7903.0,85.7,7174.0,8331.0,86.1,1872.0,3174.0,59.0,297.0,1308.0,310.0,66.0,1696.0,18521.0,1848.0,569.0,48.0,132.0,621.0,167.0,70.0,57.0,0.0,806.0,67.0,313.0,732.0,19.26,536.0,60.0,38.0,43.0,124.0,3.26,85.0,7.0,11.0,8.0,0.0,601.0,366.0,264.0,267.0,70.0,386.0,77.0,309.0,349.0,613.0,5.0,24302.0,1953.0,6843.0,12450.0,5271.0,764.0,24292.0,17674.0,636.0,558.0,135.0,16224.0,539.0,324.0,2.0,522.0,512.0,67.0,7.0,9.0,1.0,2074.0,711.0,602.0,54.2
vs Angers,33.0,53.1,38.0,418.0,3420.0,77.0,57.0,9.0,11.0,59.0,6.0,2.03,1.5,3.53,1.79,3.29,61.7,53.2,1.62,1.4,38.0,38.0,3420.0,33.0,0.87,125.0,94.0,76.8,28.0,6.0,4.0,13.0,34.2,4.0,4.0,0.0,0.0,38.0,1.0,3.0,2.0,36.6,0.26,5.6,0.15,156.0,440.0,35.5,940.0,138.0,33.2,33.3,226.0,56.6,43.0,466.0,41.0,8.8,30.0,0.79,12.9,187.0,19.0,41.4,4.92,0.15,0.36,0.12,15.3,14.8,16447.0,19945.0,82.5,298240.0,100644.0,6859.0,7828.0,87.6,7221.0,8163.0,88.5,1809.0,2900.0,62.4,347.0,1274.0,310.0,80.0,1600.0,18056.0,1819.0,504.0,45.0,160.0,640.0,199.0,88.0,72.0,1.0,793.0,70.0,334.0,802.0,21.11,578.0,80.0,46.0,43.0,136.0,3.58,96.0,9.0,6.0,10.0,3.0,741.0,450.0,348.0,293.0,100.0,347.0,84.0,263.0,370.0,526.0,11.0,23892.0,1965.0,6828.0,12114.0,5218.0,824.0,23881.0,17872.0,725.0,589.0,160.0,16318.0,564.0,342.0,2.0,437.0,466.0,70.0,8.0,4.0,2.0,2056.0,441.0,436.0,50.3
vs Auxerre,33.0,56.7,38.0,418.0,3420.0,62.0,45.0,4.0,6.0,47.0,3.0,1.63,1.18,2.82,1.53,2.71,58.9,54.7,1.55,1.44,38.0,38.0,3420.0,35.0,0.92,125.0,92.0,77.6,19.0,11.0,8.0,11.0,28.9,9.0,7.0,1.0,1.0,38.0,1.0,5.0,3.0,32.3,0.2,0.3,0.01,174.0,400.0,43.5,901.0,167.0,31.1,30.8,266.0,45.1,37.2,494.0,29.0,5.9,37.0,0.97,14.2,175.0,15.0,37.6,4.61,0.12,0.33,0.12,3.1,3.3,17165.0,21041.0,81.6,302884.0,106544.0,7520.0,8588.0,87.6,7334.0,8452.0,86.8,1699.0,2884.0,58.9,353.0,1494.0,343.0,88.0,1837.0,19171.0,1788.0,488.0,75.0,134.0,751.0,207.0,84.0,85.0,2.0,739.0,82.0,372.0,829.0,21.82,597.0,76.0,45.0,44.0,108.0,2.84,85.0,4.0,8.0,3.0,2.0,639.0,393.0,276.0,267.0,96.0,379.0,98.0,281.0,361.0,584.0,8.0,24994.0,2115.0,6775.0,12537.0,5872.0,886.0,24988.0,18531.0,669.0,573.0,190.0,16995.0,544.0,361.0,0.0,438.0,432.0,82.0,4.0,9.0,3.0,2102.0,566.0,487.0,53.8
vs Brest,29.0,55.1,38.0,418.0,3420.0,52.0,34.0,7.0,9.0,76.0,7.0,1.37,0.89,2.26,1.18,2.08,56.0,49.0,1.47,1.29,38.0,38.0,3420.0,44.0,1.16,140.0,96.0,73.6,16.0,11.0,11.0,10.0,26.3,8.0,7.0,1.0,0.0,38.0,1.0,10.0,1.0,37.0,0.22,-6.0,-0.16,125.0,382.0,32.7,873.0,182.0,32.4,31.5,268.0,36.9,34.9,625.0,49.0,7.8,27.0,0.71,10.9,170.0,17.0,35.4,4.47,0.09,0.26,0.1,-4.0,-4.0,16383.0,20233.0,81.0,288921.0,104110.0,6993.0,8078.0,86.6,7252.0,8318.0,87.2,1592.0,2751.0,57.9,369.0,1457.0,367.0,85.0,1926.0,18335.0,1832.0,526.0,68.0,123.0,674.0,194.0,80.0,79.0,0.0,746.0,66.0,368.0,871.0,22.92,632.0,77.0,59.0,47.0,90.0,2.37,59.0,9.0,9.0,9.0,1.0,623.0,370.0,307.0,234.0,82.0,396.0,95.0,301.0,368.0,655.0,11.0,24402.0,2105.0,6683.0,12407.0,5542.0,849.0,24393.0,17752.0,686.0,553.0,157.0,16224.0,619.0,349.0,3.0,482.0,482.0,66.0,7.0,8.0,1.0,2126.0,569.0,633.0,47.3
vs Clermont Foot,28.0,51.7,38.0,418.0,3420.0,49.0,33.0,8.0,12.0,76.0,9.0,1.29,0.87,2.16,1.08,1.95,58.2,48.7,1.53,1.28,38.0,38.0,3420.0,45.0,1.18,147.0,102.0,74.1,13.0,8.0,17.0,10.0,26.3,10.0,7.0,1.0,2.0,38.0,0.0,5.0,1.0,49.8,0.3,5.8,0.15,121.0,326.0,37.1,903.0,189.0,25.7,30.0,215.0,43.7,38.9,443.0,25.0,5.6,27.0,0.71,13.4,152.0,19.0,32.0,4.0,0.09,0.27,0.1,-9.2,-7.7,15740.0,19391.0,81.2,281991.0,98164.0,6701.0,7700.0,87.0,6815.0,7858.0,86.7,1665.0,2763.0,60.3,335.0,1463.0,293.0,71.0,1688.0,17685.0,1652.0,445.0,56.0,143.0,615.0,152.0,61.0,59.0,0.0,737.0,54.0,350.0,833.0,21.92,583.0,66.0,50.0,52.0,81.0,2.13,49.0,4.0,10.0,8.0,2.0,647.0,366.0,237.0,295.0,115.0,432.0,97.0,335.0,432.0,548.0,12.0,23471.0,2072.0,6482.0,11495.0,5745.0,752.0,23459.0,17297.0,646.0,558.0,155.0,15612.0,591.0,334.0,4.0,617.0,399.0,54.0,8.0,10.0,1.0,2239.0,427.0,410.0,51.0
vs Lens,29.0,44.4,38.0,418.0,3420.0,28.0,19.0,3.0,3.0,79.0,3.0,0.74,0.5,1.24,0.66,1.16,43.3,40.9,1.14,1.08,38.0,38.0,3420.0,68.0,1.79,186.0,117.0,66.7,4.0,9.0,25.0,5.0,13.2,9.0,6.0,3.0,0.0,38.0,0.0,3.0,2.0,61.6,0.29,-4.4,-0.12,168.0,510.0,32.9,893.0,155.0,38.7,34.5,297.0,55.2,41.8,637.0,33.0,5.2,35.0,0.92,12.1,126.0,7.0,32.4,3.32,0.06,0.2,0.11,-15.3,-15.9,13591.0,16976.0,80.1,239440.0,85728.0,5867.0,6730.0,87.2,5925.0,6815.0,86.9,1320.0,2516.0,52.5,305.0,989.0,233.0,43.0,1268.0,15126.0,1796.0,535.0,40.0,66.0,523.0,161.0,67.0,69.0,1.0,668.0,54.0,325.0,690.0,18.16,500.0,65.0,44.0,22.0,44.0,1.16,28.0,5.0,4.0,3.0,1.0,557.0,315.0,255.0,220.0,82.0,376.0,106.0,270.0,409.0,746.0,15.0,20842.0,2503.0,7072.0,9772.0,4243.0,655.0,20839.0,14979.0,544.0,488.0,137.0,13455.0,559.0,278.0,3.0,517.0,469.0,54.0,3.0,9.0,2.0,1859.0,369.0,406.0,47.6
vs Lille,26.0,39.5,38.0,418.0,3420.0,41.0,26.0,4.0,5.0,75.0,6.0,1.08,0.68,1.76,0.97,1.66,40.5,36.6,1.07,0.96,38.0,38.0,3420.0,65.0,1.71,212.0,147.0,74.5,9.0,10.0,19.0,7.0,18.4,12.0,11.0,0.0,1.0,38.0,0.0,7.0,0.0,64.9,0.27,-0.1,0.0,230.0,620.0,37.1,1120.0,169.0,42.0,36.6,265.0,56.6,44.2,521.0,19.0,3.6,31.0,0.82,12.9,117.0,8.0,36.1,3.08,0.11,0.32,0.12,0.5,0.4,11379.0,14925.0,76.2,213337.0,81858.0,4639.0,5526.0,83.9,4879.0,5774.0,84.5,1472.0,2750.0,53.5,231.0,792.0,188.0,48.0,1060.0,13088.0,1755.0,543.0,46.0,119.0,497.0,136.0,57.0,56.0,1.0,686.0,82.0,354.0,551.0,14.5,371.0,56.0,34.0,36.0,70.0,1.84,48.0,0.0,7.0,7.0,2.0,728.0,414.0,368.0,279.0,81.0,499.0,144.0,355.0,404.0,682.0,14.0,19095.0,2690.0,7566.0,8149.0,3677.0,581.0,19090.0,12888.0,513.0,399.0,133.0,11275.0,571.0,321.0,3.0,506.0,471.0,82.0,5.0,12.0,0.0,1991.0,463.0,440.0,51.3
vs Lorient,30.0,53.4,38.0,418.0,3420.0,52.0,36.0,2.0,2.0,80.0,4.0,1.37,0.95,2.32,1.32,2.26,58.2,56.6,1.53,1.49,38.0,38.0,3420.0,52.0,1.37,155.0,104.0,69.0,13.0,10.0,15.0,9.0,23.7,6.0,4.0,2.0,0.0,38.0,3.0,8.0,3.0,43.7,0.25,-5.3,-0.14,147.0,341.0,43.1,758.0,155.0,31.8,32.6,200.0,50.0,39.9,346.0,17.0,4.9,39.0,1.03,15.2,180.0,17.0,32.0,4.74,0.09,0.28,0.1,-6.2,-6.6,17282.0,20818.0,83.0,307503.0,103678.0,7326.0,8278.0,88.5,7631.0,8640.0,88.3,1755.0,2811.0,62.4,418.0,1665.0,417.0,127.0,2065.0,19150.0,1626.0,425.0,41.0,120.0,910.0,211.0,95.0,87.0,0.0,678.0,42.0,401.0,984.0,25.89,717.0,86.0,56.0,49.0,83.0,2.18,60.0,3.0,5.0,4.0,3.0,720.0,433.0,329.0,272.0,119.0,425.0,115.0,310.0,395.0,518.0,12.0,24862.0,1899.0,5971.0,12111.0,7059.0,993.0,24860.0,18751.0,759.0,739.0,169.0,17143.0,538.0,421.0,3.0,527.0,379.0,42.0,2.0,6.0,3.0,2189.0,479.0,407.0,54.1
vs Lyon,29.0,41.9,38.0,418.0,3420.0,44.0,24.0,11.0,11.0,66.0,4.0,1.16,0.63,1.79,0.87,1.5,51.7,43.1,1.36,1.13,38.0,38.0,3420.0,65.0,1.71,206.0,142.0,71.4,12.0,8.0,18.0,7.0,18.4,8.0,6.0,1.0,1.0,38.0,2.0,7.0,2.0,62.7,0.28,-0.3,-0.01,188.0,487.0,38.6,979.0,167.0,37.4,34.7,223.0,54.3,40.5,522.0,32.0,6.1,36.0,0.95,13.1,144.0,18.0,34.5,3.79,0.08,0.23,0.11,-7.7,-10.1,12929.0,16553.0,78.1,227858.0,88246.0,5805.0,6841.0,84.9,5207.0,6194.0,84.1,1407.0,2509.0,56.1,316.0,979.0,258.0,62.0,1277.0,14765.0,1715.0,527.0,40.0,105.0,541.0,163.0,76.0,55.0,1.0,665.0,73.0,358.0,731.0,19.24,534.0,65.0,38.0,39.0,73.0,1.92,44.0,6.0,6.0,11.0,1.0,772.0,438.0,409.0,276.0,87.0,500.0,146.0,354.0,482.0,738.0,15.0,21204.0,2523.0,7208.0,9590.0,4712.0,728.0,21193.0,14537.0,677.0,541.0,168.0,12787.0,643.0,356.0,1.0,477.0,470.0,73.0,7.0,8.0,2.0,2207.0,438.0,452.0,49.2
vs Marseille,30.0,43.3,38.0,418.0,3420.0,37.0,22.0,5.0,5.0,64.0,0.0,0.97,0.58,1.55,0.84,1.42,42.5,38.5,1.12,1.01,38.0,38.0,3420.0,67.0,1.76,180.0,118.0,66.1,9.0,7.0,22.0,5.0,13.2,7.0,6.0,1.0,0.0,38.0,2.0,11.0,6.0,55.5,0.28,-5.5,-0.15,243.0,717.0,33.9,1054.0,150.0,50.0,39.2,279.0,68.1,48.0,591.0,33.0,5.6,25.0,0.66,10.7,137.0,10.0,32.5,3.61,0.08,0.23,0.09,-5.5,-6.5,12111.0,15822.0,76.5,215956.0,86731.0,5348.0,6281.0,85.1,4904.0,5954.0,82.4,1384.0,2689.0,51.5,316.0,913.0,213.0,59.0,1146.0,13925.0,1867.0,583.0,26.0,82.0,541.0,155.0,54.0,72.0,0.0,716.0,30.0,281.0,727.0,19.13,538.0,60.0,43.0,29.0,62.0,1.63,45.0,3.0,6.0,6.0,0.0,680.0,389.0,352.0,258.0,70.0,460.0,150.0,310.0,454.0,734.0,12.0,20200.0,2587.0,7075.0,9057.0,4313.0,639.0,20195.0,13609.0,577.0,550.0,156.0,11988.0,629.0,384.0,0.0,442.0,510.0,30.0,5.0,7.0,6.0,2107.0,484.0,491.0,49.6
