team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Augsburg,28.0,38.6,34.0,374.0,3060.0,45.0,29.0,3.0,5.0,68.0,2.0,1.32,0.85,2.18,1.24,2.09,43.1,39.1,1.27,1.15,34.0,34.0,3060.0,63.0,1.85,155.0,94.0,59.4,9.0,9.0,16.0,7.0,20.6,1.0,0.0,1.0,0.0,34.0,0.0,3.0,3.0,56.7,0.36,-3.3,-0.1,197.0,622.0,31.7,947.0,153.0,45.1,38.5,303.0,64.4,49.6,550.0,23.0,4.2,45.0,1.32,15.2,129.0,24.0,36.0,3.79,0.12,0.33,0.11,1.9,2.9,8439.0,12287.0,68.7,157794.0,67041.0,3561.0,4445.0,80.1,3403.0,4308.0,79.0,1149.0,2545.0,45.1,256.0,542.0,169.0,53.0,815.0,10461.0,1745.0,441.0,18.0,118.0,479.0,133.0,59.0,60.0,0.0,772.0,81.0,339.0,599.0,17.62,391.0,71.0,34.0,49.0,68.0,2.0,43.0,4.0,4.0,8.0,2.0,534.0,314.0,271.0,215.0,48.0,362.0,123.0,239.0,434.0,778.0,8.0,16178.0,2334.0,6414.0,6784.0,3190.0,508.0,16173.0,8252.0,411.0,281.0,104.0,8347.0,512.0,304.0,2.0,378.0,384.0,81.0,4.0,1.0,3.0,1765.0,545.0,612.0,47.1
Bayern Munich,29.0,65.1,34.0,374.0,3060.0,97.0,75.0,6.0,6.0,54.0,3.0,2.85,2.21,5.06,2.68,4.88,89.5,84.8,2.63,2.49,34.0,34.0,3060.0,32.0,0.94,113.0,81.0,74.3,26.0,4.0,4.0,15.0,44.1,4.0,3.0,1.0,0.0,34.0,0.0,6.0,1.0,35.8,0.29,4.8,0.14,141.0,283.0,49.8,1309.0,208.0,19.4,26.3,190.0,15.3,27.4,314.0,10.0,3.2,124.0,3.65,23.6,243.0,13.0,39.9,7.15,0.15,0.37,0.14,7.5,6.2,20587.0,24273.0,84.8,362049.0,120150.0,9119.0,10103.0,90.3,8654.0,9667.0,89.5,2153.0,3150.0,68.3,481.0,1717.0,498.0,120.0,2300.0,22488.0,1707.0,444.0,69.0,180.0,850.0,240.0,91.0,100.0,0.0,767.0,78.0,347.0,1108.0,32.59,862.0,72.0,56.0,34.0,176.0,5.18,140.0,7.0,7.0,9.0,2.0,500.0,293.0,180.0,222.0,98.0,290.0,79.0,211.0,342.0,382.0,9.0,27878.0,1923.0,7313.0,13410.0,7376.0,1215.0,27872.0,17382.0,930.0,624.0,266.0,20486.0,515.0,309.0,2.0,322.0,355.0,78.0,6.0,4.0,1.0,2048.0,478.0,403.0,54.3
Dortmund,27.0,60.4,34.0,374.0,3060.0,84.0,74.0,2.0,2.0,49.0,1.0,2.47,2.18,4.65,2.41,4.59,61.0,59.5,1.8,1.75,34.0,34.0,3060.0,41.0,1.21,102.0,64.0,62.7,21.0,6.0,7.0,15.0,44.1,3.0,3.0,0.0,0.0,34.0,0.0,7.0,3.0,37.9,0.36,-0.1,0.0,92.0,294.0,31.3,922.0,196.0,24.3,29.9,226.0,31.0,33.7,344.0,12.0,3.5,49.0,1.44,17.9,188.0,14.0,42.5,5.53,0.19,0.44,0.14,23.0,22.5,20601.0,24071.0,85.6,342695.0,106977.0,9954.0,10940.0,91.0,8099.0,8993.0,90.1,1812.0,2720.0,66.6,358.0,1269.0,308.0,41.0,1736.0,22420.0,1595.0,410.0,63.0,188.0,510.0,190.0,64.0,77.0,2.0,694.0,56.0,353.0,794.0,23.35,598.0,59.0,43.0,29.0,155.0,4.56,129.0,5.0,6.0,2.0,0.0,529.0,330.0,249.0,214.0,66.0,353.0,88.0,265.0,374.0,463.0,10.0,27633.0,1949.0,7849.0,13650.0,6343.0,852.0,27631.0,16995.0,792.0,608.0,199.0,20513.0,494.0,351.0,1.0,305.0,327.0,56.0,1.0,3.0,3.0,1914.0,361.0,358.0,50.2
Düsseldorf,28.0,45.6,34.0,374.0,3060.0,36.0,26.0,4.0,4.0,78.0,0.0,1.06,0.76,1.82,0.94,1.71,35.9,32.7,1.06,0.96,34.0,34.0,3060.0,67.0,1.97,177.0,112.0,63.8,6.0,12.0,16.0,4.0,11.8,5.0,3.0,2.0,0.0,34.0,1.0,7.0,4.0,57.7,0.31,-5.3,-0.16,244.0,583.0,41.9,981.0,159.0,43.5,37.5,256.0,60.9,48.5,471.0,20.0,4.2,36.0,1.06,14.4,114.0,20.0,26.9,3.35,0.08,0.28,0.08,0.1,-0.7,11367.0,15164.0,75.0,222976.0,87520.0,4518.0,5356.0,84.4,4852.0,5895.0,82.3,1737.0,3065.0,56.7,297.0,902.0,213.0,75.0,1268.0,13381.0,1727.0,493.0,19.0,225.0,705.0,148.0,27.0,98.0,0.0,730.0,56.0,296.0,747.0,21.97,491.0,89.0,41.0,59.0,64.0,1.88,45.0,7.0,4.0,4.0,0.0,496.0,307.0,244.0,199.0,53.0,350.0,105.0,245.0,376.0,610.0,9.0,18732.0,2030.0,6468.0,8196.0,4250.0,542.0,18728.0,9240.0,487.0,352.0,97.0,11271.0,476.0,272.0,0.0,407.0,430.0,56.0,3.0,5.0,4.0,1737.0,583.0,649.0,47.3
Eint Frankfurt,27.0,50.9,34.0,374.0,3060.0,57.0,45.0,2.0,2.0,71.0,4.0,1.68,1.32,3.0,1.62,2.94,59.5,58.0,1.75,1.71,34.0,34.0,3060.0,60.0,1.76,174.0,116.0,67.2,13.0,6.0,15.0,5.0,14.7,3.0,3.0,0.0,0.0,34.0,1.0,5.0,2.0,51.9,0.28,-6.1,-0.18,253.0,571.0,44.3,1149.0,141.0,39.6,34.4,231.0,50.2,41.2,418.0,20.0,4.8,48.0,1.41,16.1,170.0,16.0,34.0,5.0,0.11,0.32,0.12,-2.5,-3.0,12302.0,16602.0,74.1,230242.0,95308.0,5138.0,6124.0,83.9,5233.0,6456.0,81.1,1567.0,2924.0,53.6,374.0,1052.0,283.0,128.0,1389.0,14737.0,1808.0,457.0,16.0,126.0,892.0,213.0,64.0,120.0,1.0,813.0,57.0,375.0,878.0,25.82,611.0,95.0,60.0,39.0,100.0,2.94,61.0,16.0,13.0,2.0,2.0,596.0,377.0,278.0,246.0,72.0,403.0,97.0,306.0,376.0,520.0,5.0,20419.0,1985.0,6428.0,9309.0,4903.0,762.0,20417.0,10145.0,677.0,441.0,147.0,12165.0,523.0,301.0,2.0,425.0,368.0,57.0,1.0,3.0,2.0,2047.0,699.0,665.0,51.2
Freiburg,26.0,48.1,34.0,374.0,3060.0,46.0,27.0,5.0,6.0,43.0,2.0,1.35,0.79,2.15,1.21,2.0,46.7,42.0,1.37,1.24,34.0,34.0,3060.0,47.0,1.38,191.0,144.0,77.0,13.0,9.0,12.0,7.0,20.6,4.0,3.0,0.0,1.0,34.0,0.0,6.0,0.0,53.2,0.26,6.2,0.18,218.0,618.0,35.3,1084.0,169.0,35.0,34.6,364.0,65.7,52.3,554.0,18.0,3.2,23.0,0.68,13.0,138.0,27.0,31.2,4.06,0.09,0.3,0.1,-0.7,-1.0,12085.0,15762.0,76.7,233308.0,88480.0,4600.0,5443.0,84.5,5555.0,6461.0,86.0,1586.0,2893.0,54.8,323.0,825.0,226.0,95.0,1128.0,13890.0,1816.0,454.0,31.0,152.0,649.0,151.0,96.0,35.0,1.0,766.0,56.0,349.0,784.0,23.06,517.0,89.0,56.0,67.0,75.0,2.21,38.0,9.0,8.0,15.0,0.0,431.0,252.0,226.0,162.0,43.0,401.0,157.0,244.0,354.0,810.0,18.0,19615.0,2565.0,7346.0,8247.0,4202.0,658.0,19609.0,10684.0,537.0,412.0,120.0,11966.0,521.0,259.0,1.0,329.0,437.0,56.0,5.0,4.0,0.0,1629.0,636.0,673.0,48.6
Hertha BSC,32.0,44.7,34.0,374.0,3060.0,45.0,35.0,3.0,3.0,77.0,4.0,1.32,1.03,2.35,1.24,2.26,43.1,40.7,1.27,1.2,34.0,34.0,3058.0,59.0,1.74,173.0,116.0,69.9,11.0,8.0,15.0,9.0,26.5,7.0,7.0,0.0,0.0,34.0,3.0,8.0,2.0,50.5,0.26,-6.5,-0.19,306.0,671.0,45.6,934.0,139.0,50.4,38.9,273.0,73.3,50.8,548.0,36.0,6.6,29.0,0.85,12.9,119.0,12.0,33.3,3.5,0.12,0.35,0.12,1.9,1.3,11361.0,14961.0,75.9,224357.0,85887.0,4388.0,5188.0,84.6,4939.0,5960.0,82.9,1735.0,2940.0,59.0,270.0,768.0,185.0,69.0,1073.0,13249.0,1655.0,423.0,13.0,184.0,527.0,125.0,37.0,72.0,2.0,742.0,57.0,302.0,636.0,18.71,446.0,63.0,39.0,34.0,83.0,2.44,52.0,8.0,8.0,4.0,0.0,555.0,340.0,282.0,221.0,52.0,434.0,130.0,304.0,410.0,794.0,12.0,18883.0,2245.0,6610.0,8983.0,3497.0,524.0,18880.0,9692.0,546.0,422.0,123.0,11260.0,519.0,348.0,2.0,465.0,350.0,57.0,3.0,7.0,2.0,1725.0,611.0,530.0,53.5
Hoffenheim,31.0,51.6,34.0,374.0,3060.0,52.0,36.0,3.0,4.0,66.0,2.0,1.53,1.06,2.59,1.44,2.5,56.1,53.0,1.65,1.56,34.0,34.0,3060.0,53.0,1.56,167.0,114.0,71.9,15.0,7.0,12.0,8.0,23.5,8.0,6.0,2.0,0.0,34.0,0.0,4.0,2.0,54.7,0.28,3.7,0.11,150.0,437.0,34.3,1152.0,200.0,28.6,30.0,292.0,37.0,34.8,565.0,22.0,3.9,38.0,1.12,14.6,154.0,24.0,34.5,4.53,0.11,0.32,0.12,-4.1,-4.0,14392.0,17932.0,80.3,255561.0,95532.0,6337.0,7147.0,88.7,6193.0,7124.0,86.9,1471.0,2658.0,55.3,345.0,925.0,256.0,75.0,1261.0,16146.0,1725.0,472.0,40.0,89.0,579.0,174.0,58.0,98.0,3.0,700.0,61.0,339.0,797.0,23.44,538.0,83.0,55.0,55.0,91.0,2.68,60.0,6.0,12.0,4.0,2.0,529.0,309.0,283.0,196.0,50.0,384.0,121.0,263.0,349.0,719.0,9.0,21896.0,2499.0,8107.0,9908.0,4074.0,701.0,21892.0,11882.0,598.0,400.0,148.0,14282.0,478.0,324.0,1.0,383.0,416.0,61.0,3.0,8.0,2.0,1666.0,564.0,541.0,51.0
Köln,29.0,46.7,34.0,374.0,3060.0,50.0,38.0,2.0,4.0,79.0,4.0,1.47,1.12,2.59,1.41,2.53,48.9,46.3,1.44,1.36,34.0,34.0,3060.0,69.0,2.03,156.0,87.0,58.3,10.0,6.0,18.0,6.0,17.6,6.0,4.0,2.0,0.0,34.0,1.0,11.0,2.0,54.8,0.32,-12.2,-0.36,270.0,552.0,48.9,901.0,103.0,46.5,37.9,297.0,44.8,38.4,479.0,20.0,4.2,23.0,0.68,11.8,147.0,20.0,35.6,4.32,0.12,0.33,0.12,1.1,1.7,11195.0,15108.0,74.1,219640.0,90475.0,4315.0,5172.0,83.4,4871.0,5973.0,81.6,1721.0,3025.0,56.9,309.0,806.0,249.0,96.0,1158.0,13248.0,1785.0,475.0,33.0,106.0,708.0,175.0,77.0,79.0,2.0,735.0,75.0,314.0,724.0,21.29,500.0,73.0,47.0,45.0,83.0,2.44,54.0,7.0,9.0,6.0,0.0,610.0,414.0,293.0,258.0,59.0,397.0,97.0,300.0,435.0,681.0,5.0,19057.0,2172.0,6628.0,8619.0,4007.0,625.0,19053.0,9961.0,494.0,342.0,92.0,11110.0,570.0,299.0,1.0,487.0,436.0,75.0,3.0,6.0,2.0,1948.0,715.0,668.0,51.7
Leverkusen,24.0,63.2,34.0,374.0,3060.0,57.0,48.0,2.0,2.0,61.0,6.0,1.68,1.41,3.09,1.62,3.03,59.1,57.5,1.74,1.69,34.0,34.0,3060.0,44.0,1.29,143.0,99.0,70.6,19.0,6.0,9.0,10.0,29.4,2.0,2.0,0.0,0.0,34.0,1.0,4.0,0.0,48.1,0.33,4.1,0.12,180.0,498.0,36.1,1365.0,204.0,30.4,32.3,232.0,35.8,35.9,365.0,14.0,3.8,55.0,1.62,16.7,182.0,6.0,37.0,5.35,0.11,0.3,0.12,-2.1,-2.5,19042.0,22954.0,83.0,331206.0,109589.0,8525.0,9522.0,89.5,7998.0,8988.0,89.0,1891.0,3030.0,62.4,394.0,1106.0,253.0,55.0,1471.0,21080.0,1782.0,475.0,40.0,124.0,713.0,215.0,127.0,68.0,2.0,782.0,92.0,368.0,853.0,25.09,614.0,91.0,53.0,25.0,108.0,3.18,80.0,8.0,4.0,5.0,2.0,557.0,353.0,239.0,244.0,74.0,365.0,71.0,294.0,333.0,496.0,11.0,26856.0,2245.0,7685.0,14063.0,5334.0,845.0,26854.0,15221.0,761.0,575.0,217.0,18938.0,600.0,360.0,3.0,394.0,369.0,92.0,2.0,2.0,0.0,2035.0,518.0,490.0,51.4
