player,nationality,position,team,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,minutes_90s,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Lucas Alario,ar ARG,"FW,MF",Leverkusen,25,1992,27.0,11.0,1265.0,9.0,3.0,0.0,0.0,1.0,0.0,0.64,0.21,0.85,0.64,0.85,6.7,6.7,0.47,0.47,14.1,16.0,0.0,37.2,1.14,0.21,0.56,0.15,2.3,2.3,307.0,412.0,74.5,3588.0,644.0,179.0,218.0,82.1,62.0,92.0,67.4,12.0,14.0,85.7,15.0,6.0,8.0,0.0,22.0,386.0,24.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,18.0,31.0,2.21,29.0,0.0,1.0,1.0,4.0,0.28,4.0,0.0,0.0,0.0,0.0,15.0,8.0,5.0,6.0,4.0,9.0,0.0,9.0,1.0,16.0,0.0,572.0,14.0,62.0,238.0,274.0,80.0,572.0,284.0,12.0,5.0,7.0,460.0,41.0,24.0,0.0,23.0,24.0,14.0,0.0,0.0,0.0,37.0,40.0,72.0,35.7
Miiko Albornoz,cl CHI,"DF,MF",Hannover 96,27,1990,22.0,19.0,1660.0,1.0,3.0,0.0,0.0,3.0,1.0,0.05,0.16,0.22,0.05,0.22,0.3,0.3,0.02,0.02,18.4,4.0,0.0,36.4,0.22,0.09,0.25,0.03,0.7,0.7,715.0,966.0,74.0,11843.0,4473.0,355.0,406.0,87.4,281.0,365.0,77.0,63.0,135.0,46.7,18.0,52.0,24.0,13.0,71.0,756.0,203.0,13.0,0.0,3.0,57.0,2.0,0.0,2.0,0.0,188.0,7.0,31.0,37.0,2.01,27.0,5.0,2.0,0.0,4.0,0.22,4.0,0.0,0.0,0.0,0.0,46.0,26.0,31.0,10.0,5.0,23.0,3.0,20.0,16.0,37.0,1.0,1154.0,54.0,337.0,541.0,288.0,15.0,1154.0,522.0,34.0,24.0,5.0,644.0,27.0,18.0,0.0,34.0,37.0,1.0,0.0,1.0,0.0,94.0,8.0,24.0,25.0
Paco Alcácer,es ESP,FW,Dortmund,24,1993,26.0,11.0,1211.0,18.0,0.0,1.0,1.0,0.0,0.0,1.34,0.0,1.34,1.26,1.26,9.5,8.8,0.71,0.65,13.5,26.0,6.0,51.0,1.93,0.33,0.65,0.17,8.5,8.2,213.0,290.0,73.4,2420.0,456.0,147.0,182.0,80.8,39.0,60.0,65.0,5.0,9.0,55.6,15.0,13.0,7.0,0.0,17.0,255.0,32.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,40.0,2.97,29.0,0.0,5.0,2.0,7.0,0.52,4.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,5.0,0.0,5.0,6.0,7.0,0.0,396.0,6.0,17.0,171.0,210.0,68.0,395.0,195.0,12.0,9.0,9.0,287.0,19.0,13.0,0.0,5.0,7.0,9.0,0.0,0.0,0.0,26.0,12.0,33.0,26.7
Thiago Alcántara,es ESP,MF,Bayern Munich,27,1991,30.0,26.0,2408.0,2.0,6.0,0.0,0.0,5.0,0.0,0.07,0.22,0.3,0.07,0.3,1.9,1.9,0.07,0.07,26.8,7.0,1.0,30.4,0.26,0.09,0.29,0.08,0.1,0.1,2325.0,2587.0,89.9,45160.0,12086.0,850.0,907.0,93.7,1047.0,1115.0,93.9,353.0,451.0,78.3,38.0,266.0,26.0,1.0,310.0,2437.0,146.0,75.0,3.0,49.0,69.0,62.0,47.0,2.0,1.0,7.0,4.0,20.0,98.0,3.66,71.0,16.0,1.0,4.0,9.0,0.34,7.0,2.0,0.0,0.0,0.0,87.0,65.0,31.0,44.0,12.0,23.0,4.0,19.0,44.0,17.0,1.0,2830.0,39.0,488.0,1865.0,505.0,29.0,2830.0,1698.0,49.0,60.0,4.0,2094.0,21.0,28.0,0.0,52.0,34.0,0.0,0.0,1.0,0.0,266.0,34.0,38.0,47.2
Allan,br BRA,MF,Eint Frankfurt,21,1997,4.0,2.0,176.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.05,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.1,-0.1,42.0,64.0,65.6,778.0,226.0,16.0,29.0,55.2,17.0,23.0,73.9,6.0,7.0,85.7,1.0,11.0,1.0,0.0,4.0,63.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,3.58,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,4.0,2.0,2.0,0.0,1.0,0.0,81.0,1.0,13.0,51.0,21.0,1.0,81.0,35.0,4.0,4.0,1.0,47.0,3.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,10.0,1.0,3.0,25.0
Alfons Amade,de GER,MF,Hoffenheim,18,1999,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.59,0.59,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-0.1,-0.1,1.0,2.0,50.0,18.0,2.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
Nadiem Amiri,de GER,MF,Hoffenheim,21,1996,13.0,10.0,754.0,3.0,1.0,0.0,0.0,1.0,0.0,0.36,0.12,0.48,0.36,0.48,2.2,2.2,0.26,0.26,8.4,6.0,0.0,33.3,0.72,0.17,0.5,0.12,0.8,0.8,320.0,375.0,85.3,4935.0,1394.0,168.0,185.0,90.8,118.0,129.0,91.5,18.0,34.0,52.9,16.0,29.0,12.0,1.0,50.0,360.0,14.0,8.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,28.0,3.34,21.0,1.0,1.0,1.0,3.0,0.36,1.0,0.0,0.0,1.0,0.0,14.0,9.0,8.0,4.0,2.0,11.0,0.0,11.0,7.0,4.0,0.0,469.0,7.0,64.0,257.0,155.0,18.0,469.0,271.0,22.0,20.0,6.0,331.0,11.0,13.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,44.0,3.0,8.0,27.3
Waldemar Anton,de GER,DF,Hannover 96,22,1996,34.0,34.0,3060.0,1.0,0.0,0.0,0.0,4.0,0.0,0.03,0.0,0.03,0.03,0.03,1.8,1.8,0.05,0.05,34.0,4.0,0.0,17.4,0.12,0.04,0.25,0.08,-0.8,-0.8,1444.0,1733.0,83.3,29662.0,9494.0,422.0,485.0,87.0,801.0,884.0,90.6,207.0,306.0,67.6,5.0,67.0,1.0,1.0,96.0,1644.0,86.0,74.0,0.0,17.0,5.0,0.0,0.0,0.0,0.0,12.0,3.0,25.0,27.0,0.79,21.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,32.0,33.0,14.0,2.0,56.0,33.0,23.0,69.0,169.0,3.0,2154.0,263.0,1062.0,1029.0,86.0,30.0,2154.0,1165.0,35.0,20.0,3.0,1227.0,22.0,15.0,0.0,25.0,19.0,0.0,0.0,1.0,1.0,215.0,83.0,73.0,53.2
Dennis Aogo,de GER,MF,Stuttgart,31,1987,15.0,13.0,1025.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.04,0.04,11.4,1.0,2.0,10.0,0.09,0.0,0.0,0.05,-0.5,-0.5,474.0,580.0,81.7,8762.0,1995.0,204.0,218.0,93.6,188.0,213.0,88.3,69.0,120.0,57.5,15.0,27.0,5.0,4.0,38.0,522.0,55.0,20.0,0.0,9.0,52.0,27.0,11.0,16.0,0.0,8.0,3.0,8.0,26.0,2.28,15.0,8.0,2.0,0.0,1.0,0.09,0.0,0.0,1.0,0.0,0.0,15.0,10.0,6.0,7.0,2.0,8.0,1.0,7.0,9.0,19.0,0.0,654.0,20.0,135.0,411.0,112.0,8.0,654.0,303.0,12.0,6.0,1.0,416.0,6.0,7.0,0.0,9.0,6.0,2.0,0.0,0.0,0.0,63.0,11.0,4.0,73.3
Charles Aránguiz,cl CHI,MF,Leverkusen,29,1989,24.0,22.0,1891.0,2.0,7.0,0.0,0.0,3.0,0.0,0.1,0.33,0.43,0.1,0.43,1.4,1.4,0.07,0.07,21.0,5.0,3.0,21.7,0.24,0.09,0.4,0.06,0.6,0.6,1457.0,1661.0,87.7,23354.0,7729.0,739.0,796.0,92.8,525.0,576.0,91.1,120.0,155.0,77.4,30.0,170.0,24.0,5.0,207.0,1593.0,60.0,43.0,2.0,11.0,24.0,14.0,7.0,7.0,0.0,3.0,8.0,25.0,72.0,3.42,64.0,4.0,3.0,1.0,13.0,0.62,12.0,0.0,1.0,0.0,0.0,48.0,30.0,21.0,22.0,5.0,31.0,2.0,29.0,25.0,27.0,1.0,1888.0,44.0,302.0,1244.0,353.0,37.0,1888.0,865.0,27.0,27.0,1.0,1381.0,28.0,27.0,0.0,27.0,32.0,0.0,0.0,0.0,0.0,160.0,12.0,11.0,52.2
Maximilian Arnold,de GER,MF,Wolfsburg,24,1994,33.0,33.0,2872.0,2.0,6.0,0.0,0.0,7.0,0.0,0.06,0.19,0.25,0.06,0.25,2.7,2.7,0.09,0.09,31.9,23.0,8.0,42.6,0.72,0.04,0.09,0.05,-0.7,-0.7,1111.0,1473.0,75.4,23482.0,6132.0,389.0,454.0,85.7,448.0,544.0,82.4,236.0,393.0,60.1,46.0,111.0,24.0,6.0,141.0,1258.0,207.0,113.0,4.0,38.0,134.0,71.0,30.0,25.0,3.0,23.0,8.0,20.0,90.0,2.82,41.0,30.0,6.0,9.0,14.0,0.44,4.0,6.0,1.0,2.0,0.0,52.0,30.0,21.0,27.0,4.0,31.0,10.0,21.0,35.0,48.0,1.0,1768.0,78.0,369.0,1000.0,427.0,24.0,1768.0,930.0,41.0,33.0,5.0,1061.0,35.0,29.0,0.0,45.0,81.0,2.0,1.0,0.0,0.0,207.0,25.0,44.0,36.2
Takuma Asano,jp JPN,"MF,FW",Hannover 96,23,1994,13.0,9.0,699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.2,0.2,7.8,3.0,0.0,23.1,0.39,0.0,0.0,0.12,-1.6,-1.6,110.0,162.0,67.9,1446.0,333.0,65.0,82.0,79.3,28.0,40.0,70.0,6.0,11.0,54.5,2.0,9.0,7.0,0.0,14.0,160.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,14.0,1.81,6.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,3.0,9.0,0.0,9.0,2.0,2.0,0.0,253.0,5.0,35.0,105.0,119.0,18.0,253.0,170.0,21.0,17.0,7.0,197.0,28.0,16.0,0.0,5.0,14.0,5.0,0.0,0.0,0.0,25.0,5.0,22.0,18.5
Santiago Ascacíbar,ar ARG,MF,Stuttgart,21,1997,27.0,27.0,2428.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.05,0.05,27.0,5.0,0.0,26.3,0.19,0.0,0.0,0.07,-1.3,-1.3,888.0,1111.0,79.9,14739.0,3759.0,420.0,502.0,83.7,369.0,427.0,86.4,69.0,107.0,64.5,13.0,75.0,11.0,1.0,100.0,1085.0,22.0,17.0,1.0,5.0,11.0,0.0,0.0,0.0,0.0,5.0,4.0,24.0,45.0,1.67,39.0,0.0,5.0,1.0,4.0,0.15,3.0,0.0,1.0,0.0,0.0,78.0,50.0,43.0,29.0,6.0,48.0,10.0,38.0,43.0,34.0,1.0,1402.0,59.0,342.0,862.0,212.0,22.0,1402.0,632.0,27.0,26.0,2.0,743.0,18.0,19.0,0.0,24.0,33.0,0.0,0.0,0.0,1.0,190.0,28.0,39.0,41.8
Simon Asta,de GER,DF,Augsburg,17,2001,1.0,1.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.06,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-0.1,-0.1,21.0,37.0,56.8,305.0,144.0,14.0,17.0,82.4,7.0,14.0,50.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,32.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,4.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,54.0,3.0,17.0,24.0,14.0,0.0,54.0,20.0,2.0,2.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,66.7
Jean-Kévin Augustin,fr FRA,FW,RB Leipzig,21,1997,17.0,4.0,461.0,3.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.59,0.59,0.59,2.8,2.8,0.56,0.56,5.1,8.0,0.0,61.5,1.56,0.23,0.38,0.25,0.2,0.2,69.0,88.0,78.4,822.0,122.0,37.0,45.0,82.2,18.0,22.0,81.8,2.0,2.0,100.0,8.0,3.0,2.0,1.0,3.0,85.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,3.32,9.0,0.0,1.0,4.0,2.0,0.39,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,6.0,0.0,6.0,3.0,0.0,0.0,166.0,0.0,4.0,67.0,98.0,33.0,166.0,123.0,18.0,16.0,9.0,134.0,20.0,16.0,0.0,11.0,16.0,5.0,0.0,0.0,0.0,16.0,1.0,15.0,6.3
Ludwig Augustinsson,se SWE,DF,Werder Bremen,24,1994,34.0,34.0,3026.0,1.0,4.0,0.0,0.0,5.0,0.0,0.03,0.12,0.15,0.03,0.15,1.5,1.5,0.04,0.04,33.6,6.0,0.0,27.3,0.18,0.05,0.17,0.07,-0.5,-0.5,1546.0,1972.0,78.4,24560.0,9517.0,839.0,933.0,89.9,562.0,698.0,80.5,110.0,238.0,46.2,26.0,108.0,44.0,20.0,154.0,1615.0,354.0,37.0,0.0,12.0,129.0,16.0,9.0,7.0,0.0,301.0,3.0,54.0,82.0,2.44,65.0,12.0,3.0,1.0,9.0,0.27,8.0,0.0,1.0,0.0,0.0,53.0,31.0,25.0,22.0,6.0,37.0,11.0,26.0,38.0,86.0,1.0,2300.0,86.0,617.0,1003.0,702.0,64.0,2300.0,1052.0,83.0,57.0,8.0,1378.0,38.0,15.0,0.0,42.0,26.0,2.0,0.0,1.0,0.0,170.0,63.0,68.0,48.1
