team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
vs ADO Den Haag,37.0,57.6,34.0,374.0,3060.0,75.0,52.0,6.0,7.0,46.0,4.0,2.21,1.53,3.74,2.03,3.56,75.0,69.7,2.2,2.05,34.0,34.0,3060.0,29.0,0.85,95.0,67.0,73.7,20.0,10.0,4.0,14.0,41.2,5.0,4.0,1.0,0.0,34.0,0.0,5.0,2.0,26.1,0.22,-0.9,-0.03,164.0,422.0,38.9,872.0,134.0,34.1,32.9,207.0,60.4,46.9,401.0,16.0,4.0,33.0,0.97,15.9,212.0,23.0,34.3,6.24,0.11,0.33,0.12,0.0,-0.7,15387.0,19120.0,80.5,283373.0,102620.0,6449.0,7364.0,87.6,6747.0,7799.0,86.5,1809.0,3054.0,59.2,467.0,1417.0,385.0,84.0,1796.0,17476.0,1597.0,350.0,16.0,166.0,723.0,222.0,121.0,70.0,1.0,753.0,47.0,269.0,1078.0,31.71,800.0,80.0,74.0,49.0,122.0,3.59,95.0,3.0,12.0,5.0,2.0,508.0,303.0,209.0,215.0,84.0,318.0,66.0,252.0,392.0,544.0,8.0,22978.0,1748.0,5809.0,11211.0,6202.0,1076.0,22971.0,13164.0,808.0,568.0,218.0,15250.0,602.0,301.0,4.0,358.0,327.0,47.0,5.0,5.0,2.0,2047.0,521.0,499.0,51.1
vs Ajax,30.0,36.0,34.0,374.0,3060.0,23.0,14.0,1.0,2.0,33.0,4.0,0.68,0.41,1.09,0.65,1.06,31.7,30.9,0.93,0.91,34.0,34.0,3060.0,102.0,3.0,259.0,160.0,64.5,2.0,4.0,28.0,1.0,2.9,11.0,10.0,0.0,1.0,34.0,0.0,9.0,3.0,93.5,0.33,-5.5,-0.16,290.0,793.0,36.6,1142.0,179.0,51.0,39.3,348.0,60.6,46.0,595.0,16.0,2.7,23.0,0.68,12.3,107.0,18.0,36.8,3.15,0.08,0.21,0.11,-8.7,-8.9,8931.0,12508.0,71.4,171998.0,73518.0,3774.0,4564.0,82.7,3573.0,4437.0,80.5,1350.0,2747.0,49.1,215.0,634.0,159.0,45.0,809.0,10911.0,1541.0,414.0,13.0,115.0,381.0,105.0,41.0,43.0,1.0,536.0,56.0,283.0,505.0,14.85,369.0,36.0,20.0,30.0,40.0,1.18,23.0,3.0,3.0,4.0,0.0,634.0,334.0,346.0,230.0,58.0,468.0,157.0,311.0,506.0,805.0,12.0,16671.0,3066.0,7491.0,6339.0,3027.0,477.0,16669.0,8171.0,472.0,324.0,134.0,8814.0,584.0,348.0,1.0,347.0,347.0,56.0,1.0,11.0,3.0,1784.0,439.0,505.0,46.5
vs AZ Alkmaar,25.0,45.0,34.0,374.0,3060.0,39.0,27.0,4.0,4.0,54.0,7.0,1.15,0.79,1.94,1.03,1.82,36.0,33.0,1.06,0.97,34.0,34.0,3060.0,75.0,2.21,189.0,116.0,65.1,5.0,8.0,21.0,4.0,11.8,13.0,9.0,1.0,3.0,34.0,2.0,7.0,3.0,67.3,0.31,-4.7,-0.14,244.0,585.0,41.7,1052.0,159.0,40.8,36.0,285.0,54.7,43.5,430.0,7.0,1.6,33.0,0.97,13.8,117.0,18.0,35.1,3.44,0.11,0.3,0.1,3.0,2.0,12006.0,15573.0,77.1,226069.0,85618.0,4969.0,5784.0,85.9,5176.0,6138.0,84.3,1534.0,2824.0,54.3,248.0,966.0,204.0,67.0,1182.0,14071.0,1435.0,349.0,18.0,130.0,550.0,128.0,72.0,35.0,0.0,560.0,67.0,250.0,590.0,17.35,425.0,53.0,29.0,42.0,68.0,2.0,41.0,10.0,3.0,8.0,2.0,585.0,349.0,280.0,240.0,65.0,366.0,104.0,262.0,381.0,636.0,16.0,19289.0,2465.0,6902.0,8613.0,3970.0,551.0,19285.0,10691.0,479.0,380.0,89.0,11869.0,586.0,276.0,0.0,403.0,302.0,67.0,3.0,13.0,3.0,1937.0,376.0,376.0,50.0
vs Emmen,32.0,46.3,34.0,374.0,3060.0,67.0,52.0,4.0,4.0,44.0,4.0,1.97,1.53,3.5,1.85,3.38,56.4,53.3,1.66,1.57,34.0,34.0,3060.0,40.0,1.18,129.0,89.0,76.0,18.0,9.0,7.0,12.0,35.3,10.0,9.0,1.0,0.0,34.0,1.0,4.0,1.0,41.3,0.25,2.3,0.07,194.0,513.0,37.8,1010.0,168.0,37.0,34.8,236.0,58.9,46.1,453.0,12.0,2.6,47.0,1.38,15.8,175.0,17.0,36.5,5.15,0.13,0.36,0.12,10.6,9.7,12740.0,16468.0,77.4,234480.0,88992.0,5389.0,6315.0,85.3,5521.0,6549.0,84.3,1495.0,2691.0,55.6,368.0,1095.0,299.0,60.0,1380.0,14904.0,1526.0,398.0,22.0,108.0,598.0,182.0,91.0,46.0,1.0,630.0,38.0,252.0,830.0,24.41,613.0,62.0,47.0,39.0,110.0,3.24,85.0,5.0,5.0,7.0,2.0,465.0,267.0,196.0,204.0,65.0,407.0,109.0,298.0,414.0,575.0,6.0,20243.0,2004.0,6108.0,9145.0,5183.0,785.0,20239.0,11134.0,630.0,435.0,170.0,12589.0,559.0,340.0,0.0,361.0,349.0,38.0,3.0,10.0,1.0,1925.0,538.0,535.0,50.1
vs Feyenoord,30.0,44.6,34.0,374.0,3060.0,33.0,24.0,8.0,9.0,51.0,4.0,0.97,0.71,1.68,0.74,1.44,41.3,34.6,1.22,1.02,34.0,34.0,3060.0,64.0,1.88,181.0,116.0,69.6,7.0,11.0,16.0,7.0,20.6,11.0,9.0,2.0,0.0,34.0,0.0,11.0,1.0,57.3,0.27,-5.7,-0.17,181.0,526.0,34.4,967.0,191.0,37.0,34.5,328.0,51.2,41.5,524.0,13.0,2.5,32.0,0.94,13.0,135.0,15.0,39.9,3.97,0.07,0.19,0.1,-8.3,-9.6,12268.0,15755.0,77.9,226713.0,86858.0,5159.0,5958.0,86.6,5407.0,6288.0,86.0,1425.0,2734.0,52.1,260.0,965.0,208.0,39.0,1276.0,14142.0,1561.0,398.0,19.0,115.0,527.0,139.0,73.0,55.0,0.0,593.0,52.0,290.0,599.0,17.62,429.0,57.0,27.0,36.0,59.0,1.74,39.0,5.0,0.0,9.0,1.0,575.0,342.0,275.0,233.0,67.0,368.0,120.0,248.0,487.0,659.0,11.0,19597.0,2379.0,6809.0,9019.0,3983.0,598.0,19588.0,11154.0,585.0,371.0,150.0,12141.0,552.0,334.0,1.0,407.0,355.0,52.0,9.0,11.0,1.0,1863.0,323.0,472.0,40.6
vs Fortuna Sittard,30.0,54.2,34.0,374.0,3060.0,56.0,34.0,9.0,10.0,41.0,3.0,1.65,1.0,2.65,1.38,2.38,60.4,52.6,1.78,1.55,34.0,34.0,3060.0,50.0,1.47,150.0,101.0,69.3,17.0,5.0,12.0,9.0,26.5,4.0,4.0,0.0,0.0,34.0,0.0,3.0,1.0,43.5,0.27,-5.5,-0.16,237.0,586.0,40.4,1058.0,170.0,41.6,36.1,223.0,65.5,48.4,375.0,20.0,5.3,54.0,1.59,16.4,157.0,17.0,34.2,4.62,0.1,0.3,0.12,-4.4,-5.6,13571.0,17844.0,76.1,257877.0,99164.0,5449.0,6489.0,84.0,5982.0,7137.0,83.8,1797.0,3225.0,55.7,340.0,1204.0,289.0,95.0,1550.0,16064.0,1695.0,425.0,20.0,151.0,736.0,190.0,106.0,59.0,1.0,767.0,85.0,301.0,807.0,23.74,588.0,61.0,51.0,42.0,93.0,2.74,57.0,6.0,10.0,13.0,1.0,480.0,278.0,213.0,201.0,66.0,325.0,88.0,237.0,408.0,547.0,7.0,21722.0,1969.0,6304.0,10284.0,5351.0,799.0,21712.0,12032.0,671.0,482.0,159.0,13448.0,633.0,319.0,1.0,352.0,386.0,85.0,8.0,4.0,1.0,2086.0,625.0,611.0,50.6
vs Groningen,29.0,50.6,34.0,374.0,3060.0,36.0,24.0,5.0,6.0,36.0,3.0,1.06,0.71,1.76,0.91,1.62,47.6,43.1,1.4,1.27,34.0,34.0,3060.0,40.0,1.18,121.0,82.0,66.9,12.0,8.0,14.0,10.0,29.4,0.0,0.0,0.0,0.0,34.0,2.0,4.0,1.0,33.3,0.28,-5.7,-0.17,205.0,614.0,33.4,969.0,176.0,44.6,38.3,283.0,64.3,48.0,477.0,16.0,3.4,40.0,1.18,15.2,122.0,15.0,32.1,3.59,0.08,0.25,0.12,-11.6,-12.1,12347.0,16304.0,75.7,229796.0,90629.0,5156.0,6031.0,85.5,5287.0,6241.0,84.7,1552.0,3069.0,50.6,273.0,945.0,218.0,47.0,1210.0,14523.0,1702.0,405.0,24.0,124.0,512.0,157.0,94.0,46.0,2.0,776.0,79.0,302.0,656.0,19.29,435.0,77.0,47.0,38.0,59.0,1.74,42.0,5.0,5.0,4.0,1.0,555.0,340.0,292.0,207.0,56.0,294.0,86.0,208.0,353.0,651.0,7.0,20011.0,2197.0,6924.0,9023.0,4245.0,622.0,20005.0,10514.0,517.0,318.0,121.0,12259.0,585.0,303.0,2.0,382.0,361.0,79.0,3.0,0.0,1.0,1927.0,588.0,572.0,50.7
vs Heerenveen,24.0,52.5,34.0,374.0,3060.0,48.0,35.0,8.0,8.0,40.0,4.0,1.41,1.03,2.44,1.18,2.21,55.1,49.3,1.62,1.45,34.0,34.0,3060.0,43.0,1.26,147.0,103.0,72.8,13.0,12.0,9.0,7.0,20.6,4.0,3.0,1.0,0.0,34.0,0.0,3.0,0.0,44.9,0.28,1.9,0.06,211.0,582.0,36.3,1120.0,166.0,39.2,34.8,207.0,69.1,50.4,417.0,20.0,4.8,35.0,1.03,14.7,145.0,16.0,28.8,4.26,0.08,0.28,0.1,-7.1,-9.3,14575.0,18584.0,78.4,271328.0,98560.0,6112.0,7035.0,86.9,6272.0,7333.0,85.5,1818.0,3233.0,56.2,391.0,1293.0,359.0,81.0,1604.0,16923.0,1605.0,381.0,27.0,163.0,743.0,225.0,106.0,74.0,4.0,698.0,56.0,330.0,900.0,26.47,671.0,71.0,56.0,37.0,80.0,2.35,47.0,7.0,11.0,7.0,2.0,524.0,299.0,234.0,209.0,81.0,342.0,86.0,256.0,408.0,530.0,8.0,22267.0,2103.0,6359.0,10284.0,5870.0,917.0,22259.0,12567.0,713.0,459.0,196.0,14421.0,533.0,305.0,1.0,308.0,315.0,56.0,4.0,4.0,0.0,2021.0,475.0,552.0,46.3
vs Heracles Almelo,28.0,53.5,34.0,374.0,3060.0,51.0,35.0,4.0,6.0,49.0,3.0,1.5,1.03,2.53,1.38,2.41,46.6,42.2,1.37,1.24,34.0,34.0,3060.0,42.0,1.24,122.0,79.0,69.7,14.0,8.0,12.0,11.0,32.4,6.0,5.0,1.0,0.0,34.0,1.0,7.0,0.0,39.5,0.28,-2.5,-0.07,186.0,406.0,45.8,1044.0,158.0,28.4,30.8,251.0,43.8,40.0,411.0,5.0,1.2,54.0,1.59,18.6,135.0,17.0,34.1,3.97,0.12,0.35,0.11,4.4,4.8,14421.0,18187.0,79.3,279004.0,102056.0,5430.0,6370.0,85.2,6720.0,7705.0,87.2,1946.0,3120.0,62.4,289.0,1103.0,261.0,52.0,1427.0,16392.0,1760.0,387.0,11.0,175.0,505.0,171.0,71.0,52.0,2.0,872.0,35.0,352.0,688.0,20.24,492.0,58.0,40.0,39.0,89.0,2.62,62.0,4.0,9.0,6.0,2.0,690.0,407.0,292.0,298.0,100.0,372.0,74.0,298.0,410.0,550.0,8.0,22227.0,2059.0,7319.0,10228.0,4879.0,657.0,22221.0,12507.0,474.0,362.0,123.0,14305.0,660.0,379.0,1.0,392.0,330.0,35.0,6.0,6.0,0.0,2034.0,468.0,417.0,52.9
vs PSV Eindhoven,36.0,41.0,34.0,374.0,3060.0,34.0,25.0,5.0,6.0,47.0,2.0,1.0,0.74,1.74,0.85,1.59,32.5,28.4,0.96,0.84,34.0,34.0,3060.0,74.0,2.18,211.0,136.0,67.3,4.0,9.0,21.0,1.0,2.9,9.0,5.0,3.0,1.0,34.0,3.0,3.0,2.0,73.3,0.32,1.3,0.04,268.0,722.0,37.1,1165.0,155.0,46.8,37.9,282.0,62.8,47.0,443.0,11.0,2.5,45.0,1.32,16.2,103.0,7.0,35.9,3.03,0.1,0.28,0.1,1.5,0.6,11049.0,15005.0,73.6,211743.0,84865.0,4517.0,5429.0,83.2,4814.0,5828.0,82.6,1487.0,2919.0,50.9,214.0,835.0,149.0,38.0,1000.0,13367.0,1612.0,388.0,11.0,109.0,450.0,123.0,63.0,35.0,2.0,710.0,26.0,332.0,491.0,14.44,335.0,51.0,27.0,30.0,57.0,1.68,41.0,4.0,2.0,3.0,2.0,552.0,317.0,292.0,213.0,47.0,451.0,131.0,320.0,546.0,634.0,14.0,19007.0,2654.0,7610.0,8145.0,3473.0,434.0,19001.0,9749.0,424.0,285.0,90.0,10947.0,619.0,301.0,0.0,355.0,318.0,26.0,3.0,9.0,2.0,1977.0,421.0,553.0,43.2
