team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
vs Atalanta,30.0,42.8,38.0,418.0,3420.0,45.0,30.0,6.0,6.0,106.0,7.0,1.18,0.79,1.97,1.03,1.82,41.3,36.6,1.09,0.96,38.0,38.0,3420.0,98.0,2.58,265.0,167.0,65.7,6.0,9.0,23.0,3.0,7.9,10.0,7.0,2.0,1.0,38.0,4.0,12.0,2.0,87.2,0.3,-8.8,-0.23,249.0,614.0,40.6,1039.0,172.0,42.3,35.8,370.0,47.3,39.1,578.0,19.0,3.3,35.0,0.92,14.3,133.0,25.0,32.2,3.5,0.09,0.29,0.09,3.7,2.4,12397.0,16331.0,75.9,220887.0,90962.0,5700.0,6512.0,87.5,4782.0,5854.0,81.7,1503.0,2875.0,52.3,286.0,843.0,190.0,51.0,1072.0,14347.0,1925.0,547.0,39.0,109.0,468.0,121.0,45.0,43.0,0.0,743.0,59.0,323.0,713.0,18.76,499.0,56.0,37.0,53.0,75.0,1.97,51.0,4.0,3.0,8.0,3.0,627.0,351.0,353.0,232.0,42.0,455.0,171.0,284.0,439.0,778.0,15.0,20655.0,2816.0,7589.0,9404.0,3924.0,503.0,20649.0,10701.0,597.0,406.0,147.0,12255.0,559.0,363.0,5.0,557.0,495.0,59.0,4.0,10.0,2.0,1990.0,500.0,624.0,44.5
vs Bologna,31.0,47.4,38.0,418.0,3420.0,64.0,40.0,6.0,8.0,104.0,7.0,1.68,1.05,2.74,1.53,2.58,54.8,48.5,1.44,1.28,38.0,38.0,3420.0,52.0,1.37,165.0,117.0,71.5,15.0,11.0,12.0,8.0,21.1,6.0,5.0,0.0,1.0,38.0,1.0,6.0,4.0,46.1,0.25,-1.9,-0.05,222.0,547.0,40.6,869.0,151.0,41.2,34.6,355.0,53.2,39.8,564.0,15.0,2.7,25.0,0.66,12.2,182.0,23.0,34.3,4.79,0.11,0.32,0.09,9.2,9.5,12886.0,16783.0,76.8,229366.0,92955.0,5892.0,6843.0,86.1,5127.0,6150.0,83.4,1464.0,2703.0,54.2,407.0,1034.0,313.0,71.0,1433.0,14633.0,2093.0,644.0,27.0,154.0,664.0,185.0,72.0,71.0,0.0,818.0,57.0,327.0,938.0,24.68,683.0,70.0,54.0,53.0,107.0,2.82,72.0,4.0,11.0,11.0,1.0,609.0,354.0,320.0,232.0,57.0,408.0,151.0,257.0,393.0,742.0,13.0,21077.0,2404.0,6762.0,9252.0,5310.0,822.0,21069.0,11304.0,767.0,544.0,186.0,12752.0,599.0,349.0,5.0,602.0,558.0,57.0,8.0,6.0,4.0,1906.0,666.0,644.0,50.8
vs Brescia,32.0,59.4,38.0,418.0,3420.0,76.0,55.0,9.0,11.0,106.0,2.0,2.0,1.45,3.45,1.76,3.21,74.5,66.2,1.96,1.74,38.0,38.0,3420.0,35.0,0.92,142.0,108.0,78.2,25.0,7.0,6.0,12.0,31.6,4.0,4.0,0.0,0.0,38.0,1.0,6.0,1.0,36.5,0.23,2.5,0.07,161.0,356.0,45.2,791.0,179.0,31.1,31.1,272.0,40.4,35.2,496.0,31.0,6.3,31.0,0.82,13.2,226.0,23.0,33.0,5.95,0.1,0.3,0.1,1.5,0.8,18024.0,21731.0,82.9,314361.0,110716.0,8411.0,9278.0,90.7,7176.0,8264.0,86.8,1900.0,3002.0,63.3,532.0,1430.0,456.0,119.0,1865.0,19785.0,1885.0,533.0,48.0,225.0,891.0,242.0,100.0,100.0,1.0,764.0,61.0,306.0,1251.0,32.92,958.0,89.0,73.0,49.0,137.0,3.61,94.0,11.0,14.0,8.0,3.0,491.0,274.0,211.0,208.0,72.0,374.0,95.0,279.0,376.0,654.0,14.0,25788.0,2123.0,7005.0,12109.0,6949.0,1113.0,25777.0,15671.0,900.0,682.0,203.0,17911.0,576.0,282.0,2.0,617.0,446.0,61.0,5.0,4.0,1.0,1945.0,602.0,498.0,54.7
vs Cagliari,33.0,54.3,38.0,418.0,3420.0,53.0,35.0,7.0,9.0,76.0,6.0,1.39,0.92,2.32,1.21,2.13,59.0,52.7,1.55,1.39,38.0,38.0,3420.0,52.0,1.37,141.0,90.0,66.0,15.0,12.0,11.0,11.0,28.9,6.0,4.0,1.0,1.0,38.0,0.0,3.0,2.0,37.4,0.23,-12.6,-0.33,130.0,322.0,40.4,742.0,187.0,27.8,30.6,310.0,37.4,34.5,581.0,22.0,3.8,22.0,0.58,13.1,187.0,34.0,30.8,4.92,0.08,0.25,0.09,-6.0,-6.7,16537.0,20192.0,81.9,295467.0,104861.0,7340.0,8200.0,89.5,6737.0,7717.0,87.3,1922.0,3033.0,63.4,439.0,1302.0,388.0,116.0,1740.0,18195.0,1907.0,539.0,22.0,209.0,867.0,236.0,84.0,89.0,1.0,732.0,90.0,347.0,1077.0,28.34,763.0,95.0,74.0,59.0,97.0,2.55,69.0,7.0,3.0,8.0,0.0,551.0,305.0,238.0,238.0,75.0,322.0,94.0,228.0,372.0,728.0,4.0,24283.0,2183.0,6722.0,11346.0,6448.0,1008.0,24274.0,13923.0,850.0,663.0,213.0,16426.0,593.0,329.0,0.0,501.0,495.0,90.0,5.0,6.0,2.0,1896.0,691.0,516.0,57.2
vs Fiorentina,33.0,52.6,38.0,418.0,3420.0,48.0,31.0,9.0,11.0,95.0,3.0,1.26,0.82,2.08,1.03,1.84,48.9,40.4,1.29,1.06,38.0,38.0,3420.0,51.0,1.34,181.0,131.0,76.8,13.0,13.0,12.0,9.0,23.7,11.0,9.0,2.0,0.0,38.0,1.0,9.0,3.0,51.4,0.23,3.4,0.09,147.0,383.0,38.4,873.0,186.0,30.7,32.0,325.0,35.4,32.8,554.0,19.0,3.4,35.0,0.92,13.9,151.0,27.0,35.0,3.97,0.09,0.26,0.1,-0.9,-1.4,15326.0,19046.0,80.5,268316.0,94559.0,6970.0,7807.0,89.3,6356.0,7378.0,86.1,1573.0,2766.0,56.9,315.0,1129.0,268.0,70.0,1497.0,17110.0,1855.0,551.0,54.0,128.0,704.0,185.0,66.0,69.0,0.0,705.0,81.0,318.0,779.0,20.5,546.0,74.0,47.0,54.0,83.0,2.18,53.0,3.0,6.0,11.0,1.0,630.0,367.0,282.0,257.0,91.0,379.0,136.0,243.0,368.0,676.0,12.0,22998.0,2439.0,7007.0,10835.0,5405.0,663.0,22987.0,13325.0,826.0,649.0,158.0,15210.0,555.0,358.0,2.0,533.0,513.0,81.0,9.0,11.0,3.0,1881.0,491.0,458.0,51.7
vs Genoa,34.0,50.5,38.0,418.0,3420.0,71.0,52.0,7.0,9.0,96.0,8.0,1.87,1.37,3.24,1.68,3.05,60.0,52.9,1.58,1.39,38.0,38.0,3420.0,47.0,1.24,156.0,105.0,76.9,19.0,9.0,10.0,10.0,26.3,16.0,11.0,5.0,0.0,38.0,2.0,3.0,1.0,50.5,0.23,4.5,0.12,141.0,359.0,39.3,795.0,173.0,30.6,31.6,252.0,46.0,37.4,555.0,17.0,3.1,25.0,0.66,14.6,195.0,30.0,33.6,5.13,0.11,0.33,0.09,11.0,11.1,14984.0,18722.0,80.0,263205.0,96389.0,6812.0,7698.0,88.5,6080.0,7167.0,84.8,1597.0,2739.0,58.3,458.0,1201.0,359.0,96.0,1623.0,16842.0,1828.0,588.0,28.0,138.0,761.0,192.0,76.0,82.0,0.0,714.0,52.0,311.0,1058.0,27.84,772.0,91.0,54.0,65.0,125.0,3.29,82.0,11.0,7.0,11.0,0.0,579.0,323.0,293.0,203.0,83.0,369.0,103.0,266.0,365.0,722.0,13.0,22858.0,2149.0,6597.0,10263.0,6223.0,936.0,22849.0,13191.0,859.0,619.0,189.0,14866.0,532.0,339.0,4.0,546.0,532.0,52.0,8.0,16.0,1.0,2029.0,583.0,600.0,49.3
vs Hellas Verona,30.0,50.2,38.0,418.0,3420.0,50.0,31.0,9.0,9.0,105.0,8.0,1.32,0.82,2.13,1.08,1.89,53.7,46.7,1.41,1.23,38.0,38.0,3420.0,47.0,1.24,154.0,109.0,74.7,13.0,13.0,12.0,9.0,23.7,9.0,8.0,0.0,1.0,38.0,1.0,5.0,2.0,45.5,0.25,0.5,0.01,237.0,635.0,37.3,981.0,166.0,47.0,38.0,296.0,58.8,42.7,578.0,22.0,3.8,35.0,0.92,13.7,165.0,22.0,28.4,4.34,0.07,0.25,0.08,-3.7,-5.7,13629.0,17787.0,76.6,240384.0,95007.0,6298.0,7317.0,86.1,5416.0,6591.0,82.2,1476.0,2836.0,52.0,455.0,1125.0,363.0,91.0,1450.0,15785.0,1955.0,615.0,19.0,115.0,719.0,194.0,89.0,59.0,0.0,752.0,47.0,252.0,1038.0,27.32,796.0,85.0,64.0,45.0,89.0,2.34,63.0,6.0,8.0,10.0,0.0,525.0,308.0,244.0,209.0,72.0,368.0,111.0,257.0,358.0,693.0,13.0,21900.0,2339.0,6585.0,9767.0,5755.0,868.0,21891.0,12259.0,781.0,583.0,169.0,13499.0,597.0,285.0,4.0,533.0,513.0,47.0,7.0,9.0,2.0,1980.0,783.0,718.0,52.2
vs Inter,29.0,45.8,38.0,418.0,3420.0,35.0,24.0,3.0,4.0,90.0,4.0,0.92,0.63,1.55,0.84,1.47,40.7,37.6,1.07,0.99,38.0,38.0,3420.0,81.0,2.13,227.0,146.0,68.7,4.0,10.0,24.0,3.0,7.9,11.0,10.0,1.0,0.0,38.0,0.0,11.0,1.0,70.3,0.27,-9.7,-0.25,181.0,463.0,39.1,904.0,182.0,36.7,35.1,302.0,43.4,36.6,591.0,21.0,3.6,27.0,0.71,12.3,114.0,25.0,25.2,3.0,0.07,0.28,0.08,-5.7,-5.6,14365.0,17809.0,80.7,253551.0,88657.0,6689.0,7455.0,89.7,5580.0,6591.0,84.7,1662.0,2769.0,60.0,339.0,1075.0,280.0,88.0,1323.0,15956.0,1823.0,627.0,19.0,194.0,720.0,167.0,66.0,54.0,1.0,608.0,30.0,316.0,813.0,21.39,596.0,54.0,51.0,51.0,54.0,1.42,33.0,1.0,7.0,3.0,0.0,479.0,268.0,239.0,183.0,57.0,416.0,163.0,253.0,469.0,840.0,19.0,21958.0,2681.0,7286.0,9535.0,5357.0,657.0,21954.0,12682.0,779.0,583.0,143.0,14266.0,531.0,328.0,0.0,475.0,529.0,30.0,4.0,11.0,1.0,1741.0,470.0,515.0,47.7
vs Juventus,30.0,41.9,38.0,418.0,3420.0,43.0,26.0,9.0,12.0,113.0,8.0,1.13,0.68,1.82,0.89,1.58,44.9,35.9,1.18,0.94,38.0,38.0,3420.0,76.0,2.0,237.0,164.0,73.4,7.0,5.0,26.0,2.0,5.3,14.0,13.0,0.0,1.0,38.0,2.0,9.0,3.0,69.0,0.24,-4.0,-0.1,209.0,527.0,39.7,902.0,161.0,40.6,35.3,332.0,48.5,37.3,535.0,9.0,1.7,24.0,0.63,12.4,152.0,20.0,33.2,4.0,0.07,0.22,0.08,-1.9,-1.9,13534.0,16896.0,80.1,241959.0,83130.0,6235.0,6987.0,89.2,5291.0,6173.0,85.7,1602.0,2737.0,58.5,340.0,857.0,238.0,75.0,1197.0,14994.0,1850.0,547.0,23.0,243.0,613.0,184.0,73.0,53.0,0.0,673.0,52.0,325.0,818.0,21.53,607.0,62.0,45.0,42.0,69.0,1.82,42.0,4.0,8.0,6.0,4.0,548.0,312.0,290.0,192.0,66.0,413.0,175.0,238.0,429.0,676.0,15.0,20889.0,2656.0,7580.0,8841.0,4681.0,608.0,20877.0,11660.0,559.0,469.0,108.0,13456.0,495.0,315.0,5.0,517.0,465.0,52.0,5.0,14.0,3.0,1720.0,338.0,432.0,43.9
vs Lazio,27.0,49.6,38.0,418.0,3420.0,41.0,28.0,7.0,9.0,96.0,7.0,1.08,0.74,1.82,0.89,1.63,51.1,44.1,1.35,1.16,38.0,38.0,3420.0,79.0,2.08,221.0,142.0,71.0,8.0,6.0,24.0,4.0,10.5,18.0,15.0,2.0,1.0,38.0,2.0,6.0,2.0,78.7,0.28,1.7,0.04,118.0,318.0,37.1,790.0,194.0,26.8,31.2,317.0,33.4,33.6,608.0,23.0,3.8,37.0,0.97,13.6,146.0,26.0,28.9,3.84,0.07,0.23,0.09,-10.1,-10.1,15858.0,19233.0,82.5,275327.0,95605.0,7415.0,8269.0,89.7,6314.0,7224.0,87.4,1659.0,2687.0,61.7,396.0,1168.0,287.0,76.0,1463.0,17465.0,1723.0,493.0,19.0,173.0,615.0,173.0,80.0,66.0,0.0,624.0,45.0,322.0,913.0,24.03,680.0,72.0,48.0,52.0,68.0,1.79,45.0,5.0,9.0,3.0,1.0,488.0,280.0,237.0,182.0,69.0,400.0,127.0,273.0,435.0,750.0,10.0,23277.0,2431.0,7000.0,10880.0,5638.0,680.0,23268.0,14258.0,811.0,669.0,155.0,15764.0,514.0,322.0,2.0,451.0,430.0,45.0,3.0,18.0,2.0,1839.0,515.0,450.0,53.4
vs Lecce,30.0,55.2,38.0,418.0,3420.0,82.0,51.0,11.0,13.0,86.0,5.0,2.16,1.34,3.5,1.87,3.21,85.6,75.7,2.25,1.99,38.0,38.0,3418.0,52.0,1.37,178.0,124.0,77.0,21.0,8.0,9.0,10.0,26.3,15.0,11.0,2.0,2.0,38.0,2.0,7.0,0.0,51.7,0.23,-0.3,-0.01,126.0,342.0,36.8,774.0,184.0,31.1,31.6,271.0,37.3,32.7,534.0,26.0,4.9,33.0,0.87,14.2,243.0,21.0,35.4,6.39,0.1,0.29,0.11,-3.6,-4.7,17729.0,21240.0,83.5,305277.0,106207.0,8246.0,9061.0,91.0,7157.0,8148.0,87.8,1759.0,2847.0,61.8,536.0,1466.0,417.0,97.0,1860.0,19394.0,1775.0,502.0,52.0,188.0,874.0,275.0,100.0,122.0,1.0,637.0,71.0,313.0,1232.0,32.42,915.0,111.0,76.0,53.0,139.0,3.66,97.0,9.0,19.0,9.0,1.0,486.0,294.0,206.0,210.0,70.0,388.0,120.0,268.0,343.0,651.0,11.0,25202.0,2120.0,6209.0,12126.0,7093.0,1054.0,25189.0,15372.0,976.0,729.0,232.0,17620.0,462.0,290.0,2.0,529.0,428.0,71.0,9.0,15.0,0.0,1920.0,495.0,487.0,50.4
vs Milan,32.0,45.1,38.0,418.0,3420.0,45.0,27.0,5.0,10.0,94.0,8.0,1.18,0.71,1.89,1.05,1.76,45.1,37.5,1.19,0.99,38.0,38.0,3420.0,63.0,1.66,195.0,134.0,71.8,10.0,9.0,19.0,6.0,15.8,9.0,8.0,1.0,0.0,38.0,3.0,3.0,3.0,61.6,0.28,1.6,0.04,184.0,487.0,37.8,865.0,168.0,38.4,34.7,325.0,47.7,37.6,550.0,22.0,4.0,28.0,0.74,12.9,144.0,21.0,33.2,3.79,0.09,0.28,0.09,-0.1,2.5,13233.0,16945.0,78.1,234773.0,89699.0,5981.0,6798.0,88.0,5268.0,6276.0,83.9,1513.0,2703.0,56.0,318.0,998.0,239.0,63.0,1352.0,15010.0,1845.0,576.0,20.0,188.0,649.0,179.0,59.0,78.0,1.0,664.0,90.0,314.0,776.0,20.42,533.0,75.0,51.0,54.0,72.0,1.89,38.0,5.0,11.0,9.0,2.0,596.0,348.0,294.0,212.0,90.0,420.0,173.0,247.0,409.0,785.0,17.0,21161.0,2629.0,7129.0,9509.0,4758.0,643.0,21151.0,12074.0,677.0,511.0,152.0,13137.0,571.0,347.0,1.0,496.0,511.0,90.0,8.0,9.0,3.0,1928.0,507.0,538.0,48.5
vs Napoli,25.0,40.8,38.0,418.0,3420.0,49.0,33.0,7.0,8.0,105.0,2.0,1.29,0.87,2.16,1.11,1.97,44.7,38.5,1.18,1.01,38.0,38.0,3420.0,61.0,1.61,230.0,170.0,75.7,12.0,8.0,18.0,7.0,18.4,5.0,5.0,0.0,0.0,38.0,0.0,6.0,1.0,57.7,0.23,-2.3,-0.06,198.0,487.0,40.7,874.0,188.0,37.8,34.0,348.0,45.1,35.4,630.0,24.0,3.8,13.0,0.34,10.6,130.0,11.0,32.7,3.42,0.11,0.32,0.1,4.3,3.5,13614.0,16890.0,80.6,235950.0,85882.0,6217.0,6934.0,89.7,5568.0,6413.0,86.8,1378.0,2492.0,55.3,314.0,825.0,224.0,74.0,1156.0,15155.0,1666.0,452.0,26.0,120.0,538.0,148.0,52.0,63.0,2.0,616.0,69.0,283.0,709.0,18.66,511.0,65.0,42.0,35.0,87.0,2.29,65.0,4.0,6.0,6.0,1.0,521.0,306.0,280.0,175.0,66.0,434.0,163.0,271.0,416.0,812.0,12.0,20771.0,2738.0,7780.0,9175.0,4059.0,591.0,20763.0,11842.0,597.0,462.0,127.0,13533.0,480.0,281.0,2.0,558.0,389.0,69.0,5.0,5.0,1.0,1871.0,374.0,384.0,49.3
vs Parma,25.0,56.2,38.0,418.0,3420.0,57.0,38.0,7.0,11.0,89.0,3.0,1.5,1.0,2.5,1.32,2.32,64.3,56.3,1.69,1.48,38.0,38.0,3420.0,56.0,1.47,151.0,96.0,65.6,17.0,7.0,14.0,8.0,21.1,6.0,4.0,2.0,0.0,38.0,0.0,5.0,3.0,50.7,0.3,-2.3,-0.06,125.0,320.0,39.1,777.0,189.0,28.2,30.8,295.0,34.2,33.4,462.0,23.0,5.0,35.0,0.92,14.3,202.0,27.0,30.4,5.32,0.08,0.25,0.09,-7.3,-6.3,16942.0,20518.0,82.6,294933.0,104312.0,7911.0,8849.0,89.4,6766.0,7755.0,87.2,1773.0,2784.0,63.7,539.0,1423.0,434.0,129.0,1929.0,18532.0,1936.0,538.0,20.0,181.0,901.0,227.0,91.0,92.0,1.0,784.0,50.0,326.0,1236.0,32.53,910.0,102.0,64.0,56.0,99.0,2.61,63.0,8.0,12.0,7.0,1.0,593.0,341.0,280.0,231.0,82.0,335.0,102.0,233.0,411.0,606.0,13.0,24705.0,2094.0,6163.0,11803.0,6983.0,1006.0,24694.0,14592.0,1018.0,775.0,202.0,16827.0,575.0,333.0,2.0,506.0,484.0,50.0,7.0,6.0,3.0,1930.0,463.0,540.0,46.2
