team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Alavés,32.0,41.5,38.0,418.0,3420.0,34.0,20.0,6.0,6.0,111.0,7.0,0.89,0.53,1.42,0.74,1.26,39.3,34.7,1.03,0.91,38.0,38.0,3418.0,59.0,1.55,161.0,99.0,70.8,10.0,9.0,19.0,9.0,23.7,15.0,12.0,3.0,0.0,38.0,3.0,3.0,0.0,56.6,0.27,-2.4,-0.06,375.0,828.0,45.3,784.0,103.0,66.1,45.0,343.0,90.4,58.6,527.0,12.0,2.3,15.0,0.39,12.3,98.0,11.0,31.9,2.58,0.09,0.29,0.12,-5.3,-6.7,9612.0,13973.0,68.8,182169.0,82570.0,4283.0,5328.0,80.4,3614.0,4788.0,75.5,1385.0,2920.0,47.4,236.0,723.0,171.0,56.0,944.0,11911.0,2001.0,543.0,17.0,108.0,562.0,136.0,52.0,53.0,0.0,881.0,61.0,278.0,537.0,14.13,333.0,88.0,36.0,46.0,58.0,1.53,31.0,8.0,6.0,8.0,1.0,579.0,346.0,261.0,265.0,53.0,385.0,114.0,271.0,392.0,766.0,7.0,17865.0,2032.0,6060.0,8359.0,3622.0,508.0,17859.0,9373.0,403.0,307.0,100.0,9525.0,535.0,309.0,3.0,621.0,432.0,61.0,5.0,15.0,0.0,1766.0,905.0,712.0,56.0
Athletic Club,26.0,48.7,38.0,418.0,3420.0,40.0,23.0,8.0,10.0,90.0,2.0,1.05,0.61,1.66,0.84,1.45,41.5,33.8,1.09,0.89,38.0,38.0,3416.0,38.0,1.0,128.0,92.0,74.2,13.0,12.0,13.0,12.0,31.6,7.0,5.0,0.0,2.0,38.0,2.0,2.0,2.0,39.8,0.28,3.8,0.1,345.0,817.0,42.2,976.0,172.0,56.5,42.1,298.0,89.3,60.9,547.0,26.0,4.8,20.0,0.53,12.8,126.0,16.0,31.4,3.32,0.08,0.25,0.09,-1.5,-1.8,12533.0,16915.0,74.1,234527.0,90251.0,5521.0,6494.0,85.0,4692.0,5831.0,80.5,1830.0,3367.0,54.4,277.0,967.0,217.0,85.0,1291.0,14889.0,1942.0,517.0,14.0,200.0,754.0,178.0,70.0,65.0,6.0,874.0,84.0,306.0,690.0,18.16,469.0,84.0,36.0,54.0,65.0,1.71,43.0,4.0,6.0,8.0,1.0,533.0,324.0,262.0,204.0,67.0,339.0,92.0,247.0,373.0,755.0,7.0,20857.0,2064.0,6212.0,9835.0,5031.0,594.0,20847.0,10354.0,604.0,493.0,110.0,12422.0,576.0,299.0,0.0,522.0,436.0,84.0,4.0,7.0,2.0,1911.0,912.0,683.0,57.2
Atlético Madrid,30.0,48.6,38.0,418.0,3420.0,50.0,35.0,6.0,8.0,93.0,3.0,1.32,0.92,2.24,1.16,2.08,56.8,50.6,1.5,1.33,38.0,38.0,3420.0,27.0,0.71,112.0,88.0,78.6,18.0,16.0,4.0,17.0,44.7,4.0,3.0,0.0,1.0,38.0,1.0,4.0,3.0,29.8,0.24,5.8,0.15,233.0,592.0,39.4,640.0,112.0,56.6,41.1,317.0,72.6,50.0,533.0,12.0,2.3,12.0,0.32,13.1,136.0,14.0,30.9,3.58,0.1,0.32,0.12,-6.8,-6.6,13595.0,17765.0,76.5,221969.0,88361.0,6783.0,7777.0,87.2,4581.0,5696.0,80.4,1344.0,2676.0,50.2,330.0,904.0,289.0,49.0,1333.0,15735.0,1914.0,511.0,62.0,123.0,574.0,183.0,60.0,92.0,0.0,835.0,116.0,283.0,790.0,20.79,546.0,88.0,51.0,48.0,86.0,2.26,56.0,5.0,5.0,8.0,1.0,658.0,406.0,293.0,272.0,93.0,380.0,108.0,272.0,412.0,729.0,18.0,21860.0,1918.0,6182.0,10585.0,5274.0,807.0,21852.0,11872.0,598.0,516.0,156.0,13506.0,586.0,377.0,2.0,513.0,479.0,116.0,6.0,4.0,3.0,1950.0,827.0,723.0,53.4
Barcelona,28.0,66.4,38.0,418.0,3420.0,84.0,62.0,6.0,6.0,92.0,6.0,2.21,1.63,3.84,2.05,3.68,66.3,61.7,1.75,1.62,38.0,38.0,3420.0,38.0,1.0,119.0,80.0,73.1,25.0,7.0,6.0,15.0,39.5,7.0,6.0,1.0,0.0,38.0,2.0,1.0,0.0,36.5,0.26,-1.5,-0.04,127.0,249.0,51.0,1252.0,182.0,15.3,25.7,239.0,24.3,29.1,401.0,19.0,4.7,43.0,1.13,15.3,213.0,46.0,43.6,5.61,0.16,0.37,0.13,17.7,16.3,24758.0,28227.0,87.7,391043.0,120014.0,12607.0,13663.0,92.3,9115.0,9972.0,91.4,1889.0,2618.0,72.2,384.0,1827.0,417.0,31.0,2042.0,26418.0,1726.0,573.0,86.0,183.0,417.0,185.0,92.0,27.0,2.0,638.0,83.0,337.0,903.0,23.76,678.0,38.0,33.0,60.0,150.0,3.95,114.0,6.0,5.0,12.0,3.0,536.0,323.0,216.0,223.0,97.0,313.0,87.0,226.0,342.0,529.0,16.0,31713.0,2419.0,7683.0,15606.0,8628.0,1066.0,31707.0,20416.0,923.0,864.0,243.0,24606.0,444.0,354.0,3.0,416.0,529.0,83.0,3.0,7.0,0.0,1874.0,455.0,364.0,55.6
Betis,27.0,56.7,38.0,418.0,3420.0,48.0,35.0,6.0,8.0,108.0,9.0,1.26,0.92,2.18,1.11,2.03,51.0,45.2,1.34,1.19,38.0,38.0,3418.0,60.0,1.58,154.0,95.0,68.2,10.0,11.0,17.0,6.0,15.8,11.0,11.0,0.0,0.0,38.0,1.0,4.0,1.0,54.8,0.29,-4.2,-0.11,158.0,464.0,34.1,1052.0,171.0,33.8,32.7,277.0,39.0,36.2,524.0,12.0,2.3,59.0,1.55,17.8,152.0,20.0,32.3,4.0,0.09,0.28,0.1,-3.0,-3.2,16182.0,19823.0,81.6,284815.0,94491.0,7354.0,8220.0,89.5,6504.0,7416.0,87.7,1774.0,2986.0,59.4,360.0,1015.0,322.0,84.0,1475.0,17676.0,2063.0,699.0,30.0,205.0,624.0,185.0,67.0,41.0,2.0,799.0,84.0,337.0,837.0,22.03,611.0,62.0,37.0,39.0,75.0,1.97,52.0,4.0,7.0,6.0,0.0,501.0,299.0,276.0,173.0,52.0,336.0,119.0,217.0,302.0,682.0,8.0,23715.0,2485.0,7853.0,10431.0,5665.0,845.0,23707.0,14024.0,834.0,634.0,200.0,16065.0,548.0,355.0,3.0,473.0,577.0,84.0,6.0,11.0,1.0,1709.0,579.0,558.0,50.9
Celta Vigo,30.0,51.7,38.0,418.0,3420.0,37.0,26.0,6.0,9.0,104.0,6.0,0.97,0.68,1.66,0.82,1.5,39.2,32.4,1.03,0.85,38.0,38.0,3420.0,49.0,1.29,149.0,100.0,70.5,7.0,16.0,15.0,12.0,31.6,5.0,5.0,0.0,0.0,38.0,3.0,3.0,0.0,45.8,0.28,-3.2,-0.08,202.0,576.0,35.1,784.0,136.0,44.5,36.7,339.0,67.0,49.1,604.0,20.0,3.3,16.0,0.42,10.4,131.0,23.0,36.5,3.45,0.09,0.24,0.09,-2.2,-1.4,14552.0,18557.0,78.4,249113.0,90321.0,6742.0,7687.0,87.7,5746.0,6750.0,85.1,1422.0,2704.0,52.6,279.0,970.0,253.0,60.0,1364.0,16543.0,1944.0,593.0,38.0,138.0,636.0,176.0,61.0,78.0,2.0,749.0,70.0,367.0,659.0,17.34,477.0,52.0,37.0,44.0,67.0,1.76,43.0,3.0,5.0,8.0,0.0,589.0,357.0,344.0,193.0,52.0,345.0,89.0,256.0,396.0,807.0,12.0,22576.0,2291.0,7505.0,10374.0,4906.0,585.0,22567.0,12921.0,670.0,521.0,133.0,14460.0,541.0,375.0,3.0,473.0,527.0,70.0,6.0,5.0,0.0,1905.0,650.0,659.0,49.7
Eibar,26.0,46.3,38.0,418.0,3420.0,38.0,24.0,7.0,10.0,92.0,3.0,1.0,0.63,1.63,0.82,1.45,42.0,34.2,1.1,0.9,38.0,38.0,3420.0,56.0,1.47,138.0,81.0,62.3,11.0,9.0,18.0,11.0,28.9,6.0,4.0,2.0,0.0,38.0,2.0,3.0,1.0,52.2,0.35,-2.8,-0.07,297.0,896.0,33.1,882.0,93.0,72.3,51.7,268.0,96.3,70.6,471.0,26.0,5.5,77.0,2.03,17.4,132.0,21.0,31.5,3.47,0.07,0.23,0.08,-4.0,-3.2,10439.0,15551.0,67.1,207816.0,83924.0,4422.0,5456.0,81.0,4008.0,5354.0,74.9,1713.0,3829.0,44.7,292.0,1007.0,224.0,108.0,1265.0,13381.0,2097.0,531.0,11.0,221.0,870.0,189.0,69.0,101.0,1.0,1015.0,73.0,286.0,709.0,18.66,450.0,97.0,55.0,48.0,63.0,1.66,38.0,7.0,6.0,7.0,0.0,567.0,338.0,240.0,228.0,99.0,332.0,81.0,251.0,430.0,692.0,8.0,19501.0,1777.0,5164.0,9086.0,5479.0,633.0,19491.0,9587.0,424.0,409.0,110.0,10333.0,564.0,355.0,2.0,538.0,411.0,73.0,5.0,6.0,1.0,2039.0,974.0,1091.0,47.2
Espanyol,31.0,47.4,38.0,418.0,3420.0,25.0,17.0,4.0,4.0,107.0,9.0,0.66,0.45,1.11,0.55,1.0,38.6,35.6,1.02,0.94,38.0,38.0,3412.0,58.0,1.53,163.0,106.0,68.1,5.0,10.0,23.0,6.0,15.8,7.0,6.0,1.0,0.0,38.0,0.0,4.0,2.0,54.4,0.31,-1.6,-0.04,228.0,688.0,33.1,895.0,133.0,52.5,40.6,316.0,69.0,49.6,495.0,29.0,5.9,51.0,1.35,15.7,120.0,20.0,29.5,3.16,0.05,0.18,0.09,-13.6,-14.6,11881.0,16363.0,72.6,224795.0,87287.0,4830.0,5791.0,83.4,5174.0,6369.0,81.2,1528.0,3235.0,47.2,283.0,962.0,222.0,86.0,1240.0,14389.0,1909.0,543.0,19.0,146.0,710.0,156.0,59.0,64.0,6.0,800.0,65.0,281.0,691.0,18.18,469.0,82.0,45.0,50.0,44.0,1.16,26.0,5.0,6.0,3.0,2.0,628.0,364.0,303.0,253.0,72.0,380.0,96.0,284.0,360.0,731.0,17.0,20282.0,2092.0,6860.0,9234.0,4417.0,604.0,20278.0,10645.0,561.0,405.0,103.0,11782.0,576.0,331.0,6.0,581.0,469.0,65.0,1.0,7.0,2.0,1927.0,755.0,814.0,48.1
Getafe,30.0,45.0,38.0,418.0,3420.0,42.0,31.0,6.0,7.0,135.0,5.0,1.11,0.82,1.92,0.95,1.76,41.6,36.1,1.09,0.95,38.0,38.0,3420.0,37.0,0.97,109.0,73.0,70.6,14.0,12.0,12.0,15.0,39.5,6.0,5.0,1.0,0.0,38.0,0.0,2.0,2.0,38.3,0.3,3.3,0.09,359.0,970.0,37.0,880.0,46.0,83.4,52.7,259.0,91.1,58.5,383.0,20.0,5.2,69.0,1.82,18.1,121.0,31.0,29.7,3.18,0.09,0.3,0.09,0.4,-0.1,8319.0,13715.0,60.7,165204.0,78265.0,3535.0,4713.0,75.0,2977.0,4408.0,67.5,1466.0,3508.0,41.8,284.0,970.0,275.0,130.0,1196.0,11368.0,2241.0,630.0,27.0,215.0,833.0,185.0,41.0,69.0,2.0,1094.0,106.0,377.0,691.0,18.18,464.0,83.0,35.0,63.0,70.0,1.84,43.0,7.0,6.0,6.0,1.0,580.0,341.0,235.0,263.0,82.0,374.0,60.0,314.0,367.0,625.0,12.0,17737.0,1484.0,4842.0,7903.0,5206.0,650.0,17730.0,7551.0,416.0,330.0,82.0,8211.0,635.0,318.0,2.0,706.0,495.0,106.0,4.0,6.0,2.0,1947.0,914.0,1024.0,47.2
Granada,27.0,43.8,38.0,418.0,3420.0,50.0,34.0,5.0,5.0,109.0,1.0,1.32,0.89,2.21,1.18,2.08,44.9,40.9,1.18,1.08,38.0,38.0,3420.0,45.0,1.18,156.0,110.0,73.7,16.0,8.0,14.0,13.0,34.2,5.0,4.0,1.0,0.0,38.0,1.0,5.0,0.0,45.9,0.27,0.9,0.02,329.0,899.0,36.6,1074.0,137.0,60.1,43.0,325.0,78.2,55.1,538.0,27.0,5.0,68.0,1.79,16.4,118.0,25.0,30.3,3.11,0.12,0.38,0.11,5.1,4.1,9810.0,14105.0,69.5,190418.0,79655.0,3970.0,4840.0,82.0,3979.0,5089.0,78.2,1486.0,3136.0,47.4,275.0,822.0,176.0,69.0,1009.0,12058.0,1977.0,582.0,16.0,133.0,670.0,163.0,64.0,57.0,0.0,825.0,70.0,306.0,670.0,17.63,434.0,89.0,38.0,58.0,86.0,2.26,52.0,9.0,8.0,8.0,4.0,584.0,349.0,257.0,257.0,70.0,375.0,118.0,257.0,383.0,750.0,10.0,18071.0,2226.0,6282.0,7633.0,4377.0,585.0,18066.0,9792.0,511.0,381.0,111.0,9720.0,486.0,290.0,1.0,590.0,497.0,70.0,3.0,5.0,0.0,1764.0,748.0,849.0,46.8
