player,nationality,position,team,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,minutes_90s,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Patrick van Aanholt,nl NED,DF,PSV Eindhoven,31,1990,15.0,13.0,1177.0,1.0,2.0,0.0,0.0,1.0,0.0,0.08,0.15,0.23,0.08,0.23,0.4,0.4,0.03,0.03,13.1,4.0,0.0,36.4,0.31,0.09,0.25,0.04,0.6,0.6,582.0,705.0,82.6,8846.0,2876.0,311.0,345.0,90.1,214.0,253.0,84.6,37.0,60.0,61.7,17.0,33.0,10.0,2.0,57.0,598.0,107.0,12.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,95.0,0.0,19.0,36.0,2.75,29.0,5.0,1.0,0.0,7.0,0.54,7.0,0.0,0.0,0.0,0.0,26.0,15.0,12.0,11.0,3.0,9.0,0.0,9.0,17.0,17.0,0.0,814.0,29.0,228.0,351.0,240.0,33.0,814.0,398.0,26.0,18.0,6.0,481.0,12.0,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,97.0,8.0,4.0,66.7
Dirk Abels,nl NED,DF,Sparta R'dam,25,1997,26.0,12.0,1326.0,1.0,2.0,0.0,0.0,2.0,0.0,0.07,0.14,0.2,0.07,0.2,0.3,0.3,0.02,0.02,14.7,2.0,0.0,20.0,0.14,0.1,0.5,0.03,0.7,0.7,556.0,688.0,80.8,10574.0,3949.0,211.0,232.0,90.9,267.0,304.0,87.8,66.0,121.0,54.5,12.0,38.0,9.0,3.0,43.0,589.0,99.0,15.0,0.0,0.0,22.0,1.0,1.0,0.0,0.0,83.0,0.0,13.0,30.0,2.04,19.0,6.0,1.0,3.0,4.0,0.27,3.0,0.0,0.0,1.0,0.0,23.0,11.0,17.0,5.0,1.0,26.0,18.0,8.0,16.0,59.0,0.0,847.0,111.0,377.0,353.0,121.0,7.0,847.0,440.0,18.0,11.0,2.0,473.0,6.0,1.0,0.0,5.0,12.0,0.0,0.0,0.0,1.0,72.0,16.0,16.0,50.0
Paulos Abraham,se SWE,"FW,MF",Groningen,20,2002,8.0,5.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.2,0.2,5.4,5.0,0.0,45.5,0.92,0.0,0.0,0.1,-1.1,-1.1,99.0,134.0,73.9,1386.0,427.0,62.0,72.0,86.1,31.0,42.0,73.8,4.0,10.0,40.0,5.0,13.0,6.0,1.0,18.0,133.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,15.0,2.76,12.0,0.0,2.0,0.0,1.0,0.18,1.0,0.0,0.0,0.0,0.0,17.0,7.0,7.0,6.0,4.0,5.0,0.0,5.0,2.0,5.0,0.0,211.0,8.0,45.0,90.0,79.0,16.0,211.0,130.0,19.0,8.0,9.0,140.0,13.0,16.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,30.0,1.0,8.0,11.1
Bobby Adekanye,nl NED,"FW,MF",Go Ahead Eag,23,1999,31.0,28.0,2146.0,6.0,4.0,0.0,0.0,8.0,0.0,0.25,0.17,0.42,0.25,0.42,4.0,4.0,0.17,0.17,23.8,15.0,0.0,32.6,0.63,0.13,0.4,0.09,2.0,2.0,435.0,618.0,70.4,6631.0,2142.0,245.0,301.0,81.4,130.0,186.0,69.9,34.0,70.0,48.6,31.0,44.0,25.0,6.0,78.0,605.0,12.0,6.0,6.0,4.0,42.0,2.0,1.0,0.0,0.0,2.0,1.0,22.0,81.0,3.39,53.0,1.0,8.0,8.0,9.0,0.38,8.0,0.0,1.0,0.0,0.0,30.0,17.0,8.0,18.0,4.0,28.0,4.0,24.0,9.0,5.0,0.0,958.0,9.0,118.0,423.0,441.0,89.0,958.0,645.0,64.0,39.0,22.0,664.0,72.0,45.0,0.0,44.0,68.0,4.0,0.0,0.0,0.0,128.0,8.0,37.0,17.8
Shawn Adewoye,be BEL,DF,RKC Waalwijk,22,2000,33.0,33.0,2931.0,1.0,1.0,0.0,0.0,7.0,0.0,0.03,0.03,0.06,0.03,0.06,1.7,1.7,0.05,0.05,32.6,2.0,0.0,18.2,0.06,0.09,0.5,0.15,-0.7,-0.7,1148.0,1331.0,86.3,22886.0,7721.0,336.0,377.0,89.1,671.0,723.0,92.8,129.0,197.0,65.5,8.0,74.0,1.0,0.0,88.0,1299.0,27.0,21.0,1.0,9.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,7.0,18.0,0.55,14.0,0.0,1.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,63.0,33.0,46.0,14.0,3.0,59.0,36.0,23.0,46.0,168.0,1.0,1756.0,309.0,1030.0,660.0,80.0,24.0,1756.0,936.0,25.0,13.0,2.0,993.0,22.0,3.0,0.0,38.0,10.0,0.0,0.0,2.0,0.0,186.0,54.0,36.0,60.0
Luuk Admiraal,nl NED,FW,Excelsior,20,2002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,22.0,4.0,2.0,2.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Nikolas Agrafiotis,nl NED,"FW,MF",Excelsior,22,2000,17.0,5.0,564.0,2.0,0.0,0.0,1.0,2.0,0.0,0.32,0.0,0.32,0.32,0.32,2.8,2.1,0.45,0.34,6.3,5.0,0.0,33.3,0.8,0.13,0.4,0.15,-0.8,-0.1,100.0,175.0,57.1,1269.0,292.0,59.0,94.0,62.8,26.0,48.0,54.2,4.0,8.0,50.0,3.0,10.0,4.0,0.0,13.0,170.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,14.0,2.23,5.0,0.0,7.0,1.0,2.0,0.32,1.0,0.0,1.0,0.0,0.0,7.0,6.0,2.0,4.0,1.0,7.0,2.0,5.0,1.0,8.0,0.0,258.0,9.0,18.0,125.0,116.0,31.0,257.0,111.0,3.0,4.0,0.0,194.0,20.0,6.0,0.0,16.0,9.0,5.0,0.0,0.0,0.0,9.0,35.0,37.0,48.6
Joost van Aken,nl NED,DF,Heerenveen,28,1994,15.0,11.0,991.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.06,0.06,11.0,1.0,1.0,14.3,0.09,0.0,0.0,0.09,-0.6,-0.6,469.0,584.0,80.3,9466.0,3290.0,162.0,181.0,89.5,235.0,264.0,89.0,68.0,124.0,54.8,3.0,33.0,2.0,1.0,41.0,564.0,18.0,6.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,5.0,7.0,0.64,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,9.0,3.0,0.0,11.0,8.0,3.0,17.0,51.0,1.0,700.0,93.0,348.0,328.0,25.0,11.0,700.0,363.0,11.0,5.0,0.0,438.0,4.0,3.0,0.0,13.0,4.0,1.0,0.0,1.0,0.0,68.0,29.0,17.0,63.0
Norbert Alblas,nl NED,GK,Excelsior,27,1994,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,60.0,169.0,137.0,2.0,2.0,100.0,3.0,3.0,100.0,1.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,10.0,12.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
Pedro Alemañ,es ESP,MF,Sparta R'dam,20,2002,5.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.4,0.5,1.0,0.0,50.0,1.87,0.0,0.0,0.12,-0.2,-0.2,34.0,38.0,89.5,483.0,117.0,16.0,17.0,94.1,14.0,16.0,87.5,2.0,2.0,100.0,1.0,2.0,0.0,0.0,6.0,36.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.18,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,8.0,24.0,17.0,4.0,49.0,35.0,2.0,0.0,1.0,33.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0
