team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
ADO Den Haag,34.0,43.3,26.0,286.0,2340.0,22.0,14.0,3.0,5.0,53.0,4.0,0.85,0.54,1.38,0.73,1.27,29.7,25.7,1.14,0.99,26.0,26.0,2340.0,54.0,2.08,152.0,101.0,67.8,4.0,7.0,15.0,7.0,26.9,5.0,5.0,0.0,0.0,26.0,1.0,5.0,3.0,51.1,0.31,0.1,0.0,234.0,535.0,43.7,690.0,121.0,52.8,40.5,247.0,69.2,51.2,390.0,9.0,2.3,22.0,0.85,13.9,82.0,12.0,34.6,3.15,0.08,0.23,0.11,-7.7,-6.7,7272.0,10179.0,71.4,149193.0,62490.0,2728.0,3333.0,81.8,3060.0,3802.0,80.5,1277.0,2442.0,52.3,162.0,611.0,123.0,44.0,740.0,8836.0,1310.0,351.0,5.0,137.0,516.0,103.0,51.0,44.0,4.0,531.0,33.0,180.0,414.0,15.92,250.0,58.0,27.0,42.0,38.0,1.46,17.0,9.0,3.0,7.0,0.0,405.0,247.0,211.0,163.0,31.0,249.0,107.0,142.0,264.0,577.0,10.0,12949.0,1758.0,4377.0,6151.0,2543.0,365.0,12945.0,5524.0,292.0,227.0,67.0,7164.0,431.0,233.0,4.0,288.0,309.0,33.0,5.0,5.0,3.0,1244.0,465.0,478.0,49.3
Ajax,29.0,63.7,25.0,275.0,2250.0,67.0,54.0,3.0,3.0,32.0,0.0,2.68,2.16,4.84,2.56,4.72,74.2,72.0,2.97,2.88,25.0,25.0,2250.0,23.0,0.92,77.0,54.0,72.7,18.0,2.0,5.0,8.0,32.0,2.0,2.0,0.0,0.0,25.0,0.0,1.0,0.0,28.5,0.36,5.5,0.22,103.0,225.0,45.8,635.0,131.0,27.4,28.8,160.0,31.9,33.9,196.0,17.0,8.7,42.0,1.68,17.3,201.0,16.0,36.8,8.04,0.12,0.32,0.14,-7.2,-8.0,13602.0,16370.0,83.1,216046.0,78193.0,7045.0,7849.0,89.8,4755.0,5436.0,87.5,1107.0,1801.0,61.5,432.0,1171.0,471.0,73.0,1754.0,15142.0,1182.0,272.0,65.0,102.0,565.0,192.0,15.0,124.0,8.0,509.0,46.0,230.0,964.0,38.56,725.0,80.0,65.0,29.0,107.0,4.28,76.0,4.0,17.0,1.0,1.0,464.0,263.0,166.0,209.0,89.0,201.0,60.0,141.0,260.0,308.0,8.0,19356.0,1170.0,3778.0,9191.0,6567.0,1118.0,19353.0,12900.0,709.0,576.0,180.0,13480.0,432.0,332.0,0.0,245.0,242.0,46.0,1.0,2.0,0.0,1582.0,391.0,356.0,52.3
AZ Alkmaar,24.0,60.2,25.0,275.0,2250.0,54.0,36.0,9.0,10.0,32.0,2.0,2.16,1.44,3.6,1.8,3.24,55.0,47.3,2.2,1.89,25.0,25.0,2246.0,17.0,0.68,80.0,64.0,81.3,18.0,2.0,5.0,17.0,68.0,3.0,2.0,0.0,1.0,25.0,1.0,2.0,1.0,20.4,0.23,4.4,0.18,82.0,260.0,31.5,636.0,146.0,31.3,31.9,187.0,32.6,33.3,264.0,14.0,5.3,14.0,0.56,13.8,142.0,11.0,38.0,5.68,0.12,0.32,0.13,-1.0,-2.3,13645.0,16198.0,84.2,249387.0,82281.0,5666.0,6294.0,90.0,6403.0,7076.0,90.5,1372.0,2218.0,61.9,310.0,979.0,300.0,26.0,1494.0,14978.0,1177.0,298.0,28.0,111.0,359.0,160.0,92.0,10.0,0.0,490.0,43.0,244.0,702.0,28.08,542.0,49.0,26.0,24.0,95.0,3.8,66.0,7.0,4.0,10.0,0.0,379.0,222.0,151.0,183.0,45.0,207.0,59.0,148.0,235.0,365.0,6.0,18757.0,1618.0,5206.0,9237.0,4453.0,769.0,18747.0,11449.0,585.0,455.0,186.0,13533.0,417.0,267.0,1.0,268.0,251.0,43.0,10.0,3.0,1.0,1415.0,254.0,307.0,45.3
Emmen,29.0,51.8,26.0,286.0,2340.0,31.0,22.0,3.0,3.0,54.0,4.0,1.19,0.85,2.04,1.08,1.92,36.6,34.3,1.41,1.32,26.0,26.0,2340.0,45.0,1.73,130.0,87.0,67.7,9.0,5.0,12.0,7.0,26.9,3.0,3.0,0.0,0.0,26.0,0.0,4.0,2.0,41.9,0.31,-1.1,-0.04,161.0,438.0,36.8,726.0,143.0,36.2,34.4,239.0,73.2,52.1,357.0,8.0,2.2,20.0,0.77,12.8,98.0,20.0,30.4,3.77,0.09,0.29,0.11,-5.6,-6.3,10846.0,13723.0,79.0,205419.0,76697.0,4715.0,5351.0,88.1,4407.0,5133.0,85.9,1532.0,2604.0,58.8,256.0,828.0,202.0,47.0,991.0,12370.0,1312.0,334.0,33.0,164.0,393.0,108.0,46.0,51.0,1.0,560.0,41.0,233.0,587.0,22.58,436.0,38.0,35.0,29.0,57.0,2.19,36.0,4.0,6.0,4.0,0.0,462.0,279.0,233.0,186.0,43.0,263.0,98.0,165.0,301.0,500.0,9.0,16641.0,1769.0,5716.0,7924.0,3165.0,453.0,16638.0,8849.0,451.0,332.0,90.0,10783.0,387.0,235.0,2.0,321.0,307.0,41.0,3.0,3.0,2.0,1537.0,387.0,459.0,45.7
Feyenoord,30.0,54.3,25.0,275.0,2250.0,49.0,33.0,9.0,9.0,38.0,0.0,1.96,1.32,3.28,1.6,2.92,50.2,43.1,2.01,1.72,25.0,25.0,2250.0,35.0,1.4,107.0,72.0,70.1,14.0,8.0,3.0,6.0,24.0,5.0,3.0,2.0,0.0,25.0,0.0,3.0,2.0,32.1,0.26,-0.9,-0.03,116.0,349.0,33.2,566.0,117.0,39.2,35.6,203.0,62.6,48.4,296.0,13.0,4.4,18.0,0.72,14.3,140.0,19.0,38.7,5.6,0.11,0.29,0.12,-1.2,-3.1,11529.0,14191.0,81.2,207667.0,71284.0,5057.0,5712.0,88.5,4632.0,5309.0,87.2,1430.0,2288.0,62.5,288.0,839.0,240.0,42.0,1157.0,12941.0,1208.0,285.0,35.0,155.0,418.0,140.0,100.0,22.0,0.0,520.0,42.0,226.0,661.0,26.44,495.0,43.0,34.0,30.0,82.0,3.28,56.0,6.0,7.0,7.0,1.0,462.0,299.0,238.0,175.0,49.0,244.0,65.0,179.0,289.0,410.0,10.0,17043.0,1473.0,4788.0,8458.0,3968.0,659.0,17034.0,9796.0,535.0,384.0,159.0,11453.0,401.0,301.0,0.0,271.0,273.0,42.0,4.0,5.0,2.0,1546.0,381.0,333.0,53.4
Fortuna Sittard,27.0,45.1,26.0,286.0,2340.0,27.0,15.0,3.0,4.0,48.0,4.0,1.04,0.58,1.62,0.92,1.5,30.0,27.0,1.15,1.04,26.0,26.0,2340.0,52.0,2.0,148.0,97.0,70.9,6.0,8.0,12.0,6.0,23.1,9.0,9.0,0.0,0.0,26.0,1.0,6.0,1.0,50.3,0.29,-0.7,-0.03,201.0,564.0,35.6,617.0,83.0,57.5,42.8,256.0,81.6,56.4,484.0,31.0,6.4,23.0,0.88,12.8,102.0,19.0,35.3,3.92,0.08,0.24,0.1,-3.0,-3.0,8390.0,11406.0,73.6,150791.0,62288.0,3867.0,4509.0,85.8,3246.0,4048.0,80.2,995.0,2168.0,45.9,213.0,691.0,150.0,40.0,818.0,10021.0,1337.0,354.0,10.0,78.0,376.0,91.0,49.0,32.0,1.0,558.0,48.0,186.0,515.0,19.81,356.0,50.0,25.0,46.0,42.0,1.62,29.0,1.0,4.0,4.0,0.0,438.0,285.0,246.0,143.0,49.0,260.0,83.0,177.0,280.0,593.0,11.0,14362.0,1718.0,4789.0,6595.0,3118.0,363.0,14358.0,7558.0,386.0,343.0,60.0,8327.0,450.0,262.0,1.0,263.0,327.0,48.0,2.0,9.0,1.0,1386.0,424.0,483.0,46.7
Groningen,25.0,48.6,26.0,286.0,2340.0,27.0,17.0,4.0,6.0,44.0,4.0,1.04,0.65,1.69,0.88,1.54,34.0,29.2,1.31,1.12,26.0,26.0,2340.0,26.0,1.0,88.0,60.0,73.9,10.0,5.0,11.0,9.0,34.6,6.0,3.0,2.0,1.0,26.0,1.0,2.0,0.0,27.3,0.26,1.3,0.05,178.0,501.0,35.5,886.0,108.0,42.8,36.1,225.0,54.2,45.4,317.0,15.0,4.7,46.0,1.77,16.2,93.0,18.0,29.1,3.58,0.07,0.25,0.09,-7.0,-6.2,9241.0,12322.0,75.0,187192.0,68484.0,3289.0,3904.0,84.2,4461.0,5285.0,84.4,1332.0,2578.0,51.7,231.0,768.0,170.0,50.0,929.0,11014.0,1275.0,305.0,21.0,167.0,517.0,149.0,97.0,44.0,0.0,544.0,33.0,202.0,557.0,21.42,387.0,48.0,28.0,40.0,45.0,1.73,31.0,2.0,4.0,6.0,0.0,451.0,303.0,234.0,177.0,40.0,242.0,66.0,176.0,306.0,471.0,8.0,15221.0,1742.0,5300.0,6821.0,3308.0,440.0,15215.0,9136.0,499.0,364.0,85.0,9129.0,472.0,234.0,1.0,274.0,275.0,33.0,5.0,6.0,0.0,1492.0,478.0,450.0,51.5
Heerenveen,24.0,51.0,26.0,286.0,2340.0,40.0,30.0,3.0,6.0,27.0,0.0,1.54,1.15,2.69,1.42,2.58,40.8,36.0,1.57,1.39,26.0,26.0,2340.0,41.0,1.58,124.0,84.0,71.8,8.0,9.0,9.0,4.0,15.4,7.0,6.0,1.0,0.0,26.0,1.0,6.0,2.0,40.2,0.27,1.2,0.05,122.0,361.0,33.8,708.0,154.0,37.0,33.8,194.0,51.0,41.7,365.0,10.0,2.7,13.0,0.5,12.3,146.0,26.0,33.9,5.62,0.09,0.25,0.08,-0.8,1.0,10610.0,13506.0,78.6,190059.0,66915.0,4707.0,5417.0,86.9,4239.0,5032.0,84.2,1236.0,2228.0,55.5,325.0,838.0,190.0,40.0,1083.0,12238.0,1236.0,270.0,17.0,132.0,431.0,150.0,102.0,28.0,0.0,555.0,32.0,178.0,750.0,28.85,548.0,54.0,36.0,36.0,70.0,2.69,52.0,3.0,5.0,3.0,2.0,477.0,310.0,225.0,209.0,43.0,244.0,64.0,180.0,270.0,521.0,11.0,16747.0,1711.0,5140.0,7829.0,3942.0,617.0,16741.0,10090.0,682.0,494.0,196.0,10491.0,467.0,254.0,0.0,260.0,246.0,32.0,4.0,7.0,2.0,1612.0,407.0,450.0,47.5
Heracles Almelo,23.0,48.2,26.0,286.0,2340.0,39.0,28.0,1.0,2.0,45.0,1.0,1.5,1.08,2.58,1.46,2.54,39.3,37.7,1.51,1.45,26.0,26.0,2340.0,34.0,1.31,120.0,84.0,74.2,10.0,6.0,10.0,7.0,26.9,5.0,3.0,2.0,0.0,26.0,2.0,1.0,0.0,33.3,0.24,-0.7,-0.03,128.0,336.0,38.1,700.0,145.0,34.0,32.6,203.0,48.3,40.7,326.0,19.0,5.8,21.0,0.81,12.6,121.0,15.0,35.1,4.65,0.11,0.31,0.11,-0.3,0.3,9301.0,12255.0,75.9,174226.0,65303.0,3979.0,4618.0,86.2,3815.0,4612.0,82.7,1239.0,2291.0,54.1,238.0,717.0,174.0,42.0,951.0,10919.0,1290.0,320.0,13.0,146.0,422.0,144.0,67.0,34.0,6.0,564.0,46.0,204.0,589.0,22.65,407.0,54.0,33.0,34.0,67.0,2.58,50.0,6.0,2.0,3.0,1.0,548.0,333.0,285.0,217.0,46.0,307.0,95.0,212.0,290.0,429.0,2.0,15464.0,1685.0,5274.0,6950.0,3439.0,545.0,15462.0,8026.0,504.0,361.0,126.0,9217.0,466.0,327.0,0.0,327.0,297.0,46.0,2.0,5.0,0.0,1613.0,404.0,383.0,51.3
PSV Eindhoven,29.0,54.7,26.0,286.0,2340.0,52.0,40.0,6.0,6.0,37.0,4.0,2.0,1.54,3.54,1.77,3.31,48.7,44.0,1.87,1.69,26.0,26.0,2340.0,28.0,1.08,95.0,67.0,73.7,14.0,7.0,5.0,7.0,26.9,3.0,3.0,0.0,0.0,26.0,0.0,4.0,0.0,26.8,0.25,-1.2,-0.05,118.0,279.0,42.3,585.0,138.0,29.9,30.5,202.0,51.5,42.1,326.0,23.0,7.1,37.0,1.42,15.8,154.0,10.0,37.1,5.92,0.11,0.3,0.11,3.3,2.0,12070.0,14878.0,81.1,198288.0,71887.0,5831.0,6582.0,88.6,4763.0,5550.0,85.8,965.0,1730.0,55.8,337.0,922.0,243.0,34.0,1237.0,13553.0,1280.0,278.0,45.0,66.0,413.0,153.0,48.0,79.0,2.0,591.0,45.0,235.0,740.0,28.46,549.0,58.0,44.0,25.0,93.0,3.58,70.0,6.0,7.0,4.0,0.0,431.0,262.0,203.0,164.0,64.0,258.0,90.0,168.0,246.0,502.0,11.0,18011.0,1523.0,4609.0,8693.0,4913.0,768.0,18005.0,10528.0,642.0,499.0,220.0,11991.0,447.0,308.0,1.0,249.0,252.0,45.0,4.0,3.0,0.0,1501.0,457.0,413.0,52.5
