player,nationality,position,team,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,minutes_90s,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Youssef Aït Bennasser,ma MAR,MF,Monaco,22,1996,13.0,12.0,1073.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.17,0.17,0.0,0.17,0.3,0.3,0.02,0.02,11.9,1.0,0.0,12.5,0.08,0.0,0.0,0.03,-0.3,-0.3,633.0,737.0,85.9,12117.0,3794.0,237.0,257.0,92.2,303.0,336.0,90.2,82.0,119.0,68.9,12.0,70.0,6.0,0.0,86.0,712.0,23.0,21.0,3.0,11.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,27.0,2.26,26.0,0.0,0.0,0.0,5.0,0.42,4.0,0.0,0.0,0.0,0.0,33.0,16.0,14.0,18.0,1.0,15.0,5.0,10.0,15.0,19.0,0.0,841.0,34.0,217.0,566.0,73.0,0.0,841.0,542.0,21.0,20.0,0.0,564.0,11.0,7.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,119.0,7.0,10.0,41.2
Rayan Aït Nouri,dz ALG,"DF,MF",Angers,17,2001,3.0,0.0,57.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,35.0,85.7,352.0,145.0,21.0,23.0,91.3,6.0,9.0,66.7,1.0,1.0,100.0,0.0,3.0,1.0,0.0,3.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,2.0,5.0,25.0,11.0,2.0,41.0,17.0,3.0,1.0,1.0,27.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0
Ludovic Ajorque,fr FRA,FW,Strasbourg,24,1994,25.0,18.0,1531.0,9.0,1.0,0.0,0.0,5.0,0.0,0.53,0.06,0.59,0.53,0.59,5.7,5.7,0.34,0.34,17.0,17.0,2.0,37.0,1.0,0.2,0.53,0.12,3.3,3.3,339.0,459.0,73.9,4886.0,562.0,199.0,254.0,78.3,88.0,114.0,77.2,28.0,36.0,77.8,13.0,20.0,7.0,1.0,25.0,431.0,26.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,35.0,2.06,22.0,1.0,3.0,6.0,4.0,0.24,3.0,0.0,1.0,0.0,0.0,17.0,13.0,1.0,10.0,6.0,5.0,0.0,5.0,5.0,9.0,0.0,620.0,11.0,32.0,338.0,255.0,69.0,620.0,318.0,11.0,13.0,4.0,482.0,41.0,23.0,0.0,45.0,16.0,2.0,1.0,0.0,0.0,32.0,104.0,60.0,63.4
Sofiane Alakouch,ma MAR,DF,Nîmes,20,1998,25.0,23.0,1895.0,1.0,0.0,0.0,0.0,4.0,0.0,0.05,0.0,0.05,0.05,0.05,0.5,0.5,0.02,0.02,21.1,3.0,0.0,23.1,0.14,0.08,0.33,0.04,0.5,0.5,832.0,1096.0,75.9,11690.0,5247.0,522.0,588.0,88.8,237.0,313.0,75.7,38.0,105.0,36.2,21.0,50.0,15.0,5.0,79.0,838.0,254.0,5.0,2.0,2.0,40.0,0.0,0.0,0.0,0.0,249.0,4.0,32.0,56.0,2.66,37.0,6.0,0.0,6.0,5.0,0.24,4.0,0.0,0.0,1.0,0.0,81.0,44.0,44.0,31.0,6.0,15.0,4.0,11.0,46.0,57.0,0.0,1382.0,55.0,390.0,633.0,367.0,17.0,1382.0,607.0,43.0,36.0,6.0,705.0,31.0,16.0,0.0,29.0,32.0,0.0,0.0,0.0,0.0,93.0,18.0,26.0,40.9
Alexis Alegue,fr FRA,FW,Nantes,21,1996,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rúnar Alex Rúnarsson,is ISL,GK,Dijon,23,1995,25.0,25.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,871.0,71.5,19553.0,15144.0,70.0,70.0,100.0,302.0,305.0,99.0,250.0,487.0,51.3,0.0,10.0,1.0,0.0,0.0,573.0,295.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,0.2,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,917.0,733.0,911.0,7.0,0.0,0.0,917.0,406.0,0.0,0.0,0.0,368.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,33.0,10.0,0.0,100.0
Rachid Alioui,ma MAR,FW,Nîmes,26,1992,27.0,11.0,1252.0,5.0,0.0,0.0,0.0,1.0,0.0,0.36,0.0,0.36,0.36,0.36,5.4,5.4,0.39,0.39,13.9,20.0,4.0,38.5,1.44,0.1,0.25,0.1,-0.4,-0.4,266.0,383.0,69.5,3443.0,668.0,182.0,231.0,78.8,54.0,84.0,64.3,11.0,27.0,40.7,20.0,20.0,14.0,3.0,22.0,363.0,18.0,0.0,1.0,3.0,19.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,41.0,2.95,29.0,1.0,7.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,15.0,5.0,3.0,9.0,3.0,8.0,1.0,7.0,10.0,11.0,0.0,525.0,8.0,28.0,219.0,280.0,43.0,525.0,249.0,24.0,25.0,4.0,365.0,16.0,12.0,0.0,11.0,11.0,5.0,0.0,0.0,0.0,40.0,42.0,67.0,38.5
Bobby Allain,fr FRA,GK,Dijon,26,1991,13.0,13.0,1170.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,458.0,63.8,11262.0,9840.0,14.0,14.0,100.0,108.0,114.0,94.7,170.0,330.0,51.5,0.0,17.0,1.0,0.0,0.0,281.0,177.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,1.0,509.0,427.0,509.0,0.0,0.0,0.0,509.0,231.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,14.0,9.0,3.0,75.0
Mickaël Alphonse,gp GLP,DF,Dijon,29,1989,11.0,6.0,571.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,0.3,0.3,0.05,0.05,6.3,1.0,0.0,33.3,0.16,0.33,1.0,0.1,0.7,0.7,185.0,301.0,61.5,2970.0,1145.0,90.0,111.0,81.1,76.0,115.0,66.1,12.0,54.0,22.2,8.0,13.0,4.0,4.0,18.0,238.0,63.0,7.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,56.0,0.0,10.0,16.0,2.52,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,6.0,1.0,3.0,3.0,1.0,2.0,9.0,30.0,0.0,375.0,23.0,108.0,154.0,116.0,8.0,375.0,159.0,21.0,13.0,2.0,194.0,10.0,3.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,27.0,14.0,3.0,82.4
Dani Alves,br BRA,"MF,DF",Paris S-G,35,1983,23.0,19.0,1622.0,1.0,7.0,0.0,0.0,4.0,0.0,0.06,0.39,0.44,0.06,0.44,1.8,1.8,0.1,0.1,18.0,6.0,3.0,22.2,0.33,0.04,0.17,0.07,-0.8,-0.8,1316.0,1581.0,83.2,18569.0,6221.0,766.0,822.0,93.2,359.0,437.0,82.2,88.0,148.0,59.5,33.0,135.0,47.0,11.0,163.0,1489.0,84.0,18.0,21.0,12.0,61.0,6.0,0.0,4.0,0.0,60.0,8.0,37.0,60.0,3.33,54.0,2.0,1.0,2.0,11.0,0.61,10.0,0.0,0.0,0.0,1.0,42.0,22.0,16.0,23.0,3.0,18.0,5.0,13.0,8.0,11.0,0.0,1745.0,24.0,244.0,1012.0,506.0,36.0,1745.0,1049.0,41.0,47.0,5.0,1389.0,22.0,24.0,0.0,43.0,23.0,4.0,0.0,0.0,1.0,121.0,11.0,18.0,37.9
Romain Amalfitano,fr FRA,"MF,FW",Dijon,28,1989,32.0,30.0,2522.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.02,0.02,28.0,4.0,0.0,21.1,0.14,0.0,0.0,0.03,-0.7,-0.7,835.0,1083.0,77.1,15893.0,4409.0,332.0,390.0,85.1,344.0,405.0,84.9,131.0,219.0,59.8,15.0,105.0,26.0,6.0,134.0,1055.0,20.0,8.0,3.0,24.0,25.0,0.0,0.0,0.0,0.0,12.0,8.0,20.0,40.0,1.43,36.0,0.0,1.0,2.0,1.0,0.04,0.0,0.0,1.0,0.0,0.0,52.0,33.0,20.0,28.0,4.0,45.0,13.0,32.0,47.0,35.0,0.0,1407.0,58.0,284.0,878.0,261.0,11.0,1407.0,791.0,44.0,42.0,4.0,912.0,53.0,36.0,0.0,42.0,29.0,1.0,0.0,0.0,0.0,154.0,13.0,35.0,27.1
Jordan Amavi,fr FRA,DF,Marseille,24,1994,28.0,24.0,2177.0,0.0,2.0,0.0,0.0,7.0,2.0,0.0,0.08,0.08,0.0,0.08,0.8,0.8,0.03,0.03,24.2,3.0,0.0,12.5,0.12,0.0,0.0,0.03,-0.8,-0.8,961.0,1282.0,75.0,15187.0,4547.0,516.0,580.0,89.0,340.0,470.0,72.3,72.0,143.0,50.3,26.0,47.0,19.0,16.0,82.0,1029.0,250.0,18.0,1.0,2.0,82.0,0.0,0.0,0.0,0.0,232.0,3.0,38.0,53.0,2.19,41.0,5.0,3.0,0.0,3.0,0.12,3.0,0.0,0.0,0.0,0.0,74.0,50.0,34.0,26.0,14.0,24.0,8.0,16.0,46.0,93.0,4.0,1641.0,79.0,461.0,807.0,401.0,20.0,1641.0,806.0,74.0,66.0,5.0,817.0,37.0,25.0,0.0,46.0,33.0,1.0,0.0,1.0,0.0,110.0,71.0,31.0,69.6
Kelvin Amian,fr FRA,DF,Toulouse,20,1998,32.0,32.0,2880.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.03,0.03,0.0,0.03,0.6,0.6,0.02,0.02,32.0,4.0,0.0,22.2,0.12,0.0,0.0,0.03,-0.6,-0.6,942.0,1208.0,78.0,14384.0,6159.0,530.0,603.0,87.9,322.0,411.0,78.3,59.0,130.0,45.4,8.0,75.0,12.0,4.0,106.0,956.0,248.0,34.0,0.0,3.0,21.0,0.0,0.0,0.0,0.0,214.0,4.0,23.0,38.0,1.19,26.0,5.0,2.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,68.0,45.0,54.0,12.0,2.0,36.0,13.0,23.0,36.0,113.0,1.0,1548.0,121.0,531.0,758.0,280.0,11.0,1548.0,655.0,46.0,48.0,4.0,721.0,31.0,20.0,0.0,38.0,11.0,3.0,0.0,1.0,0.0,148.0,47.0,49.0,49.0
Yanis Ammour,fr FRA,MF,Montpellier,19,1999,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benjamin André,fr FRA,MF,Rennes,27,1990,30.0,28.0,2495.0,3.0,1.0,0.0,0.0,8.0,1.0,0.11,0.04,0.14,0.11,0.14,3.0,3.0,0.11,0.11,27.7,9.0,0.0,32.1,0.32,0.11,0.33,0.11,0.0,0.0,1174.0,1505.0,78.0,18044.0,5013.0,600.0,699.0,85.8,427.0,529.0,80.7,78.0,130.0,60.0,20.0,108.0,20.0,1.0,185.0,1458.0,36.0,27.0,5.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,67.0,2.42,50.0,1.0,1.0,7.0,6.0,0.22,4.0,0.0,0.0,1.0,0.0,101.0,60.0,39.0,50.0,12.0,40.0,6.0,34.0,54.0,58.0,0.0,1884.0,61.0,342.0,1165.0,397.0,46.0,1884.0,946.0,52.0,33.0,3.0,1181.0,55.0,39.0,1.0,59.0,48.0,5.0,1.0,0.0,0.0,218.0,141.0,98.0,59.0
Yoann Andreu,fr FRA,DF,Angers,29,1989,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,12.0,11.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
