player,nationality,position,team,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,minutes_90s,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Nathan Aké,nl NED,DF,Manchester City,27,1995,26.0,22.0,1873.0,1.0,0.0,0.0,0.0,2.0,0.0,0.05,0.0,0.05,0.05,0.05,1.6,1.6,0.07,0.07,20.8,2.0,0.0,22.2,0.1,0.11,0.5,0.17,-0.6,-0.6,1639.0,1813.0,90.4,26199.0,8953.0,803.0,846.0,94.9,745.0,809.0,92.1,63.0,98.0,64.3,9.0,165.0,9.0,1.0,140.0,1685.0,126.0,35.0,1.0,6.0,15.0,0.0,0.0,0.0,0.0,91.0,2.0,26.0,24.0,1.15,20.0,1.0,2.0,0.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,26.0,12.0,15.0,9.0,2.0,20.0,10.0,10.0,20.0,48.0,0.0,1959.0,86.0,615.0,1097.0,256.0,32.0,1959.0,1223.0,25.0,19.0,4.0,1492.0,16.0,0.0,0.0,12.0,14.0,1.0,0.0,0.0,0.0,96.0,36.0,23.0,61.0
Marc Albrighton,eng ENG,"FW,MF",Leicester City,32,1989,6.0,1.0,237.0,1.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.38,0.38,0.38,0.3,0.3,0.13,0.13,2.6,1.0,0.0,50.0,0.38,0.5,1.0,0.17,0.7,0.7,89.0,148.0,60.1,1440.0,551.0,48.0,60.0,80.0,23.0,34.0,67.6,12.0,34.0,35.3,6.0,6.0,5.0,2.0,7.0,130.0,17.0,1.0,1.0,0.0,28.0,7.0,1.0,3.0,2.0,7.0,1.0,10.0,7.0,2.66,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,6.0,2.0,4.0,1.0,5.0,0.0,173.0,6.0,33.0,61.0,79.0,5.0,173.0,83.0,4.0,4.0,0.0,116.0,4.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,13.0,1.0,1.0,50.0
Thiago Alcántara,es ESP,MF,Liverpool,31,1991,18.0,14.0,1254.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.03,0.03,13.9,1.0,0.0,10.0,0.07,0.0,0.0,0.05,-0.4,-0.4,946.0,1097.0,86.2,17219.0,4988.0,433.0,466.0,92.9,346.0,392.0,88.3,136.0,172.0,79.1,17.0,110.0,20.0,1.0,120.0,1063.0,31.0,23.0,8.0,15.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,22.0,41.0,2.94,33.0,0.0,1.0,1.0,2.0,0.14,2.0,0.0,0.0,0.0,0.0,43.0,24.0,20.0,21.0,2.0,15.0,3.0,12.0,21.0,13.0,2.0,1251.0,45.0,272.0,796.0,188.0,8.0,1251.0,718.0,13.0,21.0,0.0,910.0,13.0,22.0,0.0,18.0,25.0,0.0,0.0,1.0,0.0,111.0,14.0,24.0,36.8
Carlos Alcaraz,ar ARG,"MF,FW",Southampton,19,2002,18.0,13.0,1029.0,4.0,2.0,0.0,0.0,3.0,0.0,0.35,0.17,0.52,0.35,0.52,1.9,1.9,0.17,0.17,11.4,10.0,0.0,41.7,0.87,0.17,0.4,0.08,2.1,2.1,222.0,290.0,76.6,3147.0,669.0,114.0,137.0,83.2,80.0,95.0,84.2,8.0,19.0,42.1,5.0,20.0,6.0,0.0,28.0,279.0,9.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,22.0,1.92,14.0,0.0,3.0,2.0,4.0,0.35,3.0,0.0,1.0,0.0,0.0,10.0,5.0,2.0,7.0,1.0,14.0,5.0,9.0,1.0,11.0,0.0,430.0,14.0,73.0,234.0,130.0,23.0,430.0,258.0,20.0,17.0,2.0,296.0,30.0,24.0,0.0,16.0,17.0,2.0,0.0,0.0,0.0,53.0,7.0,27.0,20.6
Trent Alexander-Arnold,eng ENG,DF,Liverpool,23,1998,37.0,34.0,2923.0,2.0,9.0,0.0,0.0,5.0,0.0,0.06,0.28,0.34,0.06,0.34,2.4,2.4,0.07,0.07,32.5,8.0,5.0,20.0,0.25,0.05,0.25,0.06,-0.4,-0.4,2188.0,2912.0,75.1,41590.0,16323.0,1000.0,1123.0,89.0,822.0,1045.0,78.7,331.0,642.0,51.6,71.0,239.0,82.0,28.0,235.0,2393.0,509.0,70.0,26.0,59.0,252.0,98.0,16.0,74.0,1.0,341.0,10.0,37.0,124.0,3.82,81.0,34.0,5.0,1.0,17.0,0.52,14.0,2.0,0.0,0.0,0.0,57.0,40.0,32.0,16.0,9.0,25.0,7.0,18.0,43.0,41.0,2.0,3180.0,89.0,737.0,1631.0,837.0,44.0,3180.0,1778.0,43.0,39.0,8.0,2042.0,35.0,21.0,0.0,22.0,6.0,5.0,0.0,0.0,0.0,239.0,20.0,13.0,60.6
Alisson,br BRA,GK,Liverpool,29,1992,37.0,37.0,3330.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1241.0,1453.0,85.4,29043.0,18696.0,307.0,309.0,99.4,657.0,666.0,98.6,273.0,469.0,58.2,1.0,16.0,0.0,0.0,3.0,1199.0,250.0,57.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.08,3.0,0.0,0.0,0.0,2.0,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,20.0,0.0,1536.0,1124.0,1498.0,39.0,0.0,0.0,1536.0,985.0,0.0,0.0,0.0,901.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,71.0,11.0,1.0,91.7
Dele Alli,eng ENG,MF,Everton,26,1996,2.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,80.0,123.0,10.0,6.0,8.0,75.0,4.0,5.0,80.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,8.0,11.0,2.0,20.0,11.0,0.0,0.0,0.0,14.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,33.3
Miguel Almirón,py PAR,FW,Newcastle Utd,28,1994,34.0,29.0,2491.0,11.0,2.0,0.0,0.0,2.0,0.0,0.4,0.07,0.47,0.4,0.47,8.0,8.0,0.29,0.29,27.7,20.0,0.0,29.0,0.72,0.16,0.55,0.12,3.0,3.0,811.0,982.0,82.6,10752.0,2657.0,513.0,567.0,90.5,223.0,276.0,80.8,29.0,40.0,72.5,26.0,45.0,36.0,4.0,124.0,946.0,30.0,0.0,3.0,4.0,26.0,11.0,0.0,0.0,0.0,18.0,6.0,29.0,87.0,3.14,63.0,2.0,9.0,3.0,13.0,0.47,5.0,1.0,2.0,0.0,0.0,46.0,30.0,16.0,19.0,11.0,25.0,2.0,23.0,10.0,17.0,0.0,1300.0,25.0,147.0,417.0,760.0,138.0,1300.0,841.0,77.0,46.0,25.0,924.0,51.0,28.0,0.0,22.0,33.0,9.0,0.0,0.0,0.0,139.0,6.0,10.0,37.5
Julián Álvarez,ar ARG,"FW,MF",Manchester City,22,2000,31.0,13.0,1465.0,9.0,0.0,1.0,1.0,0.0,0.0,0.55,0.0,0.55,0.49,0.49,7.0,6.2,0.43,0.38,16.3,20.0,0.0,43.5,1.23,0.17,0.4,0.13,2.0,1.8,395.0,503.0,78.5,5472.0,885.0,232.0,270.0,85.9,103.0,135.0,76.3,28.0,43.0,65.1,18.0,22.0,13.0,2.0,37.0,478.0,21.0,2.0,7.0,3.0,26.0,4.0,3.0,0.0,0.0,4.0,4.0,17.0,52.0,3.2,39.0,0.0,5.0,2.0,5.0,0.31,2.0,0.0,1.0,1.0,0.0,26.0,16.0,3.0,13.0,10.0,13.0,0.0,13.0,2.0,6.0,0.0,654.0,8.0,46.0,255.0,360.0,89.0,653.0,406.0,38.0,18.0,17.0,506.0,28.0,24.0,0.0,21.0,14.0,3.0,1.0,0.0,0.0,44.0,8.0,23.0,25.8
Daniel Amartey,gh GHA,DF,Leicester City,27,1994,20.0,18.0,1610.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.06,0.06,17.9,2.0,0.0,33.3,0.11,0.0,0.0,0.18,-1.1,-1.1,1015.0,1114.0,91.1,17506.0,6591.0,442.0,473.0,93.4,498.0,526.0,94.7,62.0,91.0,68.1,5.0,58.0,1.0,0.0,66.0,1092.0,20.0,15.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,15.0,0.84,15.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,19.0,8.0,13.0,5.0,1.0,24.0,17.0,7.0,8.0,71.0,0.0,1279.0,185.0,658.0,578.0,46.0,9.0,1279.0,779.0,23.0,11.0,0.0,909.0,8.0,4.0,0.0,7.0,3.0,0.0,0.0,1.0,0.0,108.0,34.0,26.0,56.7
Samuel Amo-Ameyaw,eng ENG,MF,Southampton,16,2006,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,83.3,74.0,11.0,0.0,1.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,5.0,3.0,0.0,8.0,4.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Joachim Andersen,dk DEN,DF,Crystal Palace,26,1996,32.0,32.0,2782.0,1.0,0.0,0.0,0.0,8.0,0.0,0.03,0.0,0.03,0.03,0.03,1.8,1.8,0.06,0.06,30.9,9.0,1.0,40.9,0.29,0.05,0.11,0.08,-0.8,-0.8,1561.0,1972.0,79.2,36474.0,13911.0,346.0,391.0,88.5,927.0,1007.0,92.1,281.0,534.0,52.6,12.0,153.0,8.0,1.0,105.0,1840.0,123.0,107.0,4.0,44.0,10.0,1.0,0.0,0.0,0.0,13.0,9.0,13.0,25.0,0.81,20.0,3.0,0.0,1.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,42.0,22.0,30.0,12.0,0.0,28.0,13.0,15.0,24.0,188.0,0.0,2303.0,355.0,1232.0,996.0,89.0,39.0,2303.0,1318.0,16.0,8.0,2.0,1498.0,8.0,3.0,0.0,27.0,16.0,2.0,0.0,0.0,2.0,180.0,87.0,34.0,71.9
Elliot Anderson,sct SCO,"MF,FW",Newcastle Utd,19,2002,22.0,3.0,410.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.0,0.22,1.0,1.0,0.22,0.22,4.6,4.0,0.0,36.4,0.88,0.0,0.0,0.09,-1.0,-1.0,150.0,198.0,75.8,2043.0,599.0,90.0,104.0,86.5,44.0,56.0,78.6,5.0,10.0,50.0,9.0,15.0,4.0,0.0,24.0,193.0,3.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,2.0,2.0,10.0,22.0,4.83,16.0,0.0,0.0,4.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,11.0,5.0,5.0,3.0,3.0,11.0,2.0,9.0,6.0,2.0,0.0,286.0,7.0,44.0,99.0,151.0,39.0,286.0,160.0,23.0,15.0,12.0,182.0,9.0,10.0,0.0,6.0,10.0,1.0,0.0,0.0,0.0,29.0,11.0,5.0,68.8
Jaidon Anthony,eng ENG,"MF,FW",Bournemouth,22,1999,30.0,11.0,1257.0,3.0,1.0,0.0,0.0,2.0,0.0,0.21,0.07,0.29,0.21,0.29,2.2,2.2,0.16,0.16,14.0,13.0,2.0,59.1,0.93,0.14,0.23,0.1,0.8,0.8,387.0,526.0,73.6,5818.0,1610.0,225.0,257.0,87.5,110.0,150.0,73.3,31.0,63.0,49.2,12.0,24.0,19.0,7.0,49.0,480.0,45.0,9.0,2.0,5.0,43.0,14.0,9.0,1.0,1.0,21.0,1.0,18.0,38.0,2.72,28.0,3.0,1.0,1.0,4.0,0.29,2.0,0.0,0.0,1.0,0.0,30.0,17.0,15.0,9.0,6.0,30.0,3.0,27.0,10.0,19.0,0.0,717.0,23.0,150.0,271.0,304.0,33.0,717.0,423.0,31.0,25.0,13.0,464.0,25.0,27.0,0.0,9.0,12.0,5.0,0.0,0.0,0.0,80.0,10.0,12.0,45.5
Michail Antonio,jm JAM,FW,West Ham,32,1990,33.0,21.0,1829.0,5.0,3.0,0.0,0.0,2.0,0.0,0.25,0.15,0.39,0.25,0.39,6.6,6.6,0.32,0.32,20.3,13.0,0.0,33.3,0.64,0.13,0.38,0.17,-1.6,-1.6,186.0,348.0,53.4,2663.0,501.0,114.0,168.0,67.9,55.0,108.0,50.9,12.0,31.0,38.7,15.0,12.0,8.0,2.0,27.0,335.0,12.0,1.0,1.0,1.0,35.0,0.0,0.0,0.0,0.0,8.0,1.0,18.0,39.0,1.92,24.0,0.0,4.0,5.0,9.0,0.44,6.0,0.0,1.0,0.0,0.0,14.0,7.0,1.0,8.0,5.0,13.0,5.0,8.0,5.0,9.0,0.0,596.0,15.0,39.0,262.0,308.0,80.0,596.0,375.0,49.0,26.0,18.0,476.0,76.0,45.0,0.0,28.0,44.0,12.0,0.0,1.0,0.0,43.0,50.0,88.0,36.2
Antony,br BRA,FW,Manchester Utd,22,2000,25.0,23.0,1802.0,4.0,2.0,0.0,0.0,5.0,0.0,0.2,0.1,0.3,0.2,0.3,6.6,6.6,0.33,0.33,20.0,24.0,0.0,33.3,1.2,0.06,0.17,0.09,-2.6,-2.6,651.0,819.0,79.5,8497.0,1915.0,439.0,495.0,88.7,146.0,197.0,74.1,31.0,51.0,60.8,28.0,29.0,33.0,2.0,74.0,804.0,15.0,1.0,3.0,2.0,32.0,1.0,0.0,0.0,0.0,13.0,0.0,29.0,74.0,3.69,61.0,0.0,3.0,4.0,7.0,0.35,6.0,0.0,0.0,0.0,0.0,22.0,9.0,9.0,9.0,4.0,18.0,0.0,18.0,11.0,6.0,0.0,1066.0,12.0,134.0,348.0,609.0,85.0,1066.0,763.0,95.0,60.0,32.0,813.0,37.0,12.0,0.0,15.0,25.0,2.0,0.0,0.0,0.0,99.0,5.0,19.0,20.8
