team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
vs Alavés,32.0,58.5,38.0,418.0,3420.0,59.0,36.0,12.0,15.0,87.0,3.0,1.55,0.95,2.5,1.24,2.18,57.8,46.3,1.52,1.22,38.0,38.0,3420.0,34.0,0.89,104.0,70.0,73.1,19.0,9.0,10.0,14.0,36.8,6.0,6.0,0.0,0.0,38.0,0.0,5.0,0.0,36.2,0.3,2.2,0.06,182.0,528.0,34.5,911.0,137.0,43.4,37.4,230.0,57.8,47.0,409.0,19.0,4.6,43.0,1.13,16.8,146.0,29.0,31.9,3.84,0.1,0.32,0.1,1.2,0.7,15671.0,20109.0,77.9,285197.0,97858.0,6754.0,7797.0,86.6,6374.0,7561.0,84.3,1942.0,3427.0,56.7,332.0,1139.0,283.0,72.0,1548.0,18001.0,2016.0,631.0,43.0,269.0,695.0,176.0,65.0,59.0,5.0,907.0,92.0,329.0,833.0,21.92,582.0,83.0,46.0,68.0,103.0,2.71,78.0,2.0,7.0,10.0,1.0,555.0,347.0,228.0,258.0,69.0,291.0,66.0,225.0,329.0,584.0,10.0,23863.0,1842.0,6718.0,11873.0,5477.0,739.0,23848.0,13268.0,656.0,492.0,146.0,15540.0,600.0,324.0,2.0,472.0,573.0,92.0,7.0,6.0,0.0,1939.0,712.0,905.0,44.0
vs Athletic Club,26.0,51.3,38.0,418.0,3420.0,36.0,26.0,5.0,7.0,89.0,0.0,0.95,0.68,1.63,0.82,1.5,48.8,43.7,1.28,1.15,38.0,38.0,3420.0,41.0,1.08,136.0,94.0,75.7,13.0,12.0,13.0,13.0,34.2,10.0,8.0,2.0,0.0,38.0,1.0,4.0,1.0,39.5,0.22,-0.5,-0.01,228.0,636.0,35.8,900.0,161.0,48.4,39.0,316.0,63.3,47.6,582.0,25.0,4.3,34.0,0.89,14.7,123.0,26.0,31.9,3.24,0.08,0.25,0.12,-12.8,-12.7,13649.0,18082.0,75.5,245082.0,93027.0,6206.0,7231.0,85.8,5280.0,6511.0,81.1,1666.0,3162.0,52.7,288.0,1019.0,267.0,84.0,1390.0,16006.0,2005.0,558.0,32.0,208.0,737.0,173.0,68.0,60.0,2.0,876.0,71.0,316.0,697.0,18.34,482.0,70.0,32.0,55.0,65.0,1.71,43.0,3.0,4.0,7.0,2.0,549.0,313.0,270.0,222.0,57.0,330.0,85.0,245.0,327.0,704.0,15.0,21884.0,2203.0,7001.0,9816.0,5267.0,651.0,21877.0,12428.0,615.0,488.0,106.0,13538.0,549.0,316.0,0.0,475.0,491.0,71.0,6.0,10.0,1.0,1861.0,683.0,912.0,42.8
vs Atlético Madrid,30.0,51.4,38.0,418.0,3420.0,24.0,15.0,3.0,4.0,113.0,4.0,0.63,0.39,1.03,0.55,0.95,32.5,29.5,0.85,0.78,38.0,38.0,3419.0,51.0,1.34,144.0,92.0,68.8,4.0,16.0,18.0,9.0,23.7,8.0,6.0,2.0,0.0,38.0,0.0,3.0,1.0,54.0,0.32,4.0,0.1,242.0,653.0,37.1,954.0,157.0,45.7,37.9,341.0,63.6,48.6,441.0,19.0,4.3,38.0,1.0,15.2,109.0,19.0,26.5,2.87,0.05,0.19,0.07,-8.5,-8.5,14900.0,19126.0,77.9,275845.0,93423.0,6444.0,7434.0,86.7,5943.0,7046.0,84.3,2007.0,3500.0,57.3,299.0,1203.0,225.0,68.0,1523.0,17114.0,1978.0,598.0,15.0,243.0,728.0,180.0,63.0,67.0,2.0,769.0,34.0,343.0,698.0,18.37,493.0,68.0,42.0,47.0,43.0,1.13,23.0,6.0,4.0,7.0,0.0,572.0,355.0,292.0,224.0,56.0,342.0,112.0,230.0,384.0,709.0,12.0,23174.0,2256.0,6949.0,11021.0,5427.0,606.0,23170.0,13247.0,619.0,569.0,105.0,14793.0,545.0,375.0,1.0,506.0,474.0,34.0,3.0,8.0,1.0,1869.0,723.0,827.0,46.6
vs Barcelona,28.0,33.6,38.0,418.0,3420.0,38.0,21.0,6.0,7.0,89.0,4.0,1.0,0.55,1.55,0.84,1.39,38.3,32.9,1.01,0.87,38.0,38.0,3420.0,86.0,2.26,219.0,135.0,63.5,6.0,7.0,25.0,6.0,15.8,6.0,6.0,0.0,0.0,38.0,5.0,3.0,2.0,75.2,0.32,-8.8,-0.23,196.0,561.0,34.9,790.0,156.0,47.0,38.6,271.0,70.1,51.7,301.0,16.0,5.3,31.0,0.82,14.1,112.0,16.0,30.8,2.95,0.09,0.29,0.09,-0.3,-0.9,10889.0,14303.0,76.1,191184.0,73922.0,5128.0,5926.0,86.5,4001.0,4816.0,83.1,1301.0,2487.0,52.3,257.0,753.0,210.0,68.0,1003.0,12675.0,1560.0,465.0,26.0,159.0,560.0,137.0,48.0,43.0,4.0,564.0,68.0,276.0,630.0,16.58,463.0,49.0,31.0,36.0,64.0,1.68,45.0,4.0,4.0,9.0,0.0,623.0,361.0,351.0,202.0,70.0,430.0,117.0,313.0,525.0,575.0,12.0,18087.0,2241.0,6429.0,7656.0,4201.0,619.0,18080.0,9797.0,576.0,416.0,170.0,10825.0,470.0,325.0,2.0,563.0,387.0,68.0,4.0,6.0,2.0,1824.0,364.0,455.0,44.4
vs Betis,27.0,43.3,38.0,418.0,3420.0,59.0,40.0,11.0,11.0,111.0,5.0,1.55,1.05,2.61,1.26,2.32,54.8,46.2,1.44,1.22,38.0,38.0,3420.0,48.0,1.26,159.0,110.0,73.6,17.0,11.0,10.0,10.0,26.3,8.0,6.0,1.0,1.0,38.0,1.0,10.0,0.0,48.9,0.27,0.9,0.02,238.0,646.0,36.8,865.0,130.0,48.6,39.9,314.0,72.0,52.1,457.0,21.0,4.6,36.0,0.95,14.7,143.0,18.0,32.7,3.76,0.11,0.34,0.11,4.2,1.8,11625.0,15463.0,75.2,214797.0,82200.0,5043.0,5816.0,86.7,4579.0,5561.0,82.3,1552.0,2976.0,52.2,330.0,915.0,270.0,77.0,1263.0,13476.0,1862.0,519.0,31.0,172.0,708.0,202.0,75.0,74.0,5.0,740.0,125.0,273.0,771.0,20.29,543.0,77.0,44.0,53.0,104.0,2.74,59.0,11.0,7.0,15.0,1.0,623.0,374.0,301.0,251.0,71.0,369.0,108.0,261.0,364.0,644.0,13.0,19236.0,2164.0,6191.0,8320.0,4907.0,793.0,19225.0,10260.0,613.0,438.0,180.0,11524.0,466.0,280.0,3.0,610.0,430.0,125.0,8.0,8.0,0.0,1723.0,558.0,579.0,49.1
vs Celta Vigo,30.0,48.4,38.0,418.0,3420.0,49.0,31.0,5.0,5.0,119.0,5.0,1.29,0.82,2.11,1.16,1.97,45.3,41.4,1.19,1.09,38.0,38.0,3420.0,37.0,0.97,140.0,100.0,77.9,15.0,16.0,7.0,14.0,36.8,9.0,6.0,3.0,0.0,38.0,3.0,4.0,0.0,43.8,0.25,6.8,0.18,192.0,550.0,34.9,816.0,144.0,48.2,39.0,234.0,67.1,49.5,506.0,15.0,3.0,46.0,1.21,15.8,144.0,17.0,32.8,3.79,0.1,0.31,0.1,3.7,2.6,13456.0,17544.0,76.7,237469.0,86488.0,6243.0,7168.0,87.1,5045.0,6092.0,82.8,1611.0,3054.0,52.8,327.0,1116.0,286.0,83.0,1436.0,15616.0,1862.0,511.0,19.0,206.0,783.0,206.0,83.0,79.0,1.0,838.0,66.0,329.0,762.0,20.05,519.0,90.0,35.0,48.0,84.0,2.21,56.0,7.0,4.0,9.0,1.0,615.0,348.0,253.0,275.0,87.0,401.0,88.0,313.0,384.0,646.0,14.0,21488.0,1911.0,5845.0,9854.0,6026.0,745.0,21483.0,11897.0,679.0,537.0,148.0,13334.0,511.0,338.0,2.0,571.0,444.0,66.0,3.0,9.0,0.0,1982.0,659.0,650.0,50.3
vs Eibar,26.0,53.7,38.0,418.0,3420.0,55.0,38.0,4.0,6.0,70.0,2.0,1.45,1.0,2.45,1.34,2.34,53.0,48.4,1.39,1.27,38.0,38.0,3420.0,39.0,1.03,142.0,101.0,77.5,18.0,9.0,11.0,15.0,39.5,10.0,7.0,3.0,0.0,38.0,1.0,6.0,1.0,42.2,0.23,4.2,0.11,287.0,801.0,35.8,1161.0,167.0,50.3,38.8,355.0,61.1,46.7,667.0,20.0,3.0,25.0,0.66,13.0,132.0,15.0,35.3,3.47,0.14,0.39,0.13,2.0,2.6,13273.0,18285.0,72.6,244320.0,99810.0,5931.0,7081.0,83.8,5059.0,6351.0,79.7,1801.0,3578.0,50.3,278.0,810.0,272.0,79.0,1177.0,15925.0,2239.0,580.0,49.0,231.0,630.0,189.0,69.0,63.0,1.0,1037.0,121.0,310.0,649.0,17.08,456.0,67.0,38.0,33.0,96.0,2.53,68.0,3.0,9.0,5.0,2.0,553.0,331.0,293.0,218.0,42.0,328.0,97.0,231.0,342.0,923.0,17.0,22447.0,2798.0,9373.0,8818.0,4454.0,662.0,22441.0,11837.0,561.0,412.0,148.0,13149.0,608.0,303.0,2.0,451.0,475.0,121.0,4.0,10.0,1.0,1931.0,1091.0,974.0,52.8
vs Espanyol,31.0,52.6,38.0,418.0,3420.0,56.0,35.0,6.0,7.0,75.0,6.0,1.47,0.92,2.39,1.32,2.24,51.0,45.8,1.34,1.21,38.0,38.0,3418.0,27.0,0.71,124.0,99.0,81.5,23.0,10.0,5.0,18.0,47.4,4.0,4.0,0.0,0.0,38.0,1.0,4.0,2.0,32.8,0.24,7.8,0.21,250.0,681.0,36.7,918.0,168.0,47.8,39.1,330.0,73.3,52.2,530.0,28.0,5.3,46.0,1.21,15.6,156.0,22.0,35.6,4.11,0.11,0.32,0.11,5.0,4.2,13993.0,18345.0,76.3,249816.0,92695.0,6503.0,7537.0,86.3,5361.0,6468.0,82.9,1645.0,3189.0,51.6,317.0,1122.0,262.0,73.0,1452.0,16269.0,2005.0,608.0,40.0,235.0,646.0,169.0,69.0,50.0,0.0,833.0,71.0,343.0,773.0,20.34,548.0,74.0,43.0,41.0,90.0,2.37,61.0,5.0,9.0,5.0,2.0,539.0,304.0,265.0,217.0,57.0,319.0,107.0,212.0,367.0,787.0,9.0,22320.0,2161.0,6637.0,10437.0,5498.0,696.0,22313.0,12408.0,688.0,552.0,151.0,13875.0,536.0,371.0,3.0,510.0,539.0,71.0,3.0,4.0,2.0,1924.0,814.0,755.0,51.9
vs Getafe,30.0,55.0,38.0,418.0,3420.0,35.0,21.0,5.0,6.0,122.0,11.0,0.92,0.55,1.47,0.79,1.34,41.4,36.7,1.09,0.96,38.0,38.0,3420.0,43.0,1.13,127.0,85.0,70.9,12.0,12.0,14.0,14.0,36.8,7.0,6.0,0.0,1.0,38.0,2.0,7.0,1.0,36.9,0.26,-5.1,-0.13,304.0,797.0,38.1,1025.0,133.0,54.1,41.4,331.0,73.1,52.1,629.0,20.0,3.2,56.0,1.47,16.5,103.0,15.0,37.5,2.71,0.11,0.29,0.14,-6.4,-6.7,11770.0,16917.0,69.6,216123.0,93019.0,5239.0,6390.0,82.0,4359.0,5709.0,76.4,1621.0,3378.0,48.0,193.0,817.0,150.0,50.0,1089.0,14498.0,2276.0,782.0,39.0,190.0,505.0,132.0,49.0,48.0,1.0,947.0,143.0,356.0,480.0,12.63,316.0,63.0,32.0,42.0,58.0,1.53,41.0,4.0,6.0,6.0,0.0,520.0,292.0,307.0,174.0,39.0,384.0,100.0,284.0,384.0,852.0,13.0,21102.0,2227.0,7906.0,9625.0,3758.0,464.0,21096.0,10240.0,376.0,315.0,89.0,11648.0,686.0,345.0,4.0,537.0,656.0,143.0,6.0,7.0,1.0,1948.0,1024.0,914.0,52.8
vs Granada,27.0,56.2,38.0,418.0,3420.0,45.0,37.0,4.0,5.0,116.0,7.0,1.18,0.97,2.16,1.08,2.05,42.6,38.6,1.12,1.02,38.0,38.0,3420.0,52.0,1.37,123.0,73.0,61.8,14.0,8.0,16.0,10.0,26.3,5.0,5.0,0.0,0.0,38.0,2.0,7.0,2.0,38.3,0.28,-11.7,-0.31,212.0,562.0,37.7,875.0,146.0,42.6,37.1,276.0,68.5,51.0,497.0,26.0,5.2,32.0,0.84,14.5,151.0,27.0,34.1,3.97,0.09,0.27,0.09,2.4,2.4,14365.0,18617.0,77.2,254954.0,95022.0,6722.0,7662.0,87.7,5544.0,6693.0,82.8,1632.0,3098.0,52.7,341.0,992.0,258.0,71.0,1397.0,16434.0,2108.0,617.0,36.0,215.0,724.0,181.0,70.0,69.0,1.0,942.0,75.0,316.0,803.0,21.13,577.0,76.0,40.0,54.0,81.0,2.13,60.0,3.0,7.0,6.0,0.0,543.0,302.0,267.0,206.0,70.0,335.0,99.0,236.0,333.0,665.0,13.0,22510.0,1937.0,6931.0,10446.0,5317.0,703.0,22505.0,12484.0,672.0,492.0,180.0,14259.0,575.0,346.0,3.0,544.0,562.0,75.0,5.0,5.0,2.0,1837.0,849.0,748.0,53.2
