team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Almería,29.0,45.1,38.0,418.0,3420.0,49.0,33.0,2.0,3.0,98.0,4.0,1.29,0.87,2.16,1.24,2.11,45.5,43.2,1.2,1.14,38.0,38.0,3420.0,65.0,1.71,203.0,138.0,70.0,11.0,8.0,19.0,4.0,10.5,6.0,4.0,1.0,1.0,38.0,1.0,5.0,1.0,63.4,0.29,-0.6,-0.01,204.0,572.0,35.7,996.0,220.0,39.2,37.0,350.0,52.0,42.9,642.0,40.0,6.2,28.0,0.74,12.4,155.0,21.0,35.3,4.08,0.11,0.3,0.1,3.5,3.8,12151.0,15855.0,76.6,225475.0,89276.0,5232.0,6003.0,87.2,5084.0,6022.0,84.4,1512.0,2911.0,51.9,316.0,846.0,218.0,81.0,1090.0,13865.0,1907.0,552.0,49.0,132.0,605.0,147.0,58.0,59.0,1.0,750.0,83.0,308.0,758.0,19.95,533.0,73.0,51.0,33.0,76.0,2.0,51.0,7.0,7.0,3.0,0.0,557.0,322.0,292.0,202.0,63.0,435.0,122.0,313.0,322.0,855.0,13.0,20070.0,2715.0,7746.0,8468.0,4071.0,631.0,20067.0,10790.0,569.0,432.0,131.0,12047.0,580.0,281.0,2.0,443.0,401.0,83.0,2.0,6.0,1.0,1890.0,482.0,530.0,47.6
Athletic Club,26.0,51.6,38.0,418.0,3420.0,46.0,33.0,5.0,7.0,81.0,5.0,1.21,0.87,2.08,1.08,1.95,54.2,48.7,1.43,1.28,38.0,38.0,3420.0,43.0,1.13,123.0,83.0,67.5,14.0,9.0,15.0,11.0,28.9,3.0,3.0,0.0,0.0,38.0,1.0,1.0,3.0,37.2,0.29,-2.8,-0.07,171.0,452.0,37.8,941.0,187.0,30.4,32.7,248.0,66.9,50.9,451.0,29.0,6.4,50.0,1.32,16.9,157.0,13.0,29.0,4.13,0.08,0.26,0.09,-8.2,-7.7,14440.0,18630.0,77.5,261620.0,96037.0,6451.0,7431.0,86.8,6030.0,7262.0,83.0,1634.0,2878.0,56.8,413.0,1385.0,341.0,107.0,1816.0,16594.0,1940.0,502.0,44.0,191.0,918.0,257.0,66.0,123.0,1.0,835.0,96.0,386.0,945.0,24.87,678.0,96.0,59.0,40.0,78.0,2.05,54.0,3.0,7.0,7.0,1.0,608.0,369.0,267.0,254.0,87.0,415.0,95.0,320.0,310.0,598.0,14.0,22736.0,1978.0,6159.0,10166.0,6645.0,931.0,22729.0,12897.0,864.0,587.0,217.0,14284.0,554.0,351.0,1.0,512.0,421.0,96.0,3.0,3.0,3.0,2194.0,532.0,487.0,52.2
Atlético Madrid,27.0,50.6,38.0,418.0,3420.0,68.0,51.0,1.0,1.0,92.0,8.0,1.79,1.34,3.13,1.76,3.11,62.3,61.5,1.64,1.62,38.0,38.0,3420.0,33.0,0.87,128.0,95.0,77.3,23.0,8.0,7.0,13.0,34.2,5.0,4.0,0.0,1.0,38.0,1.0,5.0,0.0,36.3,0.26,3.3,0.09,166.0,525.0,31.6,818.0,165.0,39.7,35.6,328.0,61.0,46.5,575.0,48.0,8.3,26.0,0.68,12.1,195.0,9.0,36.2,5.13,0.12,0.34,0.12,5.7,5.5,16814.0,20488.0,82.1,277627.0,101839.0,8616.0,9432.0,91.3,6028.0,7038.0,85.6,1549.0,2765.0,56.0,418.0,1200.0,335.0,68.0,1571.0,18630.0,1779.0,490.0,83.0,193.0,625.0,183.0,97.0,46.0,0.0,702.0,79.0,345.0,958.0,25.21,756.0,59.0,51.0,32.0,116.0,3.05,82.0,7.0,13.0,3.0,2.0,667.0,408.0,332.0,245.0,90.0,396.0,103.0,293.0,304.0,704.0,9.0,24416.0,2414.0,7789.0,11103.0,5714.0,934.0,24414.0,13702.0,730.0,473.0,200.0,16705.0,486.0,277.0,3.0,440.0,418.0,79.0,0.0,5.0,0.0,1977.0,445.0,399.0,52.7
Barcelona,29.0,64.3,38.0,418.0,3420.0,69.0,56.0,0.0,2.0,83.0,6.0,1.82,1.47,3.29,1.82,3.29,75.5,74.0,1.99,1.95,38.0,38.0,3420.0,20.0,0.53,102.0,85.0,83.3,28.0,4.0,6.0,26.0,68.4,3.0,3.0,0.0,0.0,38.0,0.0,2.0,3.0,25.1,0.22,8.1,0.21,169.0,338.0,50.0,1238.0,190.0,21.9,28.8,201.0,33.3,34.9,375.0,18.0,4.8,43.0,1.13,16.4,187.0,20.0,32.8,4.92,0.12,0.37,0.14,-6.5,-5.0,21293.0,24725.0,86.1,364326.0,115126.0,10262.0,11168.0,91.9,8599.0,9542.0,90.1,1990.0,2923.0,68.1,449.0,1859.0,481.0,104.0,2180.0,22828.0,1799.0,565.0,133.0,205.0,744.0,244.0,82.0,83.0,2.0,710.0,98.0,340.0,1049.0,27.61,824.0,65.0,58.0,29.0,125.0,3.29,106.0,2.0,11.0,0.0,0.0,522.0,324.0,211.0,216.0,95.0,353.0,82.0,271.0,253.0,439.0,17.0,28406.0,2019.0,6756.0,13998.0,7881.0,1152.0,28404.0,18798.0,963.0,784.0,279.0,21132.0,546.0,325.0,3.0,433.0,452.0,98.0,0.0,3.0,3.0,1994.0,467.0,358.0,56.6
Betis,30.0,50.6,38.0,418.0,3420.0,43.0,26.0,8.0,9.0,82.0,15.0,1.13,0.68,1.82,0.92,1.61,51.8,44.8,1.36,1.18,38.0,38.0,3420.0,41.0,1.08,146.0,106.0,74.0,17.0,9.0,12.0,13.0,34.2,3.0,3.0,0.0,0.0,38.0,1.0,7.0,1.0,44.0,0.29,4.0,0.1,229.0,635.0,36.1,956.0,149.0,44.0,36.8,315.0,67.9,49.1,582.0,22.0,3.8,43.0,1.13,15.4,138.0,21.0,33.6,3.63,0.09,0.25,0.11,-8.8,-9.8,14678.0,18249.0,80.4,245275.0,92460.0,7288.0,8070.0,90.3,5334.0,6273.0,85.0,1432.0,2667.0,53.7,310.0,988.0,270.0,54.0,1272.0,16255.0,1920.0,634.0,62.0,137.0,514.0,152.0,46.0,76.0,1.0,740.0,74.0,376.0,741.0,19.5,547.0,55.0,44.0,35.0,69.0,1.82,47.0,3.0,9.0,5.0,0.0,665.0,421.0,373.0,238.0,54.0,411.0,112.0,299.0,364.0,857.0,7.0,22480.0,2329.0,7273.0,10221.0,5227.0,718.0,22471.0,12640.0,620.0,492.0,156.0,14567.0,564.0,353.0,3.0,414.0,535.0,74.0,4.0,3.0,1.0,1918.0,453.0,502.0,47.4
Cádiz,38.0,41.9,38.0,418.0,3420.0,29.0,20.0,4.0,5.0,116.0,7.0,0.76,0.53,1.29,0.66,1.18,41.6,37.7,1.09,0.99,38.0,38.0,3420.0,53.0,1.39,202.0,148.0,78.2,10.0,12.0,16.0,13.0,34.2,10.0,9.0,1.0,0.0,38.0,1.0,7.0,0.0,53.4,0.22,0.4,0.01,270.0,829.0,32.6,917.0,150.0,59.1,45.1,321.0,89.4,64.2,651.0,44.0,6.8,30.0,0.79,11.1,108.0,12.0,27.7,2.84,0.06,0.23,0.1,-12.6,-12.7,9940.0,13952.0,71.2,190101.0,78677.0,4341.0,5147.0,84.3,3874.0,4864.0,79.6,1452.0,3117.0,46.6,269.0,830.0,192.0,93.0,969.0,12025.0,1852.0,548.0,29.0,150.0,633.0,145.0,65.0,47.0,3.0,748.0,75.0,297.0,663.0,17.45,461.0,69.0,42.0,38.0,49.0,1.29,32.0,2.0,5.0,2.0,0.0,623.0,410.0,358.0,205.0,60.0,425.0,128.0,297.0,270.0,853.0,13.0,18156.0,2374.0,6497.0,7769.0,4091.0,579.0,18151.0,9031.0,475.0,350.0,89.0,9839.0,567.0,354.0,4.0,532.0,482.0,75.0,2.0,10.0,0.0,1953.0,606.0,651.0,48.2
Celta Vigo,26.0,50.2,38.0,418.0,3420.0,41.0,31.0,2.0,3.0,85.0,6.0,1.08,0.82,1.89,1.03,1.84,42.8,40.4,1.13,1.06,38.0,38.0,3420.0,53.0,1.39,134.0,80.0,64.2,11.0,10.0,17.0,10.0,26.3,8.0,5.0,2.0,1.0,38.0,1.0,10.0,1.0,42.9,0.27,-9.1,-0.24,184.0,506.0,36.4,935.0,171.0,37.4,34.6,288.0,54.2,44.0,509.0,22.0,4.3,39.0,1.03,16.2,160.0,19.0,34.0,4.21,0.08,0.24,0.09,-1.8,-1.4,14700.0,18499.0,79.5,267004.0,91075.0,6259.0,7148.0,87.6,6536.0,7569.0,86.4,1565.0,2844.0,55.0,353.0,1143.0,274.0,77.0,1403.0,16495.0,1923.0,557.0,44.0,161.0,705.0,184.0,65.0,88.0,1.0,802.0,81.0,300.0,819.0,21.55,623.0,62.0,41.0,37.0,70.0,1.84,55.0,3.0,3.0,1.0,2.0,664.0,413.0,319.0,269.0,76.0,393.0,84.0,309.0,368.0,666.0,5.0,22608.0,2214.0,7194.0,10099.0,5553.0,734.0,22605.0,13546.0,704.0,558.0,161.0,14591.0,566.0,298.0,3.0,469.0,493.0,81.0,2.0,8.0,1.0,2031.0,458.0,539.0,45.9
Elche,32.0,45.5,38.0,418.0,3420.0,30.0,21.0,4.0,5.0,99.0,12.0,0.79,0.55,1.34,0.68,1.24,37.5,33.6,0.99,0.88,38.0,38.0,3420.0,67.0,1.76,208.0,140.0,71.2,5.0,10.0,23.0,4.0,10.5,10.0,7.0,3.0,0.0,38.0,0.0,6.0,2.0,71.9,0.31,6.9,0.18,195.0,442.0,44.1,825.0,175.0,33.7,34.2,312.0,52.6,41.3,600.0,22.0,3.7,21.0,0.55,12.7,124.0,10.0,31.0,3.26,0.07,0.21,0.09,-7.5,-7.6,12051.0,15758.0,76.5,218542.0,87460.0,5427.0,6202.0,87.5,4762.0,5677.0,83.9,1477.0,2793.0,52.9,313.0,941.0,211.0,82.0,1197.0,13769.0,1908.0,494.0,24.0,164.0,750.0,204.0,72.0,83.0,8.0,789.0,81.0,390.0,726.0,19.11,495.0,103.0,37.0,33.0,54.0,1.42,36.0,7.0,4.0,5.0,2.0,633.0,363.0,367.0,212.0,54.0,413.0,131.0,282.0,323.0,766.0,13.0,19948.0,2416.0,7058.0,8743.0,4363.0,619.0,19943.0,11274.0,561.0,408.0,107.0,11950.0,577.0,345.0,3.0,525.0,394.0,81.0,4.0,10.0,2.0,1924.0,484.0,465.0,51.0
Espanyol,33.0,43.1,38.0,418.0,3420.0,51.0,31.0,5.0,5.0,99.0,10.0,1.34,0.82,2.16,1.21,2.03,48.3,44.4,1.27,1.17,38.0,38.0,3419.0,69.0,1.82,183.0,115.0,65.0,8.0,13.0,17.0,6.0,15.8,6.0,5.0,1.0,0.0,38.0,1.0,9.0,2.0,54.5,0.27,-12.5,-0.33,305.0,659.0,46.3,889.0,122.0,48.6,39.0,323.0,70.3,50.6,557.0,27.0,4.8,46.0,1.21,14.8,151.0,13.0,36.2,3.97,0.11,0.3,0.11,2.7,1.6,10827.0,14698.0,73.7,208293.0,86401.0,4483.0,5312.0,84.4,4607.0,5640.0,81.7,1483.0,2971.0,49.9,319.0,906.0,233.0,83.0,1146.0,12685.0,1951.0,574.0,34.0,115.0,713.0,179.0,75.0,60.0,3.0,744.0,62.0,298.0,735.0,19.34,506.0,79.0,53.0,41.0,84.0,2.21,58.0,2.0,13.0,3.0,3.0,652.0,379.0,330.0,239.0,83.0,416.0,134.0,282.0,338.0,788.0,9.0,18805.0,2216.0,6173.0,8355.0,4471.0,688.0,18800.0,9604.0,528.0,385.0,111.0,10712.0,526.0,245.0,4.0,457.0,493.0,62.0,3.0,6.0,2.0,1791.0,647.0,596.0,52.1
Getafe,25.0,39.9,38.0,418.0,3420.0,34.0,21.0,5.0,8.0,125.0,9.0,0.89,0.55,1.45,0.76,1.32,36.7,30.4,0.96,0.8,38.0,38.0,3420.0,45.0,1.18,166.0,119.0,75.3,10.0,12.0,16.0,13.0,34.2,8.0,4.0,4.0,0.0,38.0,0.0,7.0,2.0,45.5,0.23,2.5,0.07,409.0,904.0,45.2,782.0,99.0,75.1,49.8,347.0,91.4,59.8,586.0,36.0,6.1,46.0,1.21,15.0,116.0,19.0,31.8,3.05,0.08,0.25,0.09,-2.7,-1.4,9690.0,14126.0,68.6,189556.0,83925.0,4104.0,5044.0,81.4,3760.0,4936.0,76.2,1502.0,3175.0,47.3,248.0,844.0,214.0,94.0,1003.0,12118.0,1929.0,524.0,18.0,162.0,649.0,119.0,58.0,54.0,1.0,857.0,79.0,333.0,619.0,16.29,414.0,84.0,35.0,54.0,51.0,1.34,38.0,4.0,2.0,4.0,1.0,541.0,339.0,282.0,199.0,60.0,404.0,113.0,291.0,320.0,794.0,10.0,17947.0,1980.0,5769.0,8366.0,3992.0,589.0,17939.0,8694.0,365.0,292.0,78.0,9604.0,504.0,268.0,6.0,600.0,437.0,79.0,3.0,8.0,2.0,1871.0,714.0,697.0,50.6
