team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Augsburg,34.0,41.7,34.0,374.0,3060.0,41.0,29.0,4.0,5.0,96.0,5.0,1.21,0.85,2.06,1.09,1.94,34.7,30.9,1.02,0.91,34.0,34.0,3060.0,63.0,1.85,201.0,138.0,69.2,9.0,7.0,18.0,6.0,17.6,4.0,1.0,2.0,1.0,34.0,2.0,4.0,2.0,63.4,0.31,2.4,0.07,262.0,677.0,38.7,1330.0,175.0,34.7,34.1,330.0,65.2,49.9,539.0,31.0,5.8,67.0,1.97,16.7,101.0,14.0,28.5,2.97,0.1,0.37,0.09,6.3,6.1,8422.0,12742.0,66.1,169408.0,75215.0,3104.0,4032.0,77.0,3844.0,5050.0,76.1,1253.0,2819.0,44.4,240.0,662.0,191.0,44.0,847.0,10915.0,1769.0,428.0,30.0,73.0,548.0,166.0,78.0,81.0,1.0,745.0,58.0,332.0,578.0,17.0,383.0,76.0,42.0,37.0,70.0,2.06,42.0,6.0,10.0,5.0,4.0,522.0,299.0,251.0,202.0,69.0,429.0,126.0,303.0,286.0,755.0,14.0,16605.0,2549.0,6859.0,6322.0,3604.0,574.0,16600.0,7744.0,331.0,241.0,70.0,8309.0,490.0,266.0,2.0,433.0,356.0,58.0,3.0,4.0,2.0,1792.0,640.0,777.0,45.2
Bayern Munich,28.0,64.2,34.0,374.0,3060.0,90.0,67.0,3.0,5.0,49.0,3.0,2.65,1.97,4.62,2.56,4.53,75.0,71.0,2.2,2.09,34.0,34.0,3060.0,38.0,1.12,107.0,68.0,72.9,21.0,8.0,5.0,11.0,32.4,10.0,9.0,1.0,0.0,34.0,1.0,2.0,0.0,40.8,0.3,2.8,0.08,96.0,223.0,43.0,1198.0,185.0,15.9,25.8,185.0,17.8,26.3,349.0,18.0,5.2,54.0,1.59,17.7,251.0,10.0,40.2,7.38,0.14,0.35,0.12,15.0,16.0,19404.0,22716.0,85.4,335478.0,115394.0,8781.0,9678.0,90.7,8580.0,9490.0,90.4,1653.0,2553.0,64.7,488.0,1561.0,474.0,70.0,2041.0,21104.0,1528.0,378.0,78.0,115.0,603.0,229.0,92.0,106.0,4.0,657.0,84.0,312.0,1094.0,32.18,841.0,63.0,78.0,24.0,153.0,4.5,114.0,2.0,16.0,5.0,4.0,623.0,387.0,263.0,258.0,102.0,381.0,77.0,304.0,287.0,477.0,19.0,26741.0,2210.0,7657.0,12339.0,6998.0,1185.0,26736.0,17141.0,863.0,577.0,286.0,19261.0,601.0,354.0,2.0,306.0,335.0,84.0,5.0,10.0,0.0,2085.0,471.0,381.0,55.3
Bochum,26.0,46.1,34.0,374.0,3060.0,37.0,28.0,3.0,3.0,64.0,1.0,1.09,0.82,1.91,1.0,1.82,40.0,37.7,1.18,1.11,34.0,34.0,3060.0,72.0,2.12,200.0,128.0,68.0,10.0,5.0,19.0,5.0,14.7,14.0,8.0,3.0,3.0,34.0,2.0,9.0,3.0,69.0,0.3,0.0,0.0,554.0,1175.0,47.1,1489.0,83.0,66.8,35.1,261.0,69.0,50.6,536.0,31.0,5.8,121.0,3.56,22.2,127.0,11.0,32.0,3.74,0.09,0.27,0.1,-3.0,-3.7,9209.0,13549.0,68.0,185905.0,86106.0,3742.0,4704.0,79.5,3734.0,4954.0,75.4,1534.0,3145.0,48.8,289.0,856.0,225.0,73.0,1022.0,11775.0,1708.0,412.0,31.0,72.0,568.0,141.0,65.0,53.0,1.0,768.0,66.0,278.0,678.0,19.94,464.0,92.0,41.0,46.0,67.0,1.97,44.0,10.0,4.0,5.0,0.0,626.0,386.0,301.0,247.0,78.0,402.0,118.0,284.0,337.0,776.0,13.0,17478.0,2270.0,6243.0,7442.0,3956.0,661.0,17475.0,7951.0,350.0,274.0,86.0,9060.0,500.0,258.0,0.0,429.0,354.0,66.0,3.0,14.0,3.0,1991.0,770.0,737.0,51.1
Dortmund,30.0,58.2,34.0,374.0,3060.0,81.0,61.0,4.0,6.0,66.0,0.0,2.38,1.79,4.18,2.26,4.06,71.1,66.5,2.09,1.96,34.0,34.0,3060.0,44.0,1.29,151.0,108.0,71.5,22.0,5.0,7.0,12.0,35.3,1.0,1.0,0.0,0.0,34.0,0.0,7.0,1.0,41.7,0.28,-1.3,-0.04,124.0,312.0,39.7,1133.0,157.0,19.8,28.5,236.0,37.3,36.2,386.0,23.0,6.0,55.0,1.62,17.8,219.0,20.0,39.2,6.44,0.14,0.35,0.12,9.9,10.5,16445.0,19889.0,82.7,290786.0,100043.0,7277.0,8180.0,89.0,6704.0,7585.0,88.4,1853.0,2872.0,64.5,423.0,1265.0,341.0,78.0,1628.0,18132.0,1716.0,475.0,44.0,213.0,677.0,227.0,73.0,112.0,4.0,699.0,41.0,376.0,1014.0,29.82,735.0,74.0,72.0,41.0,144.0,4.24,102.0,5.0,10.0,8.0,3.0,580.0,334.0,246.0,241.0,93.0,382.0,95.0,287.0,298.0,491.0,9.0,23758.0,2099.0,7166.0,10816.0,6011.0,944.0,23752.0,14458.0,783.0,514.0,205.0,16318.0,483.0,356.0,0.0,322.0,407.0,41.0,6.0,1.0,1.0,1958.0,425.0,364.0,53.9
Eint Frankfurt,28.0,52.9,34.0,374.0,3060.0,56.0,33.0,6.0,6.0,71.0,1.0,1.65,0.97,2.62,1.47,2.44,52.1,47.4,1.53,1.39,34.0,34.0,3060.0,52.0,1.53,135.0,84.0,63.0,13.0,11.0,10.0,6.0,17.6,2.0,2.0,0.0,0.0,34.0,1.0,8.0,1.0,43.3,0.31,-7.7,-0.23,81.0,329.0,24.6,685.0,135.0,38.2,34.6,223.0,30.0,33.8,416.0,18.0,4.3,25.0,0.74,14.3,132.0,14.0,33.1,3.88,0.13,0.38,0.12,3.9,2.6,13930.0,17975.0,77.5,240605.0,87723.0,6239.0,7247.0,86.1,6164.0,7319.0,84.2,1196.0,2423.0,49.4,289.0,1003.0,263.0,64.0,1372.0,16179.0,1726.0,437.0,46.0,70.0,616.0,189.0,99.0,50.0,1.0,786.0,70.0,383.0,711.0,20.91,507.0,62.0,47.0,35.0,95.0,2.79,64.0,2.0,11.0,8.0,0.0,562.0,357.0,244.0,248.0,70.0,415.0,88.0,327.0,284.0,687.0,5.0,21945.0,2034.0,6815.0,10478.0,4867.0,850.0,21939.0,12138.0,632.0,431.0,220.0,13832.0,533.0,293.0,1.0,429.0,377.0,70.0,6.0,2.0,1.0,2088.0,467.0,555.0,45.7
Freiburg,27.0,48.1,34.0,374.0,3060.0,51.0,34.0,7.0,8.0,62.0,2.0,1.5,1.0,2.5,1.29,2.29,48.0,41.6,1.41,1.22,34.0,34.0,3060.0,44.0,1.29,150.0,106.0,74.0,17.0,8.0,9.0,13.0,38.2,6.0,5.0,0.0,1.0,34.0,0.0,4.0,0.0,46.4,0.28,2.4,0.07,271.0,665.0,40.8,1231.0,121.0,40.2,37.6,231.0,73.6,58.0,434.0,32.0,7.4,43.0,1.26,15.0,167.0,16.0,40.4,4.91,0.11,0.26,0.11,3.0,2.4,11653.0,15533.0,75.0,224503.0,85849.0,4532.0,5503.0,82.4,5212.0,6241.0,83.5,1565.0,2829.0,55.3,288.0,884.0,237.0,67.0,1039.0,13934.0,1542.0,454.0,24.0,116.0,547.0,141.0,82.0,44.0,0.0,603.0,57.0,307.0,724.0,21.29,499.0,87.0,51.0,45.0,87.0,2.56,57.0,11.0,7.0,9.0,0.0,498.0,289.0,223.0,211.0,64.0,375.0,106.0,269.0,325.0,612.0,10.0,19065.0,2247.0,6546.0,8366.0,4295.0,722.0,19057.0,10112.0,427.0,297.0,108.0,11445.0,444.0,240.0,1.0,404.0,424.0,57.0,7.0,6.0,0.0,1754.0,743.0,686.0,52.0
Hertha BSC,32.0,42.0,34.0,374.0,3060.0,42.0,23.0,7.0,7.0,82.0,1.0,1.24,0.68,1.91,1.03,1.71,39.4,33.9,1.16,1.0,34.0,34.0,3060.0,69.0,2.03,170.0,100.0,62.4,7.0,8.0,19.0,3.0,8.8,6.0,5.0,1.0,0.0,34.0,4.0,8.0,0.0,60.4,0.33,-8.6,-0.25,209.0,599.0,34.9,999.0,172.0,42.1,35.8,248.0,71.8,53.7,504.0,33.0,6.5,70.0,2.06,18.6,121.0,11.0,32.1,3.56,0.09,0.29,0.09,2.6,1.1,8876.0,12800.0,69.3,165190.0,72608.0,3726.0,4615.0,80.7,3761.0,4869.0,77.2,1117.0,2467.0,45.3,247.0,665.0,161.0,42.0,914.0,11022.0,1720.0,468.0,28.0,100.0,516.0,147.0,45.0,79.0,0.0,756.0,58.0,292.0,652.0,19.18,436.0,65.0,38.0,42.0,70.0,2.06,49.0,4.0,3.0,9.0,0.0,576.0,344.0,307.0,215.0,54.0,416.0,132.0,284.0,366.0,797.0,8.0,17023.0,2095.0,6263.0,7457.0,3531.0,612.0,17016.0,8139.0,413.0,269.0,132.0,8796.0,521.0,301.0,1.0,422.0,394.0,58.0,4.0,6.0,0.0,1835.0,633.0,701.0,47.5
Hoffenheim,31.0,48.3,34.0,374.0,3060.0,46.0,30.0,7.0,9.0,80.0,5.0,1.35,0.88,2.24,1.15,2.03,48.0,41.1,1.41,1.21,34.0,34.0,3060.0,57.0,1.68,161.0,105.0,65.8,10.0,6.0,18.0,5.0,14.7,3.0,2.0,0.0,1.0,34.0,1.0,11.0,1.0,50.4,0.31,-5.6,-0.16,206.0,525.0,39.2,1164.0,168.0,35.3,33.6,249.0,45.8,39.3,529.0,43.0,8.1,43.0,1.26,13.4,130.0,16.0,32.7,3.82,0.1,0.3,0.1,-2.0,-2.1,11754.0,15564.0,75.5,218184.0,88463.0,4941.0,5830.0,84.8,5108.0,6136.0,83.2,1405.0,2668.0,52.7,294.0,928.0,260.0,77.0,1175.0,13750.0,1736.0,418.0,17.0,119.0,577.0,161.0,45.0,74.0,4.0,784.0,78.0,323.0,719.0,21.15,513.0,65.0,36.0,47.0,83.0,2.44,57.0,3.0,7.0,6.0,1.0,543.0,323.0,254.0,231.0,58.0,428.0,119.0,309.0,285.0,665.0,8.0,19434.0,2364.0,6926.0,8417.0,4271.0,705.0,19425.0,10627.0,457.0,330.0,138.0,11634.0,551.0,258.0,3.0,471.0,368.0,78.0,7.0,3.0,1.0,1843.0,550.0,557.0,49.7
Köln,27.0,49.9,34.0,374.0,3060.0,46.0,31.0,4.0,4.0,75.0,3.0,1.35,0.91,2.26,1.24,2.15,47.9,44.7,1.41,1.32,34.0,34.0,3060.0,54.0,1.59,129.0,77.0,61.2,10.0,12.0,12.0,6.0,17.6,5.0,4.0,1.0,0.0,34.0,4.0,4.0,3.0,42.3,0.3,-8.7,-0.26,154.0,404.0,38.1,1203.0,117.0,28.8,31.3,185.0,31.4,33.9,468.0,19.0,4.1,22.0,0.65,13.4,146.0,6.0,35.4,4.29,0.1,0.29,0.11,-1.9,-2.7,12242.0,16367.0,74.8,229690.0,84892.0,4634.0,5485.0,84.5,6017.0,7208.0,83.5,1352.0,2725.0,49.6,307.0,840.0,259.0,84.0,1247.0,14542.0,1757.0,409.0,20.0,62.0,790.0,205.0,87.0,81.0,0.0,811.0,68.0,409.0,705.0,20.74,505.0,78.0,50.0,27.0,78.0,2.29,57.0,4.0,7.0,5.0,0.0,615.0,370.0,287.0,263.0,65.0,423.0,99.0,324.0,372.0,716.0,5.0,20320.0,2232.0,7198.0,8697.0,4630.0,751.0,20316.0,11017.0,522.0,383.0,117.0,12123.0,485.0,287.0,3.0,400.0,352.0,68.0,2.0,5.0,3.0,2022.0,659.0,608.0,52.0
Leverkusen,27.0,52.0,34.0,374.0,3060.0,57.0,44.0,5.0,7.0,75.0,7.0,1.68,1.29,2.97,1.53,2.82,51.4,46.0,1.51,1.35,34.0,34.0,3059.0,49.0,1.44,146.0,99.0,71.2,14.0,8.0,12.0,9.0,26.5,7.0,7.0,0.0,0.0,34.0,1.0,5.0,2.0,42.7,0.25,-4.3,-0.13,121.0,384.0,31.5,940.0,155.0,31.0,32.0,206.0,45.1,38.5,410.0,28.0,6.8,27.0,0.79,14.0,160.0,16.0,37.0,4.71,0.12,0.33,0.11,5.6,6.0,14683.0,18206.0,80.6,247352.0,87593.0,7075.0,8019.0,88.2,5908.0,6837.0,86.4,1279.0,2372.0,53.9,349.0,926.0,230.0,48.0,1243.0,16529.0,1626.0,468.0,59.0,72.0,461.0,139.0,66.0,49.0,0.0,678.0,51.0,298.0,792.0,23.29,576.0,59.0,47.0,42.0,105.0,3.09,72.0,3.0,4.0,8.0,3.0,494.0,280.0,242.0,206.0,46.0,358.0,99.0,259.0,294.0,599.0,12.0,21877.0,2184.0,7160.0,10575.0,4338.0,702.0,21870.0,12070.0,678.0,469.0,187.0,14558.0,524.0,327.0,3.0,382.0,409.0,51.0,6.0,7.0,2.0,1918.0,430.0,492.0,46.6
