team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
vs Atalanta,27.0,50.1,38.0,418.0,3420.0,46.0,35.0,3.0,3.0,83.0,1.0,1.21,0.92,2.13,1.13,2.05,41.4,39.2,1.09,1.03,38.0,38.0,3420.0,66.0,1.74,176.0,110.0,65.9,12.0,7.0,19.0,8.0,21.1,8.0,6.0,2.0,0.0,38.0,0.0,7.0,2.0,56.1,0.28,-7.9,-0.21,217.0,620.0,35.0,1351.0,177.0,36.6,34.9,281.0,44.5,40.2,500.0,18.0,3.6,55.0,1.45,16.1,150.0,19.0,33.6,3.95,0.1,0.29,0.09,4.6,3.8,15427.0,19505.0,79.1,273586.0,101214.0,6905.0,7793.0,88.6,6372.0,7476.0,85.2,1676.0,3037.0,55.2,330.0,1087.0,255.0,70.0,1264.0,17534.0,1921.0,506.0,32.0,113.0,578.0,150.0,46.0,62.0,0.0,831.0,50.0,393.0,781.0,20.55,586.0,61.0,39.0,40.0,79.0,2.08,59.0,4.0,5.0,3.0,1.0,742.0,458.0,420.0,245.0,77.0,454.0,133.0,321.0,360.0,704.0,9.0,23959.0,2679.0,8426.0,10783.0,5000.0,676.0,23956.0,13394.0,595.0,462.0,130.0,15247.0,643.0,324.0,0.0,406.0,438.0,50.0,1.0,8.0,2.0,2239.0,483.0,575.0,45.7
vs Bologna,27.0,45.3,38.0,418.0,3420.0,46.0,29.0,7.0,9.0,84.0,2.0,1.21,0.76,1.97,1.03,1.79,48.7,41.7,1.28,1.1,38.0,38.0,3418.0,53.0,1.4,156.0,104.0,69.9,12.0,12.0,14.0,8.0,21.1,6.0,6.0,0.0,0.0,38.0,0.0,9.0,1.0,44.1,0.25,-7.9,-0.21,229.0,600.0,38.2,1023.0,168.0,43.0,36.3,274.0,58.4,45.7,440.0,22.0,5.0,46.0,1.21,16.2,156.0,14.0,32.9,4.11,0.08,0.25,0.09,-2.7,-2.7,13164.0,16931.0,77.8,234130.0,89159.0,5899.0,6781.0,87.0,5442.0,6412.0,84.9,1412.0,2682.0,52.6,353.0,1034.0,283.0,86.0,1294.0,14958.0,1915.0,525.0,38.0,111.0,665.0,172.0,71.0,81.0,1.0,812.0,58.0,341.0,824.0,21.68,569.0,82.0,64.0,41.0,74.0,1.95,49.0,5.0,7.0,7.0,1.0,548.0,327.0,255.0,220.0,73.0,455.0,117.0,338.0,319.0,571.0,10.0,20920.0,2107.0,6409.0,9518.0,5212.0,783.0,20911.0,11513.0,565.0,472.0,142.0,13073.0,584.0,351.0,1.0,451.0,452.0,58.0,6.0,6.0,1.0,2005.0,447.0,369.0,54.8
vs Cremonese,33.0,57.9,38.0,418.0,3420.0,68.0,46.0,5.0,5.0,66.0,1.0,1.79,1.21,3.0,1.66,2.87,66.1,62.2,1.74,1.64,38.0,38.0,3420.0,36.0,0.95,129.0,92.0,76.0,21.0,12.0,5.0,14.0,36.8,7.0,5.0,2.0,0.0,38.0,0.0,2.0,1.0,33.4,0.21,-1.6,-0.04,161.0,422.0,38.2,1014.0,196.0,30.4,33.3,300.0,38.0,36.4,517.0,30.0,5.8,34.0,0.89,14.9,221.0,22.0,38.3,5.82,0.11,0.29,0.11,1.9,0.8,16894.0,21008.0,80.4,305504.0,110776.0,7478.0,8539.0,87.6,7053.0,8191.0,86.1,1949.0,3246.0,60.0,443.0,1215.0,351.0,92.0,1615.0,18975.0,1961.0,498.0,50.0,178.0,696.0,208.0,79.0,86.0,0.0,857.0,72.0,343.0,1027.0,27.03,721.0,109.0,73.0,47.0,122.0,3.21,83.0,7.0,13.0,9.0,2.0,548.0,331.0,253.0,216.0,79.0,384.0,120.0,264.0,307.0,706.0,13.0,25307.0,2394.0,8254.0,11287.0,6015.0,924.0,25302.0,14638.0,763.0,556.0,187.0,16758.0,615.0,340.0,1.0,434.0,432.0,72.0,4.0,7.0,1.0,2131.0,730.0,562.0,56.5
vs Empoli,32.0,52.7,38.0,418.0,3420.0,48.0,32.0,4.0,6.0,84.0,5.0,1.26,0.84,2.11,1.16,2.0,58.3,53.7,1.53,1.41,38.0,38.0,3420.0,37.0,0.97,131.0,96.0,73.3,15.0,13.0,10.0,12.0,31.6,2.0,2.0,0.0,0.0,38.0,1.0,5.0,2.0,30.9,0.23,-4.1,-0.11,147.0,386.0,38.1,940.0,172.0,30.5,33.3,257.0,38.5,37.3,459.0,15.0,3.3,32.0,0.84,14.6,154.0,21.0,25.4,4.05,0.07,0.29,0.09,-10.3,-9.7,15100.0,18872.0,80.0,278255.0,98045.0,6646.0,7495.0,88.7,6067.0,7180.0,84.5,1969.0,3152.0,62.5,456.0,1222.0,390.0,130.0,1684.0,16892.0,1905.0,465.0,31.0,303.0,950.0,236.0,79.0,101.0,2.0,851.0,75.0,345.0,1086.0,28.58,797.0,110.0,72.0,50.0,84.0,2.21,58.0,11.0,10.0,3.0,0.0,683.0,387.0,316.0,265.0,102.0,457.0,130.0,327.0,330.0,632.0,8.0,23087.0,2123.0,6800.0,9913.0,6578.0,1006.0,23081.0,13184.0,830.0,549.0,195.0,14982.0,564.0,352.0,2.0,488.0,422.0,75.0,4.0,2.0,2.0,1953.0,519.0,434.0,54.5
vs Fiorentina,30.0,43.9,38.0,418.0,3420.0,41.0,28.0,7.0,8.0,103.0,7.0,1.08,0.74,1.82,0.89,1.63,43.4,37.4,1.14,0.98,38.0,38.0,3420.0,53.0,1.39,177.0,124.0,72.3,12.0,11.0,15.0,9.0,23.7,6.0,4.0,2.0,0.0,38.0,2.0,8.0,2.0,50.5,0.26,-0.5,-0.01,267.0,756.0,35.3,1293.0,193.0,43.1,37.1,320.0,62.2,47.6,677.0,37.0,5.5,30.0,0.79,12.3,112.0,8.0,33.1,2.95,0.1,0.3,0.11,-2.4,-3.4,11306.0,15020.0,75.3,210397.0,83839.0,4808.0,5582.0,86.1,4825.0,5776.0,83.5,1372.0,2746.0,50.0,264.0,736.0,216.0,62.0,922.0,13090.0,1837.0,524.0,47.0,128.0,446.0,117.0,43.0,64.0,0.0,733.0,93.0,302.0,596.0,15.68,419.0,56.0,36.0,28.0,71.0,1.87,52.0,3.0,5.0,5.0,1.0,618.0,339.0,338.0,227.0,53.0,448.0,176.0,272.0,331.0,844.0,12.0,19129.0,3071.0,8474.0,7528.0,3371.0,607.0,19121.0,9717.0,476.0,312.0,144.0,11190.0,536.0,299.0,2.0,542.0,459.0,93.0,5.0,6.0,2.0,1910.0,517.0,588.0,46.8
vs Hellas Verona,36.0,58.8,38.0,418.0,3420.0,56.0,48.0,1.0,2.0,69.0,5.0,1.47,1.26,2.74,1.45,2.71,49.9,48.4,1.31,1.27,38.0,38.0,3420.0,31.0,0.82,117.0,88.0,74.4,21.0,10.0,7.0,13.0,34.2,1.0,1.0,0.0,0.0,38.0,0.0,5.0,2.0,30.6,0.26,1.6,0.04,257.0,729.0,35.3,1301.0,151.0,44.0,36.6,236.0,66.1,49.2,494.0,27.0,5.5,43.0,1.13,15.4,183.0,18.0,34.0,4.82,0.1,0.3,0.09,6.1,6.6,15647.0,19989.0,78.3,278418.0,106781.0,7008.0,8032.0,87.3,6619.0,7759.0,85.3,1616.0,3152.0,51.3,406.0,1263.0,337.0,80.0,1494.0,17918.0,2027.0,593.0,38.0,102.0,634.0,196.0,73.0,93.0,0.0,842.0,44.0,340.0,935.0,24.61,675.0,89.0,60.0,46.0,97.0,2.55,76.0,5.0,3.0,3.0,0.0,604.0,346.0,304.0,231.0,69.0,378.0,105.0,273.0,272.0,694.0,4.0,24226.0,2373.0,7679.0,11303.0,5461.0,873.0,24224.0,12957.0,603.0,444.0,160.0,15465.0,655.0,309.0,0.0,410.0,518.0,44.0,2.0,1.0,2.0,2125.0,735.0,810.0,47.6
vs Inter,25.0,44.3,38.0,418.0,3420.0,39.0,34.0,3.0,3.0,89.0,1.0,1.03,0.89,1.92,0.95,1.84,36.5,34.1,0.96,0.9,38.0,38.0,3420.0,71.0,1.87,202.0,133.0,66.8,12.0,3.0,23.0,7.0,18.4,5.0,4.0,1.0,0.0,38.0,2.0,6.0,3.0,63.3,0.3,-4.7,-0.12,185.0,563.0,32.9,995.0,180.0,37.3,36.2,325.0,59.1,47.0,705.0,30.0,4.3,20.0,0.53,11.0,134.0,22.0,31.7,3.53,0.09,0.27,0.08,2.5,1.9,13657.0,17072.0,80.0,245378.0,87243.0,6054.0,6798.0,89.1,5662.0,6544.0,86.5,1563.0,2764.0,56.5,336.0,972.0,273.0,87.0,1227.0,15252.0,1784.0,485.0,12.0,151.0,558.0,151.0,62.0,65.0,0.0,680.0,36.0,319.0,759.0,19.97,579.0,64.0,38.0,39.0,70.0,1.84,54.0,7.0,4.0,5.0,0.0,461.0,262.0,213.0,183.0,65.0,373.0,149.0,224.0,330.0,802.0,10.0,21038.0,2635.0,7221.0,9290.0,4729.0,645.0,21035.0,11523.0,697.0,511.0,140.0,13561.0,533.0,314.0,0.0,436.0,412.0,36.0,3.0,5.0,3.0,1767.0,415.0,500.0,45.4
vs Juventus,29.0,50.4,38.0,418.0,3420.0,33.0,25.0,4.0,5.0,74.0,2.0,0.87,0.66,1.53,0.76,1.42,41.6,37.7,1.09,0.99,38.0,38.0,3420.0,56.0,1.47,176.0,118.0,69.9,10.0,6.0,22.0,8.0,21.1,6.0,3.0,2.0,1.0,38.0,4.0,11.0,0.0,51.7,0.28,-4.3,-0.11,183.0,445.0,41.1,942.0,164.0,33.2,33.9,277.0,47.7,41.1,568.0,17.0,3.0,31.0,0.82,14.6,128.0,16.0,27.7,3.37,0.06,0.23,0.08,-8.6,-8.7,15647.0,19135.0,81.8,274800.0,93218.0,7322.0,8116.0,90.2,6348.0,7337.0,86.5,1614.0,2728.0,59.2,347.0,1270.0,268.0,89.0,1357.0,17281.0,1801.0,495.0,25.0,152.0,706.0,186.0,81.0,70.0,0.0,713.0,53.0,342.0,795.0,20.92,614.0,66.0,39.0,28.0,53.0,1.39,35.0,3.0,8.0,2.0,1.0,605.0,349.0,281.0,238.0,86.0,387.0,132.0,255.0,362.0,702.0,9.0,23194.0,2462.0,7057.0,10622.0,5775.0,657.0,23189.0,13518.0,744.0,618.0,126.0,15520.0,580.0,306.0,0.0,427.0,412.0,53.0,2.0,6.0,0.0,1893.0,477.0,486.0,49.5
vs Lazio,24.0,47.9,38.0,418.0,3420.0,29.0,21.0,1.0,2.0,108.0,7.0,0.76,0.55,1.32,0.74,1.29,41.3,39.8,1.09,1.05,38.0,38.0,3420.0,60.0,1.58,168.0,108.0,67.9,8.0,8.0,22.0,7.0,18.4,8.0,6.0,1.0,1.0,38.0,1.0,5.0,1.0,57.4,0.3,-1.6,-0.04,182.0,445.0,40.9,1241.0,168.0,27.6,30.3,237.0,43.5,39.1,382.0,21.0,5.5,47.0,1.24,14.4,127.0,7.0,27.4,3.34,0.06,0.22,0.09,-12.3,-11.8,16443.0,19956.0,82.4,304989.0,97577.0,6647.0,7401.0,89.8,7571.0,8410.0,90.0,1844.0,3111.0,59.3,352.0,1088.0,276.0,86.0,1302.0,18174.0,1719.0,442.0,28.0,217.0,641.0,175.0,70.0,60.0,0.0,752.0,63.0,364.0,812.0,21.37,583.0,76.0,54.0,31.0,53.0,1.39,38.0,3.0,5.0,3.0,2.0,529.0,301.0,219.0,242.0,68.0,405.0,107.0,298.0,329.0,537.0,15.0,23748.0,2616.0,8902.0,10305.0,4791.0,705.0,23746.0,14398.0,598.0,404.0,140.0,16340.0,523.0,305.0,5.0,500.0,376.0,63.0,2.0,8.0,1.0,2041.0,381.0,399.0,48.8
vs Lecce,29.0,58.7,38.0,418.0,3420.0,43.0,30.0,5.0,6.0,90.0,2.0,1.13,0.79,1.92,1.0,1.79,42.1,37.7,1.11,0.99,38.0,38.0,3420.0,33.0,0.87,111.0,79.0,73.9,18.0,12.0,8.0,14.0,36.8,6.0,4.0,1.0,1.0,38.0,0.0,5.0,2.0,30.2,0.23,-0.8,-0.02,183.0,486.0,37.7,1145.0,208.0,32.8,32.4,283.0,38.9,36.3,536.0,32.0,6.0,38.0,1.0,15.9,150.0,22.0,33.9,3.95,0.09,0.25,0.09,0.9,0.3,16184.0,20584.0,78.6,286658.0,104995.0,7209.0,8304.0,86.8,6925.0,8101.0,85.5,1605.0,2979.0,53.9,332.0,1133.0,276.0,80.0,1408.0,18277.0,2243.0,588.0,49.0,150.0,677.0,193.0,63.0,99.0,0.0,1062.0,64.0,423.0,781.0,20.55,561.0,78.0,42.0,52.0,73.0,1.92,53.0,3.0,4.0,7.0,0.0,574.0,327.0,305.0,211.0,58.0,374.0,117.0,257.0,306.0,691.0,7.0,24775.0,2385.0,8177.0,11453.0,5384.0,737.0,24769.0,14023.0,613.0,468.0,129.0,16022.0,678.0,386.0,0.0,461.0,521.0,64.0,5.0,6.0,2.0,2030.0,728.0,567.0,56.2
