team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
vs Ajax,30.0,33.4,34.0,374.0,3060.0,38.0,30.0,1.0,1.0,65.0,0.0,1.12,0.88,2.0,1.09,1.97,30.5,29.7,0.9,0.87,34.0,34.0,3060.0,86.0,2.53,225.0,139.0,64.0,5.0,9.0,20.0,4.0,11.8,5.0,5.0,0.0,0.0,34.0,1.0,9.0,0.0,78.0,0.33,-8.0,-0.23,237.0,686.0,34.5,925.0,127.0,53.3,40.9,294.0,65.6,49.2,615.0,36.0,5.9,26.0,0.76,12.3,113.0,13.0,37.8,3.32,0.12,0.33,0.1,7.5,7.3,8432.0,11696.0,72.1,158236.0,67888.0,3708.0,4399.0,84.3,3305.0,4086.0,80.9,1148.0,2434.0,47.2,226.0,639.0,167.0,47.0,738.0,10192.0,1458.0,364.0,20.0,76.0,411.0,106.0,51.0,40.0,0.0,551.0,46.0,269.0,517.0,15.21,388.0,46.0,21.0,32.0,62.0,1.82,42.0,5.0,4.0,6.0,1.0,658.0,361.0,385.0,210.0,63.0,463.0,168.0,295.0,370.0,938.0,6.0,15847.0,2929.0,6873.0,5952.0,3226.0,489.0,15846.0,7961.0,390.0,321.0,104.0,8323.0,488.0,301.0,0.0,369.0,291.0,46.0,1.0,5.0,0.0,1780.0,376.0,409.0,47.9
vs AZ Alkmaar,29.0,46.4,34.0,374.0,3060.0,35.0,27.0,4.0,5.0,45.0,5.0,1.03,0.79,1.82,0.91,1.71,38.8,34.9,1.14,1.03,34.0,34.0,3060.0,68.0,2.0,198.0,132.0,66.7,7.0,7.0,20.0,2.0,5.9,3.0,2.0,1.0,0.0,34.0,0.0,7.0,3.0,62.1,0.3,-2.9,-0.08,241.0,615.0,39.2,1241.0,168.0,36.9,34.0,265.0,59.2,48.5,446.0,39.0,8.7,56.0,1.65,15.8,91.0,18.0,23.2,2.68,0.08,0.34,0.09,-3.8,-3.9,12501.0,16005.0,78.1,235948.0,84940.0,4994.0,5799.0,86.1,5660.0,6575.0,86.1,1522.0,2843.0,53.5,290.0,886.0,238.0,86.0,1124.0,14448.0,1514.0,371.0,31.0,112.0,559.0,126.0,64.0,49.0,0.0,632.0,43.0,253.0,687.0,20.21,492.0,51.0,49.0,40.0,61.0,1.79,42.0,3.0,4.0,6.0,0.0,547.0,328.0,275.0,205.0,67.0,386.0,129.0,257.0,316.0,664.0,14.0,19788.0,2664.0,7513.0,8308.0,4151.0,597.0,19783.0,10780.0,454.0,351.0,107.0,12380.0,521.0,291.0,2.0,311.0,329.0,43.0,5.0,3.0,3.0,1825.0,487.0,482.0,50.3
vs Cambuur,31.0,52.2,34.0,374.0,3060.0,66.0,46.0,6.0,7.0,55.0,1.0,1.94,1.35,3.29,1.76,3.12,61.9,56.7,1.82,1.67,34.0,34.0,3060.0,26.0,0.76,126.0,100.0,80.2,25.0,4.0,5.0,20.0,58.8,2.0,1.0,1.0,0.0,34.0,0.0,1.0,1.0,33.2,0.25,8.2,0.24,222.0,548.0,40.5,894.0,144.0,42.8,37.2,255.0,64.7,48.9,543.0,40.0,7.4,30.0,0.88,13.4,201.0,13.0,36.0,5.91,0.11,0.3,0.1,4.1,3.3,12945.0,16595.0,78.0,234275.0,90327.0,5855.0,6759.0,86.6,5253.0,6246.0,84.1,1487.0,2687.0,55.3,438.0,1119.0,376.0,95.0,1475.0,14831.0,1704.0,385.0,47.0,142.0,712.0,212.0,93.0,60.0,2.0,782.0,60.0,274.0,982.0,28.88,732.0,89.0,59.0,41.0,111.0,3.26,77.0,7.0,10.0,7.0,2.0,473.0,272.0,219.0,193.0,61.0,309.0,90.0,219.0,274.0,656.0,12.0,20436.0,2075.0,5935.0,8622.0,6077.0,991.0,20429.0,11285.0,743.0,517.0,191.0,12822.0,559.0,297.0,1.0,340.0,346.0,60.0,4.0,2.0,1.0,1879.0,553.0,449.0,55.2
vs Emmen,30.0,51.3,34.0,374.0,3060.0,64.0,50.0,2.0,2.0,51.0,3.0,1.88,1.47,3.35,1.82,3.29,54.0,52.5,1.59,1.54,34.0,34.0,3060.0,33.0,0.97,129.0,98.0,75.2,18.0,10.0,6.0,12.0,35.3,1.0,1.0,0.0,0.0,34.0,1.0,2.0,2.0,34.8,0.27,3.8,0.11,188.0,554.0,33.9,974.0,158.0,41.7,36.3,237.0,62.4,46.7,489.0,33.0,6.7,40.0,1.18,15.3,162.0,12.0,31.5,4.76,0.12,0.38,0.1,10.0,9.5,13584.0,17361.0,78.2,248419.0,87902.0,5800.0,6732.0,86.2,5852.0,6822.0,85.8,1565.0,2845.0,55.0,404.0,1165.0,338.0,97.0,1444.0,15736.0,1572.0,349.0,50.0,105.0,715.0,214.0,112.0,66.0,1.0,685.0,53.0,307.0,920.0,27.06,694.0,81.0,50.0,35.0,117.0,3.44,86.0,9.0,8.0,5.0,2.0,544.0,345.0,257.0,210.0,77.0,382.0,102.0,280.0,322.0,629.0,4.0,21279.0,2126.0,6403.0,9425.0,5649.0,957.0,21277.0,11977.0,708.0,474.0,194.0,13435.0,528.0,291.0,0.0,376.0,306.0,53.0,2.0,1.0,2.0,1933.0,515.0,456.0,53.0
vs Excelsior,28.0,58.6,34.0,374.0,3060.0,69.0,47.0,1.0,1.0,39.0,2.0,2.03,1.38,3.41,2.0,3.38,67.0,66.2,1.97,1.95,34.0,34.0,3060.0,32.0,0.94,105.0,74.0,69.5,20.0,5.0,9.0,16.0,47.1,2.0,0.0,1.0,1.0,34.0,0.0,6.0,2.0,33.0,0.32,3.0,0.09,161.0,421.0,38.2,918.0,179.0,34.7,33.4,206.0,49.5,42.1,461.0,36.0,7.8,45.0,1.32,15.3,240.0,22.0,40.0,7.06,0.11,0.28,0.11,2.0,1.8,15512.0,19325.0,80.3,282802.0,100309.0,6533.0,7458.0,87.6,6831.0,7877.0,86.7,1735.0,2947.0,58.9,432.0,1346.0,428.0,92.0,1814.0,17679.0,1605.0,344.0,43.0,143.0,748.0,226.0,114.0,68.0,1.0,746.0,41.0,337.0,1040.0,30.59,784.0,78.0,72.0,41.0,111.0,3.26,77.0,9.0,16.0,3.0,1.0,509.0,322.0,226.0,197.0,86.0,349.0,84.0,265.0,309.0,555.0,8.0,23200.0,1995.0,6209.0,11012.0,6193.0,1054.0,23199.0,13535.0,742.0,531.0,166.0,15382.0,542.0,315.0,1.0,313.0,317.0,41.0,1.0,2.0,2.0,2010.0,538.0,480.0,52.8
vs Feyenoord,30.0,41.1,34.0,374.0,3060.0,28.0,24.0,0.0,1.0,56.0,5.0,0.82,0.71,1.53,0.82,1.53,30.0,29.2,0.88,0.86,34.0,34.0,3060.0,81.0,2.38,250.0,173.0,68.8,2.0,7.0,25.0,2.0,5.9,3.0,3.0,0.0,0.0,34.0,2.0,8.0,4.0,76.1,0.3,-0.9,-0.03,241.0,740.0,32.6,1103.0,178.0,44.3,36.7,383.0,65.5,48.5,600.0,34.0,5.7,19.0,0.56,10.6,102.0,7.0,35.3,3.0,0.1,0.27,0.11,-2.0,-1.2,10325.0,13999.0,73.8,195395.0,76990.0,4251.0,5031.0,84.5,4406.0,5324.0,82.8,1359.0,2770.0,49.1,212.0,768.0,174.0,48.0,904.0,12350.0,1587.0,331.0,38.0,95.0,463.0,133.0,55.0,56.0,3.0,606.0,62.0,285.0,482.0,14.18,331.0,53.0,39.0,22.0,50.0,1.47,37.0,4.0,7.0,0.0,0.0,666.0,407.0,386.0,235.0,45.0,445.0,175.0,270.0,348.0,771.0,11.0,18043.0,3033.0,7961.0,7191.0,3099.0,486.0,18042.0,9314.0,363.0,269.0,100.0,10211.0,569.0,319.0,1.0,325.0,282.0,62.0,0.0,3.0,4.0,1907.0,351.0,415.0,45.8
vs Fortuna Sittard,28.0,56.0,34.0,374.0,3060.0,60.0,48.0,3.0,3.0,40.0,1.0,1.76,1.41,3.18,1.68,3.09,60.2,57.9,1.77,1.7,34.0,34.0,3060.0,39.0,1.15,123.0,84.0,74.0,18.0,6.0,10.0,10.0,29.4,7.0,7.0,0.0,0.0,34.0,1.0,3.0,0.0,37.7,0.26,-1.3,-0.04,159.0,427.0,37.2,775.0,152.0,36.1,34.9,232.0,63.4,48.7,501.0,35.0,7.0,43.0,1.26,15.3,181.0,12.0,32.0,5.32,0.1,0.31,0.1,-0.2,-0.9,14189.0,17941.0,79.1,248621.0,91309.0,6452.0,7386.0,87.4,5933.0,6939.0,85.5,1401.0,2620.0,53.5,450.0,1390.0,389.0,101.0,1763.0,16240.0,1657.0,377.0,37.0,114.0,817.0,242.0,95.0,87.0,1.0,718.0,44.0,346.0,1008.0,29.65,762.0,84.0,52.0,38.0,106.0,3.12,81.0,4.0,8.0,6.0,3.0,560.0,343.0,248.0,212.0,100.0,330.0,92.0,238.0,254.0,609.0,4.0,21712.0,1886.0,5750.0,9651.0,6537.0,1043.0,21709.0,12674.0,818.0,577.0,220.0,14036.0,531.0,313.0,0.0,325.0,299.0,44.0,3.0,7.0,0.0,2009.0,425.0,496.0,46.1
vs Go Ahead Eag,27.0,53.2,34.0,374.0,3060.0,54.0,41.0,2.0,2.0,60.0,0.0,1.59,1.21,2.79,1.53,2.74,48.4,47.1,1.42,1.38,34.0,34.0,3060.0,46.0,1.35,136.0,90.0,67.6,14.0,10.0,10.0,9.0,26.5,4.0,2.0,1.0,1.0,34.0,1.0,8.0,1.0,44.9,0.32,-0.1,0.0,218.0,545.0,40.0,1053.0,172.0,37.4,34.8,272.0,55.5,44.7,491.0,37.0,7.5,45.0,1.32,14.8,170.0,19.0,34.0,5.0,0.1,0.31,0.1,5.6,4.9,13484.0,17336.0,77.8,251661.0,91546.0,5580.0,6471.0,86.2,5928.0,6983.0,84.9,1650.0,2950.0,55.9,355.0,1105.0,338.0,102.0,1322.0,15599.0,1689.0,383.0,55.0,117.0,681.0,186.0,74.0,58.0,1.0,744.0,48.0,337.0,861.0,25.32,645.0,73.0,60.0,39.0,91.0,2.68,74.0,2.0,10.0,2.0,1.0,551.0,323.0,289.0,216.0,46.0,354.0,113.0,241.0,304.0,639.0,9.0,21146.0,2435.0,7249.0,8991.0,5092.0,860.0,21144.0,11845.0,576.0,416.0,154.0,13355.0,543.0,314.0,0.0,353.0,344.0,48.0,1.0,4.0,1.0,1872.0,572.0,495.0,53.6
vs Groningen,36.0,53.7,34.0,374.0,3060.0,75.0,57.0,7.0,7.0,35.0,1.0,2.21,1.68,3.88,2.0,3.68,62.2,56.9,1.83,1.67,34.0,34.0,3060.0,31.0,0.91,102.0,72.0,70.6,24.0,6.0,4.0,13.0,38.2,1.0,1.0,0.0,0.0,34.0,1.0,3.0,1.0,30.2,0.29,0.2,0.01,172.0,447.0,38.5,856.0,143.0,36.8,34.7,241.0,54.8,45.2,429.0,34.0,7.9,29.0,0.85,13.9,185.0,11.0,34.5,5.44,0.13,0.37,0.11,12.8,11.1,13059.0,16842.0,77.5,239750.0,90291.0,5649.0,6507.0,86.8,5475.0,6558.0,83.5,1567.0,2760.0,56.8,417.0,1128.0,336.0,101.0,1472.0,15123.0,1647.0,350.0,40.0,150.0,662.0,212.0,96.0,75.0,2.0,766.0,72.0,318.0,941.0,27.68,664.0,100.0,74.0,36.0,136.0,4.0,90.0,12.0,11.0,11.0,4.0,603.0,337.0,271.0,245.0,87.0,362.0,104.0,258.0,300.0,639.0,7.0,20804.0,2062.0,6545.0,9026.0,5443.0,962.0,20797.0,11512.0,655.0,439.0,193.0,12927.0,556.0,362.0,1.0,295.0,306.0,72.0,6.0,1.0,1.0,1994.0,508.0,451.0,53.0
vs Heerenveen,26.0,49.6,34.0,374.0,3060.0,49.0,37.0,4.0,5.0,53.0,0.0,1.44,1.09,2.53,1.32,2.41,50.9,46.9,1.5,1.38,34.0,34.0,3060.0,44.0,1.29,152.0,107.0,71.7,12.0,10.0,12.0,12.0,35.3,3.0,1.0,2.0,0.0,34.0,1.0,6.0,1.0,45.1,0.29,2.1,0.06,210.0,583.0,36.0,992.0,158.0,43.4,37.4,240.0,63.3,48.8,510.0,29.0,5.7,42.0,1.24,15.1,139.0,10.0,31.6,4.09,0.1,0.32,0.11,-1.9,-1.9,13267.0,16956.0,78.2,241203.0,89563.0,5775.0,6634.0,87.1,5538.0,6538.0,84.7,1550.0,2861.0,54.2,347.0,1123.0,326.0,72.0,1371.0,15315.0,1595.0,350.0,55.0,139.0,625.0,182.0,80.0,70.0,1.0,722.0,46.0,255.0,774.0,22.76,565.0,84.0,45.0,26.0,81.0,2.38,53.0,4.0,9.0,6.0,1.0,583.0,359.0,259.0,241.0,83.0,396.0,103.0,293.0,318.0,623.0,8.0,20871.0,2233.0,6510.0,9099.0,5464.0,821.0,20866.0,11561.0,589.0,436.0,123.0,13161.0,560.0,256.0,0.0,343.0,308.0,46.0,5.0,3.0,1.0,1894.0,438.0,493.0,47.0
