player,nationality,position,team,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,minutes_90s,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Vurnon Anita,cw CUW,MF,Willem II,29,1989,27.0,14.0,1437.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.01,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-0.1,-0.1,531.0,650.0,81.7,8755.0,3416.0,246.0,280.0,87.9,224.0,263.0,85.2,39.0,60.0,65.0,3.0,71.0,7.0,0.0,71.0,631.0,18.0,10.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,15.0,18.0,1.13,15.0,2.0,0.0,0.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,16.0,10.0,10.0,5.0,1.0,15.0,3.0,12.0,22.0,24.0,0.0,760.0,31.0,200.0,470.0,93.0,2.0,760.0,394.0,9.0,8.0,1.0,458.0,14.0,15.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,114.0,6.0,10.0,37.5
Uriel Antuna,mx MEX,"FW,MF",Groningen,20,1997,9.0,2.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.07,0.07,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-0.3,-0.3,70.0,110.0,63.6,1063.0,393.0,41.0,52.0,78.8,24.0,38.0,63.2,4.0,13.0,30.8,1.0,4.0,5.0,2.0,15.0,101.0,9.0,1.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,10.0,2.91,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,5.0,3.0,1.0,8.0,0.0,8.0,3.0,3.0,0.0,159.0,0.0,25.0,51.0,86.0,10.0,159.0,93.0,20.0,13.0,6.0,91.0,6.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,20.0,2.0,8.0,20.0
Jafar Arias,cw CUW,FW,Emmen,23,1995,33.0,19.0,1973.0,4.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.18,0.18,5.1,5.1,0.23,0.23,21.9,15.0,0.0,37.5,0.68,0.1,0.27,0.13,-1.1,-1.1,584.0,784.0,74.5,8189.0,963.0,308.0,400.0,77.0,187.0,220.0,85.0,35.0,50.0,70.0,35.0,21.0,11.0,2.0,41.0,742.0,41.0,1.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,72.0,3.28,60.0,1.0,3.0,6.0,3.0,0.14,2.0,0.0,0.0,1.0,0.0,23.0,11.0,5.0,14.0,4.0,18.0,1.0,17.0,5.0,13.0,0.0,1031.0,18.0,71.0,515.0,454.0,85.0,1031.0,625.0,16.0,14.0,3.0,862.0,81.0,77.0,0.0,40.0,31.0,13.0,0.0,0.0,0.0,87.0,64.0,91.0,41.3
Donis Avdijaj,xk KVX,FW,Willem II,21,1996,15.0,14.0,1256.0,4.0,2.0,0.0,0.0,3.0,0.0,0.29,0.14,0.43,0.29,0.43,3.5,3.5,0.25,0.25,14.0,7.0,0.0,29.2,0.5,0.17,0.57,0.15,0.5,0.5,296.0,428.0,69.2,4017.0,1337.0,177.0,217.0,81.6,84.0,124.0,67.7,13.0,34.0,38.2,20.0,30.0,11.0,5.0,47.0,393.0,34.0,6.0,2.0,3.0,39.0,16.0,6.0,7.0,0.0,12.0,1.0,19.0,36.0,2.58,29.0,5.0,0.0,0.0,3.0,0.21,3.0,0.0,0.0,0.0,0.0,18.0,9.0,5.0,11.0,2.0,13.0,0.0,13.0,3.0,2.0,0.0,630.0,3.0,77.0,263.0,311.0,52.0,630.0,439.0,79.0,51.0,27.0,450.0,51.0,51.0,0.0,12.0,13.0,2.0,0.0,0.0,0.0,73.0,1.0,10.0,9.1
Yassin Ayoub,nl NED,MF,Feyenoord,24,1994,16.0,0.0,230.0,2.0,3.0,0.0,0.0,1.0,0.0,0.78,1.17,1.96,0.78,1.96,0.4,0.4,0.16,0.16,2.6,4.0,0.0,57.1,1.57,0.29,0.5,0.06,1.6,1.6,169.0,204.0,82.8,2371.0,632.0,97.0,109.0,89.0,48.0,58.0,82.8,9.0,18.0,50.0,8.0,11.0,5.0,0.0,21.0,203.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,4.7,10.0,0.0,1.0,1.0,3.0,1.17,3.0,0.0,0.0,0.0,0.0,7.0,2.0,4.0,2.0,1.0,7.0,1.0,6.0,1.0,4.0,0.0,243.0,4.0,29.0,141.0,75.0,11.0,243.0,157.0,5.0,7.0,3.0,187.0,5.0,5.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,21.0,2.0,3.0,40.0
Yassine Azzagari,nl NED,MF,NAC Breda,17,2001,1.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0,89.5,232.0,78.0,12.0,13.0,92.3,3.0,3.0,100.0,1.0,2.0,50.0,0.0,3.0,0.0,0.0,1.0,18.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,28.0,2.0,9.0,17.0,2.0,0.0,28.0,12.0,0.0,1.0,0.0,15.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Jean-Christophe Bahebeck,fr FRA,FW,Utrecht,25,1993,12.0,8.0,688.0,3.0,2.0,0.0,0.0,3.0,0.0,0.39,0.26,0.65,0.39,0.65,2.2,2.2,0.29,0.29,7.6,10.0,1.0,41.7,1.31,0.13,0.3,0.09,0.8,0.8,138.0,206.0,67.0,1720.0,318.0,90.0,122.0,73.8,30.0,45.0,66.7,4.0,6.0,66.7,11.0,8.0,5.0,0.0,12.0,194.0,11.0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,34.0,4.45,18.0,0.0,4.0,8.0,9.0,1.18,4.0,0.0,1.0,3.0,0.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,7.0,0.0,307.0,8.0,16.0,127.0,164.0,43.0,307.0,184.0,20.0,7.0,13.0,244.0,29.0,23.0,0.0,12.0,22.0,12.0,2.0,0.0,0.0,26.0,20.0,24.0,45.5
Nabil Bahoui,se SWE,"FW,MF",De Graafschap,27,1991,7.0,3.0,313.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.0,0.29,0.3,0.3,0.08,0.08,3.5,1.0,1.0,25.0,0.29,0.0,0.0,0.07,-0.3,-0.3,46.0,76.0,60.5,699.0,199.0,26.0,35.0,74.3,16.0,25.0,64.0,2.0,4.0,50.0,3.0,3.0,3.0,0.0,9.0,72.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,1.73,5.0,0.0,0.0,0.0,2.0,0.58,1.0,0.0,0.0,0.0,0.0,8.0,5.0,2.0,5.0,1.0,4.0,1.0,3.0,2.0,5.0,0.0,116.0,4.0,23.0,42.0,53.0,13.0,116.0,65.0,4.0,7.0,2.0,68.0,6.0,10.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,14.0,5.0,4.0,55.6
Danny Bakker,nl NED,MF,ADO Den Haag,23,1995,24.0,24.0,2046.0,2.0,1.0,0.0,0.0,4.0,0.0,0.09,0.04,0.13,0.09,0.13,2.3,2.3,0.1,0.1,22.7,7.0,2.0,26.9,0.31,0.08,0.29,0.09,-0.3,-0.3,648.0,863.0,75.1,11423.0,3359.0,288.0,343.0,84.0,260.0,315.0,82.5,74.0,143.0,51.7,17.0,73.0,6.0,1.0,90.0,832.0,26.0,19.0,1.0,14.0,10.0,0.0,0.0,0.0,0.0,7.0,5.0,15.0,41.0,1.8,30.0,2.0,6.0,2.0,4.0,0.18,3.0,0.0,0.0,1.0,0.0,61.0,37.0,26.0,29.0,6.0,34.0,10.0,24.0,33.0,67.0,0.0,1142.0,82.0,299.0,680.0,178.0,24.0,1142.0,469.0,15.0,10.0,1.0,632.0,27.0,15.0,0.0,24.0,30.0,1.0,0.0,1.0,0.0,111.0,41.0,48.0,46.1
Erik Bakker,nl NED,MF,De Graafschap,28,1990,19.0,13.0,1145.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.08,0.08,0.0,0.08,1.2,0.4,0.09,0.03,12.7,5.0,0.0,50.0,0.39,0.0,0.0,0.04,-1.2,-0.4,364.0,447.0,81.4,5956.0,1821.0,184.0,217.0,84.8,142.0,165.0,86.1,29.0,44.0,65.9,11.0,32.0,4.0,0.0,54.0,427.0,20.0,8.0,0.0,5.0,10.0,7.0,5.0,0.0,0.0,4.0,0.0,9.0,23.0,1.81,16.0,2.0,1.0,3.0,2.0,0.16,2.0,0.0,0.0,0.0,0.0,30.0,18.0,16.0,12.0,2.0,14.0,6.0,8.0,9.0,17.0,1.0,561.0,26.0,145.0,305.0,115.0,9.0,560.0,264.0,14.0,9.0,1.0,319.0,16.0,13.0,0.0,16.0,10.0,0.0,1.0,0.0,0.0,64.0,11.0,10.0,52.4
Nick Bakker,nl NED,DF,Emmen,26,1992,33.0,33.0,2921.0,1.0,1.0,0.0,0.0,2.0,0.0,0.03,0.03,0.06,0.03,0.06,1.6,1.6,0.05,0.05,32.5,3.0,0.0,23.1,0.09,0.08,0.33,0.12,-0.6,-0.6,1115.0,1349.0,82.7,23312.0,8718.0,342.0,379.0,90.2,599.0,659.0,90.9,164.0,275.0,59.6,7.0,89.0,8.0,2.0,101.0,1304.0,41.0,38.0,2.0,27.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,14.0,23.0,0.71,21.0,0.0,2.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,42.0,20.0,21.0,20.0,1.0,29.0,18.0,11.0,29.0,127.0,0.0,1620.0,181.0,845.0,732.0,54.0,27.0,1620.0,875.0,22.0,11.0,0.0,990.0,10.0,3.0,0.0,37.0,6.0,1.0,0.0,0.0,0.0,156.0,57.0,83.0,40.7
Andrija Balić,hr CRO,MF,Fortuna Sittard,20,1997,13.0,10.0,824.0,1.0,0.0,0.0,0.0,0.0,1.0,0.11,0.0,0.11,0.11,0.11,1.5,1.5,0.16,0.16,9.2,4.0,0.0,40.0,0.44,0.1,0.25,0.15,-0.5,-0.5,259.0,331.0,78.2,4059.0,1137.0,140.0,170.0,82.4,87.0,104.0,83.7,21.0,37.0,56.8,7.0,26.0,5.0,0.0,26.0,321.0,9.0,4.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,23.0,2.51,17.0,1.0,1.0,2.0,2.0,0.22,1.0,0.0,1.0,0.0,0.0,11.0,8.0,5.0,6.0,0.0,1.0,1.0,0.0,6.0,10.0,1.0,417.0,15.0,85.0,231.0,107.0,9.0,417.0,230.0,20.0,10.0,3.0,268.0,22.0,14.0,0.0,6.0,3.0,2.0,0.0,1.0,0.0,45.0,2.0,6.0,25.0
Alexander Bannink,nl NED,"MF,FW",Emmen,28,1990,24.0,20.0,1540.0,4.0,0.0,0.0,0.0,3.0,0.0,0.23,0.0,0.23,0.23,0.23,3.8,3.8,0.22,0.22,17.1,11.0,0.0,33.3,0.64,0.12,0.36,0.13,0.2,0.2,275.0,384.0,71.6,4118.0,1430.0,151.0,202.0,74.8,84.0,111.0,75.7,18.0,24.0,75.0,15.0,36.0,6.0,1.0,44.0,379.0,4.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,0.0,3.0,1.0,17.0,35.0,2.05,27.0,0.0,1.0,2.0,1.0,0.06,0.0,0.0,1.0,0.0,0.0,21.0,8.0,8.0,10.0,3.0,16.0,2.0,14.0,11.0,10.0,0.0,594.0,14.0,95.0,291.0,223.0,45.0,594.0,338.0,52.0,28.0,16.0,384.0,46.0,27.0,0.0,18.0,21.0,3.0,0.0,0.0,0.0,77.0,20.0,19.0,51.3
Riechedly Bazoer,nl NED,MF,Utrecht,21,1996,12.0,11.0,890.0,3.0,1.0,1.0,1.0,2.0,1.0,0.3,0.1,0.4,0.2,0.3,1.9,1.1,0.19,0.11,9.9,8.0,3.0,26.7,0.81,0.07,0.25,0.04,1.1,0.9,457.0,539.0,84.8,8232.0,1694.0,211.0,233.0,90.6,176.0,193.0,91.2,56.0,87.0,64.4,16.0,48.0,5.0,1.0,57.0,508.0,30.0,17.0,0.0,8.0,20.0,4.0,2.0,2.0,0.0,8.0,1.0,6.0,39.0,3.9,32.0,2.0,2.0,1.0,5.0,0.5,3.0,0.0,1.0,1.0,0.0,11.0,6.0,5.0,5.0,1.0,3.0,0.0,3.0,3.0,4.0,1.0,632.0,13.0,76.0,392.0,178.0,9.0,631.0,436.0,34.0,31.0,2.0,477.0,17.0,15.0,0.0,12.0,26.0,1.0,1.0,0.0,0.0,77.0,6.0,6.0,50.0
Sheraldo Becker,sr SUR,FW,ADO Den Haag,23,1995,33.0,33.0,2874.0,7.0,8.0,0.0,0.0,4.0,0.0,0.22,0.25,0.47,0.22,0.47,6.7,6.7,0.21,0.21,31.9,26.0,1.0,49.1,0.81,0.13,0.27,0.13,0.3,0.3,696.0,1048.0,66.4,11471.0,2564.0,384.0,479.0,80.2,211.0,336.0,62.8,73.0,135.0,54.1,55.0,37.0,47.0,21.0,72.0,1019.0,24.0,1.0,0.0,11.0,147.0,0.0,0.0,0.0,0.0,21.0,5.0,39.0,106.0,3.32,79.0,0.0,6.0,10.0,14.0,0.44,12.0,0.0,0.0,1.0,0.0,20.0,12.0,8.0,6.0,6.0,12.0,2.0,10.0,14.0,19.0,0.0,1328.0,27.0,159.0,480.0,705.0,110.0,1328.0,834.0,161.0,89.0,61.0,992.0,71.0,40.0,0.0,29.0,38.0,14.0,1.0,0.0,0.0,140.0,12.0,25.0,32.4
Donny van de Beek,nl NED,MF,Ajax,21,1997,34.0,28.0,2439.0,9.0,10.0,0.0,0.0,1.0,0.0,0.33,0.37,0.7,0.33,0.7,9.1,9.1,0.34,0.34,27.1,23.0,0.0,45.1,0.85,0.18,0.39,0.18,-0.1,-0.1,709.0,903.0,78.5,9615.0,2509.0,407.0,481.0,84.6,202.0,237.0,85.2,34.0,53.0,64.2,42.0,49.0,26.0,1.0,98.0,873.0,29.0,3.0,3.0,6.0,15.0,0.0,0.0,0.0,0.0,5.0,1.0,35.0,85.0,3.14,71.0,0.0,6.0,4.0,15.0,0.55,12.0,0.0,1.0,1.0,0.0,51.0,26.0,7.0,28.0,16.0,33.0,5.0,28.0,26.0,19.0,0.0,1172.0,23.0,148.0,524.0,506.0,159.0,1172.0,627.0,30.0,21.0,16.0,722.0,33.0,29.0,0.0,15.0,15.0,1.0,1.0,0.0,0.0,133.0,17.0,17.0,50.0
