team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Arsenal,27.0,52.8,38.0,418.0,3420.0,60.0,41.0,5.0,8.0,67.0,4.0,1.58,1.08,2.66,1.45,2.53,60.5,55.1,1.59,1.45,38.0,38.0,3420.0,48.0,1.26,147.0,100.0,70.7,22.0,3.0,13.0,13.0,34.2,6.0,5.0,0.0,1.0,38.0,0.0,3.0,1.0,47.6,0.29,0.6,0.02,151.0,533.0,28.3,1070.0,175.0,34.9,33.3,218.0,73.4,54.3,487.0,32.0,6.6,61.0,1.61,15.6,186.0,21.0,32.0,4.89,0.09,0.3,0.1,-0.5,-0.1,16176.0,19843.0,81.5,280868.0,91114.0,7325.0,8210.0,89.2,7187.0,8140.0,88.3,1326.0,2584.0,51.3,437.0,1354.0,329.0,74.0,1655.0,18149.0,1628.0,404.0,77.0,132.0,633.0,208.0,153.0,23.0,5.0,679.0,66.0,309.0,1030.0,27.11,788.0,68.0,66.0,39.0,99.0,2.61,69.0,8.0,13.0,4.0,1.0,540.0,311.0,261.0,195.0,84.0,386.0,123.0,263.0,296.0,658.0,20.0,23780.0,2227.0,7151.0,10336.0,6491.0,982.0,23772.0,13993.0,734.0,494.0,223.0,16066.0,557.0,337.0,3.0,365.0,357.0,66.0,6.0,6.0,1.0,1861.0,463.0,572.0,44.7
Aston Villa,31.0,46.5,38.0,418.0,3420.0,50.0,42.0,3.0,3.0,81.0,2.0,1.32,1.11,2.42,1.24,2.34,44.0,42.0,1.16,1.1,38.0,38.0,3420.0,54.0,1.42,149.0,96.0,66.4,13.0,6.0,19.0,11.0,28.9,6.0,4.0,1.0,1.0,38.0,2.0,5.0,2.0,46.5,0.29,-5.5,-0.14,157.0,442.0,35.5,882.0,176.0,36.4,33.6,301.0,40.2,35.0,513.0,40.0,7.8,34.0,0.89,14.8,159.0,20.0,34.5,4.18,0.1,0.3,0.09,6.0,5.0,12748.0,16499.0,77.3,220973.0,85405.0,5916.0,6803.0,87.0,5184.0,6136.0,84.5,1239.0,2571.0,48.2,356.0,1019.0,293.0,70.0,1300.0,14615.0,1832.0,525.0,71.0,97.0,670.0,196.0,111.0,42.0,11.0,716.0,52.0,278.0,837.0,22.03,608.0,85.0,41.0,48.0,93.0,2.45,65.0,9.0,7.0,3.0,0.0,634.0,382.0,300.0,259.0,75.0,453.0,140.0,313.0,339.0,693.0,13.0,20609.0,2411.0,6876.0,8896.0,5049.0,825.0,20606.0,11796.0,653.0,422.0,166.0,12668.0,595.0,344.0,1.0,401.0,504.0,52.0,2.0,6.0,2.0,1850.0,538.0,561.0,49.0
Brentford,29.0,44.8,38.0,418.0,3420.0,46.0,33.0,6.0,6.0,65.0,3.0,1.21,0.87,2.08,1.05,1.92,45.8,41.1,1.21,1.08,38.0,38.0,3420.0,56.0,1.47,179.0,125.0,71.5,13.0,7.0,18.0,9.0,23.7,5.0,5.0,0.0,0.0,38.0,1.0,8.0,2.0,49.4,0.25,-4.6,-0.12,298.0,768.0,38.8,1357.0,184.0,43.1,35.4,298.0,61.4,45.5,626.0,37.0,5.9,58.0,1.53,16.4,141.0,11.0,32.3,3.71,0.09,0.28,0.1,0.2,-1.1,11676.0,16272.0,71.8,211867.0,85983.0,5201.0,6312.0,82.4,4797.0,6120.0,78.4,1357.0,2852.0,47.6,311.0,942.0,262.0,81.0,1189.0,14443.0,1763.0,432.0,50.0,70.0,640.0,159.0,84.0,47.0,9.0,778.0,66.0,333.0,739.0,19.45,487.0,96.0,62.0,43.0,78.0,2.05,46.0,11.0,8.0,9.0,0.0,607.0,342.0,299.0,228.0,80.0,383.0,113.0,270.0,393.0,863.0,7.0,20462.0,2793.0,7862.0,8201.0,4566.0,819.0,20456.0,10280.0,450.0,332.0,102.0,11565.0,563.0,291.0,2.0,371.0,363.0,66.0,6.0,5.0,2.0,2061.0,717.0,728.0,49.6
Brighton,26.0,54.4,38.0,418.0,3420.0,40.0,30.0,4.0,7.0,72.0,2.0,1.05,0.79,1.84,0.95,1.74,46.2,40.7,1.21,1.07,38.0,38.0,3419.0,44.0,1.16,145.0,104.0,71.7,12.0,15.0,11.0,11.0,28.9,4.0,3.0,0.0,1.0,38.0,1.0,6.0,0.0,42.5,0.28,-1.5,-0.04,161.0,568.0,28.3,1317.0,188.0,31.4,32.8,241.0,64.3,48.8,535.0,60.0,11.2,36.0,0.95,12.8,141.0,15.0,29.3,3.71,0.07,0.26,0.09,-6.2,-4.7,16410.0,20588.0,79.7,288827.0,95307.0,7195.0,8172.0,88.0,7130.0,8208.0,86.9,1579.0,2953.0,53.5,356.0,1187.0,342.0,72.0,1547.0,18838.0,1697.0,390.0,58.0,152.0,728.0,200.0,84.0,96.0,0.0,784.0,53.0,397.0,870.0,22.89,630.0,84.0,55.0,40.0,72.0,1.89,49.0,8.0,6.0,4.0,1.0,668.0,403.0,306.0,257.0,105.0,480.0,150.0,330.0,358.0,723.0,12.0,24854.0,2629.0,8034.0,10520.0,6505.0,876.0,24847.0,13919.0,676.0,519.0,139.0,16278.0,598.0,349.0,0.0,393.0,355.0,53.0,4.0,4.0,0.0,2154.0,569.0,498.0,53.3
Burnley,23.0,40.2,38.0,418.0,3420.0,32.0,26.0,1.0,2.0,68.0,2.0,0.84,0.68,1.53,0.82,1.5,39.7,38.1,1.05,1.0,38.0,38.0,3420.0,53.0,1.39,178.0,127.0,73.0,7.0,14.0,17.0,9.0,23.7,5.0,5.0,0.0,0.0,38.0,1.0,7.0,2.0,47.5,0.25,-3.5,-0.09,346.0,870.0,39.8,850.0,154.0,69.8,46.5,304.0,91.1,61.3,642.0,46.0,7.2,84.0,2.21,17.4,119.0,14.0,29.4,3.13,0.08,0.26,0.1,-7.7,-7.1,9454.0,14107.0,67.0,178791.0,80195.0,4297.0,5327.0,80.7,3306.0,4472.0,73.9,1457.0,3216.0,45.3,286.0,877.0,240.0,84.0,972.0,12275.0,1731.0,370.0,32.0,135.0,747.0,183.0,152.0,14.0,1.0,783.0,101.0,334.0,674.0,17.74,455.0,81.0,50.0,50.0,60.0,1.58,39.0,9.0,3.0,4.0,0.0,590.0,324.0,273.0,235.0,82.0,509.0,211.0,298.0,410.0,887.0,18.0,18371.0,2247.0,5842.0,8051.0,4686.0,663.0,18369.0,8229.0,388.0,300.0,84.0,9342.0,540.0,291.0,0.0,394.0,332.0,101.0,2.0,5.0,2.0,2027.0,827.0,733.0,53.0
Chelsea,26.0,61.8,38.0,418.0,3420.0,75.0,52.0,8.0,9.0,63.0,1.0,1.97,1.37,3.34,1.76,3.13,63.4,56.6,1.67,1.49,38.0,38.0,3420.0,33.0,0.87,115.0,83.0,76.5,21.0,11.0,6.0,16.0,42.1,6.0,6.0,0.0,0.0,38.0,0.0,2.0,1.0,31.6,0.22,-0.4,-0.01,91.0,222.0,41.0,896.0,183.0,19.0,25.5,198.0,26.3,25.2,419.0,30.0,7.2,54.0,1.42,15.4,200.0,26.0,34.3,5.26,0.11,0.34,0.1,11.6,10.4,21190.0,24888.0,85.1,342325.0,113085.0,10628.0,11617.0,91.5,8318.0,9322.0,89.2,1524.0,2514.0,60.6,439.0,1614.0,437.0,66.0,1967.0,23158.0,1661.0,434.0,77.0,101.0,745.0,241.0,113.0,100.0,0.0,713.0,69.0,364.0,1064.0,28.0,818.0,62.0,75.0,49.0,135.0,3.55,97.0,9.0,10.0,9.0,2.0,621.0,348.0,267.0,269.0,85.0,408.0,96.0,312.0,347.0,641.0,15.0,28975.0,2279.0,7926.0,13385.0,7881.0,1066.0,28966.0,17090.0,894.0,729.0,243.0,21040.0,591.0,383.0,0.0,409.0,392.0,69.0,8.0,6.0,1.0,2084.0,538.0,486.0,52.5
Crystal Palace,24.0,51.1,38.0,418.0,3420.0,50.0,31.0,6.0,8.0,69.0,1.0,1.32,0.82,2.13,1.16,1.97,46.4,40.1,1.22,1.06,38.0,38.0,3420.0,46.0,1.21,144.0,99.0,70.1,11.0,15.0,12.0,12.0,31.6,4.0,3.0,1.0,0.0,38.0,2.0,11.0,2.0,38.5,0.24,-5.5,-0.14,130.0,375.0,34.7,999.0,222.0,27.0,28.6,267.0,39.3,32.7,525.0,28.0,5.3,43.0,1.13,15.1,140.0,13.0,34.7,3.68,0.11,0.31,0.1,3.6,3.9,14983.0,19081.0,78.5,265538.0,92523.0,6553.0,7495.0,87.4,6521.0,7610.0,85.7,1467.0,2871.0,51.1,305.0,990.0,270.0,75.0,1229.0,17115.0,1903.0,528.0,40.0,120.0,643.0,175.0,88.0,44.0,8.0,844.0,63.0,316.0,711.0,18.71,500.0,63.0,46.0,43.0,81.0,2.13,53.0,3.0,8.0,9.0,1.0,637.0,374.0,323.0,236.0,78.0,452.0,135.0,317.0,333.0,761.0,5.0,23466.0,2753.0,8764.0,9989.0,4943.0,749.0,23458.0,13129.0,592.0,410.0,149.0,14878.0,671.0,471.0,1.0,414.0,481.0,63.0,6.0,4.0,2.0,2103.0,610.0,618.0,49.7
Everton,33.0,40.0,38.0,418.0,3420.0,42.0,29.0,6.0,7.0,82.0,6.0,1.11,0.76,1.87,0.95,1.71,41.2,35.8,1.09,0.94,38.0,38.0,3420.0,66.0,1.74,188.0,127.0,66.0,11.0,6.0,21.0,8.0,21.1,2.0,2.0,0.0,0.0,38.0,2.0,13.0,5.0,55.9,0.29,-5.1,-0.13,292.0,844.0,34.6,927.0,124.0,65.2,46.5,298.0,80.5,59.5,568.0,26.0,4.6,37.0,0.97,14.4,130.0,18.0,30.2,3.42,0.08,0.28,0.08,0.8,0.2,10366.0,14557.0,71.2,184813.0,76163.0,4889.0,5859.0,83.4,3844.0,4901.0,78.4,1215.0,2704.0,44.9,323.0,898.0,255.0,77.0,1100.0,12746.0,1758.0,413.0,30.0,70.0,653.0,161.0,83.0,60.0,0.0,783.0,53.0,345.0,742.0,19.53,533.0,69.0,42.0,45.0,68.0,1.79,46.0,4.0,6.0,8.0,0.0,705.0,402.0,369.0,252.0,84.0,496.0,140.0,356.0,365.0,815.0,15.0,19075.0,2289.0,6394.0,7899.0,5013.0,728.0,19068.0,9422.0,512.0,388.0,143.0,10276.0,640.0,325.0,2.0,368.0,388.0,53.0,7.0,2.0,5.0,2023.0,634.0,725.0,46.7
Leeds United,29.0,52.3,38.0,418.0,3420.0,42.0,26.0,5.0,5.0,101.0,3.0,1.11,0.68,1.79,0.97,1.66,44.4,40.4,1.17,1.06,38.0,38.0,3420.0,79.0,2.08,224.0,146.0,67.0,9.0,11.0,18.0,5.0,13.2,5.0,5.0,0.0,0.0,38.0,3.0,10.0,1.0,62.4,0.26,-15.6,-0.41,109.0,413.0,26.4,1109.0,276.0,27.5,29.3,291.0,37.1,33.2,445.0,23.0,5.2,47.0,1.24,14.4,142.0,13.0,29.6,3.74,0.08,0.26,0.09,-2.4,-3.4,13989.0,18288.0,76.5,242664.0,89161.0,6271.0,7285.0,86.1,5921.0,7050.0,84.0,1325.0,2754.0,48.1,347.0,995.0,272.0,53.0,1483.0,16432.0,1793.0,417.0,66.0,140.0,648.0,170.0,100.0,38.0,3.0,798.0,63.0,368.0,825.0,21.71,589.0,68.0,60.0,42.0,66.0,1.74,36.0,2.0,10.0,5.0,3.0,787.0,437.0,396.0,298.0,93.0,473.0,143.0,330.0,395.0,621.0,15.0,22705.0,2608.0,8521.0,9502.0,4919.0,789.0,22700.0,12260.0,671.0,412.0,170.0,13865.0,676.0,298.0,0.0,469.0,368.0,63.0,4.0,5.0,1.0,2260.0,470.0,626.0,42.9
Leicester City,28.0,52.0,38.0,418.0,3420.0,62.0,46.0,2.0,2.0,55.0,1.0,1.63,1.21,2.84,1.58,2.79,47.8,46.2,1.26,1.22,38.0,38.0,3420.0,59.0,1.55,192.0,132.0,72.9,14.0,10.0,14.0,7.0,18.4,9.0,7.0,2.0,0.0,38.0,1.0,15.0,1.0,56.9,0.26,-1.1,-0.03,196.0,491.0,39.9,1025.0,174.0,35.6,33.9,298.0,42.3,37.1,551.0,16.0,2.9,39.0,1.03,14.7,164.0,14.0,37.9,4.32,0.14,0.37,0.11,14.2,13.8,16129.0,20137.0,80.1,269547.0,94214.0,7751.0,8789.0,88.2,6573.0,7579.0,86.7,1329.0,2581.0,51.5,312.0,1025.0,254.0,57.0,1356.0,18268.0,1809.0,457.0,65.0,105.0,556.0,185.0,113.0,42.0,2.0,769.0,60.0,379.0,745.0,19.61,566.0,41.0,42.0,33.0,105.0,2.76,81.0,3.0,8.0,5.0,4.0,690.0,384.0,336.0,270.0,84.0,469.0,146.0,323.0,367.0,777.0,15.0,24409.0,2771.0,8575.0,11067.0,4962.0,746.0,24407.0,13897.0,622.0,467.0,157.0,16036.0,601.0,368.0,0.0,356.0,396.0,60.0,1.0,9.0,1.0,2015.0,530.0,553.0,48.9
