team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
vs Amiens,26.0,53.5,38.0,418.0,3420.0,50.0,34.0,6.0,9.0,61.0,3.0,1.32,0.89,2.21,1.16,2.05,49.8,42.8,1.31,1.13,38.0,38.0,3420.0,31.0,0.82,115.0,84.0,74.8,18.0,11.0,9.0,18.0,47.4,3.0,2.0,1.0,0.0,38.0,1.0,3.0,1.0,34.9,0.28,4.9,0.13,230.0,579.0,39.7,912.0,161.0,43.9,36.7,271.0,66.1,48.4,453.0,23.0,5.1,35.0,0.92,15.8,158.0,19.0,32.0,4.16,0.09,0.28,0.09,0.2,1.2,14392.0,18589.0,77.4,256009.0,97880.0,6579.0,7584.0,86.7,5658.0,6797.0,83.2,1664.0,3093.0,53.8,380.0,1116.0,275.0,77.0,1570.0,16568.0,1957.0,554.0,34.0,149.0,724.0,188.0,94.0,71.0,4.0,875.0,64.0,317.0,885.0,23.29,633.0,89.0,51.0,48.0,93.0,2.45,59.0,8.0,10.0,9.0,0.0,630.0,380.0,296.0,262.0,72.0,353.0,99.0,254.0,406.0,771.0,13.0,22865.0,1903.0,6803.0,10896.0,5378.0,753.0,22856.0,12066.0,680.0,545.0,168.0,14268.0,664.0,373.0,0.0,539.0,498.0,64.0,7.0,3.0,1.0,1983.0,705.0,722.0,49.4
vs Angers,24.0,56.7,38.0,418.0,3420.0,47.0,40.0,3.0,5.0,76.0,3.0,1.24,1.05,2.29,1.16,2.21,47.9,44.0,1.26,1.16,38.0,38.0,3420.0,44.0,1.16,154.0,107.0,74.7,12.0,16.0,10.0,9.0,23.7,10.0,5.0,5.0,0.0,38.0,0.0,7.0,2.0,46.2,0.24,4.2,0.11,154.0,368.0,41.8,852.0,198.0,29.9,31.7,269.0,42.0,40.6,501.0,33.0,6.6,32.0,0.84,13.0,160.0,29.0,35.2,4.21,0.1,0.28,0.1,-0.9,0.0,18283.0,22214.0,82.3,307037.0,108609.0,8796.0,9720.0,90.5,7267.0,8378.0,86.7,1596.0,2798.0,57.0,349.0,1362.0,284.0,87.0,1843.0,20339.0,1802.0,465.0,69.0,154.0,730.0,172.0,77.0,67.0,3.0,814.0,73.0,359.0,828.0,21.79,618.0,72.0,39.0,47.0,87.0,2.29,62.0,5.0,5.0,4.0,1.0,691.0,427.0,321.0,298.0,72.0,373.0,107.0,266.0,412.0,770.0,13.0,26390.0,1979.0,6625.0,14351.0,5652.0,719.0,26385.0,15154.0,816.0,561.0,168.0,18157.0,613.0,413.0,2.0,470.0,420.0,73.0,4.0,10.0,2.0,2073.0,565.0,616.0,47.8
vs Bordeaux,33.0,49.9,38.0,418.0,3420.0,42.0,30.0,6.0,7.0,69.0,2.0,1.11,0.79,1.89,0.95,1.74,53.5,48.1,1.41,1.27,38.0,38.0,3420.0,34.0,0.89,137.0,102.0,78.8,17.0,11.0,10.0,18.0,47.4,6.0,5.0,1.0,0.0,38.0,0.0,2.0,0.0,40.3,0.26,6.3,0.17,224.0,599.0,37.4,923.0,143.0,45.7,37.7,279.0,63.4,48.9,525.0,25.0,4.8,39.0,1.03,14.2,146.0,19.0,29.7,3.84,0.07,0.25,0.1,-11.5,-12.1,14300.0,18448.0,77.5,255200.0,97977.0,6516.0,7518.0,86.7,5626.0,6772.0,83.1,1671.0,3052.0,54.8,365.0,1122.0,257.0,83.0,1477.0,16458.0,1936.0,575.0,39.0,150.0,745.0,198.0,85.0,80.0,2.0,810.0,54.0,350.0,870.0,22.89,607.0,102.0,44.0,52.0,71.0,1.87,40.0,12.0,8.0,6.0,1.0,739.0,481.0,316.0,323.0,100.0,401.0,96.0,305.0,369.0,746.0,14.0,22716.0,1930.0,6431.0,11188.0,5371.0,717.0,22709.0,11809.0,723.0,521.0,136.0,14191.0,613.0,424.0,1.0,522.0,514.0,54.0,4.0,6.0,0.0,2202.0,721.0,660.0,52.2
vs Caen,26.0,56.0,38.0,418.0,3420.0,52.0,33.0,6.0,8.0,65.0,4.0,1.37,0.87,2.24,1.21,2.08,63.8,57.6,1.68,1.52,38.0,38.0,3420.0,29.0,0.76,94.0,65.0,73.4,19.0,12.0,7.0,17.0,44.7,4.0,4.0,0.0,0.0,38.0,1.0,1.0,0.0,26.2,0.24,-2.8,-0.07,201.0,516.0,39.0,843.0,160.0,42.3,36.5,251.0,63.3,48.1,508.0,19.0,3.7,36.0,0.95,15.9,185.0,36.0,34.5,4.87,0.09,0.25,0.11,-11.8,-11.6,15408.0,19643.0,78.4,272958.0,100267.0,6944.0,8001.0,86.8,6353.0,7533.0,84.3,1638.0,2983.0,54.9,380.0,1142.0,271.0,76.0,1668.0,17525.0,2060.0,556.0,51.0,172.0,751.0,219.0,100.0,92.0,5.0,967.0,58.0,329.0,952.0,25.05,665.0,86.0,64.0,63.0,89.0,2.34,54.0,5.0,9.0,10.0,1.0,679.0,386.0,284.0,313.0,82.0,337.0,95.0,242.0,330.0,815.0,3.0,23834.0,1800.0,6497.0,12054.0,5544.0,760.0,23826.0,12646.0,755.0,538.0,179.0,15312.0,570.0,418.0,2.0,525.0,523.0,58.0,5.0,4.0,0.0,2019.0,821.0,757.0,52.0
vs Dijon,26.0,52.1,38.0,418.0,3420.0,59.0,41.0,3.0,3.0,48.0,5.0,1.55,1.08,2.63,1.47,2.55,58.2,55.9,1.53,1.47,38.0,38.0,3416.0,31.0,0.82,142.0,112.0,80.3,22.0,7.0,9.0,22.0,57.9,4.0,3.0,1.0,0.0,38.0,0.0,4.0,2.0,34.9,0.22,5.9,0.16,238.0,534.0,44.6,884.0,190.0,41.0,36.3,286.0,60.1,47.3,481.0,23.0,4.8,29.0,0.76,14.1,168.0,39.0,31.1,4.42,0.1,0.33,0.11,0.8,0.1,14672.0,18633.0,78.7,266909.0,105852.0,6527.0,7487.0,87.2,5857.0,7005.0,83.6,1820.0,3073.0,59.2,389.0,1065.0,249.0,69.0,1532.0,16539.0,2041.0,582.0,41.0,172.0,695.0,202.0,94.0,77.0,4.0,903.0,53.0,370.0,938.0,24.68,607.0,92.0,64.0,71.0,98.0,2.58,61.0,7.0,12.0,8.0,1.0,635.0,390.0,292.0,279.0,64.0,375.0,105.0,270.0,359.0,796.0,12.0,22918.0,2037.0,7158.0,11037.0,4966.0,717.0,22915.0,12364.0,721.0,520.0,161.0,14569.0,671.0,414.0,2.0,467.0,542.0,53.0,2.0,4.0,2.0,2054.0,800.0,694.0,53.5
vs Guingamp,30.0,55.9,38.0,418.0,3420.0,68.0,42.0,3.0,6.0,76.0,4.0,1.79,1.11,2.89,1.71,2.82,53.4,48.7,1.4,1.28,38.0,38.0,3420.0,28.0,0.74,114.0,85.0,79.8,21.0,12.0,5.0,16.0,42.1,6.0,5.0,1.0,0.0,38.0,0.0,5.0,0.0,32.0,0.23,4.0,0.1,281.0,571.0,49.2,869.0,151.0,41.5,36.2,309.0,68.0,48.6,640.0,27.0,4.2,26.0,0.68,12.7,166.0,15.0,36.1,4.37,0.14,0.39,0.11,14.6,16.3,15938.0,20126.0,79.2,285765.0,110024.0,7192.0,8268.0,87.0,6378.0,7547.0,84.5,1843.0,3137.0,58.8,337.0,1170.0,286.0,76.0,1658.0,18091.0,1991.0,518.0,39.0,150.0,615.0,164.0,85.0,59.0,3.0,935.0,44.0,382.0,818.0,21.53,603.0,66.0,52.0,41.0,112.0,2.95,84.0,5.0,8.0,6.0,1.0,694.0,431.0,375.0,253.0,66.0,369.0,116.0,253.0,414.0,978.0,13.0,24697.0,2202.0,7402.0,12269.0,5251.0,708.0,24692.0,13293.0,684.0,497.0,140.0,15834.0,672.0,409.0,4.0,489.0,463.0,44.0,4.0,6.0,0.0,1988.0,843.0,778.0,52.0
vs Lille,25.0,48.6,38.0,418.0,3420.0,33.0,19.0,6.0,10.0,76.0,8.0,0.87,0.5,1.37,0.71,1.21,42.1,34.2,1.11,0.9,38.0,38.0,3420.0,68.0,1.79,192.0,125.0,70.3,7.0,9.0,22.0,8.0,21.1,13.0,11.0,1.0,1.0,38.0,0.0,4.0,2.0,64.5,0.28,-1.5,-0.04,214.0,531.0,40.3,779.0,177.0,38.9,34.8,295.0,77.3,52.1,473.0,18.0,3.8,41.0,1.08,16.8,117.0,22.0,32.0,3.08,0.07,0.23,0.1,-9.1,-7.2,13457.0,17332.0,77.6,244364.0,92802.0,5927.0,6830.0,86.8,5386.0,6463.0,83.3,1664.0,2910.0,57.2,264.0,968.0,218.0,54.0,1509.0,15367.0,1883.0,479.0,42.0,183.0,674.0,178.0,71.0,83.0,4.0,829.0,82.0,359.0,660.0,17.37,433.0,76.0,45.0,43.0,55.0,1.45,31.0,5.0,8.0,6.0,1.0,728.0,465.0,353.0,296.0,79.0,383.0,104.0,279.0,467.0,725.0,15.0,21494.0,1950.0,6512.0,10522.0,4689.0,644.0,21484.0,11421.0,696.0,478.0,155.0,13360.0,599.0,365.0,1.0,540.0,458.0,82.0,9.0,13.0,2.0,1969.0,574.0,565.0,50.4
vs Lyon,25.0,39.6,38.0,418.0,3420.0,44.0,27.0,5.0,5.0,70.0,10.0,1.16,0.71,1.87,1.03,1.74,43.9,40.0,1.15,1.05,38.0,38.0,3420.0,70.0,1.84,249.0,176.0,73.9,8.0,9.0,21.0,6.0,15.8,10.0,5.0,3.0,2.0,38.0,4.0,3.0,0.0,72.7,0.26,2.7,0.07,288.0,786.0,36.6,825.0,135.0,58.7,42.1,347.0,87.0,56.0,556.0,28.0,5.0,22.0,0.58,12.5,144.0,21.0,30.4,3.79,0.08,0.27,0.09,0.1,-1.0,11099.0,14770.0,75.1,196580.0,79997.0,5258.0,6087.0,86.4,4090.0,4985.0,82.0,1301.0,2666.0,48.8,344.0,798.0,173.0,48.0,1109.0,12908.0,1815.0,506.0,49.0,116.0,565.0,168.0,77.0,62.0,4.0,685.0,47.0,346.0,823.0,21.66,587.0,77.0,50.0,53.0,76.0,2.0,50.0,5.0,5.0,8.0,1.0,755.0,426.0,392.0,283.0,80.0,454.0,160.0,294.0,517.0,781.0,19.0,19116.0,2261.0,6398.0,8709.0,4288.0,600.0,19111.0,9601.0,723.0,545.0,158.0,10999.0,553.0,406.0,1.0,495.0,423.0,47.0,3.0,10.0,0.0,1897.0,513.0,612.0,45.6
vs Marseille,24.0,44.8,38.0,418.0,3420.0,52.0,29.0,10.0,12.0,69.0,3.0,1.37,0.76,2.13,1.11,1.87,45.6,36.1,1.2,0.95,38.0,38.0,3420.0,60.0,1.58,169.0,109.0,66.9,13.0,7.0,18.0,6.0,15.8,5.0,4.0,1.0,0.0,38.0,1.0,10.0,1.0,50.1,0.27,-8.9,-0.23,223.0,656.0,34.0,855.0,148.0,48.3,37.7,341.0,71.3,50.8,647.0,21.0,3.2,32.0,0.84,13.2,126.0,29.0,32.6,3.32,0.11,0.33,0.1,6.4,5.9,12436.0,16229.0,76.6,224767.0,88104.0,5605.0,6504.0,86.2,4935.0,5951.0,82.9,1487.0,2787.0,53.4,277.0,855.0,162.0,35.0,1213.0,14191.0,1975.0,504.0,42.0,181.0,517.0,157.0,65.0,56.0,1.0,877.0,63.0,306.0,697.0,18.34,460.0,70.0,38.0,64.0,90.0,2.37,60.0,3.0,8.0,8.0,2.0,666.0,417.0,353.0,256.0,57.0,380.0,126.0,254.0,440.0,904.0,11.0,20649.0,2313.0,7028.0,9762.0,4046.0,558.0,20637.0,10696.0,577.0,402.0,140.0,12345.0,580.0,463.0,1.0,485.0,480.0,63.0,10.0,5.0,1.0,1852.0,622.0,695.0,47.2
vs Monaco,42.0,50.2,38.0,418.0,3420.0,55.0,43.0,5.0,8.0,68.0,4.0,1.45,1.13,2.58,1.32,2.45,50.2,43.9,1.32,1.15,38.0,38.0,3420.0,38.0,1.0,154.0,115.0,77.9,18.0,12.0,8.0,12.0,31.6,5.0,4.0,1.0,0.0,38.0,1.0,2.0,0.0,40.3,0.23,2.3,0.06,258.0,621.0,41.5,903.0,169.0,46.0,37.7,308.0,66.9,48.8,595.0,33.0,5.5,33.0,0.87,13.2,139.0,24.0,33.1,3.66,0.12,0.36,0.11,4.8,6.1,14366.0,18191.0,79.0,258655.0,97674.0,6432.0,7394.0,87.0,5754.0,6734.0,85.4,1697.0,2978.0,57.0,318.0,990.0,240.0,82.0,1369.0,16166.0,1951.0,545.0,53.0,169.0,634.0,174.0,78.0,63.0,1.0,849.0,74.0,310.0,760.0,20.0,538.0,68.0,35.0,56.0,91.0,2.39,72.0,5.0,4.0,6.0,1.0,632.0,379.0,317.0,240.0,75.0,421.0,131.0,290.0,449.0,807.0,21.0,22638.0,2166.0,7192.0,10766.0,4908.0,664.0,22630.0,12745.0,652.0,512.0,136.0,14275.0,691.0,385.0,0.0,533.0,502.0,74.0,7.0,5.0,0.0,1987.0,594.0,611.0,49.3
