team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
vs Almería,29.0,54.9,38.0,418.0,3420.0,64.0,49.0,4.0,6.0,93.0,5.0,1.68,1.29,2.97,1.58,2.87,62.5,57.8,1.65,1.52,38.0,38.0,3420.0,49.0,1.29,157.0,108.0,70.1,19.0,8.0,11.0,10.0,26.3,3.0,2.0,0.0,1.0,38.0,1.0,11.0,0.0,43.2,0.27,-5.8,-0.15,187.0,493.0,37.9,949.0,166.0,36.2,34.9,249.0,59.8,47.4,453.0,36.0,7.9,50.0,1.32,16.4,198.0,14.0,36.9,5.21,0.11,0.3,0.11,1.5,2.2,15416.0,19387.0,79.5,271349.0,96951.0,7332.0,8169.0,89.8,6009.0,7054.0,85.2,1644.0,2972.0,55.3,423.0,1406.0,370.0,91.0,1706.0,17366.0,1863.0,501.0,70.0,189.0,851.0,227.0,80.0,99.0,1.0,781.0,158.0,367.0,955.0,25.13,739.0,78.0,39.0,43.0,110.0,2.89,84.0,7.0,5.0,6.0,1.0,591.0,369.0,274.0,233.0,84.0,373.0,108.0,265.0,249.0,553.0,14.0,23157.0,1976.0,6270.0,10605.0,6484.0,1017.0,23151.0,13813.0,860.0,626.0,236.0,15273.0,483.0,277.0,2.0,427.0,427.0,158.0,5.0,3.0,0.0,2009.0,530.0,481.0,52.4
vs Athletic Club,26.0,48.4,38.0,418.0,3420.0,40.0,28.0,3.0,3.0,97.0,3.0,1.05,0.74,1.79,0.97,1.71,36.9,34.5,0.97,0.91,38.0,38.0,3420.0,47.0,1.24,164.0,116.0,74.4,15.0,9.0,14.0,16.0,42.1,7.0,5.0,2.0,0.0,38.0,1.0,2.0,1.0,52.0,0.28,6.0,0.16,271.0,721.0,37.6,1156.0,211.0,44.1,37.1,335.0,63.0,49.6,703.0,44.0,6.3,43.0,1.13,13.5,120.0,16.0,31.0,3.16,0.1,0.31,0.09,3.1,2.5,13536.0,17570.0,77.0,245536.0,92719.0,6175.0,7076.0,87.3,5335.0,6384.0,83.6,1644.0,3105.0,52.9,286.0,913.0,252.0,70.0,1211.0,15542.0,1951.0,580.0,41.0,190.0,579.0,136.0,56.0,50.0,2.0,789.0,77.0,358.0,675.0,17.76,470.0,65.0,42.0,41.0,69.0,1.82,45.0,3.0,5.0,6.0,3.0,656.0,417.0,374.0,212.0,70.0,449.0,147.0,302.0,384.0,839.0,17.0,21993.0,2875.0,8383.0,9235.0,4605.0,626.0,21990.0,12123.0,549.0,410.0,135.0,13411.0,600.0,286.0,1.0,449.0,479.0,77.0,3.0,7.0,1.0,2087.0,487.0,532.0,47.8
vs Atlético Madrid,27.0,49.4,38.0,418.0,3420.0,33.0,22.0,4.0,5.0,93.0,6.0,0.87,0.58,1.45,0.76,1.34,41.3,37.4,1.09,0.98,38.0,38.0,3420.0,70.0,1.84,196.0,128.0,64.8,7.0,8.0,23.0,5.0,13.2,1.0,1.0,0.0,0.0,38.0,0.0,8.0,2.0,62.5,0.32,-5.5,-0.14,199.0,468.0,42.5,1014.0,189.0,32.7,33.9,286.0,47.6,42.1,497.0,32.0,6.4,66.0,1.74,15.6,124.0,18.0,28.6,3.26,0.07,0.23,0.09,-8.3,-8.4,16384.0,20021.0,81.8,301152.0,100162.0,6990.0,7841.0,89.1,7186.0,8112.0,88.6,1852.0,3099.0,59.8,331.0,1304.0,267.0,93.0,1634.0,18229.0,1735.0,495.0,40.0,228.0,743.0,185.0,78.0,68.0,1.0,650.0,57.0,352.0,781.0,20.55,585.0,60.0,41.0,38.0,58.0,1.53,43.0,4.0,7.0,3.0,0.0,539.0,317.0,271.0,181.0,87.0,445.0,134.0,311.0,368.0,663.0,14.0,24043.0,2425.0,7018.0,11697.0,5530.0,691.0,24038.0,14819.0,729.0,515.0,146.0,16237.0,540.0,333.0,2.0,449.0,419.0,57.0,3.0,1.0,2.0,2011.0,399.0,445.0,47.3
vs Barcelona,29.0,35.7,38.0,418.0,3420.0,17.0,10.0,3.0,3.0,93.0,8.0,0.45,0.26,0.71,0.37,0.63,33.2,30.8,0.87,0.81,38.0,38.0,3420.0,70.0,1.84,187.0,118.0,62.6,6.0,4.0,28.0,4.0,10.5,2.0,0.0,0.0,2.0,38.0,0.0,4.0,1.0,63.6,0.34,-5.4,-0.14,287.0,724.0,39.6,964.0,149.0,50.2,39.9,346.0,69.4,51.3,561.0,26.0,4.6,50.0,1.32,15.5,99.0,6.0,30.3,2.61,0.04,0.14,0.1,-16.2,-16.8,10316.0,13758.0,75.0,190049.0,78390.0,4734.0,5458.0,86.7,3903.0,4724.0,82.6,1358.0,2606.0,52.1,244.0,747.0,198.0,61.0,955.0,11850.0,1788.0,511.0,41.0,155.0,483.0,111.0,48.0,46.0,1.0,672.0,120.0,306.0,560.0,14.74,410.0,51.0,37.0,20.0,25.0,0.66,17.0,1.0,3.0,3.0,0.0,647.0,385.0,332.0,250.0,65.0,423.0,139.0,284.0,369.0,746.0,17.0,17703.0,2713.0,6968.0,7319.0,3601.0,547.0,17700.0,9548.0,474.0,341.0,131.0,10223.0,517.0,295.0,2.0,471.0,410.0,120.0,3.0,1.0,1.0,1831.0,359.0,467.0,43.5
vs Betis,30.0,49.4,38.0,418.0,3420.0,40.0,28.0,3.0,3.0,99.0,8.0,1.05,0.74,1.79,0.97,1.71,50.1,47.7,1.32,1.26,38.0,38.0,3420.0,46.0,1.21,147.0,103.0,74.1,12.0,9.0,17.0,13.0,34.2,9.0,8.0,1.0,0.0,38.0,1.0,5.0,3.0,48.6,0.27,5.6,0.15,186.0,449.0,41.4,955.0,160.0,32.9,33.2,260.0,51.9,43.9,400.0,17.0,4.3,37.0,0.97,16.7,144.0,24.0,31.0,3.79,0.08,0.26,0.1,-10.1,-10.7,14220.0,17964.0,79.2,252008.0,95359.0,6584.0,7458.0,88.3,5828.0,6839.0,85.2,1478.0,2672.0,55.3,326.0,1182.0,302.0,86.0,1571.0,16070.0,1790.0,455.0,61.0,153.0,756.0,209.0,71.0,98.0,2.0,771.0,104.0,370.0,807.0,21.24,559.0,92.0,44.0,47.0,69.0,1.82,51.0,4.0,6.0,3.0,1.0,664.0,417.0,303.0,268.0,93.0,437.0,95.0,342.0,325.0,584.0,9.0,21953.0,2101.0,6663.0,9682.0,5847.0,784.0,21949.0,12652.0,750.0,606.0,147.0,14098.0,492.0,327.0,1.0,568.0,389.0,104.0,2.0,9.0,3.0,1977.0,502.0,453.0,52.6
vs Cádiz,38.0,58.1,38.0,418.0,3420.0,53.0,32.0,9.0,10.0,100.0,11.0,1.39,0.84,2.24,1.16,2.0,61.4,53.6,1.62,1.41,38.0,38.0,3420.0,30.0,0.79,112.0,83.0,76.8,16.0,12.0,10.0,17.0,44.7,5.0,4.0,0.0,1.0,38.0,0.0,1.0,1.0,32.7,0.26,3.7,0.1,219.0,518.0,42.3,972.0,194.0,35.8,33.9,299.0,56.9,45.3,519.0,39.0,7.5,55.0,1.45,15.3,192.0,24.0,35.5,5.05,0.08,0.23,0.1,-8.4,-9.6,15630.0,19569.0,79.9,277547.0,103054.0,7208.0,8097.0,89.0,6172.0,7272.0,84.9,1772.0,3099.0,57.2,393.0,1364.0,339.0,96.0,1739.0,17561.0,1939.0,570.0,39.0,233.0,852.0,200.0,63.0,82.0,1.0,778.0,69.0,346.0,973.0,25.61,687.0,86.0,61.0,62.0,92.0,2.42,63.0,6.0,9.0,8.0,0.0,603.0,374.0,255.0,249.0,99.0,347.0,87.0,260.0,242.0,727.0,10.0,23666.0,2154.0,6661.0,10803.0,6401.0,957.0,23656.0,13832.0,823.0,601.0,187.0,15488.0,596.0,303.0,5.0,508.0,503.0,69.0,6.0,5.0,1.0,1954.0,651.0,606.0,51.8
vs Celta Vigo,26.0,49.8,38.0,418.0,3420.0,52.0,35.0,5.0,8.0,112.0,9.0,1.37,0.92,2.29,1.24,2.16,45.5,39.3,1.2,1.03,38.0,38.0,3420.0,43.0,1.13,163.0,121.0,74.8,17.0,10.0,11.0,10.0,26.3,3.0,2.0,1.0,0.0,38.0,0.0,3.0,2.0,42.7,0.25,1.7,0.04,208.0,523.0,39.8,979.0,142.0,36.7,35.5,250.0,65.6,49.5,559.0,29.0,5.2,26.0,0.68,12.5,127.0,14.0,33.5,3.34,0.12,0.37,0.11,6.5,7.7,14618.0,18416.0,79.4,264587.0,95274.0,6485.0,7336.0,88.4,6036.0,7073.0,85.3,1704.0,2985.0,57.1,279.0,1132.0,218.0,89.0,1297.0,16454.0,1898.0,524.0,49.0,196.0,633.0,165.0,63.0,78.0,1.0,849.0,64.0,353.0,669.0,17.61,462.0,74.0,36.0,43.0,89.0,2.34,59.0,8.0,9.0,5.0,0.0,593.0,356.0,314.0,204.0,75.0,369.0,121.0,248.0,394.0,681.0,9.0,22441.0,2271.0,6852.0,10804.0,4993.0,631.0,22433.0,13039.0,536.0,393.0,137.0,14469.0,617.0,369.0,3.0,520.0,445.0,64.0,6.0,3.0,2.0,2018.0,539.0,458.0,54.1
vs Elche,32.0,54.5,38.0,418.0,3420.0,65.0,44.0,7.0,10.0,83.0,8.0,1.71,1.16,2.87,1.53,2.68,70.0,62.1,1.84,1.64,38.0,38.0,3420.0,30.0,0.79,129.0,98.0,79.8,23.0,10.0,5.0,16.0,42.1,5.0,4.0,1.0,0.0,38.0,0.0,7.0,0.0,33.4,0.23,3.4,0.09,202.0,487.0,41.5,907.0,133.0,34.4,33.8,275.0,63.6,47.6,581.0,26.0,4.5,29.0,0.76,13.1,198.0,22.0,35.9,5.21,0.11,0.29,0.12,-5.0,-4.1,15598.0,19238.0,81.1,278092.0,100384.0,7007.0,7840.0,89.4,6508.0,7501.0,86.8,1682.0,2859.0,58.8,416.0,1340.0,325.0,92.0,1615.0,17216.0,1922.0,563.0,62.0,140.0,753.0,223.0,77.0,84.0,3.0,785.0,100.0,331.0,984.0,25.89,712.0,85.0,69.0,46.0,115.0,3.03,85.0,4.0,10.0,6.0,1.0,656.0,402.0,293.0,265.0,98.0,418.0,97.0,321.0,288.0,698.0,9.0,23458.0,2067.0,6449.0,10874.0,6360.0,932.0,23448.0,13420.0,737.0,555.0,204.0,15458.0,588.0,353.0,4.0,417.0,499.0,100.0,7.0,5.0,0.0,1979.0,465.0,484.0,49.0
vs Espanyol,33.0,56.9,38.0,418.0,3420.0,67.0,47.0,5.0,6.0,111.0,8.0,1.76,1.24,3.0,1.63,2.87,59.8,55.3,1.57,1.45,38.0,38.0,3420.0,52.0,1.37,156.0,105.0,69.9,17.0,13.0,8.0,4.0,10.5,5.0,5.0,0.0,0.0,38.0,0.0,9.0,1.0,50.2,0.29,-0.8,-0.02,199.0,501.0,39.7,967.0,195.0,34.7,34.3,280.0,58.9,45.8,542.0,38.0,7.0,33.0,0.87,13.4,177.0,15.0,32.8,4.66,0.12,0.35,0.1,7.2,6.7,15807.0,19603.0,80.6,278055.0,101521.0,7448.0,8318.0,89.5,6120.0,7171.0,85.3,1742.0,3004.0,58.0,426.0,1297.0,324.0,92.0,1634.0,17628.0,1893.0,487.0,47.0,192.0,730.0,198.0,61.0,94.0,2.0,810.0,82.0,336.0,987.0,25.97,769.0,70.0,43.0,41.0,119.0,3.13,92.0,4.0,8.0,8.0,2.0,505.0,326.0,239.0,220.0,46.0,328.0,100.0,228.0,238.0,822.0,10.0,23635.0,2324.0,7122.0,10596.0,6153.0,936.0,23629.0,13382.0,748.0,549.0,223.0,15672.0,539.0,351.0,5.0,515.0,443.0,82.0,4.0,5.0,1.0,1886.0,596.0,647.0,47.9
vs Getafe,25.0,60.1,38.0,418.0,3420.0,43.0,29.0,4.0,8.0,91.0,7.0,1.13,0.76,1.89,1.03,1.79,46.0,39.8,1.21,1.05,38.0,38.0,3420.0,34.0,0.89,123.0,87.0,76.4,16.0,12.0,10.0,14.0,36.8,8.0,5.0,2.0,1.0,38.0,2.0,2.0,0.0,36.4,0.25,2.4,0.06,217.0,582.0,37.3,1121.0,169.0,38.8,35.9,239.0,61.5,48.0,512.0,32.0,6.3,51.0,1.34,16.6,158.0,22.0,32.9,4.16,0.08,0.25,0.09,-3.0,-0.8,17070.0,21494.0,79.4,307288.0,104475.0,7505.0,8488.0,88.4,7300.0,8503.0,85.9,1833.0,3374.0,54.3,360.0,1296.0,254.0,86.0,1519.0,19437.0,1962.0,645.0,48.0,192.0,771.0,179.0,61.0,75.0,0.0,819.0,95.0,355.0,849.0,22.34,653.0,62.0,42.0,39.0,68.0,1.79,47.0,7.0,7.0,2.0,0.0,457.0,290.0,211.0,190.0,56.0,378.0,95.0,283.0,300.0,723.0,14.0,25413.0,2202.0,7690.0,12149.0,5823.0,670.0,25405.0,14675.0,689.0,544.0,138.0,16902.0,556.0,256.0,4.0,463.0,559.0,95.0,2.0,8.0,0.0,2137.0,697.0,714.0,49.4
