player,nationality,position,team,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,minutes_90s,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Bruno Alves,pt POR,DF,Parma,36,1981,33.0,33.0,2922.0,4.0,1.0,0.0,0.0,9.0,1.0,0.12,0.03,0.15,0.12,0.15,2.2,2.2,0.07,0.07,32.5,5.0,8.0,31.3,0.15,0.25,0.8,0.14,1.8,1.8,962.0,1245.0,77.3,22775.0,9654.0,221.0,260.0,85.0,505.0,592.0,85.3,232.0,360.0,64.4,10.0,57.0,3.0,2.0,72.0,1155.0,77.0,74.0,1.0,22.0,17.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,24.0,0.74,18.0,3.0,1.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,15.0,8.0,11.0,4.0,0.0,36.0,28.0,8.0,29.0,210.0,0.0,1564.0,277.0,898.0,601.0,75.0,28.0,1564.0,739.0,4.0,4.0,0.0,811.0,6.0,1.0,1.0,31.0,12.0,0.0,0.0,1.0,1.0,129.0,102.0,38.0,72.9
Joachim Andersen,dk DEN,DF,Sampdoria,22,1996,32.0,32.0,2880.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.03,0.03,0.0,0.03,1.0,1.0,0.03,0.03,32.0,5.0,0.0,38.5,0.16,0.0,0.0,0.08,-1.0,-1.0,1804.0,2036.0,88.6,36128.0,13003.0,598.0,644.0,92.9,937.0,1000.0,93.7,254.0,359.0,70.8,8.0,139.0,5.0,0.0,154.0,1939.0,93.0,90.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,10.0,27.0,0.84,23.0,1.0,2.0,0.0,3.0,0.09,3.0,0.0,0.0,0.0,0.0,40.0,27.0,31.0,8.0,1.0,30.0,15.0,15.0,35.0,147.0,1.0,2328.0,277.0,1033.0,1260.0,52.0,17.0,2328.0,1363.0,25.0,12.0,1.0,1585.0,10.0,6.0,0.0,31.0,13.0,0.0,0.0,2.0,0.0,159.0,74.0,60.0,55.2
Marco Andreolli,it ITA,DF,Cagliari,32,1986,3.0,1.0,106.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,1.2,1.0,0.0,100.0,0.85,0.0,0.0,0.03,0.0,0.0,65.0,72.0,90.3,1466.0,501.0,9.0,9.0,100.0,45.0,47.0,95.7,11.0,15.0,73.3,0.0,1.0,0.0,0.0,6.0,71.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,5.0,0.0,84.0,12.0,42.0,41.0,1.0,1.0,84.0,33.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,85.7
Marco Andreolli,it ITA,DF,Chievo,32,1986,8.0,7.0,646.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.02,0.02,7.2,1.0,0.0,50.0,0.14,0.0,0.0,0.07,-0.1,-0.1,194.0,250.0,77.6,4049.0,1349.0,55.0,64.0,85.9,111.0,126.0,88.1,28.0,55.0,50.9,0.0,8.0,0.0,0.0,8.0,245.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,7.0,2.0,1.0,4.0,2.0,2.0,6.0,33.0,0.0,314.0,43.0,183.0,128.0,5.0,2.0,314.0,146.0,1.0,1.0,0.0,182.0,1.0,1.0,0.0,7.0,3.0,1.0,0.0,1.0,0.0,27.0,22.0,12.0,64.7
Cristian Ansaldi,ar ARG,"DF,MF",Torino,31,1986,24.0,23.0,1807.0,3.0,2.0,0.0,0.0,3.0,0.0,0.15,0.1,0.25,0.15,0.25,1.4,1.4,0.07,0.07,20.1,10.0,5.0,25.6,0.5,0.08,0.3,0.03,1.6,1.6,574.0,888.0,64.6,10975.0,4452.0,268.0,307.0,87.3,192.0,307.0,62.5,93.0,212.0,43.9,35.0,53.0,47.0,30.0,93.0,671.0,210.0,32.0,3.0,25.0,147.0,25.0,7.0,3.0,1.0,152.0,7.0,29.0,66.0,3.29,40.0,10.0,4.0,2.0,5.0,0.25,3.0,0.0,0.0,0.0,1.0,50.0,26.0,19.0,21.0,10.0,21.0,4.0,17.0,15.0,31.0,0.0,1159.0,37.0,233.0,474.0,479.0,36.0,1159.0,632.0,96.0,60.0,9.0,660.0,48.0,33.0,0.0,22.0,32.0,2.0,0.0,0.0,0.0,114.0,3.0,16.0,15.8
Mirco Antenucci,it ITA,FW,SPAL,33,1984,35.0,22.0,2133.0,5.0,0.0,1.0,2.0,0.0,0.0,0.21,0.0,0.21,0.17,0.17,6.6,5.0,0.28,0.21,23.7,16.0,1.0,33.3,0.68,0.08,0.25,0.1,-1.6,-1.0,410.0,541.0,75.8,5440.0,1025.0,252.0,299.0,84.3,114.0,153.0,74.5,14.0,21.0,66.7,23.0,31.0,11.0,2.0,50.0,498.0,43.0,2.0,0.0,1.0,29.0,1.0,0.0,0.0,0.0,4.0,0.0,20.0,64.0,2.7,46.0,0.0,6.0,7.0,5.0,0.21,3.0,0.0,0.0,1.0,0.0,11.0,9.0,5.0,1.0,5.0,14.0,0.0,14.0,5.0,5.0,0.0,764.0,4.0,46.0,330.0,398.0,73.0,762.0,557.0,41.0,26.0,14.0,611.0,77.0,45.0,0.0,29.0,37.0,17.0,0.0,0.0,0.0,54.0,34.0,41.0,45.3
Luca Antonelli,it ITA,DF,Empoli,31,1987,13.0,10.0,755.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.12,0.12,0.0,0.12,0.3,0.3,0.04,0.04,8.4,2.0,0.0,40.0,0.24,0.0,0.0,0.06,-0.3,-0.3,271.0,381.0,71.1,4089.0,1699.0,148.0,166.0,89.2,106.0,153.0,69.3,10.0,34.0,29.4,7.0,25.0,8.0,0.0,39.0,322.0,55.0,8.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,46.0,4.0,11.0,11.0,1.31,8.0,0.0,1.0,1.0,2.0,0.24,2.0,0.0,0.0,0.0,0.0,13.0,11.0,4.0,5.0,4.0,19.0,4.0,15.0,16.0,25.0,1.0,490.0,37.0,142.0,240.0,110.0,18.0,490.0,259.0,26.0,20.0,4.0,277.0,12.0,4.0,0.0,10.0,22.0,3.0,0.0,0.0,0.0,46.0,10.0,9.0,52.6
Mauro Antonio Burruchaga,ar ARG,MF,Chievo,20,1998,1.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.6,1.0,0.0,100.0,1.55,0.0,0.0,0.02,0.0,0.0,31.0,39.0,79.5,435.0,179.0,19.0,22.0,86.4,10.0,12.0,83.3,2.0,3.0,66.7,0.0,2.0,0.0,0.0,3.0,36.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,45.0,3.0,11.0,30.0,5.0,0.0,45.0,25.0,0.0,2.0,0.0,28.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,50.0
Joaquín Ardaiz,uy URU,FW,Frosinone,19,1999,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,40.0,17.0,0.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0
Lorenzo Ariaudo,it ITA,DF,Frosinone,29,1989,19.0,19.0,1682.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.05,0.05,18.7,2.0,0.0,33.3,0.11,0.0,0.0,0.15,-0.9,-0.9,528.0,639.0,82.6,10727.0,4113.0,146.0,165.0,88.5,303.0,339.0,89.4,71.0,121.0,58.7,4.0,29.0,1.0,0.0,36.0,592.0,45.0,44.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,14.0,0.75,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,15.0,4.0,1.0,31.0,20.0,11.0,14.0,103.0,0.0,823.0,149.0,491.0,322.0,16.0,13.0,823.0,413.0,9.0,3.0,1.0,455.0,2.0,1.0,0.0,15.0,22.0,1.0,0.0,0.0,1.0,62.0,47.0,29.0,61.8
Nicolò Armini,it ITA,DF,Lazio,17,2001,1.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,80.0,400.0,182.0,7.0,9.0,77.8,11.0,13.0,84.6,2.0,3.0,66.7,0.0,2.0,1.0,0.0,2.0,22.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,27.0,1.0,9.0,14.0,4.0,0.0,27.0,14.0,0.0,1.0,0.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Kwadwo Asamoah,gh GHA,DF,Inter,29,1988,32.0,30.0,2671.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.03,0.03,0.0,0.03,0.2,0.2,0.01,0.01,29.7,1.0,0.0,11.1,0.03,0.0,0.0,0.03,-0.2,-0.2,1927.0,2217.0,86.9,30664.0,8604.0,1083.0,1146.0,94.5,623.0,741.0,84.1,169.0,232.0,72.8,32.0,171.0,40.0,13.0,189.0,1986.0,230.0,25.0,1.0,26.0,74.0,0.0,0.0,0.0,0.0,205.0,1.0,31.0,87.0,2.93,73.0,3.0,2.0,3.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,44.0,26.0,22.0,14.0,8.0,21.0,4.0,17.0,40.0,46.0,1.0,2475.0,77.0,588.0,1332.0,579.0,20.0,2475.0,1540.0,90.0,83.0,12.0,1761.0,36.0,23.0,0.0,27.0,69.0,0.0,0.0,0.0,0.0,206.0,19.0,22.0,46.3
Emil Audero,it ITA,GK,Sampdoria,21,1997,36.0,36.0,3240.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,1161.0,74.8,21390.0,14960.0,207.0,208.0,99.5,437.0,443.0,98.6,220.0,500.0,44.0,2.0,1.0,0.0,0.0,0.0,773.0,384.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,0.17,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,4.0,1253.0,1153.0,1247.0,6.0,0.0,0.0,1253.0,621.0,0.0,0.0,0.0,480.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,63.0,9.0,0.0,100.0
Khouma Babacar,sn SEN,FW,Sassuolo,25,1993,29.0,16.0,1488.0,7.0,2.0,2.0,2.0,0.0,0.0,0.42,0.12,0.54,0.3,0.42,7.6,6.1,0.46,0.37,16.5,19.0,0.0,32.8,1.15,0.09,0.26,0.1,-0.6,-1.1,249.0,306.0,81.4,3298.0,396.0,158.0,182.0,86.8,62.0,72.0,86.1,12.0,14.0,85.7,11.0,6.0,12.0,1.0,24.0,268.0,38.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,37.0,2.24,24.0,0.0,9.0,2.0,10.0,0.6,5.0,0.0,4.0,1.0,0.0,7.0,3.0,2.0,5.0,0.0,8.0,2.0,6.0,3.0,25.0,1.0,514.0,29.0,47.0,219.0,256.0,74.0,512.0,316.0,15.0,14.0,11.0,368.0,64.0,28.0,0.0,30.0,20.0,10.0,1.0,1.0,0.0,37.0,31.0,38.0,44.9
Milan Badelj,hr CRO,MF,Lazio,29,1989,23.0,14.0,1141.0,1.0,0.0,0.0,0.0,6.0,0.0,0.08,0.0,0.08,0.08,0.08,0.8,0.8,0.06,0.06,12.7,4.0,0.0,28.6,0.32,0.07,0.25,0.05,0.2,0.2,743.0,879.0,84.5,12498.0,4299.0,353.0,401.0,88.0,284.0,316.0,89.9,76.0,106.0,71.7,10.0,75.0,12.0,4.0,101.0,846.0,28.0,19.0,0.0,6.0,17.0,5.0,1.0,2.0,1.0,3.0,5.0,12.0,32.0,2.52,26.0,2.0,0.0,2.0,2.0,0.16,1.0,0.0,0.0,0.0,0.0,33.0,20.0,10.0,19.0,4.0,27.0,9.0,18.0,33.0,20.0,1.0,1034.0,26.0,201.0,666.0,180.0,4.0,1034.0,552.0,19.0,13.0,3.0,703.0,10.0,9.0,0.0,25.0,15.0,0.0,0.0,0.0,1.0,90.0,16.0,13.0,55.2
Tiemoué Bakayoko,fr FRA,MF,Milan,23,1994,31.0,26.0,2301.0,1.0,1.0,0.0,0.0,6.0,1.0,0.04,0.04,0.08,0.04,0.08,1.7,1.7,0.06,0.06,25.6,6.0,0.0,24.0,0.23,0.04,0.17,0.07,-0.7,-0.7,1151.0,1335.0,86.2,18367.0,5725.0,584.0,655.0,89.2,461.0,514.0,89.7,73.0,97.0,75.3,25.0,115.0,14.0,1.0,156.0,1310.0,21.0,21.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,76.0,2.97,60.0,0.0,1.0,5.0,7.0,0.27,6.0,0.0,0.0,0.0,1.0,69.0,43.0,22.0,40.0,7.0,34.0,5.0,29.0,50.0,42.0,2.0,1679.0,74.0,358.0,1089.0,256.0,30.0,1679.0,1071.0,49.0,54.0,5.0,1126.0,55.0,42.0,1.0,44.0,71.0,0.0,0.0,0.0,0.0,177.0,70.0,45.0,60.9
