team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
vs Angers,31.0,53.8,38.0,418.0,3420.0,57.0,41.0,7.0,8.0,73.0,3.0,1.5,1.08,2.58,1.32,2.39,52.3,46.6,1.38,1.23,38.0,38.0,3419.0,40.0,1.05,141.0,100.0,75.2,18.0,8.0,12.0,16.0,42.1,6.0,5.0,1.0,0.0,38.0,1.0,8.0,0.0,36.2,0.22,-3.8,-0.1,118.0,355.0,33.2,883.0,176.0,27.4,31.4,238.0,47.5,40.4,510.0,16.0,3.1,34.0,0.89,14.6,131.0,18.0,33.8,3.45,0.13,0.38,0.12,4.7,3.4,17811.0,21744.0,81.9,305474.0,108256.0,8206.0,9182.0,89.4,7376.0,8447.0,87.3,1660.0,2897.0,57.3,293.0,1296.0,240.0,59.0,1639.0,19953.0,1722.0,472.0,21.0,136.0,652.0,175.0,85.0,65.0,0.0,759.0,69.0,310.0,697.0,18.34,502.0,57.0,32.0,36.0,103.0,2.71,80.0,1.0,4.0,6.0,0.0,752.0,432.0,379.0,307.0,66.0,406.0,100.0,306.0,464.0,625.0,11.0,25939.0,2035.0,7724.0,13295.0,5177.0,646.0,25931.0,15510.0,731.0,532.0,136.0,17693.0,611.0,312.0,1.0,508.0,423.0,69.0,5.0,6.0,0.0,2197.0,562.0,477.0,54.1
vs Bordeaux,28.0,50.3,38.0,418.0,3420.0,55.0,37.0,7.0,8.0,66.0,3.0,1.45,0.97,2.42,1.26,2.24,54.9,48.8,1.44,1.28,38.0,38.0,3420.0,42.0,1.11,141.0,100.0,73.0,19.0,6.0,13.0,12.0,31.6,4.0,4.0,0.0,0.0,38.0,1.0,6.0,1.0,44.3,0.29,3.3,0.09,168.0,473.0,35.5,889.0,153.0,37.1,34.6,246.0,58.1,45.1,470.0,19.0,4.0,29.0,0.76,14.4,148.0,25.0,31.8,3.89,0.1,0.32,0.11,0.1,-0.8,15866.0,19657.0,80.7,282592.0,98267.0,7089.0,7927.0,89.4,6659.0,7697.0,86.5,1683.0,2997.0,56.2,348.0,1266.0,262.0,69.0,1568.0,17866.0,1730.0,468.0,17.0,176.0,706.0,204.0,96.0,82.0,3.0,731.0,61.0,303.0,840.0,22.11,605.0,72.0,50.0,54.0,99.0,2.61,62.0,8.0,11.0,9.0,2.0,683.0,418.0,334.0,281.0,68.0,366.0,100.0,266.0,409.0,590.0,12.0,23575.0,1945.0,6841.0,11483.0,5488.0,729.0,23567.0,13650.0,756.0,559.0,182.0,15742.0,552.0,314.0,0.0,501.0,444.0,61.0,6.0,4.0,1.0,2019.0,501.0,570.0,46.8
vs Brest,26.0,50.7,38.0,418.0,3420.0,64.0,43.0,9.0,11.0,78.0,5.0,1.68,1.13,2.82,1.45,2.58,58.1,49.4,1.53,1.3,38.0,38.0,3420.0,50.0,1.32,159.0,110.0,70.4,19.0,8.0,11.0,11.0,28.9,4.0,3.0,1.0,0.0,38.0,2.0,6.0,2.0,49.9,0.3,1.9,0.05,223.0,569.0,39.2,892.0,185.0,37.4,35.1,333.0,70.6,49.9,579.0,22.0,3.8,34.0,0.89,14.5,170.0,17.0,35.9,4.47,0.12,0.32,0.11,5.9,5.6,16431.0,20261.0,81.1,293073.0,108704.0,7317.0,8223.0,89.0,6813.0,7830.0,87.0,1779.0,3080.0,57.8,356.0,1443.0,296.0,74.0,1720.0,18303.0,1914.0,517.0,24.0,140.0,752.0,192.0,89.0,80.0,3.0,780.0,44.0,285.0,848.0,22.32,626.0,62.0,52.0,51.0,110.0,2.89,69.0,8.0,6.0,14.0,3.0,515.0,322.0,244.0,191.0,80.0,343.0,101.0,242.0,413.0,672.0,14.0,24340.0,2182.0,6901.0,11726.0,5922.0,804.0,24328.0,13907.0,730.0,530.0,162.0,16326.0,693.0,326.0,2.0,477.0,462.0,44.0,9.0,4.0,2.0,1982.0,560.0,693.0,44.7
vs Dijon,33.0,53.8,38.0,418.0,3420.0,71.0,44.0,7.0,10.0,54.0,1.0,1.87,1.16,3.03,1.68,2.84,72.5,64.6,1.91,1.7,38.0,38.0,3420.0,25.0,0.66,91.0,65.0,75.8,25.0,9.0,4.0,21.0,55.3,5.0,3.0,1.0,1.0,38.0,0.0,4.0,0.0,25.6,0.24,0.6,0.02,147.0,409.0,35.9,919.0,148.0,30.1,32.0,248.0,53.2,44.3,454.0,14.0,3.1,26.0,0.68,16.4,181.0,27.0,34.5,4.76,0.12,0.35,0.13,-1.5,-0.6,16969.0,20912.0,81.1,306005.0,108281.0,7446.0,8364.0,89.0,7228.0,8349.0,86.6,1892.0,3205.0,59.0,391.0,1225.0,327.0,103.0,1693.0,18975.0,1865.0,524.0,26.0,172.0,774.0,234.0,83.0,96.0,1.0,797.0,72.0,284.0,921.0,24.24,634.0,99.0,54.0,69.0,117.0,3.08,74.0,11.0,11.0,13.0,0.0,654.0,414.0,271.0,291.0,92.0,363.0,87.0,276.0,510.0,573.0,9.0,25040.0,1891.0,7252.0,12426.0,5610.0,893.0,25030.0,14633.0,721.0,510.0,195.0,16858.0,671.0,323.0,0.0,446.0,490.0,72.0,9.0,5.0,0.0,2164.0,628.0,530.0,54.2
vs Lens,27.0,48.6,38.0,418.0,3420.0,51.0,25.0,11.0,11.0,76.0,7.0,1.34,0.66,2.0,1.05,1.71,46.8,38.1,1.23,1.0,38.0,38.0,3420.0,55.0,1.45,143.0,90.0,68.5,11.0,12.0,15.0,8.0,21.1,12.0,10.0,0.0,2.0,38.0,1.0,8.0,2.0,48.6,0.27,-4.4,-0.12,203.0,571.0,35.6,918.0,153.0,39.9,36.6,298.0,68.8,49.7,593.0,12.0,2.0,28.0,0.74,13.9,132.0,24.0,32.9,3.47,0.1,0.3,0.1,4.2,1.9,14243.0,18286.0,77.9,257715.0,95950.0,6234.0,7200.0,86.6,5933.0,7010.0,84.6,1656.0,3027.0,54.7,278.0,1030.0,215.0,56.0,1214.0,16194.0,2049.0,551.0,33.0,134.0,632.0,184.0,76.0,75.0,3.0,923.0,43.0,339.0,687.0,18.08,447.0,79.0,44.0,61.0,80.0,2.11,43.0,8.0,9.0,11.0,3.0,621.0,357.0,287.0,266.0,68.0,373.0,101.0,272.0,454.0,676.0,11.0,22302.0,2201.0,7302.0,10479.0,4740.0,626.0,22291.0,12552.0,569.0,404.0,118.0,14142.0,597.0,364.0,2.0,486.0,503.0,43.0,9.0,12.0,2.0,1900.0,630.0,644.0,49.5
vs Lille,21.0,46.1,38.0,418.0,3420.0,21.0,17.0,1.0,2.0,76.0,7.0,0.55,0.45,1.0,0.53,0.97,29.8,28.3,0.78,0.75,38.0,38.0,3420.0,64.0,1.68,183.0,121.0,67.8,3.0,11.0,24.0,4.0,10.5,5.0,5.0,0.0,0.0,38.0,2.0,4.0,2.0,54.5,0.27,-7.5,-0.2,194.0,600.0,32.3,1089.0,200.0,37.4,34.4,267.0,72.3,50.9,488.0,19.0,3.9,40.0,1.05,15.8,105.0,13.0,31.3,2.76,0.06,0.19,0.09,-8.8,-8.3,14859.0,18810.0,79.0,271281.0,97669.0,6344.0,7285.0,87.1,6419.0,7470.0,85.9,1722.0,3095.0,55.6,245.0,886.0,181.0,60.0,1258.0,16993.0,1791.0,533.0,9.0,178.0,638.0,146.0,70.0,57.0,1.0,745.0,26.0,303.0,567.0,14.92,401.0,64.0,34.0,33.0,37.0,0.97,26.0,4.0,2.0,2.0,1.0,677.0,409.0,368.0,240.0,69.0,382.0,112.0,270.0,520.0,659.0,19.0,22989.0,2403.0,8505.0,10486.0,4269.0,545.0,22987.0,12984.0,607.0,447.0,135.0,14751.0,628.0,348.0,5.0,473.0,462.0,26.0,1.0,5.0,2.0,2129.0,558.0,572.0,49.4
vs Lorient,27.0,55.4,38.0,418.0,3420.0,67.0,44.0,10.0,11.0,77.0,6.0,1.76,1.16,2.92,1.5,2.66,52.5,44.1,1.38,1.16,38.0,38.0,3420.0,50.0,1.32,139.0,90.0,70.5,18.0,9.0,11.0,10.0,26.3,10.0,9.0,0.0,1.0,38.0,2.0,5.0,1.0,45.7,0.27,-3.3,-0.09,168.0,445.0,37.8,976.0,188.0,30.7,32.1,278.0,52.2,42.9,467.0,13.0,2.8,60.0,1.58,17.8,157.0,19.0,34.6,4.13,0.13,0.36,0.1,14.5,12.9,17386.0,21369.0,81.4,314083.0,110006.0,7602.0,8565.0,88.8,7446.0,8536.0,87.2,1918.0,3245.0,59.1,342.0,1316.0,295.0,68.0,1577.0,19386.0,1957.0,488.0,15.0,203.0,627.0,163.0,81.0,61.0,2.0,940.0,26.0,352.0,801.0,21.08,533.0,83.0,51.0,56.0,117.0,3.08,76.0,7.0,7.0,15.0,2.0,623.0,370.0,289.0,274.0,60.0,340.0,96.0,244.0,450.0,566.0,13.0,25414.0,1964.0,7487.0,12626.0,5529.0,745.0,25403.0,14684.0,679.0,538.0,141.0,17269.0,646.0,389.0,1.0,498.0,449.0,26.0,8.0,10.0,1.0,2062.0,586.0,507.0,53.6
vs Lyon,29.0,45.1,38.0,418.0,3420.0,41.0,24.0,5.0,7.0,77.0,8.0,1.08,0.63,1.71,0.95,1.58,41.5,36.1,1.09,0.95,38.0,38.0,3420.0,81.0,2.13,233.0,157.0,70.0,6.0,10.0,22.0,3.0,7.9,11.0,11.0,0.0,0.0,38.0,1.0,5.0,5.0,77.8,0.29,1.8,0.05,197.0,590.0,33.4,1018.0,198.0,39.2,35.2,356.0,53.7,42.3,550.0,20.0,3.6,34.0,0.89,13.5,128.0,16.0,29.6,3.37,0.08,0.28,0.08,-0.5,-0.1,13968.0,17704.0,78.9,244930.0,91642.0,6463.0,7269.0,88.9,5567.0,6578.0,84.6,1506.0,2818.0,53.4,321.0,960.0,211.0,72.0,1194.0,15825.0,1835.0,523.0,15.0,152.0,640.0,166.0,74.0,61.0,3.0,671.0,44.0,308.0,747.0,19.66,551.0,67.0,38.0,35.0,67.0,1.76,47.0,1.0,6.0,8.0,0.0,660.0,383.0,364.0,234.0,62.0,421.0,139.0,282.0,517.0,720.0,21.0,22025.0,2731.0,8140.0,9625.0,4491.0,633.0,22018.0,12715.0,660.0,511.0,148.0,13877.0,618.0,320.0,1.0,474.0,448.0,44.0,5.0,11.0,5.0,2011.0,424.0,528.0,44.5
vs Marseille,31.0,46.1,38.0,418.0,3420.0,46.0,36.0,3.0,3.0,81.0,6.0,1.21,0.95,2.16,1.13,2.08,47.4,45.1,1.25,1.19,38.0,38.0,3420.0,54.0,1.42,134.0,79.0,62.7,10.0,12.0,16.0,8.0,21.1,7.0,4.0,2.0,1.0,38.0,0.0,4.0,1.0,44.5,0.29,-8.5,-0.22,167.0,491.0,34.0,866.0,160.0,40.1,35.6,254.0,56.7,44.9,509.0,25.0,4.9,40.0,1.05,14.6,129.0,20.0,29.1,3.39,0.1,0.33,0.1,-1.4,-2.1,13749.0,17666.0,77.8,244596.0,90061.0,6149.0,7040.0,87.3,5731.0,6788.0,84.4,1469.0,2797.0,52.5,332.0,1059.0,252.0,90.0,1329.0,15621.0,1948.0,526.0,21.0,138.0,729.0,195.0,76.0,75.0,0.0,882.0,97.0,305.0,783.0,20.61,561.0,79.0,39.0,55.0,80.0,2.11,55.0,7.0,6.0,6.0,1.0,573.0,336.0,242.0,264.0,67.0,380.0,82.0,298.0,442.0,664.0,8.0,21883.0,2090.0,6778.0,10300.0,5073.0,687.0,21880.0,12306.0,659.0,509.0,145.0,13651.0,625.0,342.0,4.0,503.0,478.0,97.0,2.0,7.0,1.0,2058.0,534.0,552.0,49.2
vs Metz,27.0,54.7,38.0,418.0,3420.0,47.0,25.0,12.0,13.0,76.0,6.0,1.24,0.66,1.89,0.92,1.58,49.2,39.3,1.3,1.03,38.0,38.0,3420.0,44.0,1.16,138.0,92.0,73.2,15.0,11.0,12.0,12.0,31.6,11.0,7.0,4.0,0.0,38.0,2.0,2.0,2.0,43.8,0.24,1.8,0.05,155.0,386.0,40.2,1068.0,228.0,26.2,30.3,275.0,38.5,37.7,516.0,28.0,5.4,36.0,0.95,14.8,137.0,22.0,29.3,3.61,0.07,0.26,0.09,-2.2,-4.3,16391.0,20494.0,80.0,289574.0,110994.0,7370.0,8361.0,88.1,6887.0,8070.0,85.3,1699.0,2998.0,56.7,337.0,1212.0,257.0,60.0,1572.0,18463.0,1987.0,530.0,29.0,133.0,742.0,205.0,109.0,69.0,1.0,895.0,44.0,323.0,811.0,21.34,557.0,80.0,36.0,65.0,83.0,2.18,51.0,6.0,4.0,13.0,2.0,678.0,384.0,303.0,306.0,69.0,355.0,114.0,241.0,393.0,578.0,2.0,24424.0,2097.0,7357.0,11956.0,5346.0,778.0,24411.0,14205.0,689.0,441.0,171.0,16262.0,618.0,380.0,2.0,504.0,486.0,44.0,12.0,11.0,2.0,2075.0,612.0,601.0,50.5
