team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Atalanta,30.0,54.6,38.0,418.0,3420.0,90.0,65.0,6.0,7.0,67.0,3.0,2.37,1.71,4.08,2.21,3.92,74.7,69.3,1.97,1.82,38.0,38.0,3417.0,47.0,1.24,112.0,63.0,62.5,23.0,9.0,6.0,11.0,28.9,8.0,5.0,3.0,0.0,38.0,0.0,5.0,1.0,42.3,0.31,-3.7,-0.1,132.0,323.0,40.9,868.0,161.0,24.8,31.0,173.0,62.4,47.7,377.0,14.0,3.7,66.0,1.74,16.9,221.0,28.0,36.0,5.82,0.14,0.38,0.12,15.3,14.7,18066.0,22063.0,81.9,310229.0,109918.0,8542.0,9641.0,88.6,7388.0,8505.0,86.9,1686.0,2744.0,61.4,487.0,1635.0,490.0,85.0,2077.0,20351.0,1656.0,508.0,28.0,181.0,657.0,201.0,104.0,82.0,0.0,689.0,56.0,395.0,1115.0,29.34,866.0,68.0,61.0,43.0,162.0,4.26,127.0,8.0,9.0,5.0,3.0,606.0,343.0,252.0,256.0,98.0,421.0,92.0,329.0,516.0,484.0,11.0,26392.0,1779.0,6640.0,12068.0,7924.0,1147.0,26385.0,15724.0,874.0,658.0,256.0,17945.0,680.0,406.0,1.0,580.0,473.0,56.0,5.0,8.0,1.0,2472.0,633.0,506.0,55.6
Benevento,29.0,42.6,38.0,418.0,3420.0,40.0,26.0,5.0,7.0,95.0,5.0,1.05,0.68,1.74,0.92,1.61,40.6,35.0,1.07,0.92,38.0,38.0,3420.0,75.0,1.97,177.0,107.0,59.9,7.0,12.0,19.0,7.0,18.4,5.0,4.0,1.0,0.0,38.0,0.0,9.0,6.0,63.2,0.34,-5.8,-0.15,205.0,583.0,35.2,990.0,187.0,42.6,36.5,278.0,57.9,43.2,639.0,21.0,3.3,24.0,0.63,11.7,128.0,17.0,31.1,3.37,0.09,0.27,0.09,-0.6,0.0,11573.0,15318.0,75.6,210156.0,81278.0,4998.0,5811.0,86.0,4745.0,5735.0,82.7,1419.0,2776.0,51.1,300.0,762.0,270.0,85.0,1096.0,13338.0,1919.0,685.0,12.0,95.0,645.0,169.0,52.0,96.0,0.0,658.0,61.0,296.0,686.0,18.05,486.0,66.0,52.0,36.0,66.0,1.74,43.0,8.0,5.0,5.0,2.0,511.0,288.0,278.0,179.0,54.0,382.0,123.0,259.0,383.0,746.0,13.0,19178.0,2349.0,7076.0,8190.0,4126.0,698.0,19171.0,9800.0,512.0,377.0,123.0,11461.0,513.0,289.0,2.0,496.0,593.0,61.0,7.0,5.0,6.0,1749.0,496.0,615.0,44.6
Bologna,37.0,50.8,38.0,418.0,3420.0,49.0,38.0,3.0,4.0,82.0,4.0,1.29,1.0,2.29,1.21,2.21,54.6,51.1,1.44,1.34,38.0,38.0,3420.0,65.0,1.71,193.0,128.0,69.9,10.0,11.0,17.0,5.0,13.2,9.0,7.0,2.0,0.0,38.0,2.0,9.0,2.0,63.3,0.3,0.3,0.01,127.0,333.0,38.1,1078.0,209.0,24.4,29.1,297.0,23.6,23.7,562.0,28.0,5.0,39.0,1.03,14.0,175.0,24.0,35.4,4.61,0.09,0.26,0.11,-5.6,-5.1,14683.0,18539.0,79.2,256744.0,99247.0,6690.0,7649.0,87.5,5992.0,7098.0,84.4,1528.0,2648.0,57.7,372.0,1193.0,262.0,60.0,1516.0,16629.0,1837.0,533.0,31.0,105.0,669.0,201.0,134.0,38.0,0.0,697.0,73.0,346.0,862.0,22.68,629.0,72.0,52.0,43.0,83.0,2.18,62.0,6.0,8.0,5.0,1.0,542.0,313.0,273.0,186.0,83.0,452.0,147.0,305.0,424.0,740.0,21.0,22798.0,2727.0,7475.0,10035.0,5490.0,764.0,22794.0,12688.0,706.0,473.0,176.0,14515.0,598.0,305.0,2.0,536.0,476.0,73.0,3.0,9.0,2.0,2016.0,564.0,594.0,48.7
Cagliari,32.0,44.8,38.0,418.0,3420.0,43.0,30.0,4.0,5.0,77.0,3.0,1.13,0.79,1.92,1.03,1.82,47.1,43.4,1.24,1.14,38.0,38.0,3420.0,59.0,1.55,203.0,144.0,73.4,9.0,10.0,19.0,7.0,18.4,5.0,5.0,0.0,0.0,38.0,1.0,9.0,0.0,59.1,0.27,0.1,0.0,201.0,483.0,41.6,769.0,156.0,39.1,33.7,299.0,60.9,43.2,601.0,20.0,3.3,22.0,0.58,13.7,122.0,13.0,28.4,3.21,0.09,0.32,0.1,-4.1,-4.4,13040.0,16868.0,77.3,235900.0,89913.0,5808.0,6708.0,86.6,5346.0,6416.0,83.3,1542.0,2779.0,55.5,317.0,967.0,276.0,91.0,1228.0,14915.0,1896.0,563.0,8.0,96.0,721.0,170.0,51.0,92.0,0.0,755.0,57.0,345.0,730.0,19.21,521.0,72.0,54.0,35.0,75.0,1.97,52.0,4.0,10.0,5.0,0.0,589.0,336.0,296.0,229.0,64.0,421.0,130.0,291.0,388.0,777.0,6.0,20989.0,2354.0,7007.0,9356.0,4876.0,712.0,20984.0,10944.0,589.0,461.0,122.0,12936.0,532.0,281.0,2.0,516.0,469.0,57.0,4.0,5.0,0.0,1854.0,637.0,602.0,51.4
Crotone,31.0,46.3,38.0,418.0,3420.0,44.0,27.0,9.0,9.0,89.0,4.0,1.16,0.71,1.87,0.92,1.63,40.4,33.4,1.06,0.88,38.0,38.0,3420.0,92.0,2.42,216.0,126.0,59.7,6.0,5.0,27.0,3.0,7.9,5.0,5.0,0.0,0.0,38.0,2.0,9.0,2.0,73.4,0.32,-16.6,-0.44,210.0,526.0,39.9,1189.0,177.0,33.3,31.6,327.0,39.8,33.1,589.0,18.0,3.1,38.0,1.0,15.0,111.0,15.0,31.4,2.92,0.1,0.32,0.1,3.6,1.6,13532.0,17229.0,78.5,245442.0,95255.0,5782.0,6594.0,87.7,6004.0,7014.0,85.6,1437.0,2695.0,53.3,269.0,862.0,224.0,68.0,1217.0,15358.0,1814.0,600.0,9.0,99.0,544.0,138.0,72.0,22.0,0.0,619.0,57.0,329.0,623.0,16.39,433.0,53.0,29.0,41.0,75.0,1.97,44.0,6.0,5.0,8.0,3.0,540.0,311.0,288.0,196.0,56.0,406.0,137.0,269.0,380.0,748.0,12.0,21226.0,2904.0,8260.0,9199.0,3983.0,577.0,21217.0,11536.0,582.0,386.0,119.0,13427.0,610.0,366.0,2.0,531.0,490.0,57.0,7.0,5.0,2.0,1936.0,472.0,534.0,46.9
Fiorentina,30.0,46.3,38.0,418.0,3420.0,44.0,31.0,6.0,6.0,86.0,5.0,1.16,0.82,1.97,1.0,1.82,44.9,40.2,1.18,1.06,38.0,38.0,3420.0,59.0,1.55,152.0,92.0,66.4,9.0,13.0,16.0,9.0,23.7,11.0,8.0,3.0,0.0,38.0,1.0,11.0,2.0,59.3,0.32,2.3,0.06,208.0,562.0,37.0,845.0,170.0,46.2,38.4,292.0,58.9,45.3,538.0,26.0,4.8,28.0,0.74,13.2,115.0,14.0,31.4,3.03,0.1,0.33,0.11,-0.9,-2.2,13430.0,17136.0,78.4,246275.0,88848.0,5748.0,6592.0,87.2,5603.0,6571.0,85.3,1668.0,2930.0,56.9,266.0,1130.0,245.0,93.0,1353.0,15159.0,1916.0,617.0,10.0,203.0,740.0,168.0,34.0,113.0,1.0,742.0,61.0,332.0,655.0,17.24,472.0,71.0,26.0,50.0,77.0,2.03,53.0,5.0,6.0,9.0,0.0,496.0,263.0,228.0,198.0,70.0,362.0,127.0,235.0,388.0,619.0,8.0,20902.0,2094.0,6147.0,9711.0,5257.0,659.0,20896.0,11680.0,637.0,499.0,114.0,13327.0,561.0,422.0,0.0,523.0,523.0,61.0,4.0,11.0,2.0,1817.0,538.0,544.0,49.7
Genoa,34.0,44.8,38.0,418.0,3420.0,46.0,32.0,4.0,4.0,87.0,2.0,1.21,0.84,2.05,1.11,1.95,38.8,35.6,1.02,0.94,38.0,38.0,3419.0,58.0,1.53,188.0,132.0,72.9,10.0,12.0,16.0,9.0,23.7,7.0,7.0,0.0,0.0,38.0,0.0,6.0,2.0,59.1,0.29,3.1,0.08,205.0,614.0,33.4,1044.0,168.0,43.9,35.7,328.0,47.6,37.4,621.0,21.0,3.4,26.0,0.68,12.8,120.0,11.0,35.5,3.16,0.12,0.35,0.11,7.2,6.4,13954.0,17948.0,77.7,246279.0,89499.0,6410.0,7297.0,87.8,5472.0,6511.0,84.0,1602.0,3000.0,53.4,249.0,920.0,226.0,74.0,1165.0,16092.0,1777.0,519.0,15.0,146.0,579.0,129.0,43.0,62.0,0.0,703.0,79.0,331.0,585.0,15.39,439.0,38.0,35.0,22.0,73.0,1.92,55.0,3.0,6.0,2.0,2.0,555.0,309.0,293.0,197.0,65.0,437.0,123.0,314.0,520.0,785.0,12.0,22041.0,2592.0,7852.0,10124.0,4302.0,575.0,22037.0,12400.0,523.0,393.0,118.0,13839.0,589.0,305.0,1.0,520.0,466.0,79.0,2.0,7.0,2.0,2013.0,505.0,643.0,44.0
Hellas Verona,32.0,49.8,38.0,418.0,3420.0,38.0,30.0,3.0,3.0,91.0,1.0,1.0,0.79,1.79,0.92,1.71,45.3,43.0,1.19,1.13,38.0,38.0,3420.0,48.0,1.26,145.0,99.0,71.0,11.0,12.0,15.0,7.0,18.4,7.0,6.0,0.0,1.0,38.0,1.0,7.0,2.0,41.5,0.25,-4.5,-0.12,212.0,744.0,28.5,780.0,86.0,61.8,42.2,292.0,89.7,58.3,487.0,12.0,2.5,25.0,0.66,12.8,118.0,13.0,29.5,3.11,0.09,0.3,0.11,-7.3,-8.0,12926.0,17419.0,74.2,232123.0,85512.0,5724.0,6738.0,85.0,5450.0,6669.0,81.7,1405.0,2918.0,48.1,304.0,1088.0,289.0,67.0,1490.0,15491.0,1823.0,551.0,10.0,102.0,732.0,185.0,64.0,107.0,0.0,711.0,105.0,343.0,682.0,17.95,485.0,75.0,34.0,47.0,71.0,1.87,54.0,3.0,3.0,4.0,1.0,465.0,269.0,224.0,183.0,58.0,374.0,144.0,230.0,492.0,756.0,12.0,21344.0,2127.0,6507.0,9961.0,5150.0,706.0,21341.0,11100.0,599.0,457.0,138.0,12789.0,578.0,309.0,0.0,622.0,520.0,108.0,3.0,7.0,2.0,2214.0,749.0,832.0,47.4
Inter,25.0,52.5,38.0,418.0,3420.0,84.0,62.0,8.0,9.0,61.0,2.0,2.21,1.63,3.84,2.0,3.63,74.2,67.2,1.95,1.77,38.0,38.0,3420.0,35.0,0.92,118.0,82.0,74.6,28.0,7.0,3.0,14.0,36.8,7.0,5.0,2.0,0.0,38.0,1.0,3.0,1.0,33.3,0.23,-0.7,-0.02,91.0,202.0,45.0,967.0,172.0,16.2,26.3,180.0,25.0,29.6,474.0,13.0,2.7,26.0,0.68,14.8,194.0,17.0,35.7,5.11,0.14,0.39,0.13,9.8,8.8,18384.0,21624.0,85.0,321565.0,102857.0,8126.0,8970.0,90.6,7965.0,8842.0,90.1,1776.0,2636.0,67.4,422.0,1361.0,395.0,96.0,1707.0,19951.0,1608.0,450.0,29.0,152.0,702.0,206.0,64.0,85.0,0.0,651.0,65.0,355.0,985.0,25.92,754.0,76.0,55.0,38.0,150.0,3.95,114.0,6.0,12.0,8.0,2.0,506.0,286.0,214.0,206.0,86.0,383.0,102.0,281.0,371.0,582.0,8.0,25312.0,2417.0,7654.0,11562.0,6304.0,1012.0,25303.0,14452.0,766.0,517.0,198.0,18210.0,543.0,262.0,1.0,472.0,426.0,65.0,6.0,7.0,1.0,1814.0,439.0,428.0,50.6
Juventus,30.0,56.9,38.0,418.0,3420.0,76.0,59.0,8.0,10.0,80.0,6.0,2.0,1.55,3.55,1.79,3.34,74.4,67.0,1.96,1.76,38.0,38.0,3420.0,38.0,1.0,121.0,82.0,73.6,23.0,9.0,6.0,8.0,21.1,9.0,6.0,3.0,0.0,38.0,1.0,4.0,2.0,36.4,0.23,0.4,0.01,101.0,211.0,47.9,1090.0,177.0,16.5,26.7,242.0,12.8,22.7,523.0,13.0,2.5,47.0,1.24,16.1,206.0,23.0,35.2,5.42,0.12,0.33,0.12,1.6,1.0,19839.0,23031.0,86.1,353120.0,113338.0,8475.0,9273.0,91.4,8934.0,9758.0,91.6,1969.0,2877.0,68.4,470.0,1454.0,356.0,89.0,1768.0,21302.0,1636.0,496.0,25.0,158.0,754.0,221.0,53.0,121.0,0.0,576.0,93.0,326.0,1061.0,27.92,777.0,86.0,68.0,46.0,134.0,3.53,94.0,4.0,14.0,6.0,3.0,566.0,323.0,244.0,242.0,80.0,390.0,114.0,276.0,458.0,581.0,14.0,27067.0,2595.0,7973.0,12836.0,6507.0,1068.0,27057.0,15418.0,949.0,696.0,272.0,19722.0,581.0,300.0,2.0,505.0,470.0,93.0,8.0,9.0,2.0,1941.0,426.0,378.0,53.0
