team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
vs Alavés,26.0,57.3,38.0,418.0,3420.0,48.0,31.0,6.0,6.0,93.0,2.0,1.26,0.82,2.08,1.11,1.92,53.2,48.6,1.4,1.28,38.0,38.0,3420.0,39.0,1.03,119.0,79.0,68.9,14.0,11.0,13.0,13.0,34.2,2.0,2.0,0.0,0.0,38.0,2.0,7.0,0.0,33.9,0.26,-5.1,-0.13,242.0,629.0,38.5,905.0,178.0,43.4,37.4,325.0,72.6,52.4,584.0,29.0,5.0,35.0,0.92,14.4,161.0,26.0,32.5,4.24,0.08,0.26,0.1,-5.2,-6.6,14913.0,19419.0,76.8,276008.0,101430.0,6535.0,7568.0,86.4,6103.0,7324.0,83.3,1898.0,3487.0,54.4,362.0,1307.0,365.0,88.0,1843.0,17243.0,2085.0,571.0,53.0,258.0,800.0,231.0,85.0,109.0,4.0,883.0,91.0,386.0,873.0,22.97,644.0,77.0,44.0,47.0,79.0,2.08,51.0,7.0,8.0,8.0,0.0,554.0,330.0,259.0,240.0,55.0,363.0,91.0,272.0,364.0,859.0,10.0,23524.0,2023.0,6609.0,11133.0,6010.0,864.0,23518.0,12837.0,714.0,535.0,173.0,14794.0,587.0,392.0,0.0,525.0,528.0,91.0,3.0,3.0,0.0,2010.0,890.0,864.0,50.7
vs Athletic Club,27.0,50.0,38.0,418.0,3420.0,45.0,32.0,5.0,5.0,106.0,2.0,1.18,0.84,2.03,1.05,1.89,45.7,41.8,1.2,1.1,38.0,38.0,3420.0,41.0,1.08,139.0,98.0,74.1,11.0,14.0,13.0,11.0,28.9,7.0,5.0,2.0,0.0,38.0,1.0,1.0,2.0,43.2,0.27,4.2,0.11,274.0,700.0,39.1,944.0,166.0,49.9,39.0,297.0,77.1,53.3,574.0,19.0,3.3,38.0,1.0,14.5,115.0,25.0,29.3,3.03,0.1,0.35,0.11,-0.7,-1.8,13325.0,17674.0,75.4,241725.0,94220.0,5998.0,6949.0,86.3,5161.0,6360.0,81.1,1696.0,3219.0,52.7,279.0,1026.0,239.0,82.0,1317.0,15586.0,2009.0,614.0,35.0,193.0,654.0,139.0,65.0,49.0,4.0,880.0,79.0,385.0,707.0,18.61,474.0,69.0,42.0,54.0,74.0,1.95,46.0,5.0,11.0,5.0,0.0,598.0,402.0,290.0,234.0,74.0,375.0,81.0,294.0,355.0,868.0,8.0,21677.0,2176.0,6972.0,9852.0,5095.0,657.0,21672.0,11399.0,677.0,536.0,124.0,13185.0,525.0,398.0,2.0,522.0,554.0,79.0,4.0,7.0,2.0,1965.0,723.0,923.0,43.9
vs Atlético Madrid,29.0,50.8,38.0,418.0,3420.0,27.0,15.0,5.0,5.0,95.0,3.0,0.71,0.39,1.11,0.58,0.97,41.9,38.1,1.1,1.0,38.0,38.0,3420.0,55.0,1.45,159.0,105.0,67.3,6.0,10.0,22.0,6.0,15.8,4.0,3.0,1.0,0.0,38.0,3.0,6.0,2.0,53.5,0.32,0.5,0.01,242.0,565.0,42.8,885.0,166.0,45.2,38.0,280.0,58.9,46.8,462.0,17.0,3.7,27.0,0.71,13.0,131.0,22.0,30.6,3.45,0.05,0.17,0.09,-14.9,-16.1,15714.0,19648.0,80.0,292029.0,101682.0,6809.0,7753.0,87.8,6480.0,7601.0,85.3,2028.0,3316.0,61.2,315.0,1273.0,279.0,77.0,1651.0,17811.0,1816.0,525.0,23.0,280.0,692.0,172.0,65.0,59.0,6.0,749.0,21.0,351.0,760.0,20.0,530.0,66.0,40.0,56.0,44.0,1.16,30.0,1.0,5.0,3.0,1.0,617.0,383.0,331.0,212.0,74.0,394.0,100.0,294.0,436.0,817.0,9.0,23808.0,2256.0,7066.0,11384.0,5594.0,638.0,23803.0,12723.0,662.0,596.0,112.0,15622.0,531.0,465.0,2.0,477.0,448.0,21.0,3.0,4.0,2.0,2037.0,586.0,675.0,46.5
vs Barcelona,30.0,35.6,38.0,418.0,3420.0,35.0,25.0,2.0,2.0,102.0,5.0,0.92,0.66,1.58,0.87,1.53,45.3,43.7,1.19,1.15,38.0,38.0,3420.0,90.0,2.37,251.0,162.0,67.3,3.0,9.0,26.0,3.0,7.9,9.0,8.0,1.0,0.0,38.0,6.0,6.0,2.0,90.0,0.33,2.0,0.05,234.0,629.0,37.2,832.0,149.0,48.9,39.3,302.0,73.5,52.3,308.0,10.0,3.2,33.0,0.87,15.1,128.0,17.0,31.2,3.37,0.08,0.26,0.11,-10.3,-10.7,11210.0,14681.0,76.4,200778.0,79040.0,5320.0,6078.0,87.5,4168.0,5053.0,82.5,1370.0,2612.0,52.5,299.0,760.0,237.0,70.0,1092.0,13006.0,1607.0,487.0,40.0,177.0,578.0,158.0,64.0,56.0,4.0,532.0,68.0,328.0,700.0,18.42,500.0,65.0,35.0,41.0,62.0,1.63,49.0,3.0,4.0,3.0,0.0,742.0,435.0,426.0,252.0,64.0,438.0,106.0,332.0,545.0,689.0,23.0,18710.0,2299.0,6567.0,8133.0,4232.0,651.0,18708.0,9990.0,558.0,431.0,149.0,11102.0,488.0,311.0,3.0,572.0,379.0,68.0,1.0,9.0,2.0,1963.0,365.0,449.0,44.8
vs Betis,25.0,38.2,38.0,418.0,3420.0,52.0,42.0,4.0,5.0,123.0,7.0,1.37,1.11,2.47,1.26,2.37,49.4,45.5,1.3,1.2,38.0,38.0,3420.0,44.0,1.16,163.0,118.0,76.1,16.0,8.0,14.0,10.0,26.3,7.0,5.0,2.0,0.0,38.0,4.0,2.0,1.0,48.3,0.26,5.3,0.14,209.0,614.0,34.0,777.0,105.0,51.9,40.9,259.0,81.5,56.7,469.0,14.0,3.0,38.0,1.0,16.1,150.0,26.0,35.5,3.95,0.11,0.32,0.11,2.6,2.5,10604.0,14082.0,75.3,191886.0,75862.0,4788.0,5470.0,87.5,4120.0,4963.0,83.0,1321.0,2635.0,50.1,321.0,819.0,259.0,67.0,1153.0,12296.0,1685.0,472.0,41.0,152.0,594.0,187.0,64.0,80.0,5.0,685.0,101.0,373.0,740.0,19.47,499.0,79.0,37.0,53.0,96.0,2.53,63.0,8.0,6.0,8.0,1.0,659.0,392.0,318.0,258.0,83.0,421.0,114.0,307.0,424.0,757.0,16.0,17994.0,2061.0,5784.0,7874.0,4579.0,698.0,17988.0,9473.0,577.0,460.0,176.0,10516.0,483.0,396.0,4.0,585.0,418.0,101.0,4.0,7.0,1.0,1852.0,467.0,463.0,50.2
vs Celta Vigo,28.0,48.4,38.0,418.0,3420.0,61.0,41.0,6.0,7.0,89.0,2.0,1.61,1.08,2.68,1.45,2.53,60.9,55.4,1.6,1.46,38.0,38.0,3420.0,53.0,1.39,159.0,107.0,71.1,17.0,11.0,10.0,9.0,23.7,7.0,7.0,0.0,0.0,38.0,2.0,5.0,1.0,51.0,0.28,-1.0,-0.03,244.0,609.0,40.1,788.0,147.0,51.6,40.1,259.0,78.0,53.0,539.0,24.0,4.5,34.0,0.89,14.1,161.0,15.0,34.0,4.24,0.12,0.34,0.12,0.1,-0.4,13631.0,17612.0,77.4,245633.0,91783.0,6380.0,7294.0,87.5,5145.0,6195.0,83.1,1698.0,3087.0,55.0,370.0,1177.0,330.0,102.0,1503.0,15687.0,1847.0,521.0,64.0,202.0,745.0,186.0,65.0,71.0,10.0,786.0,78.0,367.0,845.0,22.24,650.0,61.0,40.0,38.0,108.0,2.84,81.0,4.0,7.0,10.0,0.0,617.0,379.0,290.0,250.0,77.0,386.0,120.0,266.0,361.0,727.0,13.0,21502.0,1931.0,6001.0,10013.0,5698.0,818.0,21495.0,11699.0,721.0,507.0,179.0,13520.0,497.0,376.0,1.0,515.0,436.0,78.0,7.0,7.0,1.0,1905.0,611.0,663.0,48.0
vs Eibar,25.0,46.0,38.0,418.0,3420.0,49.0,39.0,3.0,4.0,76.0,2.0,1.29,1.03,2.32,1.21,2.24,45.9,42.7,1.21,1.12,38.0,38.0,3420.0,46.0,1.21,154.0,108.0,74.7,13.0,14.0,11.0,11.0,28.9,8.0,7.0,0.0,1.0,38.0,2.0,7.0,0.0,45.8,0.26,-0.2,-0.01,340.0,865.0,39.3,1029.0,165.0,56.8,42.3,393.0,71.5,51.7,865.0,19.0,2.2,21.0,0.55,12.1,128.0,10.0,38.8,3.37,0.14,0.36,0.13,3.1,3.3,10922.0,15956.0,68.5,206696.0,91696.0,4921.0,6084.0,80.9,4070.0,5435.0,74.9,1622.0,3380.0,48.0,252.0,744.0,215.0,60.0,1070.0,13690.0,2104.0,587.0,61.0,175.0,518.0,148.0,56.0,42.0,11.0,892.0,162.0,361.0,583.0,15.34,416.0,68.0,22.0,31.0,88.0,2.32,70.0,4.0,4.0,5.0,0.0,635.0,393.0,387.0,197.0,51.0,453.0,98.0,355.0,474.0,1263.0,15.0,20644.0,2765.0,8817.0,8410.0,3621.0,574.0,20640.0,9346.0,459.0,292.0,143.0,10819.0,614.0,397.0,1.0,428.0,482.0,162.0,3.0,8.0,0.0,2105.0,1018.0,996.0,50.5
vs Espanyol,25.0,50.6,38.0,418.0,3420.0,48.0,26.0,6.0,8.0,111.0,6.0,1.26,0.68,1.95,1.11,1.79,53.8,47.5,1.42,1.25,38.0,38.0,3419.0,48.0,1.26,158.0,115.0,72.2,13.0,11.0,14.0,7.0,18.4,4.0,4.0,0.0,0.0,38.0,2.0,7.0,5.0,45.1,0.26,2.1,0.06,224.0,590.0,38.0,884.0,179.0,44.0,37.8,287.0,70.0,51.1,431.0,15.0,3.5,38.0,1.0,15.8,159.0,20.0,31.2,4.18,0.08,0.26,0.1,-5.8,-5.5,14249.0,18279.0,78.0,259735.0,94116.0,6331.0,7221.0,87.7,5614.0,6736.0,83.3,1833.0,3261.0,56.2,386.0,1163.0,301.0,93.0,1585.0,16297.0,1904.0,579.0,29.0,259.0,822.0,198.0,80.0,85.0,2.0,754.0,78.0,338.0,913.0,24.03,635.0,80.0,49.0,62.0,76.0,2.0,44.0,5.0,10.0,9.0,2.0,578.0,382.0,275.0,208.0,95.0,441.0,113.0,328.0,420.0,690.0,17.0,22224.0,2083.0,6393.0,10123.0,5959.0,842.0,22216.0,12180.0,799.0,670.0,201.0,14132.0,511.0,392.0,5.0,540.0,504.0,78.0,6.0,4.0,5.0,1978.0,582.0,591.0,49.6
vs Getafe,26.0,59.3,38.0,418.0,3420.0,33.0,18.0,4.0,7.0,109.0,5.0,0.87,0.47,1.34,0.76,1.24,43.6,38.7,1.15,1.02,38.0,38.0,3420.0,48.0,1.26,128.0,81.0,67.2,9.0,14.0,15.0,11.0,28.9,6.0,6.0,0.0,0.0,38.0,0.0,1.0,1.0,44.3,0.3,-2.7,-0.07,249.0,652.0,38.2,963.0,150.0,47.1,39.1,290.0,68.3,51.7,488.0,23.0,4.7,39.0,1.03,15.4,128.0,11.0,34.4,3.37,0.08,0.23,0.11,-10.6,-9.7,14702.0,19627.0,74.9,268246.0,103844.0,6604.0,7765.0,85.0,5767.0,7067.0,81.6,1846.0,3533.0,52.3,267.0,1107.0,245.0,66.0,1385.0,17352.0,2158.0,715.0,52.0,255.0,594.0,159.0,54.0,65.0,6.0,908.0,117.0,404.0,669.0,17.61,456.0,71.0,40.0,44.0,50.0,1.32,29.0,7.0,5.0,6.0,0.0,643.0,389.0,336.0,240.0,67.0,416.0,97.0,319.0,342.0,878.0,14.0,23942.0,2119.0,7657.0,11542.0,4958.0,653.0,23935.0,12434.0,525.0,427.0,114.0,14591.0,644.0,349.0,3.0,529.0,588.0,117.0,4.0,6.0,1.0,2076.0,948.0,836.0,53.1
vs Girona,26.0,52.0,38.0,418.0,3420.0,51.0,34.0,8.0,8.0,116.0,7.0,1.34,0.89,2.24,1.13,2.03,52.7,46.9,1.39,1.23,38.0,38.0,3420.0,37.0,0.97,143.0,106.0,78.3,19.0,10.0,9.0,14.0,36.8,6.0,6.0,0.0,0.0,38.0,1.0,3.0,0.0,41.3,0.26,4.3,0.11,254.0,652.0,39.0,856.0,139.0,51.3,39.1,280.0,76.1,53.0,578.0,34.0,5.9,39.0,1.03,14.8,198.0,18.0,38.3,5.21,0.08,0.22,0.09,-1.7,-3.9,14706.0,18884.0,77.9,264914.0,99598.0,6716.0,7699.0,87.2,5958.0,7040.0,84.6,1656.0,3129.0,52.9,386.0,1183.0,325.0,80.0,1624.0,16848.0,1962.0,562.0,66.0,169.0,747.0,207.0,70.0,70.0,4.0,838.0,74.0,370.0,935.0,24.61,710.0,59.0,47.0,43.0,90.0,2.37,61.0,4.0,9.0,10.0,1.0,591.0,366.0,304.0,234.0,53.0,311.0,75.0,236.0,407.0,858.0,17.0,22861.0,2037.0,6445.0,10613.0,6045.0,878.0,22853.0,13030.0,809.0,633.0,221.0,14575.0,529.0,349.0,3.0,551.0,509.0,74.0,7.0,6.0,0.0,2036.0,756.0,749.0,50.2
