team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
vs Angers,30.0,51.3,38.0,418.0,3420.0,52.0,36.0,5.0,5.0,81.0,7.0,1.37,0.95,2.32,1.24,2.18,50.0,46.2,1.32,1.22,38.0,38.0,3420.0,44.0,1.16,133.0,91.0,73.7,17.0,11.0,10.0,11.0,28.9,9.0,9.0,0.0,0.0,38.0,0.0,5.0,3.0,44.7,0.28,3.7,0.1,177.0,441.0,40.1,880.0,164.0,34.1,32.8,257.0,54.9,41.9,440.0,19.0,4.3,40.0,1.05,15.4,150.0,21.0,35.2,3.95,0.11,0.31,0.11,2.0,0.8,16296.0,20089.0,81.1,293463.0,101206.0,7274.0,8222.0,88.5,6606.0,7616.0,86.7,1928.0,3137.0,61.5,324.0,1243.0,252.0,81.0,1615.0,18169.0,1826.0,477.0,53.0,221.0,727.0,178.0,69.0,72.0,0.0,822.0,94.0,319.0,760.0,20.0,539.0,82.0,37.0,48.0,92.0,2.42,68.0,6.0,6.0,7.0,0.0,811.0,504.0,365.0,344.0,102.0,347.0,89.0,258.0,423.0,538.0,11.0,24227.0,2051.0,6905.0,12125.0,5468.0,657.0,24222.0,15822.0,711.0,545.0,131.0,16170.0,613.0,335.0,4.0,483.0,448.0,94.0,3.0,9.0,3.0,2142.0,509.0,408.0,55.5
vs Bordeaux,39.0,52.7,38.0,418.0,3420.0,88.0,65.0,7.0,9.0,68.0,6.0,2.32,1.71,4.03,2.13,3.84,66.8,59.7,1.76,1.57,38.0,38.0,3420.0,52.0,1.37,149.0,97.0,66.4,19.0,13.0,6.0,12.0,31.6,4.0,2.0,2.0,0.0,38.0,0.0,8.0,2.0,43.0,0.26,-7.0,-0.19,131.0,402.0,32.6,835.0,190.0,33.2,32.9,260.0,48.1,40.5,458.0,28.0,6.1,46.0,1.21,14.9,185.0,19.0,36.1,4.87,0.16,0.44,0.12,21.2,21.3,15514.0,19419.0,79.9,272151.0,98830.0,7117.0,8113.0,87.7,6361.0,7461.0,85.3,1591.0,2794.0,56.9,398.0,1230.0,286.0,74.0,1648.0,17487.0,1855.0,482.0,42.0,154.0,703.0,210.0,90.0,91.0,1.0,802.0,77.0,293.0,909.0,23.92,658.0,74.0,53.0,44.0,157.0,4.13,118.0,8.0,9.0,10.0,3.0,615.0,377.0,283.0,258.0,74.0,394.0,122.0,272.0,397.0,641.0,15.0,23533.0,2088.0,6933.0,11438.0,5430.0,763.0,23524.0,14932.0,774.0,612.0,179.0,15401.0,623.0,319.0,1.0,412.0,437.0,77.0,8.0,4.0,2.0,2193.0,506.0,488.0,50.9
vs Brest,25.0,56.2,38.0,418.0,3420.0,55.0,41.0,4.0,4.0,81.0,7.0,1.45,1.08,2.53,1.34,2.42,56.3,53.1,1.48,1.4,38.0,38.0,3417.0,49.0,1.29,146.0,97.0,71.2,16.0,9.0,13.0,7.0,18.4,8.0,7.0,1.0,0.0,38.0,1.0,7.0,1.0,44.6,0.25,-3.4,-0.09,116.0,315.0,36.8,842.0,202.0,24.8,29.5,268.0,39.6,37.3,538.0,22.0,4.1,38.0,1.0,13.9,166.0,16.0,33.9,4.37,0.1,0.31,0.11,-1.3,-2.1,17707.0,21518.0,82.3,312102.0,110371.0,7633.0,8629.0,88.5,7913.0,8931.0,88.6,1655.0,2823.0,58.6,387.0,1300.0,325.0,89.0,1813.0,19645.0,1805.0,450.0,53.0,111.0,672.0,205.0,88.0,88.0,0.0,795.0,68.0,302.0,877.0,23.08,636.0,75.0,49.0,44.0,96.0,2.53,53.0,8.0,15.0,6.0,0.0,637.0,390.0,340.0,244.0,53.0,341.0,88.0,253.0,366.0,616.0,4.0,25656.0,2028.0,7312.0,13468.0,5149.0,845.0,25652.0,16170.0,683.0,468.0,163.0,17583.0,676.0,372.0,1.0,441.0,408.0,68.0,3.0,8.0,1.0,2159.0,540.0,618.0,46.6
vs Clermont Foot,28.0,50.0,38.0,418.0,3420.0,66.0,44.0,5.0,5.0,77.0,6.0,1.74,1.16,2.89,1.61,2.76,52.4,48.4,1.38,1.27,38.0,38.0,3420.0,38.0,1.0,137.0,100.0,73.7,20.0,9.0,9.0,12.0,31.6,3.0,2.0,1.0,0.0,38.0,0.0,5.0,2.0,40.1,0.28,4.1,0.11,153.0,406.0,37.7,910.0,187.0,30.1,31.0,290.0,45.5,38.5,541.0,30.0,5.5,43.0,1.13,15.4,160.0,10.0,36.8,4.21,0.14,0.38,0.12,13.6,12.6,15954.0,19625.0,81.3,290194.0,98961.0,6705.0,7602.0,88.2,7105.0,8113.0,87.6,1717.0,2922.0,58.8,348.0,1182.0,265.0,76.0,1448.0,17890.0,1695.0,424.0,35.0,165.0,592.0,164.0,76.0,68.0,2.0,739.0,40.0,307.0,777.0,20.45,540.0,75.0,53.0,39.0,117.0,3.08,75.0,11.0,10.0,11.0,1.0,682.0,393.0,288.0,293.0,101.0,395.0,103.0,292.0,475.0,642.0,9.0,23897.0,2279.0,7651.0,11589.0,4871.0,724.0,23892.0,15533.0,592.0,477.0,144.0,15844.0,657.0,331.0,2.0,502.0,367.0,40.0,4.0,3.0,2.0,2148.0,466.0,432.0,51.9
vs Lens,28.0,49.2,38.0,418.0,3420.0,48.0,31.0,4.0,5.0,84.0,7.0,1.26,0.82,2.08,1.16,1.97,42.7,38.7,1.12,1.02,38.0,38.0,3420.0,62.0,1.63,188.0,128.0,69.7,10.0,11.0,17.0,8.0,21.1,5.0,5.0,0.0,0.0,38.0,2.0,6.0,2.0,52.1,0.26,-7.9,-0.21,174.0,501.0,34.7,976.0,199.0,33.4,33.1,286.0,61.2,46.0,519.0,23.0,4.4,61.0,1.61,16.3,140.0,16.0,34.3,3.68,0.11,0.31,0.1,5.3,5.3,15865.0,19558.0,81.1,277339.0,96470.0,7158.0,8048.0,88.9,6615.0,7570.0,87.4,1584.0,2855.0,55.5,300.0,1071.0,242.0,56.0,1332.0,17686.0,1829.0,452.0,42.0,95.0,587.0,168.0,51.0,71.0,2.0,817.0,43.0,287.0,698.0,18.37,506.0,50.0,43.0,34.0,79.0,2.08,57.0,3.0,9.0,5.0,1.0,585.0,333.0,296.0,228.0,61.0,369.0,119.0,250.0,474.0,613.0,17.0,23589.0,2304.0,7628.0,11173.0,5042.0,647.0,23584.0,15021.0,654.0,530.0,152.0,15734.0,600.0,326.0,3.0,371.0,402.0,43.0,4.0,5.0,2.0,2028.0,365.0,428.0,46.0
vs Lille,26.0,49.2,38.0,418.0,3420.0,46.0,24.0,6.0,6.0,86.0,8.0,1.21,0.63,1.84,1.05,1.68,39.9,35.4,1.05,0.93,38.0,38.0,3420.0,48.0,1.26,155.0,109.0,71.6,11.0,13.0,14.0,9.0,23.7,5.0,4.0,1.0,0.0,38.0,0.0,5.0,3.0,45.4,0.27,0.4,0.01,186.0,550.0,33.8,851.0,171.0,39.5,35.1,304.0,70.4,49.3,491.0,25.0,5.1,47.0,1.24,16.5,145.0,20.0,32.8,3.82,0.09,0.28,0.08,6.1,4.6,14511.0,18332.0,79.2,260122.0,94606.0,6441.0,7368.0,87.4,6079.0,7108.0,85.5,1573.0,2892.0,54.4,319.0,1037.0,250.0,62.0,1476.0,16397.0,1898.0,508.0,24.0,152.0,687.0,186.0,72.0,67.0,2.0,807.0,37.0,288.0,766.0,20.16,545.0,76.0,49.0,46.0,79.0,2.08,55.0,7.0,7.0,7.0,0.0,653.0,395.0,321.0,262.0,70.0,410.0,101.0,309.0,437.0,601.0,10.0,22618.0,2208.0,7186.0,10546.0,5121.0,690.0,22612.0,13683.0,723.0,553.0,144.0,14392.0,688.0,348.0,5.0,462.0,428.0,37.0,5.0,5.0,3.0,2077.0,492.0,525.0,48.4
vs Lorient,29.0,55.7,38.0,418.0,3420.0,60.0,39.0,5.0,6.0,72.0,10.0,1.58,1.03,2.61,1.45,2.47,50.5,45.8,1.33,1.21,38.0,38.0,3420.0,35.0,0.92,149.0,114.0,78.5,18.0,12.0,8.0,13.0,34.2,3.0,3.0,0.0,0.0,38.0,1.0,3.0,0.0,34.2,0.21,-0.8,-0.02,170.0,378.0,45.0,891.0,187.0,27.2,29.9,271.0,50.2,40.0,440.0,24.0,5.5,74.0,1.95,17.2,143.0,17.0,31.2,3.76,0.12,0.38,0.1,9.5,9.2,17424.0,21134.0,82.4,303557.0,106267.0,7964.0,8961.0,88.9,7033.0,8038.0,87.5,1787.0,2888.0,61.9,348.0,1296.0,289.0,94.0,1625.0,19214.0,1883.0,501.0,29.0,196.0,710.0,194.0,96.0,69.0,1.0,843.0,37.0,322.0,814.0,21.42,567.0,82.0,33.0,51.0,107.0,2.82,69.0,6.0,8.0,11.0,1.0,622.0,388.0,267.0,270.0,85.0,373.0,116.0,257.0,392.0,540.0,9.0,25266.0,2003.0,7112.0,12479.0,5929.0,774.0,25260.0,16366.0,755.0,581.0,148.0,17291.0,680.0,313.0,2.0,444.0,452.0,37.0,4.0,3.0,0.0,2101.0,524.0,433.0,54.8
vs Lyon,30.0,41.2,38.0,418.0,3420.0,48.0,30.0,7.0,8.0,63.0,0.0,1.26,0.79,2.05,1.08,1.87,54.6,48.2,1.44,1.27,38.0,38.0,3420.0,66.0,1.74,200.0,136.0,71.0,10.0,11.0,17.0,5.0,13.2,8.0,8.0,0.0,0.0,38.0,0.0,6.0,2.0,63.8,0.29,-0.2,-0.01,201.0,517.0,38.9,909.0,172.0,38.7,34.2,283.0,58.3,43.8,455.0,24.0,5.3,48.0,1.26,15.5,165.0,14.0,36.2,4.34,0.09,0.25,0.11,-6.6,-7.2,12959.0,16600.0,78.1,227412.0,89776.0,6027.0,6920.0,87.1,4967.0,5940.0,83.6,1446.0,2577.0,56.1,342.0,984.0,256.0,70.0,1321.0,14782.0,1742.0,471.0,54.0,163.0,611.0,177.0,78.0,70.0,0.0,704.0,76.0,339.0,797.0,20.97,563.0,75.0,60.0,31.0,78.0,2.05,55.0,6.0,7.0,4.0,3.0,733.0,403.0,382.0,279.0,72.0,435.0,147.0,288.0,485.0,629.0,9.0,20987.0,2251.0,7090.0,9512.0,4645.0,697.0,20979.0,12256.0,661.0,493.0,157.0,12856.0,698.0,353.0,0.0,447.0,403.0,76.0,4.0,8.0,2.0,2130.0,409.0,470.0,46.5
vs Marseille,27.0,38.0,38.0,418.0,3420.0,37.0,27.0,4.0,4.0,84.0,7.0,0.97,0.71,1.68,0.87,1.58,39.0,35.9,1.03,0.95,38.0,38.0,3420.0,63.0,1.66,167.0,106.0,68.3,9.0,8.0,21.0,8.0,21.1,10.0,10.0,0.0,0.0,38.0,2.0,9.0,2.0,55.5,0.28,-5.5,-0.15,152.0,415.0,36.6,684.0,144.0,38.5,34.8,318.0,47.8,40.0,494.0,24.0,4.9,39.0,1.03,14.0,108.0,17.0,32.9,2.84,0.1,0.31,0.11,-2.0,-2.9,12190.0,15309.0,79.6,218865.0,81172.0,5392.0,6100.0,88.4,5077.0,5854.0,86.7,1376.0,2495.0,55.2,242.0,903.0,184.0,56.0,1122.0,13621.0,1578.0,385.0,67.0,140.0,512.0,155.0,59.0,64.0,1.0,614.0,110.0,233.0,572.0,15.05,396.0,59.0,30.0,33.0,63.0,1.66,44.0,9.0,4.0,3.0,2.0,594.0,351.0,307.0,210.0,77.0,414.0,127.0,287.0,404.0,610.0,5.0,19076.0,2231.0,6674.0,8956.0,3645.0,518.0,19072.0,11717.0,502.0,359.0,130.0,12098.0,586.0,324.0,4.0,473.0,336.0,110.0,1.0,10.0,2.0,1805.0,323.0,368.0,46.7
vs Metz,36.0,57.2,38.0,418.0,3420.0,67.0,50.0,5.0,5.0,67.0,2.0,1.76,1.32,3.08,1.63,2.95,62.5,58.6,1.65,1.54,38.0,38.0,3420.0,35.0,0.92,113.0,80.0,69.9,19.0,13.0,6.0,16.0,42.1,1.0,1.0,0.0,0.0,38.0,2.0,7.0,2.0,31.9,0.27,-1.1,-0.03,112.0,300.0,37.3,933.0,213.0,22.9,28.9,228.0,37.7,36.1,454.0,30.0,6.6,47.0,1.24,15.8,173.0,18.0,31.0,4.55,0.11,0.36,0.11,4.5,3.4,17036.0,21004.0,81.1,301122.0,109831.0,7473.0,8518.0,87.7,7165.0,8261.0,86.7,1797.0,2911.0,61.7,418.0,1339.0,335.0,78.0,1742.0,18933.0,2007.0,536.0,62.0,168.0,780.0,253.0,108.0,105.0,3.0,914.0,64.0,366.0,952.0,25.05,658.0,101.0,68.0,52.0,110.0,2.89,76.0,7.0,8.0,6.0,1.0,639.0,387.0,244.0,303.0,92.0,355.0,96.0,259.0,359.0,504.0,4.0,25049.0,1842.0,6819.0,12456.0,6034.0,910.0,25044.0,15412.0,732.0,505.0,163.0,16897.0,670.0,411.0,1.0,440.0,484.0,64.0,4.0,1.0,2.0,2175.0,529.0,527.0,50.1
