player,nationality,position,team,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,minutes_90s,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Djavan Anderson,nl NED,DF,Lazio,25,1995,3.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,32.0,71.9,265.0,37.0,15.0,19.0,78.9,7.0,8.0,87.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,37.0,1.0,7.0,15.0,15.0,0.0,37.0,20.0,2.0,0.0,0.0,20.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Nícolas Andrade,br BRA,GK,Udinese,32,1988,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,40.0,85.0,978.0,673.0,6.0,6.0,100.0,19.0,19.0,100.0,9.0,15.0,60.0,0.0,0.0,0.0,0.0,0.0,29.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,36.0,40.0,0.0,0.0,0.0,40.0,23.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Davide Angelo Ghislandi,it ITA,DF,Atalanta,19,2001,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,51.0,9.0,1.0,1.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Philip Ankhrah,gh GHA,MF,Hellas Verona,17,2002,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cristian Ansaldi,ar ARG,"DF,FW",Torino,33,1986,31.0,20.0,1947.0,1.0,6.0,1.0,1.0,1.0,0.0,0.05,0.28,0.32,0.0,0.28,1.9,1.1,0.09,0.05,21.6,6.0,4.0,35.3,0.28,0.0,0.0,0.07,-0.9,-1.1,674.0,997.0,67.6,12959.0,5276.0,308.0,350.0,88.0,242.0,345.0,70.1,106.0,248.0,42.7,36.0,64.0,40.0,34.0,66.0,757.0,239.0,32.0,0.0,26.0,177.0,22.0,3.0,16.0,0.0,185.0,1.0,28.0,72.0,3.33,43.0,15.0,4.0,3.0,8.0,0.37,7.0,0.0,0.0,0.0,0.0,48.0,33.0,25.0,14.0,9.0,21.0,7.0,14.0,16.0,38.0,0.0,1205.0,60.0,305.0,481.0,435.0,31.0,1204.0,645.0,91.0,58.0,8.0,658.0,26.0,17.0,0.0,24.0,22.0,0.0,0.0,1.0,0.0,99.0,7.0,14.0,33.3
Valentin Antov,bg BUL,DF,Bologna,19,2000,5.0,2.0,232.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,108.0,122.0,88.5,2181.0,851.0,41.0,42.0,97.6,51.0,55.0,92.7,16.0,25.0,64.0,1.0,4.0,0.0,0.0,6.0,109.0,13.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,1.0,0.0,6.0,5.0,1.0,4.0,13.0,0.0,154.0,30.0,101.0,51.0,2.0,0.0,154.0,71.0,1.0,1.0,0.0,93.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,11.0,3.0,5.0,37.5
Nicolò Armini,it ITA,DF,Lazio,19,2001,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,60.0,93.0,31.0,2.0,3.0,66.7,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,3.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Tolgay Arslan,de GER,MF,Udinese,29,1990,30.0,25.0,1818.0,3.0,0.0,0.0,0.0,9.0,0.0,0.15,0.0,0.15,0.15,0.15,0.9,0.9,0.04,0.04,20.2,6.0,0.0,27.3,0.3,0.14,0.5,0.04,2.1,2.1,749.0,890.0,84.2,12827.0,2917.0,341.0,380.0,89.7,325.0,363.0,89.5,62.0,97.0,63.9,9.0,73.0,12.0,2.0,80.0,853.0,31.0,26.0,1.0,10.0,13.0,2.0,1.0,1.0,0.0,3.0,6.0,12.0,35.0,1.73,26.0,1.0,1.0,4.0,2.0,0.1,1.0,0.0,0.0,0.0,0.0,52.0,32.0,24.0,24.0,4.0,22.0,2.0,20.0,22.0,15.0,1.0,1095.0,23.0,227.0,652.0,234.0,19.0,1095.0,665.0,48.0,45.0,6.0,734.0,22.0,22.0,0.0,38.0,45.0,0.0,0.0,1.0,0.0,139.0,11.0,9.0,55.0
Kwadwo Asamoah,gh GHA,"DF,MF",Cagliari,31,1988,9.0,1.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,0.03,2.5,1.0,0.0,50.0,0.4,0.0,0.0,0.04,-0.1,-0.1,95.0,114.0,83.3,1746.0,456.0,43.0,48.0,89.6,38.0,43.0,88.4,12.0,17.0,70.6,0.0,10.0,2.0,0.0,6.0,102.0,12.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,3.0,1.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,0.0,5.0,1.0,4.0,4.0,2.0,1.0,136.0,8.0,34.0,70.0,35.0,1.0,136.0,72.0,4.0,5.0,0.0,77.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,20.0,2.0,1.0,66.7
Kristoffer Askildsen,no NOR,MF,Sampdoria,19,2001,6.0,0.0,95.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,10.0,19.0,52.6,146.0,67.0,8.0,12.0,66.7,1.0,2.0,50.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,3.0,0.0,31.0,2.0,13.0,13.0,5.0,1.0,31.0,15.0,1.0,1.0,0.0,16.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,50.0
Emil Audero,it ITA,GK,Sampdoria,23,1997,37.0,37.0,3330.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0,1247.0,70.3,26471.0,19006.0,124.0,125.0,99.2,387.0,394.0,98.2,364.0,724.0,50.3,1.0,12.0,0.0,0.0,0.0,873.0,372.0,113.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.16,4.0,2.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,1341.0,1180.0,1336.0,5.0,1.0,1.0,1341.0,709.0,0.0,0.0,0.0,572.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,61.0,6.0,0.0,100.0
Tommaso Augello,it ITA,DF,Sampdoria,25,1994,37.0,37.0,3216.0,1.0,3.0,0.0,0.0,2.0,1.0,0.03,0.08,0.11,0.03,0.11,0.3,0.3,0.01,0.01,35.7,2.0,0.0,25.0,0.06,0.13,0.5,0.04,0.7,0.7,1564.0,2061.0,75.9,24859.0,10136.0,807.0,916.0,88.1,628.0,807.0,77.8,97.0,228.0,42.5,29.0,100.0,40.0,25.0,157.0,1701.0,357.0,42.0,0.0,5.0,148.0,0.0,0.0,0.0,0.0,315.0,3.0,62.0,56.0,1.57,49.0,3.0,1.0,0.0,5.0,0.14,5.0,0.0,0.0,0.0,0.0,42.0,30.0,27.0,10.0,5.0,22.0,2.0,20.0,32.0,76.0,1.0,2330.0,109.0,708.0,1016.0,632.0,31.0,2330.0,1215.0,105.0,72.0,7.0,1409.0,43.0,16.0,0.0,13.0,25.0,2.0,0.0,0.0,0.0,214.0,41.0,30.0,57.7
Kaan Ayhan,tr TUR,DF,Sassuolo,25,1994,19.0,7.0,796.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.05,0.05,8.8,0.0,2.0,0.0,0.0,0.0,0.0,0.1,-0.5,-0.5,515.0,567.0,90.8,8573.0,2411.0,234.0,246.0,95.1,251.0,268.0,93.7,26.0,41.0,63.4,0.0,51.0,2.0,0.0,41.0,530.0,36.0,8.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,28.0,1.0,3.0,4.0,0.45,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,8.0,5.0,2.0,9.0,5.0,4.0,16.0,33.0,0.0,651.0,68.0,219.0,358.0,77.0,4.0,651.0,394.0,19.0,9.0,1.0,466.0,1.0,3.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,37.0,12.0,22.0,35.3
Milan Badelj,hr CRO,MF,Genoa,31,1989,30.0,29.0,2408.0,1.0,4.0,0.0,0.0,7.0,0.0,0.04,0.15,0.19,0.04,0.19,0.8,0.8,0.03,0.03,26.8,4.0,0.0,23.5,0.15,0.06,0.25,0.05,0.2,0.2,1295.0,1597.0,81.1,23532.0,7988.0,597.0,674.0,88.6,492.0,585.0,84.1,182.0,261.0,69.7,29.0,149.0,25.0,2.0,170.0,1520.0,70.0,54.0,3.0,26.0,15.0,2.0,1.0,1.0,0.0,3.0,7.0,25.0,62.0,2.32,55.0,1.0,1.0,3.0,8.0,0.3,7.0,0.0,0.0,1.0,0.0,56.0,27.0,27.0,22.0,7.0,51.0,10.0,41.0,87.0,45.0,1.0,1905.0,78.0,478.0,1177.0,273.0,13.0,1905.0,1036.0,23.0,26.0,1.0,1193.0,31.0,22.0,0.0,34.0,32.0,1.0,1.0,0.0,0.0,228.0,16.0,12.0,57.1
Tiemoué Bakayoko,fr FRA,MF,Napoli,25,1994,32.0,23.0,1964.0,2.0,1.0,0.0,0.0,6.0,1.0,0.09,0.05,0.14,0.09,0.14,1.1,1.1,0.05,0.05,21.8,4.0,0.0,25.0,0.18,0.13,0.5,0.07,0.9,0.9,1080.0,1228.0,87.9,17505.0,4453.0,524.0,590.0,88.8,442.0,465.0,95.1,82.0,103.0,79.6,12.0,87.0,8.0,0.0,99.0,1198.0,27.0,27.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,34.0,1.56,27.0,0.0,2.0,3.0,4.0,0.18,2.0,0.0,0.0,1.0,1.0,69.0,41.0,21.0,41.0,7.0,24.0,2.0,22.0,36.0,13.0,2.0,1449.0,36.0,296.0,973.0,187.0,16.0,1449.0,804.0,15.0,18.0,1.0,1063.0,27.0,20.0,1.0,36.0,52.0,1.0,1.0,0.0,0.0,129.0,44.0,34.0,56.4
Keita Baldé,sn SEN,FW,Sampdoria,25,1995,25.0,12.0,1197.0,7.0,1.0,0.0,0.0,4.0,1.0,0.53,0.08,0.6,0.53,0.6,5.7,5.7,0.42,0.42,13.3,19.0,0.0,43.2,1.43,0.16,0.37,0.13,1.3,1.3,230.0,315.0,73.0,3100.0,526.0,135.0,169.0,79.9,74.0,96.0,77.1,7.0,18.0,38.9,21.0,14.0,6.0,0.0,26.0,292.0,23.0,1.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,2.0,0.0,9.0,45.0,3.38,23.0,0.0,7.0,8.0,6.0,0.45,1.0,0.0,1.0,3.0,0.0,9.0,6.0,2.0,6.0,1.0,10.0,1.0,9.0,0.0,3.0,0.0,473.0,4.0,21.0,189.0,270.0,83.0,473.0,302.0,40.0,26.0,23.0,400.0,45.0,15.0,0.0,32.0,35.0,4.0,1.0,1.0,0.0,25.0,20.0,41.0,32.8
