team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Ajax,30.0,66.0,34.0,374.0,3060.0,94.0,71.0,6.0,9.0,35.0,1.0,2.76,2.09,4.85,2.59,4.68,94.3,87.4,2.77,2.57,34.0,34.0,3060.0,19.0,0.56,78.0,59.0,75.6,26.0,5.0,3.0,22.0,64.7,0.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,22.3,0.3,3.3,0.1,159.0,342.0,46.5,1110.0,166.0,28.1,30.1,129.0,23.3,29.5,271.0,13.0,4.8,34.0,1.0,17.4,234.0,15.0,34.8,6.88,0.13,0.38,0.13,-0.3,0.6,19110.0,23106.0,82.7,324470.0,118313.0,8886.0,10010.0,88.8,7945.0,9059.0,87.7,1666.0,2631.0,63.3,526.0,1914.0,657.0,115.0,2602.0,21479.0,1556.0,365.0,57.0,146.0,813.0,246.0,82.0,70.0,0.0,725.0,71.0,353.0,1229.0,36.15,953.0,101.0,79.0,40.0,165.0,4.85,125.0,9.0,18.0,6.0,3.0,551.0,336.0,211.0,234.0,106.0,335.0,70.0,265.0,328.0,409.0,8.0,27061.0,1796.0,6161.0,12075.0,9022.0,1584.0,27052.0,16669.0,811.0,569.0,244.0,18912.0,632.0,352.0,1.0,288.0,337.0,71.0,7.0,0.0,0.0,2208.0,609.0,407.0,59.9
AZ Alkmaar,28.0,55.8,34.0,374.0,3060.0,62.0,49.0,6.0,7.0,52.0,1.0,1.82,1.44,3.26,1.65,3.09,57.7,52.2,1.7,1.54,34.0,34.0,3060.0,44.0,1.29,133.0,89.0,66.9,18.0,7.0,9.0,4.0,11.8,0.0,0.0,0.0,0.0,34.0,2.0,7.0,0.0,38.0,0.29,-6.0,-0.18,215.0,567.0,37.9,1125.0,191.0,38.2,33.6,241.0,56.8,45.4,398.0,29.0,7.3,60.0,1.76,16.4,163.0,12.0,36.0,4.79,0.12,0.34,0.12,4.3,3.8,16048.0,20010.0,80.2,285231.0,101337.0,7169.0,8121.0,88.3,6792.0,7837.0,86.7,1645.0,2945.0,55.9,354.0,1246.0,382.0,110.0,1674.0,18390.0,1545.0,340.0,52.0,174.0,658.0,184.0,68.0,60.0,6.0,701.0,75.0,317.0,821.0,24.15,640.0,58.0,36.0,32.0,111.0,3.26,83.0,4.0,7.0,6.0,3.0,561.0,319.0,196.0,274.0,91.0,331.0,69.0,262.0,337.0,535.0,12.0,23895.0,2112.0,7069.0,11306.0,5711.0,822.0,23888.0,13468.0,600.0,488.0,135.0,15924.0,666.0,326.0,0.0,343.0,284.0,75.0,6.0,0.0,0.0,2084.0,585.0,580.0,50.2
Cambuur,27.0,48.3,34.0,374.0,3060.0,51.0,38.0,4.0,5.0,54.0,3.0,1.5,1.12,2.62,1.38,2.5,40.8,36.9,1.2,1.08,34.0,34.0,3060.0,70.0,2.06,206.0,137.0,66.5,11.0,6.0,17.0,4.0,11.8,2.0,1.0,0.0,1.0,34.0,0.0,12.0,1.0,56.2,0.27,-12.8,-0.38,278.0,665.0,41.8,1227.0,174.0,39.2,35.1,345.0,53.3,43.7,650.0,15.0,2.3,33.0,0.97,13.7,125.0,9.0,37.7,3.68,0.14,0.38,0.11,10.2,10.1,11540.0,15236.0,75.7,227383.0,84299.0,4391.0,5250.0,83.6,5123.0,6070.0,84.4,1733.0,3083.0,56.2,268.0,774.0,197.0,42.0,984.0,13489.0,1698.0,421.0,28.0,141.0,401.0,118.0,73.0,20.0,1.0,713.0,49.0,235.0,590.0,17.35,443.0,54.0,26.0,36.0,83.0,2.44,54.0,7.0,9.0,8.0,1.0,561.0,314.0,296.0,212.0,53.0,385.0,130.0,255.0,331.0,808.0,14.0,19259.0,2954.0,7785.0,8114.0,3555.0,502.0,19254.0,10152.0,508.0,388.0,111.0,11323.0,587.0,266.0,2.0,334.0,343.0,49.0,5.0,2.0,1.0,1796.0,476.0,569.0,45.6
Feyenoord,31.0,58.5,34.0,374.0,3060.0,75.0,57.0,3.0,4.0,41.0,0.0,2.21,1.68,3.88,2.12,3.79,72.4,69.3,2.13,2.04,34.0,34.0,3060.0,34.0,1.0,107.0,74.0,72.0,22.0,5.0,7.0,13.0,38.2,4.0,4.0,0.0,0.0,34.0,1.0,1.0,1.0,36.9,0.31,3.9,0.11,142.0,415.0,34.2,922.0,171.0,33.9,32.6,190.0,53.7,44.9,354.0,21.0,5.9,36.0,1.06,15.3,223.0,22.0,34.4,6.56,0.11,0.32,0.11,2.6,2.7,16169.0,20058.0,80.6,280250.0,99711.0,7438.0,8370.0,88.9,6510.0,7537.0,86.4,1647.0,2872.0,57.3,504.0,1485.0,432.0,81.0,1830.0,18393.0,1596.0,342.0,59.0,104.0,704.0,233.0,97.0,79.0,0.0,761.0,69.0,327.0,1140.0,33.53,838.0,95.0,66.0,40.0,121.0,3.56,76.0,8.0,16.0,3.0,3.0,594.0,366.0,234.0,251.0,109.0,347.0,75.0,272.0,313.0,455.0,14.0,23997.0,1816.0,5983.0,11420.0,6823.0,1161.0,23993.0,14667.0,837.0,545.0,251.0,16031.0,668.0,333.0,0.0,329.0,304.0,69.0,3.0,4.0,1.0,2240.0,497.0,434.0,53.4
Fortuna Sittard,29.0,43.4,34.0,374.0,3060.0,35.0,24.0,3.0,3.0,62.0,1.0,1.03,0.71,1.74,0.94,1.65,35.5,33.1,1.04,0.97,34.0,34.0,3060.0,67.0,1.97,200.0,133.0,67.0,10.0,5.0,19.0,8.0,23.5,2.0,1.0,1.0,0.0,34.0,1.0,8.0,1.0,65.2,0.32,-0.8,-0.02,258.0,638.0,40.4,958.0,111.0,47.3,37.5,295.0,62.7,45.6,573.0,15.0,2.6,32.0,0.94,13.7,123.0,19.0,36.4,3.62,0.09,0.26,0.1,-0.5,-1.1,9858.0,13809.0,71.4,193480.0,77880.0,3935.0,4746.0,82.9,4207.0,5288.0,79.6,1486.0,2970.0,50.0,249.0,714.0,179.0,50.0,889.0,12169.0,1593.0,357.0,24.0,114.0,527.0,134.0,46.0,81.0,0.0,690.0,47.0,264.0,594.0,17.47,389.0,73.0,32.0,39.0,59.0,1.74,40.0,4.0,6.0,6.0,0.0,534.0,300.0,280.0,193.0,61.0,422.0,157.0,265.0,375.0,883.0,14.0,17965.0,2628.0,7180.0,7537.0,3450.0,529.0,17961.0,8976.0,399.0,334.0,113.0,9754.0,619.0,264.0,0.0,380.0,313.0,47.0,2.0,2.0,1.0,1980.0,597.0,546.0,52.2
Go Ahead Eag,26.0,47.2,34.0,374.0,3060.0,36.0,27.0,2.0,2.0,39.0,5.0,1.06,0.79,1.85,1.0,1.79,36.4,34.9,1.07,1.03,34.0,34.0,3060.0,51.0,1.5,179.0,129.0,73.7,10.0,6.0,18.0,8.0,23.5,4.0,4.0,0.0,0.0,34.0,0.0,8.0,1.0,51.2,0.27,1.2,0.04,249.0,655.0,38.0,1170.0,179.0,42.0,36.7,269.0,61.0,46.5,628.0,30.0,4.8,30.0,0.88,12.2,123.0,10.0,34.5,3.62,0.1,0.28,0.1,-0.4,-0.9,11455.0,15556.0,73.6,210108.0,85365.0,4864.0,5786.0,84.1,4820.0,5879.0,82.0,1380.0,2815.0,49.0,260.0,794.0,228.0,66.0,1124.0,13814.0,1686.0,369.0,36.0,88.0,512.0,129.0,56.0,48.0,2.0,780.0,56.0,337.0,620.0,18.24,447.0,65.0,34.0,29.0,59.0,1.74,35.0,7.0,7.0,4.0,1.0,517.0,289.0,262.0,191.0,64.0,419.0,143.0,276.0,393.0,781.0,12.0,19791.0,2767.0,7641.0,8256.0,4071.0,629.0,19789.0,9842.0,449.0,311.0,93.0,11321.0,616.0,340.0,2.0,298.0,322.0,56.0,2.0,4.0,1.0,1996.0,557.0,652.0,46.1
Groningen,28.0,48.9,34.0,374.0,3060.0,39.0,27.0,1.0,1.0,55.0,4.0,1.15,0.79,1.94,1.12,1.91,39.1,38.3,1.15,1.13,34.0,34.0,3060.0,55.0,1.62,162.0,109.0,67.3,9.0,9.0,16.0,4.0,11.8,2.0,2.0,0.0,0.0,34.0,1.0,8.0,2.0,44.1,0.26,-8.9,-0.26,260.0,756.0,34.4,1489.0,210.0,40.0,35.5,259.0,62.2,48.9,443.0,18.0,4.1,49.0,1.44,15.6,136.0,19.0,34.9,4.0,0.1,0.28,0.1,-0.1,-0.3,11020.0,14950.0,73.7,232168.0,85977.0,3458.0,4218.0,82.0,5502.0,6487.0,84.8,1865.0,3548.0,52.6,250.0,811.0,193.0,69.0,1014.0,13277.0,1622.0,427.0,42.0,169.0,639.0,139.0,83.0,38.0,2.0,705.0,51.0,229.0,641.0,18.85,444.0,67.0,39.0,45.0,67.0,1.97,47.0,4.0,5.0,4.0,2.0,582.0,371.0,297.0,207.0,78.0,393.0,116.0,277.0,373.0,606.0,20.0,18853.0,2778.0,7597.0,7754.0,3685.0,583.0,18852.0,10072.0,526.0,351.0,92.0,10868.0,619.0,263.0,1.0,358.0,355.0,51.0,1.0,2.0,2.0,1935.0,518.0,644.0,44.6
Heerenveen,32.0,47.6,34.0,374.0,3060.0,34.0,26.0,3.0,3.0,42.0,2.0,1.0,0.76,1.76,0.91,1.68,44.7,42.1,1.31,1.24,34.0,34.0,3060.0,50.0,1.47,150.0,100.0,71.3,11.0,8.0,15.0,8.0,23.5,8.0,7.0,1.0,0.0,34.0,0.0,9.0,1.0,43.2,0.24,-5.8,-0.17,216.0,603.0,35.8,1001.0,159.0,43.7,36.1,329.0,50.5,41.8,505.0,12.0,2.4,31.0,0.91,14.3,128.0,9.0,32.2,3.76,0.08,0.24,0.11,-10.7,-11.1,11987.0,15850.0,75.6,222693.0,85725.0,5087.0,5998.0,84.8,5005.0,6025.0,83.1,1547.0,2916.0,53.1,289.0,874.0,206.0,51.0,1131.0,14144.0,1651.0,337.0,43.0,108.0,546.0,167.0,73.0,80.0,1.0,732.0,55.0,262.0,680.0,20.0,496.0,62.0,37.0,30.0,57.0,1.68,39.0,6.0,6.0,5.0,1.0,605.0,350.0,328.0,214.0,63.0,372.0,116.0,256.0,325.0,696.0,12.0,19782.0,2643.0,7633.0,8324.0,4016.0,666.0,19779.0,10438.0,558.0,399.0,138.0,11888.0,585.0,297.0,1.0,290.0,277.0,55.0,1.0,8.0,1.0,1880.0,504.0,452.0,52.7
Heracles Almelo,31.0,46.8,34.0,374.0,3060.0,32.0,18.0,1.0,2.0,55.0,3.0,0.94,0.53,1.47,0.91,1.44,41.5,40.0,1.22,1.18,34.0,34.0,3060.0,49.0,1.44,171.0,122.0,72.5,9.0,7.0,18.0,8.0,23.5,5.0,2.0,2.0,1.0,34.0,1.0,7.0,2.0,48.3,0.26,1.3,0.04,179.0,506.0,35.4,968.0,173.0,35.4,35.1,252.0,64.7,49.7,412.0,22.0,5.3,35.0,1.03,15.3,131.0,19.0,31.2,3.85,0.07,0.24,0.1,-9.5,-9.0,11667.0,15461.0,75.5,218463.0,81244.0,4748.0,5602.0,84.8,5095.0,6095.0,83.6,1480.0,2752.0,53.8,288.0,898.0,221.0,85.0,1178.0,13795.0,1605.0,327.0,21.0,187.0,643.0,156.0,73.0,65.0,0.0,788.0,61.0,321.0,710.0,20.88,479.0,63.0,59.0,41.0,50.0,1.47,32.0,1.0,6.0,3.0,2.0,608.0,373.0,315.0,232.0,61.0,404.0,117.0,287.0,400.0,579.0,12.0,19692.0,2150.0,6794.0,8672.0,4489.0,664.0,19690.0,10454.0,657.0,467.0,140.0,11553.0,676.0,344.0,1.0,365.0,325.0,61.0,2.0,5.0,2.0,2019.0,476.0,500.0,48.8
NEC Nijmegen,25.0,47.3,34.0,374.0,3060.0,38.0,19.0,2.0,3.0,50.0,3.0,1.12,0.56,1.68,1.06,1.62,43.8,41.5,1.29,1.22,34.0,34.0,3060.0,52.0,1.53,164.0,112.0,70.1,10.0,8.0,16.0,10.0,29.4,4.0,3.0,1.0,0.0,34.0,0.0,9.0,1.0,49.7,0.29,-1.3,-0.04,121.0,445.0,27.2,755.0,201.0,36.6,33.6,333.0,50.8,40.9,606.0,29.0,4.8,18.0,0.53,11.4,153.0,15.0,37.3,4.5,0.09,0.24,0.1,-5.8,-5.5,12559.0,16225.0,77.4,219994.0,84645.0,5662.0,6568.0,86.2,5274.0,6225.0,84.7,1255.0,2481.0,50.6,300.0,856.0,197.0,50.0,1044.0,14510.0,1663.0,404.0,44.0,86.0,489.0,142.0,60.0,69.0,1.0,692.0,52.0,293.0,706.0,20.76,486.0,60.0,48.0,37.0,64.0,1.88,44.0,4.0,7.0,3.0,3.0,596.0,346.0,322.0,218.0,56.0,407.0,132.0,275.0,352.0,780.0,11.0,20496.0,2554.0,7816.0,8932.0,3983.0,616.0,20493.0,11123.0,559.0,402.0,148.0,12431.0,664.0,386.0,0.0,339.0,400.0,52.0,3.0,4.0,1.0,1955.0,471.0,508.0,48.1
