team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
vs Arsenal,29.0,46.3,38.0,418.0,3420.0,48.0,30.0,7.0,8.0,79.0,1.0,1.26,0.79,2.05,1.08,1.87,55.3,48.9,1.46,1.29,38.0,38.0,3420.0,56.0,1.47,149.0,93.0,64.4,10.0,14.0,14.0,7.0,18.4,3.0,3.0,0.0,0.0,38.0,1.0,9.0,0.0,52.8,0.35,-3.2,-0.08,242.0,539.0,44.9,840.0,146.0,46.1,36.7,261.0,58.2,44.6,524.0,16.0,3.1,35.0,0.92,16.3,185.0,19.0,33.9,4.87,0.08,0.22,0.09,-7.3,-7.9,13968.0,17668.0,79.1,245849.0,89696.0,6592.0,7433.0,88.7,5474.0,6451.0,84.9,1506.0,2727.0,55.2,415.0,1087.0,300.0,85.0,1369.0,15826.0,1790.0,465.0,31.0,131.0,784.0,229.0,105.0,71.0,6.0,741.0,52.0,325.0,962.0,25.32,690.0,95.0,47.0,58.0,86.0,2.26,56.0,10.0,6.0,10.0,0.0,656.0,388.0,317.0,242.0,97.0,354.0,100.0,254.0,425.0,722.0,19.0,21798.0,2223.0,6362.0,9657.0,6012.0,943.0,21791.0,12392.0,759.0,603.0,232.0,13864.0,521.0,335.0,0.0,459.0,408.0,52.0,8.0,3.0,0.0,1898.0,589.0,501.0,54.0
vs Aston Villa,28.0,55.9,38.0,418.0,3420.0,66.0,44.0,5.0,6.0,90.0,7.0,1.74,1.16,2.89,1.61,2.76,67.8,63.0,1.78,1.66,38.0,38.0,3420.0,41.0,1.08,149.0,108.0,73.2,21.0,8.0,9.0,11.0,28.9,3.0,1.0,1.0,1.0,38.0,1.0,8.0,1.0,37.3,0.24,-2.7,-0.07,240.0,577.0,41.6,903.0,181.0,45.4,36.9,274.0,60.9,45.0,654.0,31.0,4.7,23.0,0.61,11.9,176.0,21.0,29.2,4.63,0.1,0.35,0.11,-1.8,-2.0,16142.0,20266.0,79.7,279743.0,100721.0,7760.0,8725.0,88.9,6185.0,7276.0,85.0,1661.0,2984.0,55.7,458.0,1350.0,383.0,74.0,1823.0,18345.0,1878.0,481.0,48.0,172.0,857.0,242.0,101.0,87.0,7.0,803.0,43.0,370.0,1072.0,28.21,790.0,85.0,66.0,54.0,107.0,2.82,74.0,8.0,7.0,7.0,2.0,530.0,315.0,248.0,206.0,76.0,353.0,115.0,238.0,346.0,785.0,14.0,24385.0,2244.0,6762.0,10847.0,6995.0,1124.0,24379.0,14320.0,838.0,606.0,257.0,16041.0,528.0,300.0,6.0,543.0,431.0,43.0,5.0,3.0,1.0,1905.0,742.0,705.0,51.3
vs Bournemouth,27.0,55.9,38.0,418.0,3420.0,65.0,45.0,5.0,6.0,67.0,3.0,1.71,1.18,2.89,1.58,2.76,62.3,57.6,1.64,1.52,38.0,38.0,3420.0,40.0,1.05,121.0,83.0,70.2,22.0,7.0,9.0,15.0,39.5,4.0,4.0,0.0,0.0,38.0,3.0,7.0,2.0,40.7,0.31,2.7,0.07,214.0,624.0,34.3,918.0,136.0,47.6,38.3,250.0,74.8,52.4,497.0,40.0,8.0,35.0,0.92,13.7,186.0,16.0,33.7,4.89,0.11,0.32,0.11,2.7,2.4,16667.0,21185.0,78.7,294977.0,98427.0,7405.0,8464.0,87.5,7039.0,8266.0,85.2,1705.0,3186.0,53.5,415.0,1241.0,366.0,86.0,1670.0,19272.0,1842.0,412.0,67.0,146.0,812.0,251.0,118.0,85.0,6.0,851.0,71.0,377.0,976.0,25.68,764.0,61.0,54.0,26.0,108.0,2.84,77.0,2.0,12.0,6.0,3.0,661.0,389.0,299.0,265.0,97.0,443.0,117.0,326.0,402.0,824.0,15.0,25513.0,2214.0,7267.0,11967.0,6490.0,965.0,25507.0,14703.0,743.0,576.0,207.0,16577.0,543.0,300.0,0.0,410.0,347.0,71.0,2.0,4.0,2.0,2047.0,835.0,792.0,51.3
vs Brighton,25.0,47.8,38.0,418.0,3420.0,52.0,42.0,2.0,2.0,61.0,1.0,1.37,1.11,2.47,1.32,2.42,55.0,53.4,1.45,1.4,38.0,38.0,3418.0,39.0,1.03,141.0,105.0,73.0,15.0,14.0,9.0,13.0,34.2,2.0,1.0,1.0,0.0,38.0,2.0,5.0,4.0,39.5,0.27,4.5,0.12,171.0,551.0,31.0,893.0,172.0,39.9,35.8,310.0,62.9,47.6,537.0,22.0,4.1,37.0,0.97,14.3,166.0,20.0,33.5,4.37,0.1,0.3,0.11,-3.0,-3.4,14322.0,18458.0,77.6,247084.0,86934.0,6790.0,7740.0,87.7,5484.0,6563.0,83.6,1527.0,2904.0,52.6,376.0,992.0,297.0,63.0,1342.0,16526.0,1862.0,428.0,38.0,195.0,676.0,204.0,110.0,52.0,3.0,843.0,70.0,356.0,874.0,23.0,632.0,66.0,48.0,43.0,92.0,2.42,70.0,5.0,6.0,5.0,1.0,648.0,385.0,329.0,250.0,69.0,426.0,126.0,300.0,428.0,748.0,16.0,22698.0,2286.0,7201.0,10219.0,5513.0,873.0,22696.0,12826.0,773.0,514.0,223.0,14192.0,550.0,396.0,0.0,342.0,372.0,70.0,2.0,2.0,4.0,2021.0,577.0,690.0,45.5
vs Burnley,22.0,58.1,38.0,418.0,3420.0,49.0,38.0,4.0,5.0,42.0,3.0,1.29,1.0,2.29,1.18,2.18,49.8,45.8,1.31,1.21,38.0,38.0,3420.0,43.0,1.13,127.0,86.0,68.5,14.0,9.0,15.0,10.0,26.3,3.0,3.0,0.0,0.0,38.0,0.0,7.0,2.0,38.3,0.28,-2.7,-0.07,191.0,660.0,28.9,1075.0,201.0,43.6,36.5,276.0,69.2,49.3,571.0,23.0,4.0,47.0,1.24,14.1,162.0,22.0,30.3,4.26,0.08,0.28,0.09,-0.8,-0.8,15824.0,20627.0,76.7,268946.0,94434.0,7570.0,8683.0,87.2,6129.0,7430.0,82.5,1544.0,3175.0,48.6,403.0,1105.0,352.0,86.0,1544.0,18589.0,1988.0,471.0,46.0,177.0,820.0,238.0,93.0,59.0,12.0,922.0,50.0,353.0,951.0,25.03,713.0,71.0,54.0,46.0,80.0,2.11,55.0,3.0,7.0,4.0,4.0,499.0,319.0,235.0,219.0,45.0,285.0,91.0,194.0,293.0,841.0,20.0,24517.0,2323.0,7873.0,10580.0,6246.0,895.0,24512.0,14297.0,857.0,569.0,231.0,15690.0,518.0,307.0,1.0,393.0,401.0,50.0,5.0,3.0,2.0,1911.0,917.0,937.0,49.5
vs Chelsea,27.0,39.6,38.0,418.0,3420.0,51.0,36.0,2.0,2.0,76.0,3.0,1.34,0.95,2.29,1.29,2.24,38.6,37.0,1.01,0.97,38.0,38.0,3420.0,69.0,1.82,217.0,148.0,71.4,12.0,6.0,20.0,7.0,18.4,7.0,7.0,0.0,0.0,38.0,2.0,7.0,0.0,67.4,0.29,-1.6,-0.04,222.0,639.0,34.7,922.0,147.0,46.2,37.6,316.0,67.4,48.2,656.0,24.0,3.7,18.0,0.47,11.7,113.0,15.0,35.3,2.97,0.15,0.43,0.12,12.4,12.0,12445.0,16600.0,75.0,218822.0,82681.0,5803.0,6816.0,85.1,4884.0,5932.0,82.3,1342.0,2751.0,48.8,241.0,847.0,216.0,55.0,1151.0,14807.0,1750.0,428.0,36.0,134.0,518.0,133.0,64.0,40.0,4.0,766.0,43.0,320.0,553.0,14.55,372.0,64.0,34.0,41.0,89.0,2.34,62.0,8.0,5.0,5.0,1.0,672.0,381.0,325.0,269.0,78.0,471.0,179.0,292.0,434.0,950.0,20.0,21108.0,2691.0,7489.0,9424.0,4394.0,584.0,21106.0,11069.0,464.0,381.0,113.0,12342.0,636.0,392.0,0.0,397.0,368.0,43.0,2.0,7.0,0.0,2091.0,701.0,703.0,49.9
vs Crystal Palace,25.0,55.2,38.0,418.0,3420.0,48.0,36.0,0.0,1.0,88.0,5.0,1.26,0.95,2.21,1.26,2.21,57.0,56.2,1.5,1.48,38.0,38.0,3420.0,31.0,0.82,118.0,89.0,76.3,17.0,10.0,11.0,16.0,42.1,3.0,3.0,0.0,0.0,38.0,2.0,2.0,2.0,29.3,0.22,0.3,0.01,189.0,466.0,40.6,775.0,160.0,41.2,35.1,252.0,58.3,45.5,461.0,20.0,4.3,27.0,0.71,13.8,172.0,25.0,33.7,4.53,0.09,0.28,0.11,-9.0,-8.2,16178.0,20387.0,79.4,283124.0,96926.0,7477.0,8506.0,87.9,6428.0,7601.0,84.6,1703.0,2988.0,57.0,380.0,1280.0,328.0,81.0,1690.0,18460.0,1896.0,452.0,34.0,190.0,843.0,235.0,128.0,79.0,5.0,888.0,31.0,340.0,888.0,23.37,629.0,95.0,48.0,54.0,82.0,2.16,64.0,3.0,7.0,3.0,0.0,745.0,425.0,383.0,287.0,75.0,370.0,100.0,270.0,449.0,712.0,14.0,24860.0,2097.0,6741.0,11771.0,6538.0,898.0,24859.0,14378.0,769.0,609.0,171.0,16070.0,604.0,370.0,3.0,492.0,410.0,31.0,1.0,3.0,2.0,2018.0,776.0,771.0,50.2
vs Everton,24.0,51.0,38.0,418.0,3420.0,53.0,39.0,3.0,4.0,61.0,2.0,1.39,1.03,2.42,1.32,2.34,48.3,45.2,1.27,1.19,38.0,38.0,3420.0,44.0,1.16,160.0,118.0,73.1,15.0,10.0,13.0,10.0,26.3,1.0,1.0,0.0,0.0,38.0,0.0,8.0,2.0,46.1,0.29,4.1,0.11,206.0,573.0,36.0,935.0,172.0,41.0,35.8,284.0,66.9,49.6,607.0,21.0,3.5,36.0,0.95,14.2,144.0,23.0,34.0,3.79,0.12,0.35,0.11,4.7,4.8,14366.0,18648.0,77.0,255446.0,94202.0,6485.0,7476.0,86.7,5830.0,6928.0,84.2,1560.0,3010.0,51.8,317.0,1045.0,274.0,69.0,1405.0,16627.0,1943.0,497.0,54.0,173.0,655.0,182.0,81.0,65.0,11.0,897.0,78.0,319.0,770.0,20.26,549.0,68.0,41.0,47.0,95.0,2.5,61.0,7.0,7.0,9.0,0.0,580.0,358.0,273.0,238.0,69.0,415.0,127.0,288.0,383.0,846.0,13.0,22967.0,2340.0,7355.0,10583.0,5246.0,733.0,22963.0,12773.0,675.0,460.0,176.0,14272.0,568.0,389.0,1.0,410.0,452.0,78.0,3.0,1.0,2.0,2009.0,835.0,860.0,49.3
vs Leicester City,24.0,43.0,38.0,418.0,3420.0,39.0,26.0,8.0,10.0,69.0,3.0,1.03,0.68,1.71,0.82,1.5,45.5,37.7,1.2,0.99,38.0,38.0,3420.0,67.0,1.76,190.0,123.0,67.4,12.0,8.0,18.0,9.0,23.7,7.0,5.0,2.0,0.0,38.0,1.0,5.0,2.0,62.4,0.29,-2.6,-0.07,215.0,587.0,36.6,803.0,157.0,48.9,39.1,291.0,66.7,48.3,578.0,17.0,2.9,37.0,0.97,14.6,125.0,21.0,34.0,3.29,0.08,0.25,0.1,-6.5,-6.7,12319.0,16545.0,74.5,215679.0,83904.0,5972.0,6985.0,85.5,4442.0,5529.0,80.3,1439.0,2821.0,51.0,290.0,909.0,254.0,71.0,1214.0,14485.0,1995.0,448.0,43.0,184.0,647.0,175.0,104.0,49.0,7.0,974.0,65.0,403.0,671.0,17.66,476.0,62.0,30.0,47.0,68.0,1.79,48.0,4.0,2.0,10.0,2.0,639.0,402.0,299.0,255.0,85.0,416.0,137.0,279.0,432.0,836.0,17.0,20944.0,2337.0,6652.0,9396.0,5129.0,670.0,20934.0,11229.0,653.0,512.0,133.0,12236.0,639.0,444.0,0.0,460.0,397.0,65.0,7.0,7.0,2.0,2038.0,674.0,659.0,50.6
vs Liverpool,24.0,37.1,38.0,418.0,3420.0,32.0,23.0,1.0,1.0,47.0,0.0,0.84,0.61,1.45,0.82,1.42,37.7,36.9,0.99,0.97,38.0,38.0,3420.0,85.0,2.24,229.0,146.0,65.1,3.0,3.0,32.0,3.0,7.9,5.0,5.0,0.0,0.0,38.0,2.0,11.0,2.0,74.6,0.31,-8.4,-0.22,234.0,782.0,29.9,944.0,173.0,54.6,40.6,351.0,76.1,53.2,705.0,25.0,3.5,41.0,1.08,14.7,106.0,5.0,31.2,2.79,0.09,0.29,0.11,-5.7,-5.9,10923.0,15242.0,71.7,191418.0,77636.0,5234.0,6146.0,85.2,4041.0,5171.0,78.1,1253.0,2832.0,44.2,254.0,667.0,195.0,60.0,949.0,13360.0,1740.0,364.0,54.0,135.0,551.0,160.0,77.0,47.0,3.0,742.0,142.0,292.0,586.0,15.42,430.0,51.0,30.0,21.0,51.0,1.34,35.0,7.0,4.0,3.0,0.0,577.0,346.0,345.0,190.0,42.0,437.0,159.0,278.0,456.0,1147.0,33.0,19713.0,3135.0,8296.0,7801.0,3830.0,557.0,19712.0,10107.0,514.0,388.0,146.0,10834.0,540.0,332.0,0.0,322.0,309.0,142.0,1.0,5.0,2.0,2089.0,588.0,655.0,47.3
